Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Team,Championship,Player_Team
Fernando Arce Jr.,USA,MF,27,10.9,357.0,340.0,15.0,12.0,0.0,3.0,4,3.0,0.0,0.0,0.0,0.0,268.0,2.0,7.0,Necaxa,Brasileiro,Fernando Arce Jr. (Necaxa)
Raúl Gudiño,MEX,GK,27,9.5,294.0,166.0,126.0,30.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,179.0,2.0,0.0,Necaxa,Brasileiro,Raúl Gudiño (Necaxa)
Jorge Rodríguez,MEX,DF,22,9.5,363.0,260.0,103.0,9.0,0.0,2.0,16,93.0,1.0,1.0,0.0,0.0,235.0,0.0,7.0,Necaxa,Brasileiro,Jorge Rodríguez (Necaxa)
Édgar Méndez,ESP,"FW,MF",33,8.5,177.0,165.0,11.0,0.0,0.0,3.0,18,6.0,0.0,0.0,0.0,0.0,107.0,1.0,7.0,Necaxa,Brasileiro,Édgar Méndez (Necaxa)
Heriberto Jurado,MEX,MF,18,6.6,154.0,130.0,24.0,10.0,0.0,1.0,36,1.0,10.0,2.0,6.0,0.0,93.0,0.0,8.0,Necaxa,Brasileiro,Heriberto Jurado (Necaxa)
Jair Cortés,MEX,"DF,MF",23,8.3,342.0,273.0,69.0,3.0,0.0,3.0,25,66.0,0.0,0.0,0.0,0.0,218.0,0.0,16.0,Necaxa,Brasileiro,Jair Cortés (Necaxa)
Emilio Martínez González,MEX,DF,20,7.5,290.0,211.0,78.0,6.0,1.0,1.0,18,72.0,0.0,0.0,0.0,0.0,187.0,1.0,7.0,Necaxa,Brasileiro,Emilio Martínez González (Necaxa)
Ezequiel Unsain,ARG,GK,28,7.5,206.0,123.0,83.0,13.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,Necaxa,Brasileiro,Ezequiel Unsain (Necaxa)
Ricardo Monreal,MEX,FW,22,6.3,177.0,172.0,5.0,0.0,2.0,2.0,9,2.0,0.0,0.0,0.0,0.0,119.0,0.0,12.0,Necaxa,Brasileiro,Ricardo Monreal (Necaxa)
Agustín Oliveros,URU,DF,25,6.0,198.0,154.0,42.0,6.0,0.0,0.0,12,36.0,0.0,0.0,0.0,0.0,130.0,2.0,5.0,Necaxa,Brasileiro,Agustín Oliveros (Necaxa)
Vicente Poggi,URU,MF,21,5.8,227.0,218.0,8.0,3.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,185.0,1.0,3.0,Necaxa,Brasileiro,Vicente Poggi (Necaxa)
Andrés Colorado,COL,MF,25,5.7,178.0,171.0,7.0,3.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,Necaxa,Brasileiro,Andrés Colorado (Necaxa)
Alejandro Andrade,MEX,MF,22,4.3,120.0,115.0,4.0,3.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,78.0,1.0,4.0,Necaxa,Brasileiro,Alejandro Andrade (Necaxa)
Cristian González Bautista,MEX,"DF,MF",25,4.4,158.0,113.0,42.0,6.0,0.0,3.0,22,33.0,3.0,1.0,2.0,0.0,102.0,3.0,6.0,Necaxa,Brasileiro,Cristian González Bautista (Necaxa)
Jhon Chancellor,VEN,DF,31,4.3,139.0,134.0,5.0,3.0,0.0,2.0,0,2.0,0.0,0.0,0.0,0.0,114.0,0.0,2.0,Necaxa,Brasileiro,Jhon Chancellor (Necaxa)
Diego Gómez,MEX,"MF,FW",20,3.4,85.0,83.0,2.0,0.0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,63.0,0.0,2.0,Necaxa,Brasileiro,Diego Gómez (Necaxa)
José Joaquín Esquivel,MEX,MF,25,3.0,86.0,83.0,3.0,3.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,Necaxa,Brasileiro,José Joaquín Esquivel (Necaxa)
Fabricio Formiliano,URU,DF,30,2.8,100.0,98.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,2.0,Necaxa,Brasileiro,Fabricio Formiliano (Necaxa)
Braian Samudio,PAR,"MF,FW",28,3.8,170.0,164.0,4.0,0.0,0.0,1.0,10,3.0,1.0,0.0,0.0,0.0,118.0,2.0,5.0,Necaxa,Brasileiro,Braian Samudio (Necaxa)
Daniel Mantilla,COL,"MF,FW",27,3.0,81.0,77.0,4.0,0.0,0.0,1.0,8,3.0,1.0,0.0,1.0,0.0,58.0,0.0,3.0,Necaxa,Brasileiro,Daniel Mantilla (Necaxa)
Rogelio Cortéz Pineda,MEX,MF,19,2.1,58.0,52.0,6.0,4.0,0.0,0.0,4,0.0,1.0,0.0,1.0,0.0,44.0,0.0,0.0,Necaxa,Brasileiro,Rogelio Cortéz Pineda (Necaxa)
Maximiliano Silvera,URU,FW,26,1.2,13.0,12.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,Necaxa,Brasileiro,Maximiliano Silvera (Necaxa)
Alfredo Gutierrez,MEX,DF,20,0.9,23.0,22.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,Necaxa,Brasileiro,Alfredo Gutierrez (Necaxa)
Misael Domínguez,MEX,"MF,DF",24,1.2,70.0,60.0,10.0,2.0,0.0,1.0,8,5.0,3.0,2.0,1.0,0.0,55.0,0.0,2.0,Necaxa,Brasileiro,Misael Domínguez (Necaxa)
Waldo Madrid,MEX,"DF,FW",20,0.5,16.0,14.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,Necaxa,Brasileiro,Waldo Madrid (Necaxa)
Arath Moreno,MEX,MF,18,0.4,18.0,16.0,2.0,2.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,Necaxa,Brasileiro,Arath Moreno (Necaxa)
César López,MEX,FW,21,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,César López (Necaxa)
Alek Álvarez,MEX,DF,20,0.1,7.0,6.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Necaxa,Brasileiro,Alek Álvarez (Necaxa)
Miguel Rodríguez,MEX,DF,20,16.7,804.0,600.0,202.0,23.0,2.0,8.0,55,163.0,16.0,7.0,7.0,0.0,562.0,2.0,41.0,Pachuca,Brasileiro,Miguel Rodríguez (Pachuca)
Gustavo Cabral,ARG,DF,38,16.0,732.0,694.0,36.0,32.0,0.0,9.0,1,4.0,0.0,0.0,0.0,0.0,628.0,2.0,6.0,Pachuca,Brasileiro,Gustavo Cabral (Pachuca)
Sergio Barreto,ARG,DF,24,15.3,610.0,585.0,24.0,18.0,0.0,5.0,1,6.0,0.0,0.0,0.0,0.0,456.0,1.0,7.0,Pachuca,Brasileiro,Sergio Barreto (Pachuca)
Carlos Moreno,MEX,GK,25,14.0,403.0,225.0,178.0,33.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,Pachuca,Brasileiro,Carlos Moreno (Pachuca)
Erick Sánchez,MEX,"MF,FW",24,12.8,710.0,665.0,44.0,38.0,1.0,16.0,8,0.0,6.0,1.0,1.0,0.0,560.0,1.0,15.0,Pachuca,Brasileiro,Erick Sánchez (Pachuca)
Lucas Di Yorio,ARG,FW,27,11.3,205.0,196.0,8.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,126.0,1.0,11.0,Pachuca,Brasileiro,Lucas Di Yorio (Pachuca)
Elias Montiel,MEX,MF,18,10.0,457.0,447.0,10.0,2.0,1.0,16.0,7,4.0,4.0,1.0,1.0,0.0,407.0,0.0,10.0,Pachuca,Brasileiro,Elias Montiel (Pachuca)
Roberto de la Rosa,MEX,"FW,MF",23,8.7,264.0,243.0,20.0,1.0,3.0,8.0,10,0.0,0.0,0.0,0.0,0.0,181.0,1.0,9.0,Pachuca,Brasileiro,Roberto de la Rosa (Pachuca)
José Castillo Pérez,MEX,DF,22,8.3,524.0,406.0,116.0,9.0,0.0,2.0,38,107.0,0.0,0.0,0.0,0.0,385.0,2.0,24.0,Pachuca,Brasileiro,José Castillo Pérez (Pachuca)
Marino Hinestroza,COL,"MF,FW",21,7.7,245.0,236.0,8.0,0.0,0.0,2.0,21,1.0,7.0,5.0,0.0,0.0,186.0,1.0,4.0,Pachuca,Brasileiro,Marino Hinestroza (Pachuca)
David Terans,URU,"MF,FW",29,6.1,217.0,182.0,35.0,6.0,1.0,4.0,24,3.0,18.0,5.0,8.0,0.0,158.0,0.0,8.0,Pachuca,Brasileiro,David Terans (Pachuca)
Byron Castillo,ECU,DF,25,7.3,341.0,269.0,72.0,5.0,0.0,1.0,34,67.0,0.0,0.0,0.0,0.0,255.0,0.0,12.0,Pachuca,Brasileiro,Byron Castillo (Pachuca)
Jesús Hernández,MEX,"MF,FW",22,5.9,224.0,197.0,26.0,4.0,2.0,1.0,21,3.0,19.0,6.0,3.0,0.0,174.0,1.0,8.0,Pachuca,Brasileiro,Jesús Hernández (Pachuca)
Celso Ortiz,PAR,MF,34,5.6,262.0,254.0,7.0,6.0,0.0,4.0,1,1.0,0.0,0.0,0.0,0.0,211.0,1.0,6.0,Pachuca,Brasileiro,Celso Ortiz (Pachuca)
Jorge Berlanga,MEX,DF,20,5.3,281.0,243.0,38.0,5.0,0.0,2.0,1,33.0,0.0,0.0,0.0,0.0,229.0,0.0,2.0,Pachuca,Brasileiro,Jorge Berlanga (Pachuca)
Bryan González,MEX,"MF,FW",20,3.9,113.0,106.0,6.0,0.0,0.0,1.0,12,2.0,3.0,2.0,0.0,0.0,87.0,1.0,2.0,Pachuca,Brasileiro,Bryan González (Pachuca)
Pedro Pedraza,MEX,MF,23,5.2,248.0,242.0,6.0,6.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,218.0,0.0,4.0,Pachuca,Brasileiro,Pedro Pedraza (Pachuca)
Oussama Idrissi,MAR,"FW,MF",27,3.6,160.0,146.0,14.0,2.0,0.0,7.0,21,2.0,9.0,7.0,1.0,0.0,123.0,0.0,3.0,Pachuca,Brasileiro,Oussama Idrissi (Pachuca)
Óscar Ustari,ARG,GK,37,3.0,87.0,52.0,35.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,Pachuca,Brasileiro,Óscar Ustari (Pachuca)
Illian Hernandez,MEX,FW,23,4.5,108.0,101.0,6.0,0.0,0.0,2.0,0,2.0,0.0,0.0,0.0,0.0,69.0,1.0,2.0,Pachuca,Brasileiro,Illian Hernandez (Pachuca)
Francisco Antonio Figueroa,MEX,"MF,FW",24,2.2,69.0,66.0,3.0,2.0,0.0,0.0,16,0.0,1.0,0.0,0.0,0.0,48.0,0.0,2.0,Pachuca,Brasileiro,Francisco Antonio Figueroa (Pachuca)
Jahaziel Marchand,MEX,MF,22,2.2,95.0,88.0,7.0,7.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,Pachuca,Brasileiro,Jahaziel Marchand (Pachuca)
Alexei Dominguez,MEX,"MF,FW",18,2.0,67.0,67.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,Pachuca,Brasileiro,Alexei Dominguez (Pachuca)
Paulino,ESP,MF,26,1.4,83.0,75.0,8.0,3.0,0.0,3.0,5,1.0,4.0,2.0,2.0,0.0,65.0,0.0,0.0,Pachuca,Brasileiro,Paulino (Pachuca)
Israel Luna,MEX,MF,21,1.2,55.0,51.0,4.0,2.0,0.0,4.0,1,2.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,Pachuca,Brasileiro,Israel Luna (Pachuca)
Javier Eduardo López,MEX,"MF,FW",29,2.9,144.0,122.0,22.0,8.0,1.0,0.0,17,1.0,12.0,7.0,4.0,0.0,110.0,0.0,6.0,Pachuca,Brasileiro,Javier Eduardo López (Pachuca)
René López,MEX,DF,21,0.8,38.0,34.0,4.0,0.0,0.0,0.0,4,4.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,Pachuca,Brasileiro,René López (Pachuca)
Luis Sánchez,MEX,DF,23,0.7,25.0,20.0,5.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,Pachuca,Brasileiro,Luis Sánchez (Pachuca)
Owen González,MEX,"MF,FW",20,1.6,64.0,63.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,46.0,0.0,2.0,Pachuca,Brasileiro,Owen González (Pachuca)
Fernando Ovelar,PAR,"MF,FW",19,0.4,14.0,13.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,Pachuca,Brasileiro,Fernando Ovelar (Pachuca)
Diego De Buen,MEX,"MF,DF",32,17.0,805.0,754.0,50.0,36.0,2.0,10.0,2,7.0,1.0,0.0,1.0,0.0,676.0,1.0,12.0,Puebla,Brasileiro,Diego De Buen (Puebla)
Jesús Rodríguez,MEX,GK,30,17.0,650.0,442.0,207.0,28.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,511.0,1.0,1.0,Puebla,Brasileiro,Jesús Rodríguez (Puebla)
Gastón Silva,URU,DF,29,17.0,885.0,843.0,41.0,31.0,0.0,20.0,5,10.0,0.0,0.0,0.0,0.0,738.0,1.0,11.0,Puebla,Brasileiro,Gastón Silva (Puebla)
Brayan Angulo,COL,"DF,MF",34,16.8,915.0,750.0,160.0,19.0,1.0,11.0,53,126.0,14.0,4.0,7.0,0.0,722.0,5.0,23.0,Puebla,Brasileiro,Brayan Angulo (Puebla)
Guillermo Martínez Ayala,MEX,FW,28,15.0,319.0,302.0,16.0,1.0,1.0,6.0,6,4.0,0.0,0.0,0.0,0.0,218.0,1.0,7.0,Puebla,Brasileiro,Guillermo Martínez Ayala (Puebla)
Gustavo Ferrareis,BRA,DF,27,14.4,694.0,567.0,126.0,15.0,0.0,10.0,42,111.0,0.0,0.0,0.0,0.0,530.0,1.0,11.0,Puebla,Brasileiro,Gustavo Ferrareis (Puebla)
Pablo González Díaz,MEX,MF,31,14.3,643.0,610.0,31.0,18.0,1.0,15.0,2,13.0,0.0,0.0,0.0,0.0,560.0,2.0,8.0,Puebla,Brasileiro,Pablo González Díaz (Puebla)
Kevin Velasco,COL,MF,26,13.1,489.0,463.0,24.0,5.0,3.0,10.0,62,13.0,6.0,4.0,1.0,0.0,389.0,2.0,14.0,Puebla,Brasileiro,Kevin Velasco (Puebla)
Sebastián Olmedo,PAR,DF,22,14.0,637.0,608.0,28.0,18.0,0.0,6.0,1,6.0,0.0,0.0,0.0,0.0,540.0,1.0,2.0,Puebla,Brasileiro,Sebastián Olmedo (Puebla)
Daniel Álvarez López,MEX,"MF,FW",29,9.4,333.0,300.0,33.0,7.0,0.0,1.0,47,9.0,15.0,8.0,5.0,1.0,222.0,0.0,22.0,Puebla,Brasileiro,Daniel Álvarez López (Puebla)
Martín Barragán,MEX,FW,32,9.3,203.0,188.0,15.0,0.0,1.0,2.0,2,2.0,0.0,0.0,0.0,0.0,152.0,0.0,4.0,Puebla,Brasileiro,Martín Barragán (Puebla)
Carlos Baltazar,MEX,MF,26,6.1,201.0,188.0,12.0,0.0,1.0,1.0,13,3.0,6.0,2.0,4.0,0.0,162.0,1.0,5.0,Puebla,Brasileiro,Carlos Baltazar (Puebla)
Luis García,MEX,"DF,MF",30,4.0,150.0,135.0,14.0,0.0,0.0,2.0,20,13.0,1.0,0.0,1.0,0.0,105.0,1.0,9.0,Puebla,Brasileiro,Luis García (Puebla)
Ángel Robles,MEX,"FW,MF",22,3.2,69.0,67.0,2.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0,Puebla,Brasileiro,Ángel Robles (Puebla)
Miguel Sansores,MEX,"FW,MF",32,3.5,100.0,97.0,3.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,71.0,0.0,4.0,Puebla,Brasileiro,Miguel Sansores (Puebla)
Federico Mancuello,ARG,MF,34,3.0,176.0,145.0,30.0,9.0,0.0,1.0,26,2.0,16.0,8.0,8.0,0.0,134.0,1.0,1.0,Puebla,Brasileiro,Federico Mancuello (Puebla)
Alberto Herrera,MEX,"DF,MF",22,1.5,61.0,59.0,2.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,44.0,0.0,3.0,Puebla,Brasileiro,Alberto Herrera (Puebla)
Efraín Orona,MEX,"DF,MF",24,1.2,50.0,41.0,9.0,1.0,0.0,0.0,1,8.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,Puebla,Brasileiro,Efraín Orona (Puebla)
Diego Zago,MEX,MF,21,1.0,41.0,41.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,Puebla,Brasileiro,Diego Zago (Puebla)
Gabriel Carabajal,ARG,"MF,FW",32,1.6,78.0,68.0,10.0,3.0,0.0,0.0,6,1.0,4.0,4.0,0.0,0.0,57.0,0.0,0.0,Puebla,Brasileiro,Gabriel Carabajal (Puebla)
Lucas de los Santos,URU,"MF,FW",22,1.5,65.0,63.0,2.0,0.0,1.0,1.0,2,2.0,0.0,0.0,0.0,0.0,43.0,0.0,2.0,Puebla,Brasileiro,Lucas de los Santos (Puebla)
Daniel Aguilar,MEX,"FW,MF",25,1.3,77.0,61.0,16.0,1.0,0.0,1.0,10,9.0,5.0,1.0,4.0,0.0,57.0,0.0,4.0,Puebla,Brasileiro,Daniel Aguilar (Puebla)
Facundo Waller,URU,MF,26,0.9,42.0,37.0,5.0,2.0,2.0,0.0,2,1.0,2.0,1.0,1.0,0.0,23.0,0.0,2.0,Puebla,Brasileiro,Facundo Waller (Puebla)
Fernando Arce Jr.,USA,"MF,DF",27,0.7,39.0,39.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,Puebla,Brasileiro,Fernando Arce Jr. (Puebla)
S. González,MEX,FW,20,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puebla,Brasileiro,S. González (Puebla)
Emanuel Gularte,URU,DF,26,17.0,530.0,498.0,30.0,22.0,0.0,5.0,4,8.0,0.0,0.0,0.0,0.0,385.0,2.0,8.0,Querétaro,Brasileiro,Emanuel Gularte (Querétaro)
Federico Lértora,ARG,MF,33,15.7,608.0,523.0,83.0,30.0,2.0,9.0,6,53.0,0.0,0.0,0.0,0.0,432.0,2.0,16.0,Querétaro,Brasileiro,Federico Lértora (Querétaro)
Pablo Barrera,MEX,"MF,FW",36,14.8,554.0,458.0,89.0,25.0,1.0,3.0,127,10.0,54.0,8.0,43.0,0.0,374.0,7.0,18.0,Querétaro,Brasileiro,Pablo Barrera (Querétaro)
Kevin Escamilla,MEX,MF,29,13.1,380.0,370.0,9.0,2.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,294.0,1.0,2.0,Querétaro,Brasileiro,Kevin Escamilla (Querétaro)
Óscar Manzanarez,MEX,DF,28,11.6,316.0,278.0,37.0,9.0,0.0,2.0,3,28.0,0.0,0.0,0.0,0.0,240.0,1.0,2.0,Querétaro,Brasileiro,Óscar Manzanarez (Querétaro)
Omar Israel Mendoza,MEX,DF,35,11.4,423.0,318.0,102.0,5.0,1.0,2.0,19,97.0,0.0,0.0,0.0,0.0,285.0,3.0,8.0,Querétaro,Brasileiro,Omar Israel Mendoza (Querétaro)
Raúl Sandoval,MEX,"DF,MF",23,12.0,349.0,268.0,79.0,1.0,0.0,0.0,63,62.0,16.0,0.0,16.0,0.0,209.0,2.0,27.0,Querétaro,Brasileiro,Raúl Sandoval (Querétaro)
Guillermo Allison,MEX,GK,33,12.0,356.0,200.0,154.0,35.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,214.0,2.0,0.0,Querétaro,Brasileiro,Guillermo Allison (Querétaro)
Jaime Gómez Valencia,MEX,"DF,MF",30,10.3,381.0,342.0,37.0,2.0,1.0,1.0,12,34.0,0.0,0.0,0.0,0.0,293.0,2.0,8.0,Querétaro,Brasileiro,Jaime Gómez Valencia (Querétaro)
José Zúñiga,COL,FW,29,9.5,168.0,153.0,15.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,13.0,Querétaro,Brasileiro,José Zúñiga (Querétaro)
Miguel Barbieri,ARG,DF,30,8.6,311.0,286.0,24.0,22.0,0.0,12.0,1,1.0,0.0,0.0,0.0,0.0,217.0,1.0,1.0,Querétaro,Brasileiro,Miguel Barbieri (Querétaro)
Jordan Sierra,ECU,"MF,FW",26,9.0,324.0,302.0,20.0,6.0,3.0,1.0,13,8.0,6.0,3.0,2.0,0.0,229.0,2.0,10.0,Querétaro,Brasileiro,Jordan Sierra (Querétaro)
Camilo Sanvezzo,BRA,"FW,MF",35,6.6,133.0,120.0,12.0,0.0,1.0,1.0,3,1.0,0.0,0.0,0.0,0.0,91.0,1.0,5.0,Querétaro,Brasileiro,Camilo Sanvezzo (Querétaro)
Ettson Ayon,MEX,"FW,MF",22,5.4,73.0,70.0,3.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0.0,44.0,0.0,3.0,Querétaro,Brasileiro,Ettson Ayon (Querétaro)
Fernando Tapia Méndez,MEX,GK,22,5.0,139.0,93.0,46.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,Querétaro,Brasileiro,Fernando Tapia Méndez (Querétaro)
Ángel Sepúlveda,MEX,FW,32,3.6,116.0,113.0,2.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,72.0,1.0,6.0,Querétaro,Brasileiro,Ángel Sepúlveda (Querétaro)
Jonathan Perlaza,ECU,DF,26,3.1,132.0,104.0,28.0,3.0,0.0,0.0,16,18.0,7.0,0.0,7.0,0.0,78.0,0.0,1.0,Querétaro,Brasileiro,Jonathan Perlaza (Querétaro)
Marco García,MEX,MF,23,3.1,122.0,114.0,8.0,3.0,0.0,0.0,7,1.0,3.0,1.0,2.0,0.0,98.0,0.0,2.0,Querétaro,Brasileiro,Marco García (Querétaro)
Nicolás Cordero,ARG,FW,24,3.5,76.0,72.0,4.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,47.0,0.0,2.0,Querétaro,Brasileiro,Nicolás Cordero (Querétaro)
Joaquín Montecinos,CHI,"FW,MF",28,2.6,72.0,68.0,4.0,2.0,0.0,0.0,9,0.0,1.0,1.0,0.0,0.0,50.0,0.0,5.0,Querétaro,Brasileiro,Joaquín Montecinos (Querétaro)
Pablo Ortiz,MEX,DF,21,2.4,117.0,92.0,24.0,2.0,1.0,0.0,1,22.0,0.0,0.0,0.0,0.0,91.0,1.0,0.0,Querétaro,Brasileiro,Pablo Ortiz (Querétaro)
Rodrigo López,MEX,MF,36,1.6,71.0,69.0,1.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,56.0,1.0,2.0,Querétaro,Brasileiro,Rodrigo López (Querétaro)
Mauro Laínez,MEX,"MF,FW",27,2.2,69.0,66.0,3.0,1.0,0.0,1.0,9,2.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0,Querétaro,Brasileiro,Mauro Laínez (Querétaro)
Alberto García Jr.,MEX,"MF,FW",30,0.2,21.0,20.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,Querétaro,Brasileiro,Alberto García Jr. (Querétaro)
Paolo Yrizar,MEX,MF,26,0.2,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Querétaro,Brasileiro,Paolo Yrizar (Querétaro)
Jonathan Torres,ARG,MF,27,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Querétaro,Brasileiro,Jonathan Torres (Querétaro)
Marco González,MEX,MF,21,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Querétaro,Brasileiro,Marco González (Querétaro)
Omar Campos,MEX,DF,21,16.7,679.0,517.0,161.0,5.0,0.0,1.0,25,154.0,2.0,0.0,2.0,0.0,519.0,1.0,15.0,Santos,Brasileiro,Omar Campos (Santos)
Harold Preciado,COL,FW,29,15.7,329.0,296.0,30.0,0.0,0.0,0.0,2,6.0,0.0,0.0,0.0,0.0,231.0,3.0,10.0,Santos,Brasileiro,Harold Preciado (Santos)
Alan Cervantes,MEX,MF,25,15.4,607.0,588.0,19.0,8.0,0.0,7.0,7,10.0,0.0,0.0,0.0,0.0,523.0,0.0,7.0,Santos,Brasileiro,Alan Cervantes (Santos)
Emerson Rodríguez,COL,"FW,MF",23,13.6,309.0,301.0,7.0,1.0,1.0,1.0,20,6.0,0.0,0.0,0.0,0.0,200.0,1.0,18.0,Santos,Brasileiro,Emerson Rodríguez (Santos)
Juan Brunetta,ARG,"MF,FW",26,15.7,708.0,535.0,170.0,53.0,12.0,19.0,123,10.0,86.0,35.0,48.0,0.0,522.0,3.0,18.0,Santos,Brasileiro,Juan Brunetta (Santos)
Félix Torres Caicedo,ECU,DF,26,15.1,590.0,573.0,17.0,16.0,0.0,12.0,1,1.0,0.0,0.0,0.0,0.0,426.0,0.0,9.0,Santos,Brasileiro,Félix Torres Caicedo (Santos)
Duván Vergara,COL,"FW,MF",27,11.0,342.0,319.0,21.0,4.0,3.0,0.0,22,13.0,4.0,4.0,0.0,0.0,253.0,2.0,11.0,Santos,Brasileiro,Duván Vergara (Santos)
Pedro Aquino,PER,MF,28,9.8,562.0,544.0,14.0,13.0,2.0,2.0,0,1.0,0.0,0.0,0.0,0.0,468.0,4.0,4.0,Santos,Brasileiro,Pedro Aquino (Santos)
Gibran Lajud,MEX,GK,30,9.0,227.0,133.0,94.0,18.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,Santos,Brasileiro,Gibran Lajud (Santos)
Dória,BRA,DF,29,9.0,366.0,338.0,26.0,26.0,1.0,5.0,1,0.0,0.0,0.0,0.0,0.0,263.0,2.0,5.0,Santos,Brasileiro,Dória (Santos)
Ismael Govea,MEX,DF,26,7.8,321.0,244.0,75.0,2.0,0.0,0.0,12,73.0,0.0,0.0,0.0,0.0,229.0,2.0,7.0,Santos,Brasileiro,Ismael Govea (Santos)
Aldo López,MEX,MF,23,9.3,304.0,294.0,9.0,5.0,1.0,1.0,1,4.0,0.0,0.0,0.0,0.0,275.0,1.0,3.0,Santos,Brasileiro,Aldo López (Santos)
Raúl López Gómez,MEX,DF,30,9.1,369.0,285.0,82.0,6.0,0.0,0.0,20,75.0,1.0,0.0,1.0,0.0,300.0,2.0,6.0,Santos,Brasileiro,Raúl López Gómez (Santos)
Carlos Acevedo,MEX,GK,27,6.0,147.0,84.0,63.0,11.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,Santos,Brasileiro,Carlos Acevedo (Santos)
Hugo Isaác Rodríguez,MEX,DF,33,5.2,178.0,169.0,7.0,6.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,145.0,2.0,1.0,Santos,Brasileiro,Hugo Isaác Rodríguez (Santos)
