Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Team,Championship,Player_Team
Isaác Brizuela,MEX,"FW,MF",33.0,11,8,674.0,7.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.1,1.7,28.0,15.0,60.0,0.0,0.27,0.27,0.0,0.27,0.09,0.14,0.23,0.09,0.23,Guadalajara,Brasileiro,Isaác Brizuela (Guadalajara)
Erick Gutiérrez,MEX,MF,28.0,12,7,631.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,0.3,2.0,15.0,44.0,16.0,0.14,0.0,0.14,0.14,0.14,0.25,0.04,0.29,0.25,0.29,Guadalajara,Brasileiro,Erick Gutiérrez (Guadalajara)
Jonathan Padilla,MEX,"MF,FW",18.0,16,5,571.0,6.3,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.1,1.1,0.0,1.1,22.0,21.0,56.0,0.47,0.0,0.47,0.47,0.47,0.17,0.0,0.17,0.17,0.17,Guadalajara,Brasileiro,Jonathan Padilla (Guadalajara)
Alejandro Mayorga,MEX,DF,26.0,7,4,393.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,8.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.14,0.13,0.14,Guadalajara,Brasileiro,Alejandro Mayorga (Guadalajara)
Alexis Vega,MEX,FW,26.0,8,4,383.0,4.3,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.7,1.0,0.4,1.3,10.0,12.0,43.0,0.23,0.0,0.23,0.23,0.23,0.4,0.08,0.48,0.22,0.31,Guadalajara,Brasileiro,Alexis Vega (Guadalajara)
Ronaldo Cisneros,MEX,"FW,MF",26.0,11,3,409.0,4.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,16.0,0.44,0.0,0.44,0.44,0.44,0.22,0.01,0.23,0.22,0.23,Guadalajara,Brasileiro,Ronaldo Cisneros (Guadalajara)
Raúl Martínez,MEX,DF,20.0,5,3,274.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Guadalajara,Brasileiro,Raúl Martínez (Guadalajara)
Jesús Sánchez García,MEX,DF,34.0,4,3,238.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Jesús Sánchez García (Guadalajara)
Juan Brigido,MEX,"FW,DF",22.0,9,2,266.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,13.0,6.0,20.0,0.34,0.0,0.34,0.34,0.34,0.15,0.15,0.3,0.15,0.3,Guadalajara,Brasileiro,Juan Brigido (Guadalajara)
Pavel Pérez,MEX,"FW,MF",25.0,9,2,185.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,11.0,5.0,16.0,0.0,0.49,0.49,0.0,0.49,0.18,0.25,0.42,0.18,0.42,Guadalajara,Brasileiro,Pavel Pérez (Guadalajara)
José Rangel Aguilar,MEX,GK,23.0,2,2,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,José Rangel Aguilar (Guadalajara)
Alan Torres,MEX,MF,23.0,4,1,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Alan Torres (Guadalajara)
Daniel Armando Ríos,MEX,"FW,DF",28.0,5,0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,0.29,0.16,0.29,Guadalajara,Brasileiro,Daniel Armando Ríos (Guadalajara)
Zahid Muñoz,MEX,MF,22.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Zahid Muñoz (Guadalajara)
Hiram Mier,MEX,MF,34.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Hiram Mier (Guadalajara)
Armando González,MEX,MF,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Armando González (Guadalajara)
Leonardo Sepulveda,USA,DF,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Leonardo Sepulveda (Guadalajara)
Óscar Whalley,ESP,GK,29.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadalajara,Brasileiro,Óscar Whalley (Guadalajara)
Rodolfo Cota,MEX,GK,36.0,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Rodolfo Cota (León)
Adonis Frías,ARG,DF,25.0,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.6,1.6,0.2,1.8,20.0,87.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.11,0.1,0.11,León,Brasileiro,Adonis Frías (León)
Ángel Mena,ECU,"FW,MF",35.0,17,15,1232.0,13.7,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,1.6,1.6,5.5,7.2,74.0,87.0,127.0,0.15,0.22,0.37,0.15,0.37,0.12,0.41,0.52,0.12,0.52,León,Brasileiro,Ángel Mena (León)
Iván Moreno,MEX,"DF,MF",25.0,15,14,1082.0,12.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.0,1.9,40.0,44.0,100.0,0.08,0.25,0.33,0.08,0.33,0.07,0.09,0.16,0.07,0.16,León,Brasileiro,Iván Moreno (León)
Osvaldo Rodríguez del Portal,MEX,DF,27.0,16,12,1034.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.6,1.6,7.0,37.0,31.0,0.09,0.0,0.09,0.09,0.09,0.08,0.06,0.14,0.08,0.14,León,Brasileiro,Osvaldo Rodríguez del Portal (León)
Lucas Romero,ARG,MF,29.0,14,12,976.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.9,0.9,1.0,2.0,10.0,67.0,13.0,0.0,0.09,0.09,0.0,0.09,0.09,0.1,0.18,0.09,0.18,León,Brasileiro,Lucas Romero (León)
José Iván Rodríguez,MEX,MF,27.0,17,11,1005.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,14.0,51.0,12.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,León,Brasileiro,José Iván Rodríguez (León)
William Tesillo,COL,DF,33.0,11,11,968.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.2,1.5,12.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.14,0.02,0.14,León,Brasileiro,William Tesillo (León)
Alfonso Alvarado,MEX,"FW,MF",23.0,15,10,894.0,9.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.9,1.9,0.2,2.1,7.0,25.0,36.0,0.2,0.1,0.3,0.2,0.3,0.19,0.02,0.21,0.19,0.21,León,Brasileiro,Alfonso Alvarado (León)
Federico Viñas,URU,FW,25.0,12,10,792.0,8.8,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,4.1,4.1,0.7,4.9,8.0,16.0,48.0,0.68,0.11,0.8,0.68,0.8,0.47,0.08,0.55,0.47,0.55,León,Brasileiro,Federico Viñas (León)
Elías Hernández,MEX,"MF,DF",35.0,11,10,702.0,7.8,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.7,2.3,18.0,44.0,49.0,0.0,0.38,0.38,0.0,0.38,0.08,0.22,0.3,0.08,0.3,León,Brasileiro,Elías Hernández (León)
Nicolás López,URU,"FW,MF",30.0,12,8,689.0,7.7,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.8,2.8,2.1,4.9,25.0,28.0,63.0,0.39,0.13,0.52,0.39,0.52,0.36,0.28,0.64,0.36,0.64,León,Brasileiro,Nicolás López (León)
Fidel Ambríz,MEX,MF,20.0,11,7,703.0,7.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,2.5,14.0,37.0,9.0,0.13,0.0,0.13,0.13,0.13,0.16,0.16,0.32,0.16,0.32,León,Brasileiro,Fidel Ambríz (León)
Jaine Barreiro,COL,DF,29.0,7,7,628.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.8,1.8,0.4,2.2,15.0,48.0,12.0,0.14,0.14,0.29,0.14,0.29,0.26,0.06,0.32,0.26,0.32,León,Brasileiro,Jaine Barreiro (León)
Paul Bellón,MEX,DF,26.0,7,6,585.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,1.0,12.0,2.0,0.15,0.0,0.15,0.15,0.15,0.04,0.0,0.04,0.04,0.04,León,Brasileiro,Paul Bellón (León)
José David Ramírez,MEX,"DF,MF",28.0,14,6,576.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,20.0,33.0,60.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.11,0.02,0.11,León,Brasileiro,José David Ramírez (León)
Brian Rubio,MEX,FW,27.0,11,3,445.0,4.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.9,1.9,0.2,2.1,8.0,10.0,27.0,0.2,0.2,0.4,0.2,0.4,0.39,0.04,0.43,0.39,0.43,León,Brasileiro,Brian Rubio (León)
Borja Sánchez Laborde,ESP,"MF,DF",27.0,8,3,354.0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.2,0.7,11.0,23.0,33.0,0.25,0.0,0.25,0.25,0.25,0.13,0.06,0.19,0.13,0.19,León,Brasileiro,Borja Sánchez Laborde (León)
Víctor Dávila,CHI,FW,26.0,3,3,256.0,2.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.1,7.0,20.0,29.0,0.0,0.35,0.35,0.0,0.35,0.25,0.13,0.38,0.25,0.38,León,Brasileiro,Víctor Dávila (León)
Omar Fernández Frasica,COL,"MF,FW",30.0,14,2,357.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.4,1.4,1.0,2.4,13.0,28.0,25.0,0.25,0.25,0.5,0.25,0.5,0.36,0.25,0.6,0.36,0.6,León,Brasileiro,Omar Fernández Frasica (León)
Jesús Angulo,MEX,MF,26.0,2,2,160.0,1.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.9,1.2,3.0,10.0,12.0,0.56,0.56,1.13,0.56,1.13,0.14,0.53,0.68,0.14,0.68,León,Brasileiro,Jesús Angulo (León)
Héctor Uribe,MEX,"MF,DF",19.0,6,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.0,0.3,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,León,Brasileiro,Héctor Uribe (León)
Sebastian Santos,MEX,"FW,MF",20.0,3,1,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,7.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,León,Brasileiro,Sebastian Santos (León)
Alfonso Blanco Antúnez,MEX,GK,36.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Alfonso Blanco Antúnez (León)
Luís Cervantes,MEX,DF,22.0,4,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Luís Cervantes (León)
Oscar Villa,MEX,DF,22.0,2,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Oscar Villa (León)
Pedro Budib,MEX,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Pedro Budib (León)
Oscar Garcia,MEX,GK,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Oscar Garcia (León)
Jose Salazar,MEX,FW,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,León,Brasileiro,Jose Salazar (León)
Facundo Almada,ARG,DF,25.0,17,17,1530.0,17.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.6,0.6,0.3,0.9,13.0,50.0,6.0,0.12,0.0,0.12,0.12,0.12,0.03,0.02,0.05,0.03,0.05,Mazatlán,Brasileiro,Facundo Almada (Mazatlán)
Jefferson Intriago,ECU,MF,27.0,17,17,1530.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.3,0.6,21.0,81.0,15.0,0.06,0.0,0.06,0.06,0.06,0.02,0.02,0.04,0.02,0.04,Mazatlán,Brasileiro,Jefferson Intriago (Mazatlán)
Hugo González Durán,MEX,GK,33.0,16,16,1378.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Hugo González Durán (Mazatlán)
Bryan Colula,MEX,DF,27.0,13,12,1031.0,11.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.7,0.7,1.1,1.7,22.0,37.0,54.0,0.09,0.09,0.17,0.09,0.17,0.06,0.09,0.15,0.06,0.15,Mazatlán,Brasileiro,Bryan Colula (Mazatlán)
Josué Colmán,PAR,"MF,FW",25.0,16,12,979.0,10.9,3.0,7.0,10.0,3.0,0.0,1.0,1.0,0.0,4.0,3.2,3.9,7.1,29.0,49.0,54.0,0.28,0.64,0.92,0.28,0.92,0.36,0.36,0.73,0.29,0.65,Mazatlán,Brasileiro,Josué Colmán (Mazatlán)
Luis Amarilla,PAR,FW,28.0,14,11,856.0,9.5,4.0,1.0,5.0,4.0,0.0,0.0,2.0,2.0,2.4,2.4,1.4,3.7,14.0,22.0,48.0,0.42,0.11,0.53,0.42,0.53,0.25,0.14,0.39,0.25,0.39,Mazatlán,Brasileiro,Luis Amarilla (Mazatlán)
Jair Díaz,MEX,DF,25.0,13,10,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.4,0.4,0.2,0.6,8.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.06,0.04,0.06,Mazatlán,Brasileiro,Jair Díaz (Mazatlán)
Édgar Yoel Bárcenas,PAN,"FW,MF",30.0,10,10,798.0,8.9,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,2.8,2.8,2.4,5.2,20.0,27.0,67.0,0.11,0.34,0.45,0.11,0.45,0.32,0.27,0.59,0.32,0.59,Mazatlán,Brasileiro,Édgar Yoel Bárcenas (Mazatlán)
Sergio Adrián Flores,MEX,MF,28.0,15,9,930.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.2,2.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,Mazatlán,Brasileiro,Sergio Adrián Flores (Mazatlán)
Luis Olivas,MEX,DF,23.0,10,9,855.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,8.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,Mazatlán,Brasileiro,Luis Olivas (Mazatlán)
Alan Medina,MEX,"FW,MF",26.0,12,9,672.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.2,1.8,28.0,33.0,41.0,0.0,0.0,0.0,0.0,0.0,0.08,0.16,0.24,0.08,0.24,Mazatlán,Brasileiro,Alan Medina (Mazatlán)
Arnaud Ake,CIV,FW,25.0,10,7,533.0,5.9,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,4.0,4.0,0.3,4.2,5.0,6.0,22.0,1.01,0.17,1.18,1.01,1.18,0.67,0.04,0.72,0.67,0.72,Mazatlán,Brasileiro,Arnaud Ake (Mazatlán)
Nicolás Benedetti,COL,"MF,FW",26.0,9,7,531.0,5.9,2.0,3.0,5.0,1.0,1.0,1.0,2.0,0.0,1.6,0.8,2.0,2.8,18.0,29.0,36.0,0.34,0.51,0.85,0.17,0.68,0.27,0.35,0.61,0.13,0.48,Mazatlán,Brasileiro,Nicolás Benedetti (Mazatlán)
Andres Montaño,MEX,MF,21.0,8,6,421.0,4.7,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.2,0.5,8.0,17.0,8.0,0.0,0.43,0.43,0.0,0.43,0.06,0.05,0.11,0.06,0.11,Mazatlán,Brasileiro,Andres Montaño (Mazatlán)
Eduard Bello,VEN,"FW,MF",28.0,14,5,649.0,7.2,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.2,1.4,2.6,16.0,17.0,64.0,0.28,0.0,0.28,0.28,0.28,0.28,0.19,0.47,0.17,0.36,Mazatlán,Brasileiro,Eduard Bello (Mazatlán)
José Madueña,MEX,DF,33.0,11,5,499.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,8.0,10.0,12.0,0.18,0.0,0.18,0.18,0.18,0.09,0.01,0.1,0.09,0.1,Mazatlán,Brasileiro,José Madueña (Mazatlán)
José Joaquín Esquivel,MEX,MF,25.0,10,4,469.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,0.6,1.5,3.0,17.0,10.0,0.0,0.19,0.19,0.0,0.19,0.17,0.12,0.29,0.17,0.29,Mazatlán,Brasileiro,José Joaquín Esquivel (Mazatlán)
Ventura Alvarado,USA,DF,31.0,5,4,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Mazatlán,Brasileiro,Ventura Alvarado (Mazatlán)
Francisco Eduardo Venegas,MEX,DF,25.0,10,4,401.0,4.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,4.0,22.0,23.0,0.45,0.0,0.45,0.45,0.45,0.13,0.01,0.14,0.13,0.14,Mazatlán,Brasileiro,Francisco Eduardo Venegas (Mazatlán)
Néstor Vidrio,MEX,DF,34.0,4,4,290.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Mazatlán,Brasileiro,Néstor Vidrio (Mazatlán)
Lucas Merolla,ARG,DF,28.0,4,3,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Mazatlán,Brasileiro,Lucas Merolla (Mazatlán)
Ramiro Árciga,MEX,"MF,FW",19.0,5,2,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.19,0.01,0.21,0.19,0.21,Mazatlán,Brasileiro,Ramiro Árciga (Mazatlán)
Raúl Camacho,MEX,FW,21.0,9,2,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.21,0.11,0.21,Mazatlán,Brasileiro,Raúl Camacho (Mazatlán)
Ricardo Gutiérrez,MEX,GK,26.0,3,1,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Ricardo Gutiérrez (Mazatlán)
Roberto Meraz,MEX,MF,24.0,2,1,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Roberto Meraz (Mazatlán)
Miguel Sansores,MEX,"FW,MF",32.0,2,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Mazatlán,Brasileiro,Miguel Sansores (Mazatlán)
Omar Moreno,MEX,"FW,DF",18.0,4,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Mazatlán,Brasileiro,Omar Moreno (Mazatlán)
Edson Mata,MEX,DF,20.0,2,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Edson Mata (Mazatlán)
Jorge Antonio Padilla,MEX,DF,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Jorge Antonio Padilla (Mazatlán)
Ramiro Franco,MEX,DF,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Ramiro Franco (Mazatlán)
Christian García,MEX,GK,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Christian García (Mazatlán)
Gabriel López,MEX,FW,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Gabriel López (Mazatlán)
Ángel Saavedra,MEX,MF,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mazatlán,Brasileiro,Ángel Saavedra (Mazatlán)
Esteban Andrada,ARG,GK,32.0,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monterrey,Brasileiro,Esteban Andrada (Monterrey)
Maximiliano Meza,ARG,"MF,FW",31.0,15,15,1108.0,12.3,3.0,4.0,7.0,2.0,1.0,1.0,4.0,1.0,2.9,2.1,4.0,6.1,41.0,84.0,112.0,0.24,0.32,0.57,0.16,0.49,0.23,0.32,0.56,0.17,0.49,Monterrey,Brasileiro,Maximiliano Meza (Monterrey)
Stefan Medina,COL,DF,31.0,14,14,1172.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.7,1.8,16.0,63.0,57.0,0.08,0.0,0.08,0.08,0.08,0.09,0.05,0.14,0.09,0.14,Monterrey,Brasileiro,Stefan Medina (Monterrey)
Luis Romo,MEX,MF,28.0,14,13,1155.0,12.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,1.8,2.9,20.0,139.0,50.0,0.0,0.16,0.16,0.0,0.16,0.09,0.14,0.23,0.09,0.23,Monterrey,Brasileiro,Luis Romo (Monterrey)
