Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Team,Championship,Player_Team
José Castillo Pérez,MEX,DF,22,8.3,1,0,0,11,6,0,38,8,14,0.0,0.0,0,63.0,24.0,19.0,55.8,Pachuca,Brasileiro,José Castillo Pérez (Pachuca)
Marino Hinestroza,COL,"MF,FW",21,7.7,1,0,0,9,16,2,21,3,6,1.0,0.0,0,44.0,3.0,9.0,25.0,Pachuca,Brasileiro,Marino Hinestroza (Pachuca)
David Terans,URU,"MF,FW",29,6.1,4,0,0,13,5,3,24,0,3,0.0,0.0,0,25.0,0.0,12.0,0.0,Pachuca,Brasileiro,David Terans (Pachuca)
Byron Castillo,ECU,DF,25,7.3,4,1,1,15,20,0,34,5,15,1.0,0.0,0,29.0,3.0,6.0,33.3,Pachuca,Brasileiro,Byron Castillo (Pachuca)
Jesús Hernández,MEX,"MF,FW",22,5.9,0,0,0,8,15,0,21,1,4,0.0,0.0,0,29.0,4.0,9.0,30.8,Pachuca,Brasileiro,Jesús Hernández (Pachuca)
Celso Ortiz,PAR,MF,34,5.6,2,0,0,16,5,0,1,10,12,0.0,0.0,0,50.0,6.0,10.0,37.5,Pachuca,Brasileiro,Celso Ortiz (Pachuca)
Jorge Berlanga,MEX,DF,20,5.3,0,0,0,2,0,0,1,8,5,0.0,0.0,0,29.0,11.0,15.0,42.3,Pachuca,Brasileiro,Jorge Berlanga (Pachuca)
Bryan González,MEX,"MF,FW",20,3.9,1,0,0,4,4,0,12,2,3,0.0,0.0,0,12.0,7.0,3.0,70.0,Pachuca,Brasileiro,Bryan González (Pachuca)
Pedro Pedraza,MEX,MF,23,5.2,1,0,0,10,5,0,1,11,13,0.0,0.0,0,38.0,4.0,8.0,33.3,Pachuca,Brasileiro,Pedro Pedraza (Pachuca)
Oussama Idrissi,MAR,"FW,MF",27,3.6,3,1,1,11,2,0,21,1,7,0.0,0.0,0,16.0,0.0,1.0,0.0,Pachuca,Brasileiro,Oussama Idrissi (Pachuca)
Óscar Ustari,ARG,GK,37,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,0.0,0.0,0.0,Pachuca,Brasileiro,Óscar Ustari (Pachuca)
Illian Hernandez,MEX,FW,23,4.5,1,0,0,5,3,1,0,0,2,0.0,0.0,0,15.0,26.0,35.0,42.6,Pachuca,Brasileiro,Illian Hernandez (Pachuca)
Francisco Antonio Figueroa,MEX,"MF,FW",24,2.2,0,0,0,3,5,1,16,2,2,0.0,0.0,0,7.0,0.0,2.0,0.0,Pachuca,Brasileiro,Francisco Antonio Figueroa (Pachuca)
Jahaziel Marchand,MEX,MF,22,2.2,0,0,0,8,2,0,0,3,5,0.0,0.0,0,15.0,5.0,2.0,71.4,Pachuca,Brasileiro,Jahaziel Marchand (Pachuca)
Alexei Dominguez,MEX,"MF,FW",18,2.0,0,0,0,2,2,0,5,1,6,0.0,0.0,0,12.0,1.0,2.0,33.3,Pachuca,Brasileiro,Alexei Dominguez (Pachuca)
Paulino,ESP,MF,26,1.4,1,0,0,3,5,0,5,1,0,0.0,0.0,0,14.0,2.0,3.0,40.0,Pachuca,Brasileiro,Paulino (Pachuca)
Israel Luna,MEX,MF,21,1.2,0,0,0,0,0,0,1,1,2,0.0,0.0,0,3.0,1.0,3.0,25.0,Pachuca,Brasileiro,Israel Luna (Pachuca)
Javier Eduardo López,MEX,"MF,FW",29,2.9,0,0,0,2,3,0,17,0,2,0.0,0.0,0,11.0,1.0,1.0,50.0,Pachuca,Brasileiro,Javier Eduardo López (Pachuca)
René López,MEX,DF,21,0.8,0,0,0,0,0,0,4,0,2,0.0,0.0,0,7.0,1.0,0.0,100.0,Pachuca,Brasileiro,René López (Pachuca)
Luis Sánchez,MEX,DF,23,0.7,0,0,0,0,0,0,1,2,1,0.0,0.0,0,4.0,2.0,1.0,66.7,Pachuca,Brasileiro,Luis Sánchez (Pachuca)
Owen González,MEX,"MF,FW",20,1.6,1,0,0,3,1,0,2,1,0,0.0,0.0,0,10.0,1.0,4.0,20.0,Pachuca,Brasileiro,Owen González (Pachuca)
Fernando Ovelar,PAR,"MF,FW",19,0.4,0,0,0,0,1,0,0,0,0,0.0,0.0,0,5.0,0.0,1.0,0.0,Pachuca,Brasileiro,Fernando Ovelar (Pachuca)
Diego De Buen,MEX,"MF,DF",32,17.0,3,0,0,11,13,1,2,23,17,0.0,0.0,0,98.0,40.0,23.0,63.5,Puebla,Brasileiro,Diego De Buen (Puebla)
Jesús Rodríguez,MEX,GK,30,17.0,4,0,0,2,1,0,0,0,0,0.0,2.0,0,27.0,3.0,3.0,50.0,Puebla,Brasileiro,Jesús Rodríguez (Puebla)
Gastón Silva,URU,DF,29,17.0,2,0,0,8,4,0,5,16,23,0.0,1.0,0,95.0,26.0,30.0,46.4,Puebla,Brasileiro,Gastón Silva (Puebla)
Brayan Angulo,COL,"DF,MF",34,16.8,4,0,0,15,18,0,53,18,20,0.0,0.0,0,92.0,21.0,12.0,63.6,Puebla,Brasileiro,Brayan Angulo (Puebla)
Guillermo Martínez Ayala,MEX,FW,28,15.0,6,0,0,32,33,3,6,1,1,1.0,0.0,0,38.0,77.0,41.0,65.3,Puebla,Brasileiro,Guillermo Martínez Ayala (Puebla)
Gustavo Ferrareis,BRA,DF,27,14.4,5,0,0,17,15,0,42,16,17,0.0,0.0,0,98.0,14.0,13.0,51.9,Puebla,Brasileiro,Gustavo Ferrareis (Puebla)
Pablo González Díaz,MEX,MF,31,14.3,1,0,0,18,5,0,2,26,21,0.0,1.0,0,117.0,11.0,11.0,50.0,Puebla,Brasileiro,Pablo González Díaz (Puebla)
Kevin Velasco,COL,MF,26,13.1,3,0,0,22,17,2,62,6,12,0.0,0.0,0,62.0,4.0,10.0,28.6,Puebla,Brasileiro,Kevin Velasco (Puebla)
Sebastián Olmedo,PAR,DF,22,14.0,4,0,0,17,5,0,1,24,19,0.0,1.0,0,83.0,29.0,19.0,60.4,Puebla,Brasileiro,Sebastián Olmedo (Puebla)
Daniel Álvarez López,MEX,"MF,FW",29,9.4,0,0,0,3,6,2,47,5,7,0.0,0.0,0,34.0,3.0,5.0,37.5,Puebla,Brasileiro,Daniel Álvarez López (Puebla)
Martín Barragán,MEX,FW,32,9.3,2,0,0,14,10,5,2,2,1,0.0,0.0,0,18.0,26.0,25.0,51.0,Puebla,Brasileiro,Martín Barragán (Puebla)
Carlos Baltazar,MEX,MF,26,6.1,1,0,0,3,14,1,13,3,8,0.0,0.0,0,37.0,3.0,2.0,60.0,Puebla,Brasileiro,Carlos Baltazar (Puebla)
Luis García,MEX,"DF,MF",30,4.0,1,0,0,6,2,1,20,4,2,0.0,0.0,0,13.0,2.0,3.0,40.0,Puebla,Brasileiro,Luis García (Puebla)
Ángel Robles,MEX,"FW,MF",22,3.2,2,0,0,4,3,1,4,0,3,0.0,0.0,0,17.0,1.0,4.0,20.0,Puebla,Brasileiro,Ángel Robles (Puebla)
Miguel Sansores,MEX,"FW,MF",32,3.5,2,0,0,10,4,2,4,2,6,0.0,0.0,0,15.0,6.0,14.0,30.0,Puebla,Brasileiro,Miguel Sansores (Puebla)
Federico Mancuello,ARG,MF,34,3.0,0,0,0,2,0,0,26,3,2,0.0,0.0,0,17.0,0.0,1.0,0.0,Puebla,Brasileiro,Federico Mancuello (Puebla)
Alberto Herrera,MEX,"DF,MF",22,1.5,1,0,0,2,0,0,7,1,1,0.0,0.0,0,6.0,1.0,3.0,25.0,Puebla,Brasileiro,Alberto Herrera (Puebla)
Efraín Orona,MEX,"DF,MF",24,1.2,0,0,0,1,0,0,1,4,3,0.0,0.0,0,6.0,5.0,2.0,71.4,Puebla,Brasileiro,Efraín Orona (Puebla)
Diego Zago,MEX,MF,21,1.0,0,0,0,1,0,0,0,1,3,0.0,0.0,0,6.0,0.0,1.0,0.0,Puebla,Brasileiro,Diego Zago (Puebla)
Gabriel Carabajal,ARG,"MF,FW",32,1.6,2,0,0,3,4,0,6,0,6,0.0,0.0,0,18.0,1.0,1.0,50.0,Puebla,Brasileiro,Gabriel Carabajal (Puebla)
Lucas de los Santos,URU,"MF,FW",22,1.5,2,0,0,5,2,0,2,0,2,0.0,0.0,0,11.0,4.0,2.0,66.7,Puebla,Brasileiro,Lucas de los Santos (Puebla)
Daniel Aguilar,MEX,"FW,MF",25,1.3,0,0,0,6,0,0,10,1,0,0.0,0.0,0,4.0,3.0,2.0,60.0,Puebla,Brasileiro,Daniel Aguilar (Puebla)
Facundo Waller,URU,MF,26,0.9,1,0,0,1,4,0,2,0,2,0.0,0.0,0,9.0,1.0,1.0,50.0,Puebla,Brasileiro,Facundo Waller (Puebla)
Fernando Arce Jr.,USA,"MF,DF",27,0.7,0,0,0,3,1,0,0,0,2,0.0,0.0,0,6.0,0.0,0.0,0.0,Puebla,Brasileiro,Fernando Arce Jr. (Puebla)
S. González,MEX,FW,20,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Puebla,Brasileiro,S. González (Puebla)
Emanuel Gularte,URU,DF,26,17.0,4,0,0,18,10,1,4,16,19,0.0,1.0,1,89.0,57.0,48.0,54.3,Querétaro,Brasileiro,Emanuel Gularte (Querétaro)
Federico Lértora,ARG,MF,33,15.7,6,0,0,36,18,3,6,23,18,0.0,0.0,0,96.0,41.0,27.0,60.3,Querétaro,Brasileiro,Federico Lértora (Querétaro)
Pablo Barrera,MEX,"MF,FW",36,14.8,2,0,0,8,11,1,127,11,7,0.0,0.0,0,87.0,6.0,3.0,66.7,Querétaro,Brasileiro,Pablo Barrera (Querétaro)
Kevin Escamilla,MEX,MF,29,13.1,4,0,0,18,6,0,4,11,16,0.0,0.0,0,97.0,14.0,15.0,48.3,Querétaro,Brasileiro,Kevin Escamilla (Querétaro)
Óscar Manzanarez,MEX,DF,28,11.6,3,1,0,17,4,0,3,19,12,0.0,1.0,0,42.0,21.0,16.0,56.8,Querétaro,Brasileiro,Óscar Manzanarez (Querétaro)
Omar Israel Mendoza,MEX,DF,35,11.4,1,2,0,12,19,1,19,17,15,0.0,1.0,0,75.0,12.0,7.0,63.2,Querétaro,Brasileiro,Omar Israel Mendoza (Querétaro)
Raúl Sandoval,MEX,"DF,MF",23,12.0,2,1,1,12,10,3,63,10,6,0.0,0.0,0,61.0,10.0,15.0,40.0,Querétaro,Brasileiro,Raúl Sandoval (Querétaro)
Guillermo Allison,MEX,GK,33,12.0,1,0,0,2,2,0,0,0,0,0.0,1.0,0,10.0,1.0,1.0,50.0,Querétaro,Brasileiro,Guillermo Allison (Querétaro)
Jaime Gómez Valencia,MEX,"DF,MF",30,10.3,3,0,0,14,11,1,12,8,14,0.0,0.0,0,76.0,14.0,17.0,45.2,Querétaro,Brasileiro,Jaime Gómez Valencia (Querétaro)
José Zúñiga,COL,FW,29,9.5,2,1,0,13,11,10,2,2,1,1.0,0.0,0,23.0,33.0,36.0,47.8,Querétaro,Brasileiro,José Zúñiga (Querétaro)
Miguel Barbieri,ARG,DF,30,8.6,2,0,0,13,7,0,1,16,15,0.0,0.0,0,43.0,23.0,15.0,60.5,Querétaro,Brasileiro,Miguel Barbieri (Querétaro)
Jordan Sierra,ECU,"MF,FW",26,9.0,3,0,0,12,10,0,13,11,11,0.0,0.0,0,81.0,4.0,10.0,28.6,Querétaro,Brasileiro,Jordan Sierra (Querétaro)
Camilo Sanvezzo,BRA,"FW,MF",35,6.6,3,0,0,14,6,4,3,1,3,1.0,0.0,0,31.0,8.0,7.0,53.3,Querétaro,Brasileiro,Camilo Sanvezzo (Querétaro)
Ettson Ayon,MEX,"FW,MF",22,5.4,0,0,0,2,15,0,5,1,0,0.0,0.0,0,12.0,13.0,33.0,28.3,Querétaro,Brasileiro,Ettson Ayon (Querétaro)
Fernando Tapia Méndez,MEX,GK,22,5.0,2,0,0,1,0,0,0,0,0,0.0,1.0,0,8.0,0.0,0.0,0.0,Querétaro,Brasileiro,Fernando Tapia Méndez (Querétaro)
Ángel Sepúlveda,MEX,FW,32,3.6,2,0,0,3,6,1,2,0,4,0.0,0.0,0,18.0,25.0,27.0,48.1,Querétaro,Brasileiro,Ángel Sepúlveda (Querétaro)
Jonathan Perlaza,ECU,DF,26,3.1,1,0,0,3,2,0,16,6,10,0.0,0.0,0,26.0,3.0,0.0,100.0,Querétaro,Brasileiro,Jonathan Perlaza (Querétaro)
Marco García,MEX,MF,23,3.1,1,0,0,2,0,0,7,1,3,0.0,0.0,0,24.0,1.0,3.0,25.0,Querétaro,Brasileiro,Marco García (Querétaro)
Nicolás Cordero,ARG,FW,24,3.5,0,0,0,13,5,1,2,2,1,0.0,0.0,0,11.0,13.0,29.0,31.0,Querétaro,Brasileiro,Nicolás Cordero (Querétaro)
Joaquín Montecinos,CHI,"FW,MF",28,2.6,1,0,0,7,6,3,9,2,0,0.0,0.0,0,10.0,3.0,12.0,20.0,Querétaro,Brasileiro,Joaquín Montecinos (Querétaro)
Pablo Ortiz,MEX,DF,21,2.4,0,0,0,8,2,0,1,4,5,0.0,0.0,0,15.0,2.0,1.0,66.7,Querétaro,Brasileiro,Pablo Ortiz (Querétaro)
Rodrigo López,MEX,MF,36,1.6,0,0,0,1,2,0,4,1,3,0.0,0.0,0,13.0,1.0,1.0,50.0,Querétaro,Brasileiro,Rodrigo López (Querétaro)
Mauro Laínez,MEX,"MF,FW",27,2.2,0,0,0,2,8,0,9,0,0,0.0,0.0,0,11.0,0.0,0.0,0.0,Querétaro,Brasileiro,Mauro Laínez (Querétaro)
Alberto García Jr.,MEX,"MF,FW",30,0.2,0,0,0,1,0,0,3,0,0,0.0,0.0,0,2.0,3.0,0.0,100.0,Querétaro,Brasileiro,Alberto García Jr. (Querétaro)
Paolo Yrizar,MEX,MF,26,0.2,0,0,0,0,1,0,0,0,1,0.0,0.0,0,1.0,1.0,2.0,33.3,Querétaro,Brasileiro,Paolo Yrizar (Querétaro)
Jonathan Torres,ARG,MF,27,0.1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,Querétaro,Brasileiro,Jonathan Torres (Querétaro)
Marco González,MEX,MF,21,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Querétaro,Brasileiro,Marco González (Querétaro)
Omar Campos,MEX,DF,21,16.7,4,0,0,12,17,1,25,18,30,0.0,0.0,0,81.0,21.0,18.0,53.8,Santos,Brasileiro,Omar Campos (Santos)
Harold Preciado,COL,FW,29,15.7,4,0,0,21,30,6,2,1,3,2.0,0.0,0,36.0,45.0,43.0,51.1,Santos,Brasileiro,Harold Preciado (Santos)
Alan Cervantes,MEX,MF,25,15.4,2,0,0,12,18,0,7,10,13,0.0,0.0,0,102.0,25.0,26.0,49.0,Santos,Brasileiro,Alan Cervantes (Santos)
Emerson Rodríguez,COL,"FW,MF",23,13.6,2,0,0,22,13,7,20,3,15,0.0,0.0,0,69.0,6.0,15.0,28.6,Santos,Brasileiro,Emerson Rodríguez (Santos)
Juan Brunetta,ARG,"MF,FW",26,15.7,5,0,0,10,25,2,123,4,14,0.0,0.0,0,87.0,7.0,15.0,31.8,Santos,Brasileiro,Juan Brunetta (Santos)
Félix Torres Caicedo,ECU,DF,26,15.1,1,1,0,14,5,1,1,39,12,0.0,1.0,0,99.0,63.0,24.0,72.4,Santos,Brasileiro,Félix Torres Caicedo (Santos)
Duván Vergara,COL,"FW,MF",27,11.0,3,0,0,17,18,0,22,9,8,0.0,0.0,0,72.0,3.0,12.0,20.0,Santos,Brasileiro,Duván Vergara (Santos)
Pedro Aquino,PER,MF,28,9.8,6,1,0,29,13,0,0,13,23,0.0,0.0,0,90.0,26.0,18.0,59.1,Santos,Brasileiro,Pedro Aquino (Santos)
Gibran Lajud,MEX,GK,30,9.0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,11.0,3.0,0.0,100.0,Santos,Brasileiro,Gibran Lajud (Santos)
Dória,BRA,DF,29,9.0,2,0,0,8,2,1,1,16,7,0.0,1.0,0,46.0,26.0,22.0,54.2,Santos,Brasileiro,Dória (Santos)
Ismael Govea,MEX,DF,26,7.8,1,0,0,7,13,1,12,5,14,0.0,0.0,0,42.0,18.0,7.0,72.0,Santos,Brasileiro,Ismael Govea (Santos)
Aldo López,MEX,MF,23,9.3,2,0,0,7,9,0,1,17,9,0.0,0.0,0,61.0,5.0,7.0,41.7,Santos,Brasileiro,Aldo López (Santos)
Raúl López Gómez,MEX,DF,30,9.1,1,0,0,4,0,0,20,6,13,0.0,0.0,0,43.0,4.0,8.0,33.3,Santos,Brasileiro,Raúl López Gómez (Santos)
Carlos Acevedo,MEX,GK,27,6.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,3.0,1.0,75.0,Santos,Brasileiro,Carlos Acevedo (Santos)
Hugo Isaác Rodríguez,MEX,DF,33,5.2,2,0,0,8,1,0,0,6,8,0.0,0.0,0,26.0,4.0,6.0,40.0,Santos,Brasileiro,Hugo Isaác Rodríguez (Santos)
Ronaldo Prieto,MEX,DF,26,4.9,2,0,0,10,2,0,1,12,5,0.0,1.0,0,23.0,14.0,8.0,63.6,Santos,Brasileiro,Ronaldo Prieto (Santos)
Diego Medina,MEX,"FW,MF",22,5.9,3,0,0,10,8,1,26,4,4,0.0,0.0,0,35.0,3.0,13.0,18.8,Santos,Brasileiro,Diego Medina (Santos)
Héctor Holguín,MEX,GK,22,2.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Santos,Brasileiro,Héctor Holguín (Santos)
Javier Marcelo Correa,ARG,"FW,DF",31,1.8,0,2,0,6,1,1,0,0,2,0.0,0.0,0,13.0,2.0,4.0,33.3,Santos,Brasileiro,Javier Marcelo Correa (Santos)
Santiago Muñóz,MEX,"MF,FW",21,1.4,1,0,0,2,5,1,0,1,1,0.0,0.0,0,7.0,2.0,2.0,50.0,Santos,Brasileiro,Santiago Muñóz (Santos)
Jair González,MEX,"FW,MF",21,1.0,0,0,0,2,1,0,2,0,1,0.0,0.0,0,7.0,0.0,0.0,0.0,Santos,Brasileiro,Jair González (Santos)
Salvador Mariscal,MEX,MF,20,0.3,0,0,0,1,0,0,0,0,1,0.0,0.0,0,2.0,0.0,1.0,0.0,Santos,Brasileiro,Salvador Mariscal (Santos)
Emmanuel Echeverría,MEX,DF,20,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Emmanuel Echeverría (Santos)
Alberto Ocejo,MEX,"FW,DF",25,0.2,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1.0,1.0,1.0,50.0,Santos,Brasileiro,Alberto Ocejo (Santos)
Diego Barbosa,MEX,DF,27,16.5,4,0,0,19,16,0,63,17,50,0.0,0.0,0,120.0,14.0,7.0,66.7,Tijuana,Brasileiro,Diego Barbosa (Tijuana)
Kevin Balanta,COL,DF,26,15.7,5,1,1,17,7,0,4,27,19,0.0,0.0,0,108.0,20.0,26.0,43.5,Tijuana,Brasileiro,Kevin Balanta (Tijuana)
Christian Rivera,COL,MF,27,15.3,4,1,0,37,30,0,1,24,50,0.0,1.0,0,148.0,26.0,21.0,55.3,Tijuana,Brasileiro,Christian Rivera (Tijuana)
Carlos González Espínola,PAR,FW,30,15.1,0,1,0,13,24,4,0,4,3,0.0,0.0,0,31.0,82.0,76.0,51.9,Tijuana,Brasileiro,Carlos González Espínola (Tijuana)
Nicolás Díaz Huincales,CHI,DF,24,14.9,4,0,0,13,15,1,7,26,19,0.0,0.0,0,107.0,25.0,15.0,62.5,Tijuana,Brasileiro,Nicolás Díaz Huincales (Tijuana)
Fernando Madrigal,MEX,MF,32,12.1,2,0,0,13,17,0,7,6,11,0.0,0.0,0,75.0,13.0,16.0,44.8,Tijuana,Brasileiro,Fernando Madrigal (Tijuana)
José Antonio Rodríguez,MEX,GK,31,14.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,22.0,1.0,0.0,100.0,Tijuana,Brasileiro,José Antonio Rodríguez (Tijuana)
Lucas Rodríguez,ARG,"MF,FW",26,11.8,1,0,0,13,24,1,22,9,17,0.0,0.0,0,73.0,3.0,11.0,21.4,Tijuana,Brasileiro,Lucas Rodríguez (Tijuana)
Alejandro Martínez,ARG,"MF,FW",26,10.7,0,0,0,11,8,0,79,6,7,0.0,0.0,0,46.0,1.0,5.0,16.7,Tijuana,Brasileiro,Alejandro Martínez (Tijuana)
Francisco Contreras,MEX,DF,24,9.7,0,0,0,7,6,1,20,18,14,0.0,1.0,0,55.0,7.0,8.0,46.7,Tijuana,Brasileiro,Francisco Contreras (Tijuana)
Kevin Castañeda,MEX,"MF,FW",24,8.0,0,0,0,11,10,0,35,3,8,0.0,0.0,0,60.0,5.0,5.0,50.0,Tijuana,Brasileiro,Kevin Castañeda (Tijuana)
Domingo Blanco,ARG,"MF,FW",28,7.8,1,0,0,15,19,1,41,7,12,0.0,0.0,0,26.0,1.0,5.0,16.7,Tijuana,Brasileiro,Domingo Blanco (Tijuana)
Eduardo Armenta,MEX,"MF,FW",22,4.9,3,0,0,7,3,0,22,1,9,0.0,0.0,0,25.0,2.0,10.0,16.7,Tijuana,Brasileiro,Eduardo Armenta (Tijuana)
Rafael Fernández,MEX,DF,23,4.5,3,0,0,10,7,0,1,2,4,0.0,0.0,0,19.0,12.0,12.0,50.0,Tijuana,Brasileiro,Rafael Fernández (Tijuana)
Jesús Vega,MEX,DF,23,4.2,1,0,0,5,0,0,28,7,8,0.0,0.0,0,15.0,2.0,1.0,66.7,Tijuana,Brasileiro,Jesús Vega (Tijuana)
José Corona,MEX,GK,42,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Tijuana,Brasileiro,José Corona (Tijuana)
Alexis Canelo,ARG,FW,31,2.7,0,0,0,5,3,0,18,1,2,0.0,0.0,0,14.0,12.0,7.0,63.2,Tijuana,Brasileiro,Alexis Canelo (Tijuana)
Rodrigo Godínez,MEX,DF,31,2.4,1,0,0,2,3,0,0,5,3,0.0,0.0,0,13.0,6.0,5.0,54.5,Tijuana,Brasileiro,Rodrigo Godínez (Tijuana)
Lucas Cavallini,CAN,"FW,MF",31,4.2,0,1,0,12,11,3,4,0,3,0.0,0.0,1,16.0,12.0,24.0,33.3,Tijuana,Brasileiro,Lucas Cavallini (Tijuana)
Aaron Mejía Montoya,MEX,DF,22,2.0,0,0,0,2,1,1,3,3,5,0.0,0.0,0,9.0,4.0,3.0,57.1,Tijuana,Brasileiro,Aaron Mejía Montoya (Tijuana)
Iván Tona,MEX,MF,23,2.5,1,0,0,3,1,0,7,3,3,0.0,0.0,0,21.0,4.0,1.0,80.0,Tijuana,Brasileiro,Iván Tona (Tijuana)
Daniel Vázquez,MEX,FW,20,0.8,0,0,0,0,1,0,0,0,1,0.0,0.0,0,3.0,1.0,2.0,33.3,Tijuana,Brasileiro,Daniel Vázquez (Tijuana)
Efrain Alvarez,MEX,MF,21,1.4,1,0,0,3,1,1,12,0,5,0.0,0.0,0,15.0,0.0,4.0,0.0,Tijuana,Brasileiro,Efrain Alvarez (Tijuana)
Braian Romero,ARG,"FW,MF",32,0.6,0,0,0,4,1,0,0,1,1,0.0,0.0,0,3.0,1.0,2.0,33.3,Tijuana,Brasileiro,Braian Romero (Tijuana)
Rodrigo Parra,MEX,DF,20,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Tijuana,Brasileiro,Rodrigo Parra (Tijuana)
Abraham Flores,MEX,DF,21,0.3,0,0,0,0,2,0,2,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Tijuana,Brasileiro,Abraham Flores (Tijuana)
Carlos Galicia,MEX,MF,19,0.2,0,0,0,0,1,0,1,0,0,0.0,0.0,0,4.0,0.0,0.0,0.0,Tijuana,Brasileiro,Carlos Galicia (Tijuana)
Tiago Volpi,BRA,GK,33,17.0,3,0,0,0,2,0,0,0,0,0.0,0.0,0,15.0,5.0,2.0,71.4,Toluca,Brasileiro,Tiago Volpi (Toluca)
Andrés Mosquera Guardia,COL,DF,33,15.6,2,0,0,20,11,2,0,15,14,0.0,0.0,0,76.0,25.0,20.0,55.6,Toluca,Brasileiro,Andrés Mosquera Guardia (Toluca)
Valber Huerta,CHI,DF,30,15.3,2,0,0,7,6,0,4,15,14,1.0,1.0,0,83.0,29.0,17.0,63.0,Toluca,Brasileiro,Valber Huerta (Toluca)
Maximiliano Araújo,URU,"DF,FW",23,13.9,4,1,0,24,31,2,31,10,13,1.0,0.0,0,69.0,10.0,9.0,52.6,Toluca,Brasileiro,Maximiliano Araújo (Toluca)
Marcel Ruiz,MEX,MF,23,13.2,3,0,0,11,25,1,5,10,21,0.0,0.0,0,70.0,14.0,15.0,48.3,Toluca,Brasileiro,Marcel Ruiz (Toluca)
Brian García,MEX,DF,26,14.2,1,0,0,11,7,0,39,22,14,0.0,0.0,0,99.0,8.0,7.0,53.3,Toluca,Brasileiro,Brian García (Toluca)
Juan Domínguez,MEX,"FW,MF",25,10.9,1,1,0,9,17,3,32,4,9,1.0,0.0,0,52.0,4.0,11.0,26.7,Toluca,Brasileiro,Juan Domínguez (Toluca)
Claudio Baeza,CHI,MF,30,10.7,5,0,0,20,12,0,1,6,20,0.0,0.0,0,73.0,11.0,13.0,45.8,Toluca,Brasileiro,Claudio Baeza (Toluca)
Jean Meneses,CHI,"FW,MF",30,10.5,2,2,1,11,13,6,44,6,11,0.0,0.0,0,51.0,7.0,10.0,41.2,Toluca,Brasileiro,Jean Meneses (Toluca)
Edgar López,MEX,"FW,MF",24,9.7,2,0,0,5,12,5,4,3,4,1.0,0.0,0,20.0,13.0,26.0,33.3,Toluca,Brasileiro,Edgar López (Toluca)
Robert Morales,PAR,FW,24,8.4,3,0,0,15,12,3,2,2,4,0.0,0.0,0,19.0,11.0,17.0,39.3,Toluca,Brasileiro,Robert Morales (Toluca)
Jesús Angulo,MEX,"MF,FW",26,8.3,1,0,0,2,12,0,21,2,6,0.0,0.0,0,42.0,2.0,4.0,33.3,Toluca,Brasileiro,Jesús Angulo (Toluca)
Jesús Venegas,MEX,MF,28,6.7,3,0,0,8,2,0,0,13,10,0.0,0.0,0,43.0,10.0,7.0,58.8,Toluca,Brasileiro,Jesús Venegas (Toluca)
Pedro Raul,BRA,"FW,MF",27,5.9,1,0,0,11,8,5,2,0,1,0.0,0.0,0,20.0,21.0,14.0,60.0,Toluca,Brasileiro,Pedro Raul (Toluca)
Mauricio Isais,MEX,"DF,MF",22,5.5,1,0,0,6,3,1,12,5,7,0.0,0.0,0,21.0,10.0,8.0,55.6,Toluca,Brasileiro,Mauricio Isais (Toluca)
Tomás Belmonte,ARG,MF,25,5.5,1,1,0,14,7,0,0,10,14,0.0,0.0,0,46.0,7.0,16.0,30.4,Toluca,Brasileiro,Tomás Belmonte (Toluca)
Carlos Orrantía,MEX,"DF,MF",32,2.9,0,0,0,2,2,0,10,5,5,0.0,0.0,0,16.0,2.0,3.0,40.0,Toluca,Brasileiro,Carlos Orrantía (Toluca)
Abraham Villegas,,DF,21,2.8,1,0,0,3,1,0,3,1,10,0.0,0.0,0,7.0,2.0,3.0,40.0,Toluca,Brasileiro,Abraham Villegas (Toluca)
Juan Gamboa,MEX,"MF,FW",22,1.7,0,0,0,0,0,0,7,0,1,0.0,0.0,0,6.0,0.0,4.0,0.0,Toluca,Brasileiro,Juan Gamboa (Toluca)
