Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Championship,Player_Team
Alán Montes,MEX,DF,23,14.6,1,11,4,36.4,0.75,0.27,0.09,0.25,15.8,0.0,0,0,0.5,0.5,0.04,0.5,0.5,Necaxa,Brasileiro,Alán Montes (Necaxa)
Facundo Batista,URU,FW,24,12.3,4,23,12,52.2,1.88,0.98,0.09,0.17,15.6,0.0,2,2,3.5,1.9,0.08,0.5,0.1,Necaxa,Brasileiro,Facundo Batista (Necaxa)
Fernando Arce Jr.,USA,MF,27,10.9,2,11,4,36.4,1.01,0.37,0.18,0.5,22.7,0.0,0,0,1.2,1.2,0.11,0.8,0.8,Necaxa,Brasileiro,Fernando Arce Jr. (Necaxa)
Raúl Gudiño,MEX,GK,27,9.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Raúl Gudiño (Necaxa)
Jorge Rodríguez,MEX,DF,22,9.5,0,12,2,16.7,1.27,0.21,0.0,0.0,24.4,1.0,0,0,0.5,0.5,0.04,-0.5,-0.5,Necaxa,Brasileiro,Jorge Rodríguez (Necaxa)
Édgar Méndez,ESP,"FW,MF",33,8.5,2,24,8,33.3,2.83,0.94,0.08,0.25,18.2,0.0,0,0,2.4,2.4,0.1,-0.4,-0.4,Necaxa,Brasileiro,Édgar Méndez (Necaxa)
Heriberto Jurado,MEX,MF,18,6.6,0,9,0,0.0,1.37,0.0,0.0,0.0,19.4,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Necaxa,Brasileiro,Heriberto Jurado (Necaxa)
Jair Cortés,MEX,"DF,MF",23,8.3,0,9,0,0.0,1.08,0.0,0.0,0.0,26.0,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Necaxa,Brasileiro,Jair Cortés (Necaxa)
Emilio Martínez González,MEX,DF,20,7.5,0,2,0,0.0,0.27,0.0,0.0,0.0,34.2,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Necaxa,Brasileiro,Emilio Martínez González (Necaxa)
Ezequiel Unsain,ARG,GK,28,7.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Ezequiel Unsain (Necaxa)
Ricardo Monreal,MEX,FW,22,6.3,2,10,6,60.0,1.58,0.95,0.2,0.33,15.3,0.0,0,0,1.4,1.4,0.14,0.6,0.6,Necaxa,Brasileiro,Ricardo Monreal (Necaxa)
Agustín Oliveros,URU,DF,25,6.0,0,5,0,0.0,0.83,0.0,0.0,0.0,19.8,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Necaxa,Brasileiro,Agustín Oliveros (Necaxa)
Vicente Poggi,URU,MF,21,5.8,0,9,2,22.2,1.55,0.34,0.0,0.0,31.6,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Necaxa,Brasileiro,Vicente Poggi (Necaxa)
Andrés Colorado,COL,MF,25,5.7,0,1,0,0.0,0.18,0.0,0.0,0.0,10.1,0.0,0,0,0.0,0.0,0.05,0.0,0.0,Necaxa,Brasileiro,Andrés Colorado (Necaxa)
Alejandro Andrade,MEX,MF,22,4.3,2,5,2,40.0,1.17,0.47,0.4,1.0,19.8,0.0,0,0,0.7,0.7,0.14,1.3,1.3,Necaxa,Brasileiro,Alejandro Andrade (Necaxa)
Cristian González Bautista,MEX,"DF,MF",25,4.4,0,6,0,0.0,1.36,0.0,0.0,0.0,30.3,1.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Necaxa,Brasileiro,Cristian González Bautista (Necaxa)
Jhon Chancellor,VEN,DF,31,4.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Jhon Chancellor (Necaxa)
Diego Gómez,MEX,"MF,FW",20,3.4,0,3,0,0.0,0.88,0.0,0.0,0.0,12.9,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Necaxa,Brasileiro,Diego Gómez (Necaxa)
José Joaquín Esquivel,MEX,MF,25,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,José Joaquín Esquivel (Necaxa)
Fabricio Formiliano,URU,DF,30,2.8,0,1,0,0.0,0.36,0.0,0.0,0.0,11.8,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Necaxa,Brasileiro,Fabricio Formiliano (Necaxa)
Braian Samudio,PAR,"MF,FW",28,3.8,1,11,5,45.5,2.87,1.3,0.09,0.2,20.5,1.0,0,0,0.4,0.4,0.04,0.6,0.6,Necaxa,Brasileiro,Braian Samudio (Necaxa)
Daniel Mantilla,COL,"MF,FW",27,3.0,0,4,0,0.0,1.32,0.0,0.0,0.0,15.3,0.0,0,0,0.5,0.5,0.12,-0.5,-0.5,Necaxa,Brasileiro,Daniel Mantilla (Necaxa)
Rogelio Cortéz Pineda,MEX,MF,19,2.1,1,3,1,33.3,1.43,0.48,0.33,1.0,25.1,0.0,0,0,0.2,0.2,0.05,0.8,0.8,Necaxa,Brasileiro,Rogelio Cortéz Pineda (Necaxa)
Maximiliano Silvera,URU,FW,26,1.2,0,5,1,20.0,4.02,0.8,0.0,0.0,13.3,0.0,0,0,0.9,0.9,0.18,-0.9,-0.9,Necaxa,Brasileiro,Maximiliano Silvera (Necaxa)
Alfredo Gutierrez,MEX,DF,20,0.9,0,1,0,0.0,1.1,0.0,0.0,0.0,12.9,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Necaxa,Brasileiro,Alfredo Gutierrez (Necaxa)
Misael Domínguez,MEX,"MF,DF",24,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Misael Domínguez (Necaxa)
Waldo Madrid,MEX,"DF,FW",20,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Waldo Madrid (Necaxa)
Arath Moreno,MEX,MF,18,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Arath Moreno (Necaxa)
César López,MEX,FW,21,0.1,1,2,1,50.0,15.0,7.5,0.5,1.0,13.7,0.0,0,0,0.3,0.3,0.14,0.7,0.7,Necaxa,Brasileiro,César López (Necaxa)
Alek Álvarez,MEX,DF,20,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Necaxa,Brasileiro,Alek Álvarez (Necaxa)
Miguel Rodríguez,MEX,DF,20,16.7,0,9,4,44.4,0.54,0.24,0.0,0.0,26.2,1.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Pachuca,Brasileiro,Miguel Rodríguez (Pachuca)
Gustavo Cabral,ARG,DF,38,16.0,0,7,2,28.6,0.44,0.12,0.0,0.0,19.0,0.0,0,1,1.1,0.3,0.04,-1.1,-0.3,Pachuca,Brasileiro,Gustavo Cabral (Pachuca)
Sergio Barreto,ARG,DF,24,15.3,0,12,2,16.7,0.78,0.13,0.0,0.0,15.9,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Pachuca,Brasileiro,Sergio Barreto (Pachuca)
Carlos Moreno,MEX,GK,25,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Pachuca,Brasileiro,Carlos Moreno (Pachuca)
Erick Sánchez,MEX,"MF,FW",24,12.8,4,25,11,44.0,1.95,0.86,0.16,0.36,26.7,1.0,0,0,1.5,1.5,0.06,2.5,2.5,Pachuca,Brasileiro,Erick Sánchez (Pachuca)
Lucas Di Yorio,ARG,FW,27,11.3,2,41,17,41.5,3.61,1.5,0.05,0.12,15.1,3.0,0,0,5.2,5.2,0.13,-3.2,-3.2,Pachuca,Brasileiro,Lucas Di Yorio (Pachuca)
Elias Montiel,MEX,MF,18,10.0,0,9,2,22.2,0.9,0.2,0.0,0.0,27.8,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Pachuca,Brasileiro,Elias Montiel (Pachuca)
Roberto de la Rosa,MEX,"FW,MF",23,8.7,1,38,10,26.3,4.38,1.15,0.03,0.1,19.7,0.0,0,0,3.5,3.5,0.09,-2.5,-2.5,Pachuca,Brasileiro,Roberto de la Rosa (Pachuca)
José Castillo Pérez,MEX,DF,22,8.3,0,9,1,11.1,1.08,0.12,0.0,0.0,12.6,0.0,0,0,0.8,0.8,0.09,-0.8,-0.8,Pachuca,Brasileiro,José Castillo Pérez (Pachuca)
Marino Hinestroza,COL,"MF,FW",21,7.7,1,19,5,26.3,2.47,0.65,0.05,0.2,19.4,0.0,0,0,1.1,1.1,0.06,-0.1,-0.1,Pachuca,Brasileiro,Marino Hinestroza (Pachuca)
David Terans,URU,"MF,FW",29,6.1,0,28,10,35.7,4.57,1.63,0.0,0.0,24.2,3.0,0,0,2.1,2.1,0.07,-2.1,-2.1,Pachuca,Brasileiro,David Terans (Pachuca)
Byron Castillo,ECU,DF,25,7.3,0,7,1,14.3,0.96,0.14,0.0,0.0,25.5,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Pachuca,Brasileiro,Byron Castillo (Pachuca)
Jesús Hernández,MEX,"MF,FW",22,5.9,1,10,4,40.0,1.69,0.67,0.1,0.25,15.5,0.0,0,0,0.8,0.8,0.08,0.2,0.2,Pachuca,Brasileiro,Jesús Hernández (Pachuca)
Celso Ortiz,PAR,MF,34,5.6,0,3,0,0.0,0.54,0.0,0.0,0.0,25.8,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Pachuca,Brasileiro,Celso Ortiz (Pachuca)
Jorge Berlanga,MEX,DF,20,5.3,0,2,0,0.0,0.38,0.0,0.0,0.0,21.9,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Pachuca,Brasileiro,Jorge Berlanga (Pachuca)
Bryan González,MEX,"MF,FW",20,3.9,3,9,7,77.8,2.28,1.77,0.33,0.43,17.1,0.0,0,0,1.8,1.8,0.2,1.2,1.2,Pachuca,Brasileiro,Bryan González (Pachuca)
Pedro Pedraza,MEX,MF,23,5.2,0,2,0,0.0,0.38,0.0,0.0,0.0,13.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Pachuca,Brasileiro,Pedro Pedraza (Pachuca)
Oussama Idrissi,MAR,"FW,MF",27,3.6,1,6,1,16.7,1.66,0.28,0.17,1.0,24.2,0.0,0,0,0.2,0.2,0.04,0.8,0.8,Pachuca,Brasileiro,Oussama Idrissi (Pachuca)
Óscar Ustari,ARG,GK,37,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Pachuca,Brasileiro,Óscar Ustari (Pachuca)
Illian Hernandez,MEX,FW,23,4.5,2,17,9,52.9,3.76,1.99,0.12,0.22,16.3,0.0,0,1,2.7,1.9,0.11,-0.7,0.1,Pachuca,Brasileiro,Illian Hernandez (Pachuca)
Francisco Antonio Figueroa,MEX,"MF,FW",24,2.2,0,9,1,11.1,4.03,0.45,0.0,0.0,23.4,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Pachuca,Brasileiro,Francisco Antonio Figueroa (Pachuca)
Jahaziel Marchand,MEX,MF,22,2.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Pachuca,Brasileiro,Jahaziel Marchand (Pachuca)
Alexei Dominguez,MEX,"MF,FW",18,2.0,0,2,0,0.0,1.0,0.0,0.0,0.0,22.9,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Pachuca,Brasileiro,Alexei Dominguez (Pachuca)
Paulino,ESP,MF,26,1.4,0,3,0,0.0,2.09,0.0,0.0,0.0,12.9,0.0,0,0,0.8,0.8,0.27,-0.8,-0.8,Pachuca,Brasileiro,Paulino (Pachuca)
Israel Luna,MEX,MF,21,1.2,0,3,1,33.3,2.5,0.83,0.0,0.0,24.6,1.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Pachuca,Brasileiro,Israel Luna (Pachuca)
Javier Eduardo López,MEX,"MF,FW",29,2.9,0,11,3,27.3,3.75,1.02,0.0,0.0,22.6,2.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Pachuca,Brasileiro,Javier Eduardo López (Pachuca)
René López,MEX,DF,21,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Pachuca,Brasileiro,René López (Pachuca)
Luis Sánchez,MEX,DF,23,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Pachuca,Brasileiro,Luis Sánchez (Pachuca)
Owen González,MEX,"MF,FW",20,1.6,0,1,0,0.0,0.62,0.0,0.0,0.0,16.8,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Pachuca,Brasileiro,Owen González (Pachuca)
Fernando Ovelar,PAR,"MF,FW",19,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Pachuca,Brasileiro,Fernando Ovelar (Pachuca)
Diego De Buen,MEX,"MF,DF",32,17.0,5,20,9,45.0,1.18,0.53,0.25,0.56,18.9,2.0,0,0,1.6,1.6,0.08,3.4,3.4,Puebla,Brasileiro,Diego De Buen (Puebla)
Jesús Rodríguez,MEX,GK,30,17.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Puebla,Brasileiro,Jesús Rodríguez (Puebla)
Gastón Silva,URU,DF,29,17.0,1,9,4,44.4,0.53,0.24,0.11,0.25,13.0,0.0,0,0,1.4,1.4,0.15,-0.4,-0.4,Puebla,Brasileiro,Gastón Silva (Puebla)
Brayan Angulo,COL,"DF,MF",34,16.8,2,16,5,31.3,0.95,0.3,0.13,0.4,18.0,1.0,0,0,1.2,1.2,0.07,0.8,0.8,Puebla,Brasileiro,Brayan Angulo (Puebla)
Guillermo Martínez Ayala,MEX,FW,28,15.0,10,44,20,45.5,2.92,1.33,0.18,0.4,13.9,0.0,2,2,5.9,4.4,0.1,4.1,3.6,Puebla,Brasileiro,Guillermo Martínez Ayala (Puebla)
Gustavo Ferrareis,BRA,DF,27,14.4,0,12,3,25.0,0.83,0.21,0.0,0.0,28.4,0.0,0,0,0.4,0.4,0.03,-0.4,-0.4,Puebla,Brasileiro,Gustavo Ferrareis (Puebla)
Pablo González Díaz,MEX,MF,31,14.3,0,9,1,11.1,0.63,0.07,0.0,0.0,33.0,0.0,0,0,0.1,0.1,0.01,-0.1,-0.1,Puebla,Brasileiro,Pablo González Díaz (Puebla)
Kevin Velasco,COL,MF,26,13.1,2,23,11,47.8,1.75,0.84,0.09,0.18,20.9,0.0,0,0,2.3,2.3,0.1,-0.3,-0.3,Puebla,Brasileiro,Kevin Velasco (Puebla)
Sebastián Olmedo,PAR,DF,22,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Puebla,Brasileiro,Sebastián Olmedo (Puebla)
Daniel Álvarez López,MEX,"MF,FW",29,9.4,0,16,5,31.3,1.69,0.53,0.0,0.0,21.6,1.0,0,0,1.0,1.0,0.06,-1.0,-1.0,Puebla,Brasileiro,Daniel Álvarez López (Puebla)
Martín Barragán,MEX,FW,32,9.3,0,34,11,32.4,3.65,1.18,0.0,0.0,16.1,0.0,0,0,3.3,3.3,0.1,-3.3,-3.3,Puebla,Brasileiro,Martín Barragán (Puebla)
Carlos Baltazar,MEX,MF,26,6.1,1,13,3,23.1,2.13,0.49,0.08,0.33,22.9,0.0,0,0,0.6,0.6,0.05,0.4,0.4,Puebla,Brasileiro,Carlos Baltazar (Puebla)
Luis García,MEX,"DF,MF",30,4.0,0,3,0,0.0,0.76,0.0,0.0,0.0,20.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Puebla,Brasileiro,Luis García (Puebla)
Ángel Robles,MEX,"FW,MF",22,3.2,0,6,2,33.3,1.89,0.63,0.0,0.0,17.3,0.0,0,0,0.6,0.6,0.1,-0.6,-0.6,Puebla,Brasileiro,Ángel Robles (Puebla)
Miguel Sansores,MEX,"FW,MF",32,3.5,1,4,2,50.0,1.14,0.57,0.25,0.5,11.5,0.0,0,0,0.3,0.3,0.08,0.7,0.7,Puebla,Brasileiro,Miguel Sansores (Puebla)
Federico Mancuello,ARG,MF,34,3.0,1,7,3,42.9,2.33,1.0,0.14,0.33,30.2,1.0,0,0,0.2,0.2,0.03,0.8,0.8,Puebla,Brasileiro,Federico Mancuello (Puebla)
Alberto Herrera,MEX,"DF,MF",22,1.5,0,1,0,0.0,0.67,0.0,0.0,0.0,8.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Puebla,Brasileiro,Alberto Herrera (Puebla)
Efraín Orona,MEX,"DF,MF",24,1.2,0,1,0,0.0,0.87,0.0,0.0,0.0,33.3,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Puebla,Brasileiro,Efraín Orona (Puebla)
Diego Zago,MEX,MF,21,1.0,0,2,0,0.0,1.98,0.0,0.0,0.0,34.1,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Puebla,Brasileiro,Diego Zago (Puebla)
Gabriel Carabajal,ARG,"MF,FW",32,1.6,0,8,0,0.0,5.11,0.0,0.0,0.0,26.5,0.0,0,0,0.6,0.6,0.08,-0.6,-0.6,Puebla,Brasileiro,Gabriel Carabajal (Puebla)
Lucas de los Santos,URU,"MF,FW",22,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Puebla,Brasileiro,Lucas de los Santos (Puebla)
Daniel Aguilar,MEX,"FW,MF",25,1.3,0,4,1,25.0,3.19,0.8,0.0,0.0,24.7,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Puebla,Brasileiro,Daniel Aguilar (Puebla)
Facundo Waller,URU,MF,26,0.9,0,1,0,0.0,1.08,0.0,0.0,0.0,9.6,0.0,0,0,0.0,0.0,0.05,0.0,0.0,Puebla,Brasileiro,Facundo Waller (Puebla)
Fernando Arce Jr.,USA,"MF,DF",27,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Puebla,Brasileiro,Fernando Arce Jr. (Puebla)
S. González,MEX,FW,20,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Puebla,Brasileiro,S. González (Puebla)
Emanuel Gularte,URU,DF,26,17.0,1,13,4,30.8,0.76,0.24,0.08,0.25,12.0,0.0,0,0,1.6,1.6,0.13,-0.6,-0.6,Querétaro,Brasileiro,Emanuel Gularte (Querétaro)
Federico Lértora,ARG,MF,33,15.7,1,17,4,23.5,1.08,0.25,0.06,0.25,15.1,0.0,0,0,1.1,1.1,0.06,-0.1,-0.1,Querétaro,Brasileiro,Federico Lértora (Querétaro)
Pablo Barrera,MEX,"MF,FW",36,14.8,2,18,6,33.3,1.21,0.4,0.06,0.17,23.5,3.0,1,1,1.8,1.0,0.06,0.2,0.0,Querétaro,Brasileiro,Pablo Barrera (Querétaro)
Kevin Escamilla,MEX,MF,29,13.1,1,16,5,31.3,1.22,0.38,0.06,0.2,22.2,0.0,0,0,0.7,0.7,0.05,0.3,0.3,Querétaro,Brasileiro,Kevin Escamilla (Querétaro)
Óscar Manzanarez,MEX,DF,28,11.6,0,5,0,0.0,0.43,0.0,0.0,0.0,12.5,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Querétaro,Brasileiro,Óscar Manzanarez (Querétaro)
Omar Israel Mendoza,MEX,DF,35,11.4,0,4,2,50.0,0.35,0.18,0.0,0.0,13.8,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Querétaro,Brasileiro,Omar Israel Mendoza (Querétaro)
Raúl Sandoval,MEX,"DF,MF",23,12.0,1,11,2,18.2,0.91,0.17,0.09,0.5,19.9,0.0,0,0,0.5,0.5,0.05,0.5,0.5,Querétaro,Brasileiro,Raúl Sandoval (Querétaro)
Guillermo Allison,MEX,GK,33,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Querétaro,Brasileiro,Guillermo Allison (Querétaro)
Jaime Gómez Valencia,MEX,"DF,MF",30,10.3,0,8,2,25.0,0.78,0.19,0.0,0.0,20.4,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5,Querétaro,Brasileiro,Jaime Gómez Valencia (Querétaro)
José Zúñiga,COL,FW,29,9.5,6,22,10,45.5,2.31,1.05,0.27,0.6,10.7,0.0,0,0,4.3,4.3,0.2,1.7,1.7,Querétaro,Brasileiro,José Zúñiga (Querétaro)
Miguel Barbieri,ARG,DF,30,8.6,0,6,3,50.0,0.7,0.35,0.0,0.0,13.9,0.0,0,0,0.9,0.9,0.15,-0.9,-0.9,Querétaro,Brasileiro,Miguel Barbieri (Querétaro)
Jordan Sierra,ECU,"MF,FW",26,9.0,0,11,3,27.3,1.23,0.33,0.0,0.0,20.6,1.0,0,0,1.6,1.6,0.15,-1.6,-1.6,Querétaro,Brasileiro,Jordan Sierra (Querétaro)
Camilo Sanvezzo,BRA,"FW,MF",35,6.6,2,24,7,29.2,3.63,1.06,0.08,0.29,20.5,7.0,0,1,3.3,2.5,0.1,-1.3,-0.5,Querétaro,Brasileiro,Camilo Sanvezzo (Querétaro)
Ettson Ayon,MEX,"FW,MF",22,5.4,0,12,1,8.3,2.21,0.18,0.0,0.0,18.5,0.0,0,0,1.1,1.1,0.09,-1.1,-1.1,Querétaro,Brasileiro,Ettson Ayon (Querétaro)
Fernando Tapia Méndez,MEX,GK,22,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Querétaro,Brasileiro,Fernando Tapia Méndez (Querétaro)
Ángel Sepúlveda,MEX,FW,32,3.6,3,9,4,44.4,2.52,1.12,0.33,0.75,15.5,0.0,0,0,0.4,0.4,0.05,2.6,2.6,Querétaro,Brasileiro,Ángel Sepúlveda (Querétaro)
Jonathan Perlaza,ECU,DF,26,3.1,0,1,0,0.0,0.32,0.0,0.0,0.0,32.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Querétaro,Brasileiro,Jonathan Perlaza (Querétaro)
Marco García,MEX,MF,23,3.1,0,6,1,16.7,1.94,0.32,0.0,0.0,26.7,1.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Querétaro,Brasileiro,Marco García (Querétaro)
Nicolás Cordero,ARG,FW,24,3.5,1,10,2,20.0,2.87,0.57,0.1,0.5,14.5,0.0,0,0,1.3,1.3,0.13,-0.3,-0.3,Querétaro,Brasileiro,Nicolás Cordero (Querétaro)
Joaquín Montecinos,CHI,"FW,MF",28,2.6,0,15,3,20.0,5.72,1.14,0.0,0.0,22.9,0.0,0,0,0.9,0.9,0.06,-0.9,-0.9,Querétaro,Brasileiro,Joaquín Montecinos (Querétaro)
Pablo Ortiz,MEX,DF,21,2.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Querétaro,Brasileiro,Pablo Ortiz (Querétaro)
Rodrigo López,MEX,MF,36,1.6,0,2,1,50.0,1.22,0.61,0.0,0.0,33.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Querétaro,Brasileiro,Rodrigo López (Querétaro)
Mauro Laínez,MEX,"MF,FW",27,2.2,0,2,1,50.0,0.9,0.45,0.0,0.0,11.4,0.0,0,0,0.4,0.4,0.2,-0.4,-0.4,Querétaro,Brasileiro,Mauro Laínez (Querétaro)
Alberto García Jr.,MEX,"MF,FW",30,0.2,0,3,1,33.3,13.5,4.5,0.0,0.0,14.2,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3,Querétaro,Brasileiro,Alberto García Jr. (Querétaro)
Paolo Yrizar,MEX,MF,26,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Querétaro,Brasileiro,Paolo Yrizar (Querétaro)
Jonathan Torres,ARG,MF,27,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Querétaro,Brasileiro,Jonathan Torres (Querétaro)
Marco González,MEX,MF,21,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Querétaro,Brasileiro,Marco González (Querétaro)
Omar Campos,MEX,DF,21,16.7,0,7,2,28.6,0.42,0.12,0.0,0.0,20.8,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Santos,Brasileiro,Omar Campos (Santos)
Harold Preciado,COL,FW,29,15.7,11,49,20,40.8,3.13,1.28,0.16,0.4,14.7,0.0,3,3,9.7,7.3,0.15,1.3,0.7,Santos,Brasileiro,Harold Preciado (Santos)
Alan Cervantes,MEX,MF,25,15.4,0,17,5,29.4,1.11,0.33,0.0,0.0,24.6,0.0,0,0,0.7,0.7,0.04,-0.7,-0.7,Santos,Brasileiro,Alan Cervantes (Santos)
Emerson Rodríguez,COL,"FW,MF",23,13.6,2,17,7,41.2,1.25,0.52,0.12,0.29,15.7,0.0,0,0,2.3,2.3,0.14,-0.3,-0.3,Santos,Brasileiro,Emerson Rodríguez (Santos)
Juan Brunetta,ARG,"MF,FW",26,15.7,8,57,24,42.1,3.64,1.53,0.14,0.33,21.6,12.0,0,0,5.1,5.1,0.09,2.9,2.9,Santos,Brasileiro,Juan Brunetta (Santos)
Félix Torres Caicedo,ECU,DF,26,15.1,5,17,6,35.3,1.12,0.4,0.29,0.83,9.7,0.0,0,0,2.5,2.5,0.15,2.5,2.5,Santos,Brasileiro,Félix Torres Caicedo (Santos)
Duván Vergara,COL,"FW,MF",27,11.0,1,24,6,25.0,2.18,0.54,0.04,0.17,22.1,0.0,0,0,1.6,1.6,0.07,-0.6,-0.6,Santos,Brasileiro,Duván Vergara (Santos)
Pedro Aquino,PER,MF,28,9.8,1,4,1,25.0,0.41,0.1,0.25,1.0,7.7,0.0,0,0,0.3,0.3,0.07,0.7,0.7,Santos,Brasileiro,Pedro Aquino (Santos)
Gibran Lajud,MEX,GK,30,9.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Gibran Lajud (Santos)
Dória,BRA,DF,29,9.0,0,15,4,26.7,1.67,0.44,0.0,0.0,19.7,2.0,0,0,0.8,0.8,0.05,-0.8,-0.8,Santos,Brasileiro,Dória (Santos)
Ismael Govea,MEX,DF,26,7.8,0,3,0,0.0,0.38,0.0,0.0,0.0,26.9,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Santos,Brasileiro,Ismael Govea (Santos)
Aldo López,MEX,MF,23,9.3,0,5,1,20.0,0.54,0.11,0.0,0.0,26.5,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Santos,Brasileiro,Aldo López (Santos)
