Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Team,Championship,Player_Team
Oscar Piris,ARG,DF,33.0,12.0,358.0,487.0,73.5,7103.0,3481.0,125.0,139.0,89.9,188.0,228.0,82.5,41.0,98.0,41.8,0,0.4,0.4,-0.4,8.0,33.0,3.0,0.0,32.0,CA Unión,Brasileiro,Oscar Piris (CA Unión)
Luciano Aued,ARG,MF,35.0,11.3,361.0,487.0,74.1,6518.0,2215.0,151.0,180.0,83.9,169.0,210.0,80.5,32.0,73.0,43.8,1,0.5,0.3,0.5,4.0,41.0,7.0,2.0,59.0,CA Unión,Brasileiro,Luciano Aued (CA Unión)
Lucas Esquivel,ARG,DF,21.0,11.5,407.0,624.0,65.2,7034.0,3657.0,212.0,249.0,85.1,155.0,231.0,67.1,37.0,109.0,33.9,0,1.0,1.1,-1.0,14.0,35.0,9.0,4.0,42.0,CA Unión,Brasileiro,Lucas Esquivel (CA Unión)
Sebastián Moyano,ARG,GK,32.0,11.0,186.0,287.0,64.8,5513.0,3784.0,32.0,33.0,97.0,81.0,86.0,94.2,73.0,168.0,43.5,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,CA Unión,Brasileiro,Sebastián Moyano (CA Unión)
Nicolás Paz,ARG,DF,20.0,9.9,295.0,421.0,70.1,5985.0,2780.0,76.0,89.0,85.4,179.0,219.0,81.7,36.0,97.0,37.1,0,0.0,0.1,0.0,1.0,14.0,1.0,0.0,24.0,CA Unión,Brasileiro,Nicolás Paz (CA Unión)
Daniel Juárez,ARG,"MF,FW",21.0,7.2,115.0,184.0,62.5,1640.0,492.0,69.0,95.0,72.6,32.0,51.0,62.7,6.0,16.0,37.5,1,0.3,0.3,0.7,6.0,10.0,7.0,1.0,17.0,CA Unión,Brasileiro,Daniel Juárez (CA Unión)
Ezequiel Cañete,ARG,"FW,MF",23.0,6.6,212.0,291.0,72.9,3867.0,1113.0,100.0,123.0,81.3,86.0,108.0,79.6,25.0,43.0,58.1,1,1.2,0.2,-0.2,9.0,29.0,2.0,0.0,33.0,CA Unión,Brasileiro,Ezequiel Cañete (CA Unión)
Junior Marabel,PAR,FW,24.0,6.5,93.0,162.0,57.4,1201.0,276.0,61.0,90.0,67.8,26.0,45.0,57.8,3.0,4.0,75.0,0,0.3,0.4,-0.3,6.0,5.0,0.0,0.0,8.0,CA Unión,Brasileiro,Junior Marabel (CA Unión)
Thiago Vecino,URU,FW,23.0,4.9,54.0,93.0,58.1,910.0,125.0,29.0,49.0,59.2,16.0,28.0,57.1,6.0,7.0,85.7,1,0.3,0.0,0.7,2.0,3.0,1.0,0.0,4.0,CA Unión,Brasileiro,Thiago Vecino (CA Unión)
Francisco Gerometta,ARG,"DF,MF",23.0,5.7,175.0,280.0,62.5,3259.0,1700.0,71.0,89.0,79.8,79.0,116.0,68.1,23.0,58.0,39.7,0,0.7,0.2,-0.7,7.0,15.0,6.0,4.0,17.0,CA Unión,Brasileiro,Francisco Gerometta (CA Unión)
Joaquín Mosqueira,,MF,,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA Unión,Brasileiro,Joaquín Mosqueira (CA Unión)
Mateo Del Blanco,ARG,"DF,MF",19.0,3.7,108.0,161.0,67.1,1911.0,1086.0,51.0,64.0,79.7,39.0,54.0,72.2,15.0,31.0,48.4,0,0.3,0.5,-0.3,5.0,16.0,6.0,4.0,19.0,CA Unión,Brasileiro,Mateo Del Blanco (CA Unión)
Tomás González,ARG,"MF,FW",19.0,2.8,38.0,81.0,46.9,628.0,154.0,19.0,38.0,50.0,10.0,20.0,50.0,7.0,12.0,58.3,0,0.2,0.3,-0.2,5.0,6.0,2.0,1.0,7.0,CA Unión,Brasileiro,Tomás González (CA Unión)
Juan Ludueña,ARG,DF,19.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA Unión,Brasileiro,Juan Ludueña (CA Unión)
Mariano Meynier,ARG,FW,19.0,0.9,10.0,15.0,66.7,110.0,53.0,8.0,9.0,88.9,2.0,5.0,40.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CA Unión,Brasileiro,Mariano Meynier (CA Unión)
Gastón Comas,ARG,MF,24.0,0.7,33.0,38.0,86.8,408.0,86.0,20.0,21.0,95.2,9.0,11.0,81.8,1.0,3.0,33.3,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,CA Unión,Brasileiro,Gastón Comas (CA Unión)
Bryan Castrillón,COL,"FW,MF",23.0,2.6,58.0,82.0,70.7,776.0,286.0,42.0,47.0,89.4,9.0,15.0,60.0,5.0,16.0,31.3,1,0.8,0.2,0.2,6.0,7.0,3.0,0.0,11.0,CA Unión,Brasileiro,Bryan Castrillón (CA Unión)
Lisandro Morales,ARG,DF,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA Unión,Brasileiro,Lisandro Morales (CA Unión)
Valentino Venetucci,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA Unión,Brasileiro,Valentino Venetucci (CA Unión)
Fabio Pereyra,ARG,DF,33.0,26.0,662.0,956.0,69.2,15932.0,7481.0,148.0,195.0,75.9,350.0,421.0,83.1,159.0,314.0,50.6,0,0.0,0.2,0.0,2.0,57.0,3.0,1.0,46.0,CC Córdoba,Brasileiro,Fabio Pereyra (CC Córdoba)
Brian Blasi,ARG,DF,26.0,22.4,488.0,823.0,59.3,10060.0,5411.0,192.0,236.0,81.4,207.0,308.0,67.2,85.0,227.0,37.4,0,0.2,0.4,-0.2,3.0,70.0,9.0,6.0,78.0,CC Córdoba,Brasileiro,Brian Blasi (CC Córdoba)
Mauro Pittón,ARG,MF,28.0,23.3,729.0,958.0,76.1,12633.0,3878.0,326.0,395.0,82.5,284.0,347.0,81.8,82.0,137.0,59.9,0,1.4,0.7,-1.4,24.0,86.0,4.0,0.0,105.0,CC Córdoba,Brasileiro,Mauro Pittón (CC Córdoba)
Gustavo Canto,ARG,DF,28.0,23.2,647.0,977.0,66.2,11330.0,5730.0,277.0,354.0,78.2,295.0,399.0,73.9,60.0,157.0,38.2,0,0.5,0.5,-0.5,7.0,53.0,9.0,1.0,78.0,CC Córdoba,Brasileiro,Gustavo Canto (CC Córdoba)
Brian Farioli,ARG,"MF,FW",24.0,20.0,578.0,828.0,69.8,11103.0,2798.0,240.0,285.0,84.2,195.0,263.0,74.1,114.0,204.0,55.9,2,2.1,2.3,-0.1,39.0,47.0,22.0,8.0,82.0,CC Córdoba,Brasileiro,Brian Farioli (CC Córdoba)
Ciro Rius,ARG,"MF,FW",34.0,19.0,368.0,535.0,68.8,5693.0,1930.0,191.0,215.0,88.8,127.0,191.0,66.5,29.0,72.0,40.3,2,1.0,0.8,1.0,12.0,27.0,10.0,7.0,38.0,CC Córdoba,Brasileiro,Ciro Rius (CC Córdoba)
Leandro Maciel,ARG,MF,27.0,18.2,457.0,617.0,74.1,7920.0,2640.0,210.0,260.0,80.8,172.0,215.0,80.0,56.0,96.0,58.3,1,1.1,1.1,-0.1,20.0,59.0,7.0,4.0,75.0,CC Córdoba,Brasileiro,Leandro Maciel (CC Córdoba)
Lucas Gamba,ARG,FW,35.0,20.3,380.0,574.0,66.2,4834.0,833.0,246.0,322.0,76.4,79.0,127.0,62.2,19.0,34.0,55.9,5,3.9,2.2,1.1,31.0,14.0,15.0,4.0,33.0,CC Córdoba,Brasileiro,Lucas Gamba (CC Córdoba)
Lucas Besozzi,ARG,"MF,FW",20.0,17.7,393.0,610.0,64.4,5845.0,1763.0,229.0,285.0,80.4,122.0,178.0,68.5,26.0,71.0,36.6,2,4.0,2.7,-2.0,29.0,32.0,20.0,8.0,59.0,CC Córdoba,Brasileiro,Lucas Besozzi (CC Córdoba)
Marcos Ignacio Ledesma,ARG,GK,26.0,18.0,228.0,501.0,45.5,9170.0,7752.0,20.0,20.0,100.0,79.0,83.0,95.2,129.0,397.0,32.5,0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,CC Córdoba,Brasileiro,Marcos Ignacio Ledesma (CC Córdoba)
Gonzalo Goñi,ARG,DF,24.0,13.8,261.0,369.0,70.7,5526.0,2446.0,80.0,108.0,74.1,135.0,169.0,79.9,44.0,78.0,56.4,1,0.1,0.0,0.9,1.0,19.0,0.0,0.0,24.0,CC Córdoba,Brasileiro,Gonzalo Goñi (CC Córdoba)
Marcelo Benitez,ARG,DF,32.0,14.8,599.0,825.0,72.6,11287.0,4665.0,261.0,292.0,89.4,251.0,331.0,75.8,83.0,176.0,47.2,0,1.1,1.2,-1.1,18.0,58.0,11.0,8.0,57.0,CC Córdoba,Brasileiro,Marcelo Benitez (CC Córdoba)
Facundo Castelli,ARG,FW,27.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC Córdoba,Brasileiro,Facundo Castelli (CC Córdoba)
Matías Mansilla,ARG,GK,26.0,9.0,120.0,260.0,46.2,4860.0,4197.0,16.0,16.0,100.0,34.0,35.0,97.1,68.0,205.0,33.2,0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,CC Córdoba,Brasileiro,Matías Mansilla (CC Córdoba)
Enzo Kalinski,ARG,MF,35.0,7.3,219.0,297.0,73.7,3581.0,1153.0,116.0,138.0,84.1,81.0,104.0,77.9,19.0,40.0,47.5,0,0.1,0.2,-0.1,5.0,30.0,3.0,0.0,26.0,CC Córdoba,Brasileiro,Enzo Kalinski (CC Córdoba)
Cristian Torres,ARG,"FW,MF",23.0,8.1,117.0,175.0,66.9,1643.0,485.0,68.0,87.0,78.2,27.0,43.0,62.8,7.0,18.0,38.9,0,0.3,0.3,-0.3,7.0,12.0,7.0,1.0,17.0,CC Córdoba,Brasileiro,Cristian Torres (CC Córdoba)
Jesús Soraire,ARG,MF,34.0,7.0,223.0,303.0,73.6,4075.0,1159.0,105.0,128.0,82.0,73.0,93.0,78.5,36.0,56.0,64.3,0,0.1,0.2,-0.1,4.0,36.0,3.0,0.0,39.0,CC Córdoba,Brasileiro,Jesús Soraire (CC Córdoba)
Julián Navas,ARG,DF,29.0,4.3,133.0,183.0,72.7,2194.0,1157.0,62.0,72.0,86.1,54.0,68.0,79.4,11.0,24.0,45.8,0,0.5,0.2,-0.5,2.0,18.0,3.0,1.0,26.0,CC Córdoba,Brasileiro,Julián Navas (CC Córdoba)
José Gómez,ARG,DF,22.0,3.5,96.0,134.0,71.6,1981.0,994.0,35.0,41.0,85.4,40.0,56.0,71.4,18.0,28.0,64.3,0,0.1,0.1,-0.1,1.0,14.0,2.0,1.0,10.0,CC Córdoba,Brasileiro,José Gómez (CC Córdoba)
Federico Jourdan,ARG,"MF,DF",32.0,4.1,74.0,126.0,58.7,1084.0,436.0,42.0,51.0,82.4,25.0,46.0,54.3,4.0,13.0,30.8,0,0.3,0.4,-0.3,6.0,7.0,5.0,3.0,10.0,CC Córdoba,Brasileiro,Federico Jourdan (CC Córdoba)
Luis Miguel Rodríguez,ARG,"MF,FW",38.0,2.5,62.0,101.0,61.4,1176.0,433.0,24.0,34.0,70.6,20.0,30.0,66.7,12.0,27.0,44.4,0,0.2,0.4,-0.2,4.0,9.0,4.0,0.0,12.0,CC Córdoba,Brasileiro,Luis Miguel Rodríguez (CC Córdoba)
Ramón Cansinos,,MF,,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC Córdoba,Brasileiro,Ramón Cansinos (CC Córdoba)
Sebastián Valdez,ARG,DF,27.0,0.7,37.0,43.0,86.0,700.0,193.0,11.0,13.0,84.6,23.0,24.0,95.8,3.0,6.0,50.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,CC Córdoba,Brasileiro,Sebastián Valdez (CC Córdoba)
Leandro Ciccoloni,ARG,MF,27.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC Córdoba,Brasileiro,Leandro Ciccoloni (CC Córdoba)
Diego Vásquez,ARG,"MF,FW",22.0,1.2,57.0,73.0,78.1,871.0,227.0,33.0,36.0,91.7,18.0,23.0,78.3,5.0,11.0,45.5,0,0.2,0.1,-0.2,2.0,5.0,1.0,0.0,7.0,CC Córdoba,Brasileiro,Diego Vásquez (CC Córdoba)
Nicolás Leguizamón,ARG,FW,28.0,0.6,10.0,11.0,90.9,108.0,26.0,7.0,7.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0,0.1,0.2,-0.1,1.0,0.0,1.0,0.0,2.0,CC Córdoba,Brasileiro,Nicolás Leguizamón (CC Córdoba)
Santiago Longo,ARG,MF,24.0,26.8,972.0,1189.0,81.7,19256.0,6791.0,331.0,393.0,84.2,479.0,547.0,87.6,146.0,204.0,71.6,0,0.7,0.7,-0.7,12.0,109.0,10.0,3.0,146.0,Club Atlético Belgrano,Brasileiro,Santiago Longo (Club Atlético Belgrano)
Pablo Vegetti,ARG,FW,34.0,26.5,296.0,503.0,58.8,4417.0,679.0,172.0,255.0,67.5,87.0,146.0,59.6,22.0,39.0,56.4,1,2.1,1.3,-1.1,16.0,27.0,8.0,3.0,32.0,Club Atlético Belgrano,Brasileiro,Pablo Vegetti (Club Atlético Belgrano)
Nahuel Losada,ARG,GK,29.0,25.5,616.0,813.0,75.8,19305.0,14289.0,78.0,78.0,100.0,295.0,300.0,98.3,242.0,432.0,56.0,0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,Club Atlético Belgrano,Brasileiro,Nahuel Losada (Club Atlético Belgrano)
Ulises Sánchez,ARG,MF,24.0,23.8,518.0,798.0,64.9,11225.0,3860.0,170.0,220.0,77.3,206.0,291.0,70.8,125.0,226.0,55.3,4,2.9,3.1,1.1,43.0,87.0,23.0,11.0,97.0,Club Atlético Belgrano,Brasileiro,Ulises Sánchez (Club Atlético Belgrano)
Alejandro Rébola,ARG,DF,34.0,23.0,765.0,972.0,78.7,17764.0,8094.0,178.0,209.0,85.2,419.0,461.0,90.9,163.0,275.0,59.3,0,0.2,0.4,-0.2,4.0,51.0,4.0,0.0,65.0,Club Atlético Belgrano,Brasileiro,Alejandro Rébola (Club Atlético Belgrano)
Bruno Zapelli,ARG,"MF,FW",20.0,20.2,638.0,860.0,74.2,11536.0,3662.0,305.0,372.0,82.0,235.0,304.0,77.3,81.0,131.0,61.8,3,2.1,1.7,0.9,18.0,104.0,23.0,4.0,140.0,Club Atlético Belgrano,Brasileiro,Bruno Zapelli (Club Atlético Belgrano)
Nicolás Meriano,ARG,DF,22.0,17.4,575.0,753.0,76.4,12718.0,5856.0,154.0,190.0,81.1,300.0,362.0,82.9,115.0,184.0,62.5,0,0.0,0.1,0.0,1.0,47.0,0.0,0.0,51.0,Club Atlético Belgrano,Brasileiro,Nicolás Meriano (Club Atlético Belgrano)
Juan Barinaga,ARG,DF,22.0,13.7,405.0,599.0,67.6,8014.0,3938.0,160.0,192.0,83.3,174.0,256.0,68.0,65.0,121.0,53.7,0,1.3,1.0,-1.3,13.0,42.0,14.0,11.0,43.0,Club Atlético Belgrano,Brasileiro,Juan Barinaga (Club Atlético Belgrano)
Erik Godoy,ARG,DF,29.0,14.4,439.0,551.0,79.7,9659.0,3718.0,99.0,116.0,85.3,265.0,306.0,86.6,73.0,117.0,62.4,1,0.3,0.1,0.7,3.0,28.0,0.0,0.0,36.0,Club Atlético Belgrano,Brasileiro,Erik Godoy (Club Atlético Belgrano)
Matias Ibacache,CHI,DF,24.0,12.0,436.0,595.0,73.3,8097.0,3539.0,194.0,228.0,85.1,182.0,234.0,77.8,52.0,105.0,49.5,0,0.6,0.7,-0.6,5.0,44.0,8.0,7.0,50.0,Club Atlético Belgrano,Brasileiro,Matias Ibacache (Club Atlético Belgrano)
Ariel Rojas,ARG,MF,37.0,11.7,357.0,492.0,72.6,6672.0,2382.0,152.0,186.0,81.7,149.0,191.0,78.0,49.0,88.0,55.7,3,1.3,1.3,1.7,12.0,59.0,8.0,4.0,69.0,Club Atlético Belgrano,Brasileiro,Ariel Rojas (Club Atlético Belgrano)
Franco Jara,ARG,FW,34.0,9.9,152.0,214.0,71.0,2242.0,360.0,86.0,110.0,78.2,43.0,55.0,78.2,12.0,13.0,92.3,1,1.5,1.9,-0.5,11.0,4.0,7.0,1.0,12.0,Club Atlético Belgrano,Brasileiro,Franco Jara (Club Atlético Belgrano)
Lucas Diarte,ARG,DF,29.0,10.8,341.0,495.0,68.9,5391.0,2650.0,181.0,211.0,85.8,126.0,184.0,68.5,23.0,63.0,36.5,0,0.5,0.8,-0.5,12.0,23.0,15.0,11.0,32.0,Club Atlético Belgrano,Brasileiro,Lucas Diarte (Club Atlético Belgrano)
Gabriel Compagnucci,ARG,"DF,MF",31.0,10.8,319.0,448.0,71.2,5563.0,2282.0,151.0,170.0,88.8,130.0,167.0,77.8,31.0,77.0,40.3,1,1.5,1.2,-0.5,21.0,31.0,14.0,8.0,35.0,Club Atlético Belgrano,Brasileiro,Gabriel Compagnucci (Club Atlético Belgrano)
Matías García,ARG,MF,31.0,8.2,267.0,375.0,71.2,5302.0,1596.0,111.0,139.0,79.9,97.0,122.0,79.5,52.0,88.0,59.1,0,0.8,1.1,-0.8,18.0,38.0,10.0,3.0,43.0,Club Atlético Belgrano,Brasileiro,Matías García (Club Atlético Belgrano)
Tomas Castro,ARG,MF,20.0,4.6,142.0,179.0,79.3,2457.0,625.0,64.0,71.0,90.1,61.0,75.0,81.3,15.0,23.0,65.2,0,0.1,0.1,-0.1,3.0,17.0,1.0,1.0,15.0,Club Atlético Belgrano,Brasileiro,Tomas Castro (Club Atlético Belgrano)
Iván Ortigoza,ARG,"FW,MF",27.0,4.5,108.0,157.0,68.8,1802.0,483.0,51.0,72.0,70.8,41.0,51.0,80.4,12.0,19.0,63.2,0,0.2,0.4,-0.2,4.0,6.0,8.0,6.0,19.0,Club Atlético Belgrano,Brasileiro,Iván Ortigoza (Club Atlético Belgrano)
Guillermo Pereira,ARG,"DF,MF",29.0,5.8,155.0,245.0,63.3,2987.0,1050.0,54.0,76.0,71.1,83.0,113.0,73.5,16.0,40.0,40.0,0,0.2,0.3,-0.2,6.0,16.0,8.0,4.0,23.0,Club Atlético Belgrano,Brasileiro,Guillermo Pereira (Club Atlético Belgrano)
Matias Moreno,ARG,DF,19.0,3.1,100.0,129.0,77.5,2310.0,804.0,20.0,28.0,71.4,58.0,64.0,90.6,21.0,35.0,60.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,Club Atlético Belgrano,Brasileiro,Matias Moreno (Club Atlético Belgrano)
Ibrahim Hesar,SYR,"MF,FW",29.0,5.9,82.0,152.0,53.9,1229.0,481.0,44.0,61.0,72.1,27.0,45.0,60.0,6.0,14.0,42.9,0,0.8,0.9,-0.8,5.0,5.0,2.0,0.0,12.0,Club Atlético Belgrano,Brasileiro,Ibrahim Hesar (Club Atlético Belgrano)
Diego Novaretti,ARG,DF,37.0,2.6,64.0,97.0,66.0,1724.0,822.0,8.0,14.0,57.1,40.0,52.0,76.9,15.0,30.0,50.0,0,0.1,0.0,-0.1,1.0,10.0,0.0,0.0,3.0,Club Atlético Belgrano,Brasileiro,Diego Novaretti (Club Atlético Belgrano)
Fabián Bordagaray,ARG,"FW,MF",35.0,2.6,75.0,99.0,75.8,1160.0,263.0,41.0,55.0,74.5,31.0,35.0,88.6,3.0,4.0,75.0,1,0.4,0.3,0.6,2.0,4.0,3.0,1.0,7.0,Club Atlético Belgrano,Brasileiro,Fabián Bordagaray (Club Atlético Belgrano)
Daniel Barrea,ARG,FW,21.0,2.1,32.0,53.0,60.4,472.0,31.0,20.0,27.0,74.1,7.0,13.0,53.8,3.0,5.0,60.0,0,0.2,0.1,-0.2,3.0,1.0,0.0,0.0,1.0,Club Atlético Belgrano,Brasileiro,Daniel Barrea (Club Atlético Belgrano)
Mariano Miño,ARG,MF,28.0,1.8,76.0,94.0,80.9,1335.0,400.0,36.0,39.0,92.3,27.0,35.0,77.1,10.0,16.0,62.5,0,0.2,0.7,-0.2,3.0,11.0,8.0,0.0,18.0,Club Atlético Belgrano,Brasileiro,Mariano Miño (Club Atlético Belgrano)
Manuel Vicentini,ARG,GK,32.0,1.5,36.0,50.0,72.0,1453.0,1248.0,0.0,0.0,0.0,10.0,10.0,100.0,25.0,39.0,64.1,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Club Atlético Belgrano,Brasileiro,Manuel Vicentini (Club Atlético Belgrano)
Francisco Oliver,ARG,DF,27.0,1.1,36.0,47.0,76.6,784.0,483.0,9.0,13.0,69.2,21.0,23.0,91.3,6.0,10.0,60.0,0,0.0,0.1,0.0,0.0,6.0,1.0,0.0,6.0,Club Atlético Belgrano,Brasileiro,Francisco Oliver (Club Atlético Belgrano)
Joaquín Susvielles,ARG,"FW,DF",31.0,2.0,42.0,70.0,60.0,649.0,76.0,26.0,38.0,68.4,12.0,19.0,63.2,3.0,5.0,60.0,0,0.1,0.3,-0.1,1.0,3.0,1.0,1.0,4.0,Club Atlético Belgrano,Brasileiro,Joaquín Susvielles (Club Atlético Belgrano)
Iván Ramírez,ARG,MF,32.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Club Atlético Belgrano,Brasileiro,Iván Ramírez (Club Atlético Belgrano)
Gerónimo Tomasetti,ARG,MF,22.0,0.6,20.0,26.0,76.9,281.0,88.0,12.0,13.0,92.3,8.0,9.0,88.9,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,Club Atlético Belgrano,Brasileiro,Gerónimo Tomasetti (Club Atlético Belgrano)
Andrés Felipe Amaya,COL,"FW,MF",21.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Club Atlético Belgrano,Brasileiro,Andrés Felipe Amaya (Club Atlético Belgrano)
Francisco Facello,ARG,DF,20.0,0.2,8.0,12.0,66.7,116.0,6.0,5.0,5.0,100.0,3.0,4.0,75.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Club Atlético Belgrano,Brasileiro,Francisco Facello (Club Atlético Belgrano)
Facundo Lencioni,ARG,MF,21.0,0.2,5.0,7.0,71.4,113.0,33.0,0.0,1.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Club Atlético Belgrano,Brasileiro,Facundo Lencioni (Club Atlético Belgrano)
Ignacio Chicco,ARG,GK,26.0,27.0,558.0,803.0,69.5,16176.0,12565.0,98.0,100.0,98.0,281.0,287.0,97.9,177.0,409.0,43.3,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,Colón,Brasileiro,Ignacio Chicco (Colón)
Facundo Garcés,ARG,DF,23.0,26.0,738.0,1001.0,73.7,13420.0,5700.0,308.0,365.0,84.4,342.0,422.0,81.0,75.0,175.0,42.9,0,0.6,0.5,-0.6,5.0,44.0,6.0,2.0,64.0,Colón,Brasileiro,Facundo Garcés (Colón)
Santiago Pierotti,ARG,"FW,MF",21.0,23.5,338.0,527.0,64.1,4644.0,1194.0,207.0,277.0,74.7,95.0,137.0,69.3,19.0,34.0,55.9,0,1.3,1.4,-1.3,22.0,28.0,18.0,6.0,45.0,Colón,Brasileiro,Santiago Pierotti (Colón)
Paolo Goltz,ARG,DF,37.0,22.2,735.0,944.0,77.9,15844.0,7071.0,205.0,247.0,83.0,385.0,433.0,88.9,140.0,241.0,58.1,0,0.3,0.3,-0.3,3.0,16.0,1.0,0.0,26.0,Colón,Brasileiro,Paolo Goltz (Colón)
Eric Meza,ARG,"DF,FW",23.0,20.8,561.0,1013.0,55.4,11774.0,5546.0,208.0,259.0,80.3,229.0,375.0,61.1,113.0,304.0,37.2,3,3.4,3.3,-0.4,29.0,51.0,30.0,16.0,61.0,Colón,Brasileiro,Eric Meza (Colón)
Baldomero Perlaza,COL,MF,30.0,21.1,486.0,658.0,73.9,8095.0,2739.0,240.0,297.0,80.8,193.0,262.0,73.7,40.0,62.0,64.5,2,1.9,2.0,0.1,18.0,49.0,10.0,0.0,67.0,Colón,Brasileiro,Baldomero Perlaza (Colón)
Rafael Marcelo Delgado,ARG,DF,33.0,20.0,726.0,1090.0,66.6,14843.0,7217.0,288.0,336.0,85.7,306.0,419.0,73.0,126.0,289.0,43.6,3,1.6,1.6,1.4,27.0,89.0,20.0,6.0,105.0,Colón,Brasileiro,Rafael Marcelo Delgado (Colón)
Ramón Ábila,ARG,FW,33.0,17.5,213.0,319.0,66.8,3248.0,566.0,113.0,156.0,72.4,80.0,101.0,79.2,12.0,19.0,63.2,3,2.5,1.8,0.5,18.0,10.0,11.0,0.0,26.0,Colón,Brasileiro,Ramón Ábila (Colón)
Juan Álvarez,ARG,"MF,FW",26.0,15.2,396.0,575.0,68.9,6762.0,2749.0,198.0,247.0,80.2,157.0,217.0,72.4,38.0,76.0,50.0,1,1.2,1.3,-0.2,8.0,40.0,15.0,8.0,57.0,Colón,Brasileiro,Juan Álvarez (Colón)
Gian Nardelli,ARG,DF,22.0,13.3,384.0,558.0,68.8,7816.0,3474.0,132.0,160.0,82.5,194.0,234.0,82.9,56.0,134.0,41.8,0,0.2,0.2,-0.2,2.0,22.0,2.0,1.0,28.0,Colón,Brasileiro,Gian Nardelli (Colón)
Carlos Arrua,PAR,MF,25.0,11.2,261.0,383.0,68.1,4249.0,1658.0,145.0,174.0,83.3,78.0,107.0,72.9,31.0,74.0,41.9,1,1.1,1.4,-0.1,19.0,44.0,12.0,5.0,48.0,Colón,Brasileiro,Carlos Arrua (Colón)
Julián Chicco,ARG,MF,25.0,10.6,393.0,499.0,78.8,6687.0,2373.0,177.0,214.0,82.7,178.0,203.0,87.7,30.0,51.0,58.8,0,0.3,0.4,-0.3,5.0,55.0,6.0,0.0,68.0,Colón,Brasileiro,Julián Chicco (Colón)
Cristian Vega,ARG,MF,29.0,10.0,393.0,502.0,78.3,7106.0,2621.0,168.0,195.0,86.2,172.0,205.0,83.9,48.0,72.0,66.7,0,0.1,0.4,-0.1,2.0,41.0,1.0,0.0,52.0,Colón,Brasileiro,Cristian Vega (Colón)
Stéfano Moreyra,ARG,MF,21.0,7.2,214.0,282.0,75.9,3606.0,1121.0,108.0,126.0,85.7,71.0,91.0,78.0,28.0,42.0,66.7,0,0.0,0.2,0.0,1.0,25.0,0.0,0.0,28.0,Colón,Brasileiro,Stéfano Moreyra (Colón)
