Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Team,Championship,Player_Team
Enzo Larrosa,URU,"FW,MF",21.0,17,2,350.0,3.9,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.7,1.7,0.7,2.4,4.0,4.0,20.0,0.51,0.26,0.77,0.51,0.77,0.44,0.18,0.61,0.44,0.61,Godoy Cruz,Brasileiro,Enzo Larrosa (Godoy Cruz)
Luciano Cingolani,ARG,FW,21.0,10,1,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Luciano Cingolani (Godoy Cruz)
Mateo Mendoza,ARG,DF,18.0,2,1,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Mateo Mendoza (Godoy Cruz)
Silvio Ulariaga,ARG,FW,20.0,5,1,93.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.97,0.97,0.97,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Silvio Ulariaga (Godoy Cruz)
Claudio Valverde,ARG,MF,20.0,3,1,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Godoy Cruz,Brasileiro,Claudio Valverde (Godoy Cruz)
Rodrigo Saracho,ARG,GK,29.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Rodrigo Saracho (Godoy Cruz)
Julián Eseiza,ARG,"DF,MF",20.0,10,0,175.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,3.0,5.0,6.0,0.51,0.0,0.51,0.51,0.51,0.07,0.09,0.16,0.07,0.16,Godoy Cruz,Brasileiro,Julián Eseiza (Godoy Cruz)
Gastón Pedernera,ARG,MF,22.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Godoy Cruz,Brasileiro,Gastón Pedernera (Godoy Cruz)
Facundo Altamira,,GK,,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Facundo Altamira (Godoy Cruz)
Enzo Rivamar,ARG,MF,20.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,Godoy Cruz,Brasileiro,Enzo Rivamar (Godoy Cruz)
Nicolás Canela,ARG,DF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Nicolás Canela (Godoy Cruz)
Lucio Cruceño,ARG,DF,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Lucio Cruceño (Godoy Cruz)
Edilson Salinas,,GK,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Edilson Salinas (Godoy Cruz)
Agustín Villalobos,ARG,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Agustín Villalobos (Godoy Cruz)
Rodrigo Rey,ARG,GK,31.0,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Independiente,Brasileiro,Rodrigo Rey (Independiente)
Ayrton Costa,ARG,DF,23.0,24,24,2160.0,24.0,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,1.6,1.6,1.6,3.2,39.0,99.0,88.0,0.04,0.04,0.08,0.04,0.08,0.06,0.07,0.13,0.06,0.13,Independiente,Brasileiro,Ayrton Costa (Independiente)
Martín Cauteruccio,URU,FW,35.0,27,24,2146.0,23.8,11.0,1.0,12.0,5.0,6.0,7.0,0.0,0.0,11.1,5.6,1.9,7.5,20.0,32.0,115.0,0.46,0.04,0.5,0.21,0.25,0.47,0.08,0.54,0.24,0.31,Independiente,Brasileiro,Martín Cauteruccio (Independiente)
Cristian Báez,PAR,DF,32.0,23,23,2025.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.5,8.0,66.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Independiente,Brasileiro,Cristian Báez (Independiente)
Iván Marcone,ARG,MF,32.0,22,20,1824.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.5,0.5,0.3,0.7,11.0,103.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Independiente,Brasileiro,Iván Marcone (Independiente)
Mateo Barcia,URU,"DF,MF",21.0,25,19,1617.0,18.0,1.0,2.0,3.0,1.0,0.0,0.0,7.0,1.0,1.7,1.7,2.3,4.0,38.0,37.0,60.0,0.06,0.11,0.17,0.06,0.17,0.1,0.13,0.23,0.1,0.23,Independiente,Brasileiro,Mateo Barcia (Independiente)
Matías Giménez,ARG,"FW,MF",23.0,26,18,1655.0,18.4,4.0,2.0,6.0,3.0,1.0,1.0,4.0,0.0,5.6,4.8,2.1,6.8,28.0,50.0,124.0,0.22,0.11,0.33,0.16,0.27,0.3,0.11,0.41,0.26,0.37,Independiente,Brasileiro,Matías Giménez (Independiente)
Sergio Ortíz,ARG,MF,21.0,21,17,1461.0,16.2,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.8,0.8,0.4,1.2,12.0,53.0,14.0,0.06,0.0,0.06,0.06,0.06,0.05,0.03,0.07,0.05,0.07,Independiente,Brasileiro,Sergio Ortíz (Independiente)
Sergio Barreto,ARG,DF,23.0,14,14,1164.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.7,0.7,0.6,1.4,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11,Independiente,Brasileiro,Sergio Barreto (Independiente)
Javier Vallejo,ARG,"MF,FW",19.0,20,13,1145.0,12.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.1,2.1,0.7,2.8,31.0,19.0,97.0,0.08,0.0,0.08,0.08,0.08,0.17,0.05,0.22,0.17,0.22,Independiente,Brasileiro,Javier Vallejo (Independiente)
Edgar Elizalde,URU,DF,22.0,15,13,1131.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.3,0.3,0.2,0.5,10.0,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Independiente,Brasileiro,Edgar Elizalde (Independiente)
Brian Martínez,ARG,"FW,MF",23.0,17,13,1076.0,12.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Brian Martínez (Independiente)
Luciano Gómez,ARG,DF,26.0,13,11,705.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7,0.8,13.0,28.0,35.0,0.0,0.13,0.13,0.0,0.13,0.0,0.09,0.1,0.0,0.1,Independiente,Brasileiro,Luciano Gómez (Independiente)
Joaquín Laso,ARG,DF,32.0,12,10,923.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,0.0,0.3,5.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Independiente,Brasileiro,Joaquín Laso (Independiente)
Kevin Lopez,ARG,MF,21.0,17,9,749.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.6,33.0,59.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.03,0.07,Independiente,Brasileiro,Kevin Lopez (Independiente)
Martín Sarrafiore,ARG,MF,25.0,16,9,714.0,7.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.9,1.7,11.0,27.0,26.0,0.0,0.25,0.25,0.0,0.25,0.09,0.12,0.21,0.09,0.21,Independiente,Brasileiro,Martín Sarrafiore (Independiente)
Agustín Mulet,ARG,MF,22.0,11,8,570.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,2.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Independiente,Brasileiro,Agustín Mulet (Independiente)
Juan Cazares,ECU,"MF,FW",30.0,14,6,662.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.3,3.2,10.0,46.0,39.0,0.0,0.0,0.0,0.0,0.0,0.13,0.31,0.44,0.13,0.44,Independiente,Brasileiro,Juan Cazares (Independiente)
Damián Pérez,ARG,DF,34.0,7,5,431.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.1,0.2,4.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Independiente,Brasileiro,Damián Pérez (Independiente)
Javier Osatchuk,ARG,DF,22.0,9,3,435.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.0,0.2,3.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Independiente,Brasileiro,Javier Osatchuk (Independiente)
Mauricio Cuero,COL,"MF,FW",30.0,11,3,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,19.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,Independiente,Brasileiro,Mauricio Cuero (Independiente)
Rodrigo Márquez,ARG,"FW,MF",20.0,6,3,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,17.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Independiente,Brasileiro,Rodrigo Márquez (Independiente)
Santiago Salle,ARG,"DF,MF",18.0,10,2,248.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Independiente,Brasileiro,Santiago Salle (Independiente)
Tomás Pozzo,ARG,"FW,MF",22.0,5,2,195.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,6.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Independiente,Brasileiro,Tomás Pozzo (Independiente)
Tomás Rambert,ARG,"MF,DF",19.0,2,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Tomás Rambert (Independiente)
Santiago Hidalgo,ARG,"FW,MF",17.0,11,0,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.4,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.19,0.18,0.19,Independiente,Brasileiro,Santiago Hidalgo (Independiente)
Rodrigo Atencio,ARG,"MF,FW",20.0,5,0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,Independiente,Brasileiro,Rodrigo Atencio (Independiente)
David Martínez,,MF,,2,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,David Martínez (Independiente)
Agustin Quiroga,ARG,DF,20.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Agustin Quiroga (Independiente)
Santiago López,ARG,MF,16.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Santiago López (Independiente)
Justo D'Ángelo,ARG,MF,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Justo D'Ángelo (Independiente)
Fernando Da Rosa,ARG,DF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Fernando Da Rosa (Independiente)
Joel Gonzalez,ARG,FW,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Joel Gonzalez (Independiente)
Martín González,ARG,DF,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Martín González (Independiente)
Javier Ruiz,,MF,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Javier Ruiz (Independiente)
Diego Segovia,URU,GK,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Diego Segovia (Independiente)
Manuel Tasso,ARG,GK,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Manuel Tasso (Independiente)
Gastón Lodico,ARG,MF,24.0,27,27,2335.0,25.9,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,2.8,2.0,3.3,5.3,58.0,199.0,62.0,0.04,0.08,0.12,0.0,0.08,0.11,0.13,0.23,0.08,0.2,Instituto Atlético Central Córdoba,Brasileiro,Gastón Lodico (Instituto Atlético Central Córdoba)
Fernando Alarcón,ARG,DF,28.0,26,26,2340.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.7,1.7,0.6,2.3,16.0,77.0,6.0,0.0,0.04,0.04,0.0,0.04,0.06,0.02,0.09,0.06,0.09,Instituto Atlético Central Córdoba,Brasileiro,Fernando Alarcón (Instituto Atlético Central Córdoba)
Adrián Martínez,ARG,FW,30.0,26,26,2280.0,25.3,11.0,1.0,12.0,10.0,1.0,1.0,8.0,0.0,11.1,10.3,2.9,13.2,29.0,39.0,156.0,0.43,0.04,0.47,0.39,0.43,0.44,0.11,0.55,0.41,0.52,Instituto Atlético Central Córdoba,Brasileiro,Adrián Martínez (Instituto Atlético Central Córdoba)
Sebastián Corda,ARG,DF,27.0,24,23,2014.0,22.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,1.5,1.8,43.0,87.0,89.0,0.0,0.04,0.04,0.0,0.04,0.01,0.07,0.08,0.01,0.08,Instituto Atlético Central Córdoba,Brasileiro,Sebastián Corda (Instituto Atlético Central Córdoba)
Gabriel Graciani,ARG,"MF,FW",29.0,26,23,1764.0,19.6,3.0,4.0,7.0,3.0,0.0,0.0,1.0,0.0,3.2,3.2,3.3,6.5,41.0,75.0,144.0,0.15,0.2,0.36,0.15,0.36,0.17,0.17,0.33,0.17,0.33,Instituto Atlético Central Córdoba,Brasileiro,Gabriel Graciani (Instituto Atlético Central Córdoba)
Santiago Rodriguez,ARG,"FW,MF",25.0,27,21,1724.0,19.2,3.0,4.0,7.0,3.0,0.0,0.0,1.0,0.0,3.3,3.3,3.5,6.8,40.0,62.0,146.0,0.16,0.21,0.37,0.16,0.37,0.17,0.18,0.35,0.17,0.35,Instituto Atlético Central Córdoba,Brasileiro,Santiago Rodriguez (Instituto Atlético Central Córdoba)
Nicolás Linares,ARG,MF,26.0,23,19,1607.0,17.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.1,0.6,6.0,54.0,12.0,0.06,0.0,0.06,0.06,0.06,0.03,0.0,0.03,0.03,0.03,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Linares (Instituto Atlético Central Córdoba)
Leonel Mosevich,ARG,DF,25.0,20,19,1587.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.4,0.4,0.2,0.6,2.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Instituto Atlético Central Córdoba,Brasileiro,Leonel Mosevich (Instituto Atlético Central Córdoba)
Jorge Carranza,ARG,GK,41.0,17,17,1522.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Jorge Carranza (Instituto Atlético Central Córdoba)
Giuliano Cerato,ARG,DF,24.0,20,16,1532.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.5,0.5,1.5,2.0,25.0,81.0,77.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,Instituto Atlético Central Córdoba,Brasileiro,Giuliano Cerato (Instituto Atlético Central Córdoba)
Franco Watson,ARG,MF,23.0,21,16,1209.0,13.4,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Franco Watson (Instituto Atlético Central Córdoba)
Roberto Bochi,ARG,MF,33.0,17,13,1126.0,12.5,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.2,0.2,0.2,0.4,4.0,70.0,15.0,0.08,0.0,0.08,0.08,0.08,0.02,0.02,0.03,0.02,0.03,Instituto Atlético Central Córdoba,Brasileiro,Roberto Bochi (Instituto Atlético Central Córdoba)
Brian Cuello,ARG,MF,25.0,24,12,1172.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Brian Cuello (Instituto Atlético Central Córdoba)
Juan Franco Arrellaga,PAR,DF,30.0,12,11,854.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.4,0.6,16.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Instituto Atlético Central Córdoba,Brasileiro,Juan Franco Arrellaga (Instituto Atlético Central Córdoba)
Manuel Roffo,ARG,GK,22.0,11,10,905.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Instituto Atlético Central Córdoba,Brasileiro,Manuel Roffo (Instituto Atlético Central Córdoba)
Ezequiel Parnisari,ARG,DF,32.0,11,7,743.0,8.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.1,0.1,0.0,0.2,7.0,12.0,0.0,0.12,0.0,0.12,0.12,0.12,0.02,0.01,0.02,0.02,0.02,Instituto Atlético Central Córdoba,Brasileiro,Ezequiel Parnisari (Instituto Atlético Central Córdoba)
Axel Rodríguez,ARG,FW,25.0,16,4,450.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.4,2.4,0.0,2.4,7.0,4.0,42.0,0.2,0.0,0.2,0.2,0.2,0.48,0.0,0.48,0.48,0.48,Instituto Atlético Central Córdoba,Brasileiro,Axel Rodríguez (Instituto Atlético Central Córdoba)
Jonathan Bay,ARG,DF,29.0,8,4,425.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,1.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.08,0.05,0.08,Instituto Atlético Central Córdoba,Brasileiro,Jonathan Bay (Instituto Atlético Central Córdoba)
Joaquín Varela,URU,DF,24.0,6,2,237.0,2.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,1.6,0.0,5.0,0.0,0.76,0.0,0.76,0.76,0.76,0.62,0.0,0.62,0.62,0.62,Instituto Atlético Central Córdoba,Brasileiro,Joaquín Varela (Instituto Atlético Central Córdoba)
Nicólas Watson,ARG,MF,24.0,7,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Instituto Atlético Central Córdoba,Brasileiro,Nicólas Watson (Instituto Atlético Central Córdoba)
Lucas Albertengo,ARG,"FW,MF",32.0,11,0,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,4.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.16,0.07,0.23,0.16,0.23,Instituto Atlético Central Córdoba,Brasileiro,Lucas Albertengo (Instituto Atlético Central Córdoba)
Garrido Bigolin,ARG,MF,25.0,9,0,214.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Garrido Bigolin (Instituto Atlético Central Córdoba)
Nicolás Barrientos,ARG,"MF,FW",27.0,8,0,108.0,1.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.0,6.0,14.0,7.0,0.0,0.83,0.83,0.0,0.83,0.46,0.34,0.79,0.46,0.79,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Barrientos (Instituto Atlético Central Córdoba)
Gregorio Rodríguez,ARG,"FW,MF",23.0,9,0,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.4,5.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.32,0.07,0.39,0.32,0.39,Instituto Atlético Central Córdoba,Brasileiro,Gregorio Rodríguez (Instituto Atlético Central Córdoba)
Leonardo Monje,ARG,MF,20.0,2,0,35.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,1.0,4.0,0.0,0.0,2.57,2.57,0.0,2.57,0.51,0.19,0.7,0.51,0.7,Instituto Atlético Central Córdoba,Brasileiro,Leonardo Monje (Instituto Atlético Central Córdoba)
Jonathan Dellarossa,ARG,MF,23.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Jonathan Dellarossa (Instituto Atlético Central Córdoba)
Damián Puebla,ARG,FW,20.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Damián Puebla (Instituto Atlético Central Córdoba)
Emanuel Bilbao,ARG,GK,33.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Emanuel Bilbao (Instituto Atlético Central Córdoba)
Gonzalo Requena,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Gonzalo Requena (Instituto Atlético Central Córdoba)
