Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Team,Championship,Player_Team
Gian Nardelli,ARG,DF,22.0,13.3,2,1,1,8,6,0,9,17,10,0.0,0.0,0,61.0,25.0,19.0,56.8,Colón,Brasileiro,Gian Nardelli (Colón)
Carlos Arrua,PAR,MF,25.0,11.2,3,0,0,23,12,1,50,5,10,0.0,1.0,0,61.0,7.0,11.0,38.9,Colón,Brasileiro,Carlos Arrua (Colón)
Julián Chicco,ARG,MF,25.0,10.6,5,0,0,20,11,0,2,17,15,0.0,0.0,0,85.0,27.0,15.0,64.3,Colón,Brasileiro,Julián Chicco (Colón)
Cristian Vega,ARG,MF,29.0,10.0,4,0,0,28,20,0,3,15,24,0.0,2.0,0,114.0,15.0,12.0,55.6,Colón,Brasileiro,Cristian Vega (Colón)
Stéfano Moreyra,ARG,MF,21.0,7.2,3,1,0,15,5,0,4,18,9,0.0,0.0,0,48.0,15.0,5.0,75.0,Colón,Brasileiro,Stéfano Moreyra (Colón)
Jorge Benítez,PAR,FW,30.0,8.0,4,0,0,16,25,3,1,2,7,1.0,0.0,0,21.0,25.0,34.0,42.4,Colón,Brasileiro,Jorge Benítez (Colón)
Leonel Picco,ARG,MF,23.0,6.2,5,0,0,13,6,0,1,12,20,0.0,1.0,0,56.0,12.0,8.0,60.0,Colón,Brasileiro,Leonel Picco (Colón)
Andrew Teuten,URU,"DF,MF",24.0,5.6,3,0,0,9,4,0,32,7,9,0.0,0.0,0,41.0,7.0,9.0,43.8,Colón,Brasileiro,Andrew Teuten (Colón)
Facundo Farías,ARG,"FW,MF",20.0,5.1,1,0,0,4,15,1,5,1,1,0.0,0.0,0,25.0,0.0,8.0,0.0,Colón,Brasileiro,Facundo Farías (Colón)
Joaquín Ibáñez,ARG,"FW,MF",26.0,5.0,2,0,0,9,3,0,10,1,5,0.0,0.0,0,24.0,12.0,6.0,66.7,Colón,Brasileiro,Joaquín Ibáñez (Colón)
Tomás Galván,ARG,"MF,FW",22.0,5.9,0,0,0,7,20,2,6,3,7,0.0,0.0,0,37.0,6.0,6.0,50.0,Colón,Brasileiro,Tomás Galván (Colón)
José Neris,URU,FW,22.0,4.3,0,0,0,1,9,2,5,0,4,1.0,0.0,0,11.0,17.0,26.0,39.5,Colón,Brasileiro,José Neris (Colón)
Augusto Schott,ARG,DF,23.0,3.8,1,0,0,5,1,0,12,7,2,0.0,0.0,0,18.0,4.0,5.0,44.4,Colón,Brasileiro,Augusto Schott (Colón)
Lucas Acevedo,ARG,DF,31.0,2.1,0,0,0,1,1,0,0,0,3,0.0,0.0,0,11.0,14.0,5.0,73.7,Colón,Brasileiro,Lucas Acevedo (Colón)
Natanael Troncoso,ARG,"MF,FW",21.0,3.2,1,0,0,4,5,2,5,1,8,0.0,0.0,0,18.0,4.0,2.0,66.7,Colón,Brasileiro,Natanael Troncoso (Colón)
Thiago Yossen,ARG,DF,18.0,0.4,0,0,0,1,0,0,0,2,1,0.0,0.0,0,1.0,0.0,0.0,0.0,Colón,Brasileiro,Thiago Yossen (Colón)
Gonzalo Silva,ARG,"DF,MF",23.0,0.6,0,0,0,2,3,0,11,0,1,0.0,0.0,0,6.0,0.0,0.0,0.0,Colón,Brasileiro,Gonzalo Silva (Colón)
Guillermo Gonzálvez,ARG,MF,19.0,0.2,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,Colón,Brasileiro,Guillermo Gonzálvez (Colón)
Facundo Taborda,ARG,"FW,MF",22.0,0.2,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,Colón,Brasileiro,Facundo Taborda (Colón)
Nicolás Fernández,ARG,FW,26.0,23.6,4,0,0,17,31,18,7,0,7,1.0,0.0,0,65.0,11.0,44.0,20.0,Defensa y Just,Brasileiro,Nicolás Fernández (Defensa y Just)
Alexis Soto,ARG,DF,29.0,22.5,5,1,0,30,11,0,38,35,31,0.0,0.0,0,147.0,27.0,26.0,50.9,Defensa y Just,Brasileiro,Alexis Soto (Defensa y Just)
Tomás Cardona,ARG,DF,27.0,22.0,10,0,0,24,10,1,0,36,22,0.0,0.0,0,108.0,80.0,40.0,66.7,Defensa y Just,Brasileiro,Tomás Cardona (Defensa y Just)
Kevin Facundo Gutiérrez,ARG,MF,25.0,21.8,5,2,0,21,13,0,6,27,36,0.0,0.0,0,201.0,4.0,11.0,26.7,Defensa y Just,Brasileiro,Kevin Facundo Gutiérrez (Defensa y Just)
Ezequiel Unsain,ARG,GK,27.0,21.0,0,0,0,0,2,0,0,1,0,0.0,0.0,0,28.0,9.0,0.0,100.0,Defensa y Just,Brasileiro,Ezequiel Unsain (Defensa y Just)
Agustín Sant'Anna,URU,DF,25.0,20.7,7,0,0,28,2,1,70,33,36,0.0,0.0,0,139.0,45.0,32.0,58.4,Defensa y Just,Brasileiro,Agustín Sant'Anna (Defensa y Just)
Julián López,ARG,MF,23.0,17.7,3,0,0,34,27,0,15,13,19,0.0,0.0,0,140.0,19.0,29.0,39.6,Defensa y Just,Brasileiro,Julián López (Defensa y Just)
Nazareno Colombo,ARG,DF,23.0,17.0,6,0,0,16,19,0,10,27,15,1.0,0.0,0,120.0,43.0,38.0,53.1,Defensa y Just,Brasileiro,Nazareno Colombo (Defensa y Just)
David Barbona,ARG,"MF,FW",27.0,16.9,3,0,0,11,14,1,64,7,16,0.0,0.0,0,114.0,10.0,16.0,38.5,Defensa y Just,Brasileiro,David Barbona (Defensa y Just)
Santiago Solari,ARG,"FW,MF",25.0,15.5,3,0,0,22,19,6,32,12,27,0.0,0.0,0,104.0,16.0,12.0,57.1,Defensa y Just,Brasileiro,Santiago Solari (Defensa y Just)
Gastón Togni,ARG,"FW,MF",25.0,14.6,0,0,0,8,15,13,117,3,2,0.0,0.0,0,50.0,12.0,15.0,44.4,Defensa y Just,Brasileiro,Gastón Togni (Defensa y Just)
Gabriel Alanís,ARG,"FW,MF",28.0,13.1,1,0,0,17,16,4,16,6,16,0.0,0.0,0,64.0,13.0,18.0,41.9,Defensa y Just,Brasileiro,Gabriel Alanís (Defensa y Just)
Julián Malatini,ARG,DF,21.0,10.8,4,0,0,13,7,0,0,14,8,0.0,0.0,0,60.0,25.0,17.0,59.5,Defensa y Just,Brasileiro,Julián Malatini (Defensa y Just)
Rodrigo Bogarín,PAR,MF,25.0,6.5,3,0,0,11,8,0,17,6,6,0.0,0.0,0,33.0,6.0,6.0,50.0,Defensa y Just,Brasileiro,Rodrigo Bogarín (Defensa y Just)
Nicolás Tripichio,ARG,"MF,DF",27.0,9.1,0,0,0,10,12,2,15,10,11,0.0,0.0,0,53.0,11.0,14.0,44.0,Defensa y Just,Brasileiro,Nicolás Tripichio (Defensa y Just)
Lautaro Escalante,ARG,MF,23.0,7.1,5,1,1,10,11,0,8,6,8,0.0,0.0,0,72.0,7.0,6.0,53.8,Defensa y Just,Brasileiro,Lautaro Escalante (Defensa y Just)
Enrique Bologna,ARG,GK,40.0,6.0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,1.0,1.0,1.0,50.0,Defensa y Just,Brasileiro,Enrique Bologna (Defensa y Just)
Darío Cáceres,PAR,"DF,MF",25.0,6.1,1,0,0,6,2,0,16,9,8,0.0,0.0,0,41.0,16.0,3.0,84.2,Defensa y Just,Brasileiro,Darío Cáceres (Defensa y Just)
Santi Ramos Mingo,ARG,DF,21.0,5.3,1,1,0,5,8,1,2,7,1,0.0,0.0,0,24.0,17.0,6.0,73.9,Defensa y Just,Brasileiro,Santi Ramos Mingo (Defensa y Just)
Gonzalo Castellani,ARG,MF,35.0,3.5,2,1,1,10,10,0,9,6,7,0.0,0.0,0,30.0,8.0,5.0,61.5,Defensa y Just,Brasileiro,Gonzalo Castellani (Defensa y Just)
Benjamín Schamine,ARG,"MF,FW",19.0,1.6,1,0,0,1,3,0,1,0,2,0.0,0.0,0,4.0,2.0,3.0,40.0,Defensa y Just,Brasileiro,Benjamín Schamine (Defensa y Just)
Federico Versaci,ARG,"FW,MF",20.0,1.5,0,0,0,1,4,1,4,0,2,0.0,0.0,0,10.0,0.0,1.0,0.0,Defensa y Just,Brasileiro,Federico Versaci (Defensa y Just)
Juan Miritello,ARG,"FW,MF",23.0,2.4,2,0,0,4,5,9,0,1,0,1.0,0.0,0,7.0,14.0,14.0,50.0,Defensa y Just,Brasileiro,Juan Miritello (Defensa y Just)
Andrés Ríos,ARG,"FW,MF",33.0,1.3,0,0,0,4,2,0,0,0,0,0.0,0.0,0,4.0,3.0,6.0,33.3,Defensa y Just,Brasileiro,Andrés Ríos (Defensa y Just)
Thiago Schiavulli,ARG,DF,19.0,1.0,0,0,0,4,1,0,0,1,2,0.0,0.0,0,9.0,2.0,3.0,40.0,Defensa y Just,Brasileiro,Thiago Schiavulli (Defensa y Just)
Esteban Lucero,ARG,DF,17.0,0.9,0,0,0,2,0,0,0,1,1,0.0,1.0,0,6.0,1.0,1.0,50.0,Defensa y Just,Brasileiro,Esteban Lucero (Defensa y Just)
Alan Morinigo,ARG,FW,17.0,0.6,0,0,0,1,0,0,3,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,Defensa y Just,Brasileiro,Alan Morinigo (Defensa y Just)
Edwin Mosquera,COL,"FW,MF",21.0,1.4,1,0,0,3,0,3,3,1,1,0.0,0.0,0,7.0,1.0,3.0,25.0,Defensa y Just,Brasileiro,Edwin Mosquera (Defensa y Just)
Ángel Benítez,PAR,MF,27.0,0.9,2,0,0,5,1,0,0,1,2,0.0,0.0,0,4.0,2.0,1.0,66.7,Defensa y Just,Brasileiro,Ángel Benítez (Defensa y Just)
Facundo Echevarría,ARG,FW,20.0,0.5,0,0,0,1,1,0,1,2,1,0.0,0.0,0,4.0,0.0,1.0,0.0,Defensa y Just,Brasileiro,Facundo Echevarría (Defensa y Just)
Tomás Ortiz,ARG,FW,22.0,0.4,0,0,0,1,1,0,1,0,1,0.0,0.0,0,2.0,1.0,2.0,33.3,Defensa y Just,Brasileiro,Tomás Ortiz (Defensa y Just)
Lautaro Fedele,ARG,FW,21.0,0.1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Lautaro Fedele (Defensa y Just)
Lautaro Vargas,ARG,DF,17.0,0.1,1,0,0,1,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Lautaro Vargas (Defensa y Just)
Ricardo Solbes,ARG,MF,16.0,0.1,0,0,0,0,0,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Defensa y Just,Brasileiro,Ricardo Solbes (Defensa y Just)
Jorge Agustín Rodríguez,ARG,"MF,DF",27.0,25.8,4,0,0,30,23,1,5,27,39,0.0,1.0,0,245.0,51.0,33.0,60.7,Estudiantes,Brasileiro,Jorge Agustín Rodríguez (Estudiantes)
Benjamín Rollheiser,ARG,"MF,FW",22.0,22.5,2,0,0,29,20,2,78,7,16,0.0,0.0,0,143.0,12.0,25.0,32.4,Estudiantes,Brasileiro,Benjamín Rollheiser (Estudiantes)
Mariano Andújar,ARG,GK,39.0,25.0,2,0,0,0,3,0,0,2,1,0.0,0.0,0,23.0,6.0,0.0,100.0,Estudiantes,Brasileiro,Mariano Andújar (Estudiantes)
Santiago Ascacíbar,ARG,MF,25.0,24.3,7,0,0,51,32,1,13,35,42,0.0,0.0,0,181.0,27.0,38.0,41.5,Estudiantes,Brasileiro,Santiago Ascacíbar (Estudiantes)
Luciano Lollo,ARG,DF,35.0,22.9,4,0,0,23,6,0,2,21,29,0.0,1.0,0,138.0,62.0,35.0,63.9,Estudiantes,Brasileiro,Luciano Lollo (Estudiantes)
Zaid Romero,ARG,DF,23.0,21.2,2,0,0,15,13,0,7,31,20,0.0,0.0,1,187.0,37.0,34.0,52.1,Estudiantes,Brasileiro,Zaid Romero (Estudiantes)
Leonardo Godoy,ARG,"DF,FW",27.0,19.7,4,0,0,24,34,3,73,16,15,0.0,0.0,0,103.0,10.0,17.0,37.0,Estudiantes,Brasileiro,Leonardo Godoy (Estudiantes)
Mauro Boselli,ARG,FW,37.0,15.2,1,0,0,12,26,7,2,0,1,0.0,0.0,0,15.0,41.0,50.0,45.1,Estudiantes,Brasileiro,Mauro Boselli (Estudiantes)
Fernando Zuqui,ARG,MF,31.0,16.1,7,0,0,19,54,1,96,12,23,0.0,0.0,0,136.0,11.0,15.0,42.3,Estudiantes,Brasileiro,Fernando Zuqui (Estudiantes)
Gastón Benedetti,ARG,"DF,FW",21.0,15.6,6,0,0,23,5,3,52,22,27,0.0,0.0,0,92.0,16.0,17.0,48.5,Estudiantes,Brasileiro,Gastón Benedetti (Estudiantes)
Santiago Núñez,ARG,DF,22.0,14.4,5,0,0,14,4,0,1,29,16,0.0,1.0,0,68.0,37.0,22.0,62.7,Estudiantes,Brasileiro,Santiago Núñez (Estudiantes)
Emmanuel Más,ARG,DF,34.0,11.8,1,0,0,10,8,3,42,8,14,0.0,0.0,0,80.0,19.0,24.0,44.2,Estudiantes,Brasileiro,Emmanuel Más (Estudiantes)
Guido Carrillo,ARG,FW,31.0,8.5,1,0,0,12,15,2,0,2,0,0.0,1.0,0,17.0,70.0,61.0,53.4,Estudiantes,Brasileiro,Guido Carrillo (Estudiantes)
Mauro Méndez,URU,"FW,MF",24.0,8.2,2,0,0,9,16,4,2,0,1,0.0,0.0,0,24.0,28.0,38.0,42.4,Estudiantes,Brasileiro,Mauro Méndez (Estudiantes)
José Sosa,ARG,"MF,FW",37.0,8.9,1,0,0,6,12,1,43,4,19,0.0,0.0,0,81.0,8.0,18.0,30.8,Estudiantes,Brasileiro,José Sosa (Estudiantes)
Eros Mancuso,ARG,DF,23.0,7.9,2,0,0,10,11,0,37,6,12,1.0,0.0,0,53.0,7.0,11.0,38.9,Estudiantes,Brasileiro,Eros Mancuso (Estudiantes)
Matías Godoy,ARG,"MF,FW",21.0,7.9,3,0,0,11,24,5,39,2,8,0.0,0.0,0,25.0,5.0,11.0,31.3,Estudiantes,Brasileiro,Matías Godoy (Estudiantes)
Pablo Piatti,ARG,"MF,FW",33.0,4.1,0,0,0,5,10,0,18,0,6,0.0,0.0,0,34.0,1.0,9.0,10.0,Estudiantes,Brasileiro,Pablo Piatti (Estudiantes)
Franco Zapiola,ARG,"MF,FW",21.0,3.7,1,0,0,3,6,2,32,1,5,0.0,0.0,0,33.0,2.0,3.0,40.0,Estudiantes,Brasileiro,Franco Zapiola (Estudiantes)
Ezequiel Muñoz,ARG,DF,32.0,3.3,0,0,0,3,0,0,0,1,3,0.0,0.0,0,9.0,8.0,3.0,72.7,Estudiantes,Brasileiro,Ezequiel Muñoz (Estudiantes)
Juan Guasone,ARG,DF,21.0,2.5,1,0,0,3,2,0,0,3,4,0.0,0.0,0,11.0,14.0,4.0,77.8,Estudiantes,Brasileiro,Juan Guasone (Estudiantes)
Daniel Sappa,ARG,GK,27.0,2.0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Daniel Sappa (Estudiantes)
Mateo Pellegrino,ARG,"FW,MF",21.0,2.4,0,0,0,5,2,0,0,1,3,0.0,0.0,0,4.0,20.0,15.0,57.1,Estudiantes,Brasileiro,Mateo Pellegrino (Estudiantes)
Nicolás Fernández,ARG,"DF,FW",20.0,1.1,0,0,0,1,1,0,0,2,1,0.0,0.0,0,7.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Nicolás Fernández (Estudiantes)
Nicolás Palavecino,ARG,"MF,FW",19.0,0.7,0,0,0,0,2,0,1,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Nicolás Palavecino (Estudiantes)
Martiniano Moreno,ARG,"FW,MF",19.0,0.7,0,0,0,1,3,0,1,0,0,0.0,0.0,0,2.0,6.0,3.0,66.7,Estudiantes,Brasileiro,Martiniano Moreno (Estudiantes)
Deian Verón,ARG,MF,22.0,0.4,0,0,0,3,1,0,0,0,1,0.0,0.0,0,4.0,3.0,0.0,100.0,Estudiantes,Brasileiro,Deian Verón (Estudiantes)
Axel Atum,ARG,"FW,MF",17.0,0.4,0,0,0,1,3,0,0,1,1,0.0,0.0,0,1.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Axel Atum (Estudiantes)
Gonzalo Piñeiro,ARG,MF,22.0,0.1,0,0,0,1,0,0,0,0,1,0.0,0.0,0,3.0,0.0,1.0,0.0,Estudiantes,Brasileiro,Gonzalo Piñeiro (Estudiantes)
Tomás Durso,ARG,GK,23.0,26.0,3,0,0,0,0,0,0,1,1,0.0,0.0,0,21.0,3.0,2.0,60.0,Gimnasia ELP,Brasileiro,Tomás Durso (Gimnasia ELP)
Felipe Sánchez,,DF,,25.8,7,0,0,26,10,1,1,29,21,0.0,0.0,0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Felipe Sánchez (Gimnasia ELP)
Leonardo Morales,ARG,DF,31.0,23.9,4,0,0,15,11,2,4,40,24,0.0,0.0,0,184.0,49.0,43.0,53.3,Gimnasia ELP,Brasileiro,Leonardo Morales (Gimnasia ELP)
Ignacio Miramon,ARG,MF,19.0,18.8,9,1,0,29,55,0,18,17,54,0.0,0.0,0,185.0,24.0,21.0,53.3,Gimnasia ELP,Brasileiro,Ignacio Miramon (Gimnasia ELP)
Matías Melluso,ARG,DF,24.0,15.7,3,0,0,23,27,0,33,37,47,0.0,0.0,0,126.0,24.0,28.0,46.2,Gimnasia ELP,Brasileiro,Matías Melluso (Gimnasia ELP)
Franco Soldano,ARG,"FW,MF",28.0,15.0,1,0,0,12,12,5,24,9,16,0.0,0.0,0,41.0,97.0,89.0,52.2,Gimnasia ELP,Brasileiro,Franco Soldano (Gimnasia ELP)
Alan Lescano,,"MF,FW",,13.6,4,0,0,20,15,1,57,12,11,0.0,0.0,0,119.0,7.0,15.0,31.8,Gimnasia ELP,Brasileiro,Alan Lescano (Gimnasia ELP)
Cristian Tarragona,ARG,FW,31.0,15.2,6,0,0,29,35,13,7,0,10,0.0,0.0,0,48.0,20.0,70.0,22.2,Gimnasia ELP,Brasileiro,Cristian Tarragona (Gimnasia ELP)
Guillermo Enrique,ARG,DF,22.0,13.7,2,1,0,19,16,3,45,14,22,0.0,2.0,1,105.0,28.0,19.0,59.6,Gimnasia ELP,Brasileiro,Guillermo Enrique (Gimnasia ELP)
Benjamín Domínguez,ARG,FW,19.0,12.7,0,0,0,5,29,5,26,1,4,0.0,0.0,0,44.0,7.0,19.0,26.9,Gimnasia ELP,Brasileiro,Benjamín Domínguez (Gimnasia ELP)
Bautista Barros Schelotto,ARG,DF,23.0,12.7,2,0,0,11,5,0,47,9,20,0.0,1.0,0,69.0,14.0,21.0,40.0,Gimnasia ELP,Brasileiro,Bautista Barros Schelotto (Gimnasia ELP)
Agustín Bolívar,ARG,MF,27.0,11.9,1,0,0,15,9,0,3,18,16,0.0,0.0,0,91.0,15.0,25.0,37.5,Gimnasia ELP,Brasileiro,Agustín Bolívar (Gimnasia ELP)
Nicolás Colazo,ARG,"DF,MF",32.0,9.7,1,0,0,4,2,0,43,16,12,0.0,0.0,0,67.0,15.0,18.0,45.5,Gimnasia ELP,Brasileiro,Nicolás Colazo (Gimnasia ELP)
Erik Ramírez,ARG,"FW,MF",26.0,11.1,4,0,0,15,16,6,53,5,14,0.0,0.0,0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Erik Ramírez (Gimnasia ELP)
Nicolás Sánchez,ARG,MF,18.0,6.4,1,0,0,7,11,0,1,13,7,0.0,0.0,0,50.0,4.0,9.0,30.8,Gimnasia ELP,Brasileiro,Nicolás Sánchez (Gimnasia ELP)
Antonio Napolitano,ARG,"MF,FW",23.0,6.7,1,0,0,7,9,0,14,11,22,0.0,0.0,0,54.0,12.0,9.0,57.1,Gimnasia ELP,Brasileiro,Antonio Napolitano (Gimnasia ELP)
Maximiliano Comba,ARG,MF,29.0,5.9,2,0,0,11,19,2,22,6,8,0.0,0.0,0,52.0,4.0,8.0,33.3,Gimnasia ELP,Brasileiro,Maximiliano Comba (Gimnasia ELP)
Ivo Mammini,ARG,"FW,MF",19.0,7.3,0,0,0,7,7,0,19,2,5,0.0,0.0,0,23.0,13.0,24.0,35.1,Gimnasia ELP,Brasileiro,Ivo Mammini (Gimnasia ELP)
Alan Sosa,,MF,,5.5,0,0,0,5,6,1,32,4,2,0.0,0.0,0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Alan Sosa (Gimnasia ELP)
Alexis Steimbach,ARG,FW,20.0,5.4,2,0,0,5,6,1,18,3,9,0.0,0.0,0,43.0,17.0,16.0,51.5,Gimnasia ELP,Brasileiro,Alexis Steimbach (Gimnasia ELP)
Rodrigo Castillo,ARG,FW,23.0,4.7,1,0,0,6,3,2,1,1,4,0.0,0.0,0,16.0,26.0,26.0,50.0,Gimnasia ELP,Brasileiro,Rodrigo Castillo (Gimnasia ELP)
Franco Torres,ARG,"FW,MF",23.0,5.9,1,1,0,10,11,1,29,0,5,0.0,0.0,0,29.0,0.0,7.0,0.0,Gimnasia ELP,Brasileiro,Franco Torres (Gimnasia ELP)
Tomás Muro,ARG,"MF,FW",20.0,3.7,0,0,0,8,12,2,32,6,4,0.0,0.0,0,30.0,4.0,6.0,40.0,Gimnasia ELP,Brasileiro,Tomás Muro (Gimnasia ELP)
Bruno Palazzo,ARG,DF,22.0,3.5,1,0,0,3,2,0,0,5,6,0.0,0.0,0,27.0,9.0,10.0,47.4,Gimnasia ELP,Brasileiro,Bruno Palazzo (Gimnasia ELP)
Matías Bazzo,ARG,DF,21.0,3.4,2,0,0,5,2,0,2,4,4,0.0,0.0,0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Matías Bazzo (Gimnasia ELP)
Leandro Contín,ARG,FW,27.0,2.4,0,0,0,2,2,1,0,0,2,0.0,0.0,0,10.0,13.0,1.0,92.9,Gimnasia ELP,Brasileiro,Leandro Contín (Gimnasia ELP)
Leandro Mamut,ARG,MF,19.0,3.6,1,0,0,6,2,0,11,2,3,0.0,0.0,0,24.0,6.0,6.0,50.0,Gimnasia ELP,Brasileiro,Leandro Mamut (Gimnasia ELP)
Diego Mastrángelo,ARG,DF,20.0,1.2,1,0,0,2,3,0,0,4,2,0.0,0.0,0,8.0,2.0,3.0,40.0,Gimnasia ELP,Brasileiro,Diego Mastrángelo (Gimnasia ELP)
Nelson Insfrán,ARG,GK,27.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Nelson Insfrán (Gimnasia ELP)
Germán Guiffrey,ARG,DF,25.0,0.9,0,0,0,1,2,0,3,1,4,0.0,0.0,0,8.0,1.0,0.0,100.0,Gimnasia ELP,Brasileiro,Germán Guiffrey (Gimnasia ELP)
Rodrigo Gallo,ARG,DF,22.0,0.8,0,0,0,0,0,0,3,2,1,0.0,0.0,0,7.0,2.0,1.0,66.7,Gimnasia ELP,Brasileiro,Rodrigo Gallo (Gimnasia ELP)
Gonzalo Ezequiel González,ARG,FW,27.0,0.6,0,0,0,0,1,0,1,2,2,0.0,0.0,0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Gonzalo Ezequiel González (Gimnasia ELP)
Agustín Ramírez,ARG,"FW,DF",22.0,0.5,1,0,0,2,4,0,1,1,1,0.0,0.0,0,8.0,1.0,0.0,100.0,Gimnasia ELP,Brasileiro,Agustín Ramírez (Gimnasia ELP)
Sebastián Cocimano,ARG,"FW,MF",22.0,0.3,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0.0,3.0,7.0,30.0,Gimnasia ELP,Brasileiro,Sebastián Cocimano (Gimnasia ELP)
Tomás Fernández,ARG,DF,23.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Tomás Fernández (Gimnasia ELP)
Diego Matías Rodríguez,ARG,GK,33.0,26.0,4,0,0,1,7,0,0,1,2,0.0,1.0,0,22.0,6.0,0.0,100.0,Godoy Cruz,Brasileiro,Diego Matías Rodríguez (Godoy Cruz)
Federico Rasmussen,ARG,DF,30.0,26.0,4,0,0,28,22,0,0,51,36,0.0,1.0,0,186.0,69.0,42.0,62.2,Godoy Cruz,Brasileiro,Federico Rasmussen (Godoy Cruz)
Gonzalo Abrego,ARG,MF,23.0,23.7,2,0,0,19,10,3,20,21,30,0.0,0.0,0,161.0,35.0,56.0,38.5,Godoy Cruz,Brasileiro,Gonzalo Abrego (Godoy Cruz)
Roberto Nicolás Fernández,URU,MF,24.0,23.3,7,0,0,34,23,2,75,19,32,0.0,0.0,0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Roberto Nicolás Fernández (Godoy Cruz)
Pier Barrios,ARG,DF,32.0,23.1,8,0,0,20,26,3,14,17,18,0.0,0.0,0,128.0,43.0,34.0,55.8,Godoy Cruz,Brasileiro,Pier Barrios (Godoy Cruz)
Lucas Arce,ARG,DF,25.0,23.3,5,0,0,29,11,0,69,26,31,0.0,0.0,0,133.0,34.0,36.0,48.6,Godoy Cruz,Brasileiro,Lucas Arce (Godoy Cruz)
Salomón Rodríguez,URU,FW,22.0,19.7,5,0,0,30,19,14,10,3,7,0.0,0.0,0,47.0,42.0,63.0,40.0,Godoy Cruz,Brasileiro,Salomón Rodríguez (Godoy Cruz)
Hernán López Muñoz,ARG,MF,22.0,17.0,7,0,0,28,44,1,70,8,21,0.0,0.0,0,103.0,5.0,17.0,22.7,Godoy Cruz,Brasileiro,Hernán López Muñoz (Godoy Cruz)
Tadeo Allende,ARG,"FW,MF",23.0,18.2,2,0,0,16,13,3,44,9,20,0.0,0.0,0,94.0,49.0,38.0,56.3,Godoy Cruz,Brasileiro,Tadeo Allende (Godoy Cruz)
Bruno Leyes,ARG,MF,21.0,14.6,5,1,0,32,20,0,7,31,14,0.0,1.0,0,122.0,23.0,16.0,59.0,Godoy Cruz,Brasileiro,Bruno Leyes (Godoy Cruz)
Thomas Galdames,CHI,DF,24.0,14.4,3,1,0,21,9,0,45,22,16,0.0,2.0,0,63.0,18.0,24.0,42.9,Godoy Cruz,Brasileiro,Thomas Galdames (Godoy Cruz)
Tomás Conechny,ARG,"FW,MF",24.0,15.9,2,0,0,20,14,10,31,8,16,0.0,0.0,0,89.0,68.0,60.0,53.1,Godoy Cruz,Brasileiro,Tomás Conechny (Godoy Cruz)
Juan Meli,ARG,DF,22.0,11.9,3,0,0,13,5,0,18,20,12,0.0,0.0,0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Juan Meli (Godoy Cruz)
Juan Andrada,ARG,MF,28.0,6.8,1,1,0,3,11,0,4,13,4,0.0,0.0,0,67.0,10.0,6.0,62.5,Godoy Cruz,Brasileiro,Juan Andrada (Godoy Cruz)
Brian Salvareschi,ARG,DF,23.0,5.3,4,1,0,6,3,0,0,13,7,0.0,0.0,1,38.0,24.0,11.0,68.6,Godoy Cruz,Brasileiro,Brian Salvareschi (Godoy Cruz)
Matías Ramírez,ARG,"MF,FW",23.0,5.7,1,0,0,11,9,0,43,6,2,0.0,0.0,0,32.0,5.0,4.0,55.6,Godoy Cruz,Brasileiro,Matías Ramírez (Godoy Cruz)
Gianluca Ferrari,ARG,DF,25.0,2.5,0,0,0,1,2,0,0,0,4,0.0,0.0,0,7.0,7.0,7.0,50.0,Godoy Cruz,Brasileiro,Gianluca Ferrari (Godoy Cruz)
