Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Sebastián Moyano,ARG,GK,32.0,11.0,304.0,251.0,304.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,139.0,753.0,517.0,0.0,0.0,0.0,1.0,0.0,101.0,0.0,CA Unión,Brasileiro,Sebastián Moyano (CA Unión)
Nicolás Paz,ARG,DF,20.0,9.9,515.0,53.0,267.0,232.0,23.0,5.0,515.0,6.0,2.0,33.3,4.0,66.7,235.0,1182.0,760.0,7.0,4.0,0.0,2.0,3.0,261.0,4.0,CA Unión,Brasileiro,Nicolás Paz (CA Unión)
Daniel Juárez,ARG,"MF,FW",21.0,7.2,269.0,4.0,48.0,118.0,110.0,17.0,269.0,18.0,6.0,33.3,10.0,55.6,155.0,943.0,358.0,11.0,11.0,3.0,16.0,8.0,162.0,28.0,CA Unión,Brasileiro,Daniel Juárez (CA Unión)
Ezequiel Cañete,ARG,"FW,MF",23.0,6.6,384.0,9.0,61.0,224.0,102.0,11.0,384.0,12.0,3.0,25.0,8.0,66.7,236.0,1064.0,357.0,5.0,4.0,0.0,16.0,12.0,253.0,11.0,CA Unión,Brasileiro,Ezequiel Cañete (CA Unión)
Junior Marabel,PAR,FW,24.0,6.5,235.0,7.0,23.0,89.0,125.0,42.0,235.0,15.0,8.0,53.3,6.0,40.0,124.0,522.0,197.0,10.0,4.0,5.0,19.0,13.0,174.0,41.0,CA Unión,Brasileiro,Junior Marabel (CA Unión)
Thiago Vecino,URU,FW,23.0,4.9,157.0,8.0,15.0,75.0,67.0,17.0,157.0,4.0,0.0,0.0,4.0,100.0,85.0,267.0,48.0,1.0,3.0,1.0,20.0,7.0,111.0,24.0,CA Unión,Brasileiro,Thiago Vecino (CA Unión)
Francisco Gerometta,ARG,"DF,MF",23.0,5.7,351.0,22.0,111.0,156.0,90.0,7.0,351.0,12.0,9.0,75.0,3.0,25.0,163.0,1063.0,509.0,17.0,6.0,1.0,6.0,2.0,161.0,19.0,CA Unión,Brasileiro,Francisco Gerometta (CA Unión)
Joaquín Mosqueira,,MF,,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA Unión,Brasileiro,Joaquín Mosqueira (CA Unión)
Mateo Del Blanco,ARG,"DF,MF",19.0,3.7,222.0,4.0,43.0,114.0,68.0,5.0,222.0,19.0,8.0,42.1,10.0,52.6,109.0,696.0,386.0,13.0,4.0,3.0,10.0,3.0,122.0,15.0,CA Unión,Brasileiro,Mateo Del Blanco (CA Unión)
Tomás González,ARG,"MF,FW",19.0,2.8,134.0,0.0,10.0,46.0,78.0,13.0,134.0,14.0,8.0,57.1,4.0,28.6,76.0,507.0,274.0,13.0,9.0,3.0,8.0,5.0,95.0,22.0,CA Unión,Brasileiro,Tomás González (CA Unión)
Juan Ludueña,ARG,DF,19.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA Unión,Brasileiro,Juan Ludueña (CA Unión)
Mariano Meynier,ARG,FW,19.0,0.9,27.0,2.0,4.0,15.0,8.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,0.0,0.0,0.0,4.0,0.0,16.0,3.0,CA Unión,Brasileiro,Mariano Meynier (CA Unión)
Gastón Comas,ARG,MF,24.0,0.7,51.0,1.0,7.0,37.0,7.0,0.0,51.0,3.0,0.0,0.0,2.0,66.7,32.0,166.0,79.0,2.0,1.0,0.0,3.0,3.0,39.0,3.0,CA Unión,Brasileiro,Gastón Comas (CA Unión)
Bryan Castrillón,COL,"FW,MF",23.0,2.6,134.0,0.0,16.0,54.0,71.0,16.0,134.0,16.0,7.0,43.8,9.0,56.3,82.0,616.0,283.0,9.0,10.0,3.0,13.0,5.0,87.0,27.0,CA Unión,Brasileiro,Bryan Castrillón (CA Unión)
Lisandro Morales,ARG,DF,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA Unión,Brasileiro,Lisandro Morales (CA Unión)
Valentino Venetucci,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA Unión,Brasileiro,Valentino Venetucci (CA Unión)
Fabio Pereyra,ARG,DF,33.0,26.0,1290.0,204.0,744.0,509.0,46.0,39.0,1290.0,2.0,2.0,100.0,0.0,0.0,540.0,2982.0,1583.0,7.0,0.0,0.0,12.0,4.0,560.0,2.0,CC Córdoba,Brasileiro,Fabio Pereyra (CC Córdoba)
Brian Blasi,ARG,DF,26.0,22.4,1019.0,79.0,386.0,499.0,140.0,6.0,1019.0,7.0,3.0,42.9,4.0,57.1,353.0,1632.0,901.0,18.0,11.0,0.0,7.0,12.0,368.0,24.0,CC Córdoba,Brasileiro,Brian Blasi (CC Córdoba)
Mauro Pittón,ARG,MF,28.0,23.3,1246.0,71.0,288.0,772.0,206.0,7.0,1246.0,38.0,26.0,68.4,8.0,21.1,515.0,2375.0,1122.0,15.0,23.0,2.0,26.0,13.0,599.0,27.0,CC Córdoba,Brasileiro,Mauro Pittón (CC Córdoba)
Gustavo Canto,ARG,DF,28.0,23.2,1301.0,124.0,581.0,535.0,197.0,34.0,1301.0,32.0,16.0,50.0,15.0,46.9,487.0,2876.0,1463.0,23.0,8.0,2.0,13.0,7.0,536.0,36.0,CC Córdoba,Brasileiro,Gustavo Canto (CC Córdoba)
Brian Farioli,ARG,"MF,FW",24.0,20.0,991.0,2.0,77.0,494.0,440.0,22.0,991.0,49.0,20.0,40.8,22.0,44.9,533.0,2917.0,1081.0,33.0,26.0,4.0,41.0,28.0,668.0,94.0,CC Córdoba,Brasileiro,Brian Farioli (CC Córdoba)
Ciro Rius,ARG,"MF,FW",34.0,19.0,728.0,34.0,189.0,299.0,246.0,22.0,728.0,30.0,14.0,46.7,11.0,36.7,339.0,1680.0,717.0,23.0,18.0,0.0,26.0,27.0,388.0,71.0,CC Córdoba,Brasileiro,Ciro Rius (CC Córdoba)
Leandro Maciel,ARG,MF,27.0,18.2,828.0,31.0,146.0,493.0,198.0,23.0,828.0,12.0,8.0,66.7,4.0,33.3,357.0,1438.0,641.0,11.0,14.0,1.0,38.0,13.0,462.0,44.0,CC Córdoba,Brasileiro,Leandro Maciel (CC Córdoba)
Lucas Gamba,ARG,FW,35.0,20.3,763.0,0.0,40.0,291.0,440.0,64.0,762.0,29.0,12.0,41.4,13.0,44.8,431.0,1951.0,817.0,31.0,30.0,9.0,66.0,38.0,599.0,160.0,CC Córdoba,Brasileiro,Lucas Gamba (CC Córdoba)
Lucas Besozzi,ARG,"MF,FW",20.0,17.7,878.0,4.0,91.0,351.0,464.0,59.0,878.0,167.0,75.0,44.9,72.0,43.1,598.0,5462.0,2612.0,110.0,68.0,28.0,53.0,42.0,610.0,154.0,CC Córdoba,Brasileiro,Lucas Besozzi (CC Córdoba)
Marcos Ignacio Ledesma,ARG,GK,26.0,18.0,536.0,462.0,533.0,3.0,0.0,0.0,536.0,0.0,0.0,0.0,0.0,0.0,209.0,1589.0,795.0,0.0,0.0,0.0,1.0,0.0,88.0,0.0,CC Córdoba,Brasileiro,Marcos Ignacio Ledesma (CC Córdoba)
Gonzalo Goñi,ARG,DF,24.0,13.8,496.0,71.0,281.0,210.0,7.0,4.0,496.0,2.0,1.0,50.0,1.0,50.0,171.0,615.0,245.0,1.0,2.0,1.0,3.0,0.0,178.0,0.0,CC Córdoba,Brasileiro,Gonzalo Goñi (CC Córdoba)
Marcelo Benitez,ARG,DF,32.0,14.8,1008.0,43.0,310.0,478.0,230.0,9.0,1008.0,17.0,8.0,47.1,7.0,41.2,429.0,2242.0,1085.0,18.0,12.0,0.0,21.0,7.0,503.0,22.0,CC Córdoba,Brasileiro,Marcelo Benitez (CC Córdoba)
Facundo Castelli,ARG,FW,27.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC Córdoba,Brasileiro,Facundo Castelli (CC Córdoba)
Matías Mansilla,ARG,GK,26.0,9.0,282.0,253.0,282.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,113.0,829.0,575.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,CC Córdoba,Brasileiro,Matías Mansilla (CC Córdoba)
Enzo Kalinski,ARG,MF,35.0,7.3,388.0,28.0,98.0,252.0,45.0,8.0,388.0,10.0,6.0,60.0,3.0,30.0,184.0,827.0,379.0,4.0,3.0,0.0,8.0,13.0,187.0,6.0,CC Córdoba,Brasileiro,Enzo Kalinski (CC Córdoba)
Cristian Torres,ARG,"FW,MF",23.0,8.1,275.0,10.0,36.0,122.0,121.0,20.0,275.0,15.0,5.0,33.3,9.0,60.0,141.0,735.0,289.0,9.0,8.0,3.0,41.0,18.0,183.0,41.0,CC Córdoba,Brasileiro,Cristian Torres (CC Córdoba)
Jesús Soraire,ARG,MF,34.0,7.0,378.0,16.0,74.0,229.0,84.0,3.0,378.0,9.0,6.0,66.7,2.0,22.2,192.0,828.0,390.0,7.0,10.0,0.0,10.0,8.0,230.0,13.0,CC Córdoba,Brasileiro,Jesús Soraire (CC Córdoba)
Julián Navas,ARG,DF,29.0,4.3,245.0,14.0,56.0,133.0,59.0,2.0,245.0,2.0,1.0,50.0,1.0,50.0,102.0,501.0,220.0,6.0,4.0,0.0,8.0,2.0,127.0,17.0,CC Córdoba,Brasileiro,Julián Navas (CC Córdoba)
José Gómez,ARG,DF,22.0,3.5,178.0,13.0,64.0,93.0,21.0,0.0,178.0,4.0,3.0,75.0,1.0,25.0,70.0,346.0,191.0,3.0,1.0,0.0,5.0,1.0,64.0,3.0,CC Córdoba,Brasileiro,José Gómez (CC Córdoba)
Federico Jourdan,ARG,"MF,DF",32.0,4.1,187.0,3.0,40.0,62.0,88.0,11.0,187.0,19.0,3.0,15.8,13.0,68.4,105.0,761.0,299.0,7.0,11.0,0.0,14.0,5.0,113.0,34.0,CC Córdoba,Brasileiro,Federico Jourdan (CC Córdoba)
Luis Miguel Rodríguez,ARG,"MF,FW",38.0,2.5,118.0,0.0,4.0,50.0,64.0,6.0,118.0,3.0,2.0,66.7,1.0,33.3,55.0,182.0,100.0,2.0,2.0,0.0,2.0,3.0,66.0,15.0,CC Córdoba,Brasileiro,Luis Miguel Rodríguez (CC Córdoba)
Ramón Cansinos,,MF,,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC Córdoba,Brasileiro,Ramón Cansinos (CC Córdoba)
Sebastián Valdez,ARG,DF,27.0,0.7,49.0,1.0,17.0,31.0,1.0,0.0,49.0,1.0,0.0,0.0,1.0,100.0,33.0,184.0,104.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,CC Córdoba,Brasileiro,Sebastián Valdez (CC Córdoba)
Leandro Ciccoloni,ARG,MF,27.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC Córdoba,Brasileiro,Leandro Ciccoloni (CC Córdoba)
Diego Vásquez,ARG,"MF,FW",22.0,1.2,102.0,2.0,18.0,46.0,38.0,4.0,102.0,8.0,4.0,50.0,2.0,25.0,60.0,459.0,149.0,2.0,1.0,1.0,4.0,3.0,66.0,14.0,CC Córdoba,Brasileiro,Diego Vásquez (CC Córdoba)
Nicolás Leguizamón,ARG,FW,28.0,0.6,14.0,0.0,1.0,9.0,4.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,12.0,39.0,4.0,0.0,0.0,0.0,1.0,2.0,13.0,3.0,CC Córdoba,Brasileiro,Nicolás Leguizamón (CC Córdoba)
Santiago Longo,ARG,MF,24.0,26.8,1444.0,44.0,388.0,973.0,95.0,2.0,1444.0,15.0,5.0,33.3,8.0,53.3,654.0,3413.0,1630.0,27.0,18.0,0.0,20.0,9.0,766.0,12.0,Club Atlético Belgrano,Brasileiro,Santiago Longo (Club Atlético Belgrano)
Pablo Vegetti,ARG,FW,34.0,26.5,791.0,33.0,57.0,332.0,409.0,117.0,789.0,27.0,9.0,33.3,15.0,55.6,393.0,1806.0,496.0,19.0,19.0,8.0,67.0,26.0,621.0,151.0,Club Atlético Belgrano,Brasileiro,Pablo Vegetti (Club Atlético Belgrano)
Nahuel Losada,ARG,GK,29.0,25.5,869.0,721.0,869.0,0.0,0.0,0.0,869.0,1.0,1.0,100.0,0.0,0.0,434.0,2414.0,1464.0,0.0,0.0,0.0,1.0,0.0,293.0,0.0,Club Atlético Belgrano,Brasileiro,Nahuel Losada (Club Atlético Belgrano)
Ulises Sánchez,ARG,MF,24.0,23.8,1086.0,27.0,189.0,526.0,388.0,39.0,1086.0,114.0,58.0,50.9,46.0,40.4,623.0,4084.0,1961.0,44.0,29.0,7.0,49.0,57.0,661.0,122.0,Club Atlético Belgrano,Brasileiro,Ulises Sánchez (Club Atlético Belgrano)
Alejandro Rébola,ARG,DF,34.0,23.0,1180.0,127.0,671.0,496.0,22.0,17.0,1180.0,7.0,5.0,71.4,1.0,14.3,572.0,2784.0,1621.0,4.0,4.0,0.0,7.0,1.0,653.0,2.0,Club Atlético Belgrano,Brasileiro,Alejandro Rébola (Club Atlético Belgrano)
Bruno Zapelli,ARG,"MF,FW",20.0,20.2,1108.0,18.0,129.0,661.0,348.0,32.0,1108.0,106.0,62.0,58.5,41.0,38.7,706.0,4250.0,1947.0,53.0,43.0,7.0,58.0,44.0,813.0,96.0,Club Atlético Belgrano,Brasileiro,Bruno Zapelli (Club Atlético Belgrano)
Nicolás Meriano,ARG,DF,22.0,17.4,933.0,96.0,490.0,417.0,33.0,11.0,933.0,13.0,11.0,84.6,1.0,7.7,445.0,2807.0,1660.0,14.0,9.0,1.0,10.0,2.0,491.0,6.0,Club Atlético Belgrano,Brasileiro,Nicolás Meriano (Club Atlético Belgrano)
Juan Barinaga,ARG,DF,22.0,13.7,775.0,37.0,244.0,352.0,193.0,8.0,775.0,64.0,30.0,46.9,28.0,43.8,299.0,1879.0,1131.0,31.0,24.0,3.0,13.0,10.0,333.0,46.0,Club Atlético Belgrano,Brasileiro,Juan Barinaga (Club Atlético Belgrano)
Erik Godoy,ARG,DF,29.0,14.4,670.0,102.0,348.0,308.0,17.0,9.0,670.0,1.0,0.0,0.0,1.0,100.0,346.0,1983.0,1347.0,10.0,4.0,0.0,1.0,1.0,376.0,2.0,Club Atlético Belgrano,Brasileiro,Erik Godoy (Club Atlético Belgrano)
Matias Ibacache,CHI,DF,24.0,12.0,688.0,24.0,217.0,320.0,155.0,4.0,688.0,23.0,9.0,39.1,13.0,56.5,296.0,1878.0,1051.0,33.0,21.0,2.0,10.0,7.0,362.0,46.0,Club Atlético Belgrano,Brasileiro,Matias Ibacache (Club Atlético Belgrano)
Ariel Rojas,ARG,MF,37.0,11.7,606.0,18.0,108.0,404.0,103.0,3.0,606.0,10.0,5.0,50.0,5.0,50.0,284.0,1203.0,534.0,9.0,7.0,0.0,12.0,6.0,329.0,25.0,Club Atlético Belgrano,Brasileiro,Ariel Rojas (Club Atlético Belgrano)
Franco Jara,ARG,FW,34.0,9.9,357.0,14.0,28.0,140.0,191.0,36.0,357.0,20.0,6.0,30.0,11.0,55.0,209.0,1025.0,259.0,10.0,3.0,7.0,46.0,17.0,255.0,87.0,Club Atlético Belgrano,Brasileiro,Franco Jara (Club Atlético Belgrano)
Lucas Diarte,ARG,DF,29.0,10.8,621.0,28.0,177.0,260.0,189.0,6.0,621.0,18.0,5.0,27.8,13.0,72.2,245.0,1295.0,754.0,22.0,12.0,0.0,15.0,6.0,285.0,40.0,Club Atlético Belgrano,Brasileiro,Lucas Diarte (Club Atlético Belgrano)
Gabriel Compagnucci,ARG,"DF,MF",31.0,10.8,534.0,18.0,127.0,234.0,176.0,8.0,534.0,17.0,7.0,41.2,7.0,41.2,252.0,1653.0,863.0,31.0,13.0,1.0,7.0,5.0,289.0,57.0,Club Atlético Belgrano,Brasileiro,Gabriel Compagnucci (Club Atlético Belgrano)
Matías García,ARG,MF,31.0,8.2,523.0,9.0,58.0,278.0,204.0,12.0,522.0,52.0,27.0,51.9,19.0,36.5,295.0,1643.0,631.0,17.0,22.0,1.0,32.0,24.0,328.0,47.0,Club Atlético Belgrano,Brasileiro,Matías García (Club Atlético Belgrano)
Tomas Castro,ARG,MF,20.0,4.6,224.0,5.0,33.0,137.0,56.0,5.0,224.0,7.0,2.0,28.6,4.0,57.1,115.0,478.0,231.0,4.0,8.0,2.0,10.0,6.0,137.0,15.0,Club Atlético Belgrano,Brasileiro,Tomas Castro (Club Atlético Belgrano)
Iván Ortigoza,ARG,"FW,MF",27.0,4.5,216.0,2.0,15.0,88.0,116.0,10.0,216.0,23.0,9.0,39.1,12.0,52.2,141.0,1028.0,552.0,18.0,15.0,2.0,13.0,12.0,154.0,48.0,Club Atlético Belgrano,Brasileiro,Iván Ortigoza (Club Atlético Belgrano)
Guillermo Pereira,ARG,"DF,MF",29.0,5.8,320.0,16.0,69.0,138.0,113.0,15.0,320.0,13.0,5.0,38.5,6.0,46.2,146.0,659.0,297.0,5.0,9.0,3.0,7.0,7.0,165.0,41.0,Club Atlético Belgrano,Brasileiro,Guillermo Pereira (Club Atlético Belgrano)
Matias Moreno,ARG,DF,19.0,3.1,151.0,12.0,65.0,83.0,6.0,0.0,151.0,8.0,4.0,50.0,1.0,12.5,103.0,552.0,386.0,7.0,2.0,0.0,1.0,0.0,97.0,1.0,Club Atlético Belgrano,Brasileiro,Matias Moreno (Club Atlético Belgrano)
Ibrahim Hesar,SYR,"MF,FW",29.0,5.9,237.0,11.0,39.0,74.0,127.0,28.0,237.0,12.0,3.0,25.0,9.0,75.0,122.0,738.0,258.0,7.0,4.0,2.0,12.0,6.0,146.0,49.0,Club Atlético Belgrano,Brasileiro,Ibrahim Hesar (Club Atlético Belgrano)
Diego Novaretti,ARG,DF,37.0,2.6,140.0,22.0,89.0,47.0,5.0,3.0,140.0,4.0,4.0,100.0,0.0,0.0,54.0,364.0,209.0,2.0,0.0,0.0,2.0,0.0,58.0,1.0,Club Atlético Belgrano,Brasileiro,Diego Novaretti (Club Atlético Belgrano)
Fabián Bordagaray,ARG,"FW,MF",35.0,2.6,126.0,3.0,15.0,54.0,58.0,11.0,126.0,5.0,1.0,20.0,4.0,80.0,54.0,410.0,141.0,6.0,2.0,3.0,4.0,3.0,90.0,19.0,Club Atlético Belgrano,Brasileiro,Fabián Bordagaray (Club Atlético Belgrano)
Daniel Barrea,ARG,FW,21.0,2.1,73.0,0.0,3.0,31.0,42.0,9.0,73.0,9.0,7.0,77.8,2.0,22.2,51.0,373.0,168.0,9.0,1.0,2.0,9.0,4.0,59.0,18.0,Club Atlético Belgrano,Brasileiro,Daniel Barrea (Club Atlético Belgrano)
Mariano Miño,ARG,MF,28.0,1.8,111.0,1.0,7.0,69.0,37.0,1.0,111.0,10.0,8.0,80.0,2.0,20.0,84.0,583.0,286.0,6.0,6.0,1.0,2.0,7.0,82.0,11.0,Club Atlético Belgrano,Brasileiro,Mariano Miño (Club Atlético Belgrano)
Manuel Vicentini,ARG,GK,32.0,1.5,53.0,46.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,32.0,248.0,169.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,Club Atlético Belgrano,Brasileiro,Manuel Vicentini (Club Atlético Belgrano)
Francisco Oliver,ARG,DF,27.0,1.1,60.0,6.0,29.0,23.0,8.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,28.0,151.0,63.0,0.0,1.0,0.0,1.0,1.0,24.0,2.0,Club Atlético Belgrano,Brasileiro,Francisco Oliver (Club Atlético Belgrano)
Joaquín Susvielles,ARG,"FW,DF",31.0,2.0,97.0,9.0,13.0,36.0,48.0,12.0,97.0,4.0,4.0,100.0,0.0,0.0,44.0,240.0,68.0,3.0,3.0,3.0,5.0,4.0,76.0,18.0,Club Atlético Belgrano,Brasileiro,Joaquín Susvielles (Club Atlético Belgrano)
Iván Ramírez,ARG,MF,32.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Club Atlético Belgrano,Brasileiro,Iván Ramírez (Club Atlético Belgrano)
Gerónimo Tomasetti,ARG,MF,22.0,0.6,40.0,4.0,13.0,18.0,9.0,0.0,40.0,1.0,1.0,100.0,0.0,0.0,19.0,74.0,37.0,0.0,1.0,0.0,5.0,2.0,26.0,0.0,Club Atlético Belgrano,Brasileiro,Gerónimo Tomasetti (Club Atlético Belgrano)
Andrés Felipe Amaya,COL,"FW,MF",21.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Club Atlético Belgrano,Brasileiro,Andrés Felipe Amaya (Club Atlético Belgrano)
Francisco Facello,ARG,DF,20.0,0.2,15.0,0.0,3.0,4.0,8.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,Club Atlético Belgrano,Brasileiro,Francisco Facello (Club Atlético Belgrano)
Facundo Lencioni,ARG,MF,21.0,0.2,14.0,0.0,2.0,5.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,54.0,15.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,Club Atlético Belgrano,Brasileiro,Facundo Lencioni (Club Atlético Belgrano)
Ignacio Chicco,ARG,GK,26.0,27.0,856.0,759.0,854.0,3.0,0.0,0.0,856.0,0.0,0.0,0.0,0.0,0.0,422.0,2450.0,1657.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,Colón,Brasileiro,Ignacio Chicco (Colón)
Facundo Garcés,ARG,DF,23.0,26.0,1287.0,167.0,723.0,525.0,47.0,20.0,1287.0,6.0,4.0,66.7,2.0,33.3,644.0,3007.0,1468.0,8.0,8.0,0.0,9.0,4.0,624.0,4.0,Colón,Brasileiro,Facundo Garcés (Colón)
Santiago Pierotti,ARG,"FW,MF",21.0,23.5,924.0,20.0,67.0,428.0,463.0,86.0,924.0,133.0,60.0,45.1,61.0,45.9,555.0,3595.0,1623.0,72.0,47.0,28.0,105.0,43.0,587.0,154.0,Colón,Brasileiro,Santiago Pierotti (Colón)
Paolo Goltz,ARG,DF,37.0,22.2,1196.0,188.0,752.0,407.0,48.0,31.0,1196.0,8.0,3.0,37.5,5.0,62.5,557.0,3029.0,1496.0,0.0,1.0,0.0,9.0,6.0,589.0,8.0,Colón,Brasileiro,Paolo Goltz (Colón)
Eric Meza,ARG,"DF,FW",23.0,20.8,1260.0,35.0,353.0,551.0,380.0,21.0,1260.0,95.0,36.0,37.9,50.0,52.6,626.0,4157.0,2065.0,61.0,56.0,8.0,44.0,25.0,586.0,83.0,Colón,Brasileiro,Eric Meza (Colón)
Baldomero Perlaza,COL,MF,30.0,21.1,864.0,50.0,187.0,540.0,152.0,36.0,864.0,35.0,20.0,57.1,11.0,31.4,460.0,1872.0,873.0,14.0,12.0,4.0,23.0,22.0,499.0,41.0,Colón,Brasileiro,Baldomero Perlaza (Colón)
Rafael Marcelo Delgado,ARG,DF,33.0,20.0,1326.0,78.0,500.0,654.0,196.0,6.0,1326.0,36.0,19.0,52.8,12.0,33.3,661.0,3260.0,1946.0,22.0,21.0,0.0,25.0,9.0,660.0,34.0,Colón,Brasileiro,Rafael Marcelo Delgado (Colón)
Ramón Ábila,ARG,FW,33.0,17.5,459.0,12.0,16.0,187.0,260.0,84.0,458.0,33.0,12.0,36.4,16.0,48.5,289.0,1077.0,439.0,19.0,13.0,11.0,39.0,18.0,354.0,107.0,Colón,Brasileiro,Ramón Ábila (Colón)
Juan Álvarez,ARG,"MF,FW",26.0,15.2,763.0,21.0,134.0,373.0,271.0,29.0,763.0,62.0,31.0,50.0,27.0,43.5,441.0,3014.0,1262.0,41.0,28.0,8.0,24.0,31.0,428.0,91.0,Colón,Brasileiro,Juan Álvarez (Colón)
Gian Nardelli,ARG,DF,22.0,13.3,697.0,87.0,407.0,264.0,30.0,3.0,697.0,7.0,5.0,71.4,1.0,14.3,360.0,1643.0,911.0,10.0,4.0,0.0,3.0,2.0,379.0,3.0,Colón,Brasileiro,Gian Nardelli (Colón)
Carlos Arrua,PAR,MF,25.0,11.2,514.0,2.0,55.0,270.0,199.0,16.0,514.0,42.0,15.0,35.7,24.0,57.1,295.0,1596.0,698.0,15.0,18.0,1.0,31.0,11.0,331.0,55.0,Colón,Brasileiro,Carlos Arrua (Colón)
Julián Chicco,ARG,MF,25.0,10.6,620.0,27.0,129.0,399.0,96.0,7.0,620.0,7.0,2.0,28.6,5.0,71.4,317.0,1392.0,597.0,5.0,5.0,1.0,15.0,6.0,341.0,5.0,Colón,Brasileiro,Julián Chicco (Colón)
Cristian Vega,ARG,MF,29.0,10.0,640.0,27.0,174.0,416.0,59.0,2.0,640.0,12.0,2.0,16.7,5.0,41.7,324.0,1533.0,739.0,6.0,5.0,0.0,19.0,6.0,334.0,12.0,Colón,Brasileiro,Cristian Vega (Colón)
Stéfano Moreyra,ARG,MF,21.0,7.2,377.0,11.0,82.0,245.0,52.0,4.0,377.0,4.0,2.0,50.0,2.0,50.0,180.0,861.0,453.0,7.0,2.0,0.0,12.0,8.0,194.0,7.0,Colón,Brasileiro,Stéfano Moreyra (Colón)
Jorge Benítez,PAR,FW,30.0,8.0,329.0,13.0,30.0,181.0,125.0,27.0,328.0,33.0,14.0,42.4,15.0,45.5,185.0,943.0,349.0,12.0,10.0,10.0,27.0,15.0,245.0,44.0,Colón,Brasileiro,Jorge Benítez (Colón)
Leonel Picco,ARG,MF,23.0,6.2,384.0,15.0,118.0,220.0,51.0,7.0,384.0,8.0,4.0,50.0,4.0,50.0,175.0,684.0,372.0,6.0,5.0,0.0,8.0,6.0,182.0,5.0,Colón,Brasileiro,Leonel Picco (Colón)
Andrew Teuten,URU,"DF,MF",24.0,5.6,321.0,16.0,86.0,161.0,81.0,2.0,321.0,8.0,6.0,75.0,2.0,25.0,164.0,683.0,334.0,6.0,3.0,1.0,13.0,3.0,163.0,35.0,Colón,Brasileiro,Andrew Teuten (Colón)
Facundo Farías,ARG,"FW,MF",20.0,5.1,233.0,0.0,5.0,151.0,87.0,13.0,232.0,27.0,10.0,37.0,14.0,51.9,180.0,1211.0,468.0,15.0,14.0,7.0,21.0,9.0,169.0,27.0,Colón,Brasileiro,Facundo Farías (Colón)
