Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Player Link_,Player ID_,Competition
148,Matt Turner,USA,GK,Nott'ham Forest,eng Premier League,29-198,1994,15.0,1.53,0.13,0.0,0.2,0.0,1.31,0.25,-0.22,-0.22,7.53,16.5,45.6,26.1,6.27,41.9,35.3,8.07,69.4,47.5,17.5,1.67,9.5,1.13,1.13,14.1,https://fbref.com/en/players/4a51ba65/Matt-Turner,4a51ba65,Big 5 combined
149,Sven Ulreich,GER,GK,Bayern Munich,de Bundesliga,35-158,1988,8.0,0.88,0.13,0.13,0.25,0.0,0.82,0.33,-0.05,-0.05,2.5,8.0,31.3,32.6,4.38,21.8,26.3,4.25,20.6,27.1,8.75,0.25,2.9,1.75,1.75,23.0,https://fbref.com/en/players/7d3e7da6/Sven-Ulreich,7d3e7da6,Big 5 combined
150,Álvaro Vallés,ESP,GK,Las Palmas,es La Liga,26-167,1997,19.0,0.89,0.16,0.0,0.11,0.0,1.36,0.27,0.47,0.47,4.58,14.6,31.4,47.7,5.95,26.2,29.0,4.16,49.4,42.2,16.2,1.16,7.1,2.58,2.58,17.4,https://fbref.com/en/players/0166a73e/Alvaro-Valles,0166a73e,Big 5 combined
151,Bart Verbruggen,NED,GK,Brighton,eng Premier League,21-143,2002,9.0,1.56,0.22,0.0,0.11,0.0,1.34,0.26,-0.21,-0.21,2.22,5.78,38.5,41.3,5.78,12.4,23.4,3.89,17.1,21.1,10.8,0.67,6.2,1.11,1.11,14.4,https://fbref.com/en/players/cf134113/Bart-Verbruggen,cf134113,Big 5 combined
152,Guglielmo Vicario,ITA,GK,Tottenham,eng Premier League,27-093,1996,20.0,1.45,0.25,0.0,0.1,0.1,1.69,0.32,0.34,0.33,1.8,8.0,22.5,36.1,5.7,18.8,26.0,6.5,18.5,23.8,14.5,0.85,5.9,2.35,2.35,17.5,https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario,77d6fd4d,Big 5 combined
153,Iván Villar,ESP,GK,Celta Vigo,es La Liga,26-183,1997,9.3,1.61,0.11,0.0,0.11,0.0,1.56,0.31,-0.05,-0.05,3.44,13.7,25.2,19.7,4.3,39.3,36.7,8.6,68.8,49.6,13.0,0.54,4.1,0.75,0.76,12.8,https://fbref.com/en/players/cde52ef5/Ivan-Villar,cde52ef5,Big 5 combined
154,Odisseas Vlachodimos,GRE,GK,Nott'ham Forest,eng Premier League,29-257,1994,5.0,2.4,0.2,0.0,0.4,0.0,1.58,0.31,-0.82,-0.83,5.6,12.0,46.7,26.0,4.2,25.4,29.6,8.8,61.4,44.3,18.4,0.6,3.3,0.4,0.4,10.3,https://fbref.com/en/players/03df04ff/Odisseas-Vlachodimos,03df04ff,Big 5 combined
155,Robin Zentner,GER,GK,Mainz 05,de Bundesliga,29-072,1994,12.0,2.08,0.17,0.08,0.08,0.08,1.95,0.42,-0.05,-0.05,4.25,12.3,34.5,27.6,6.08,39.0,35.6,5.0,31.7,32.8,12.4,1.25,10.1,1.33,1.33,16.7,https://fbref.com/en/players/5c4bf6ba/Robin-Zentner,5c4bf6ba,Big 5 combined
156,Michael Zetterer,GER,GK,Werder Bremen,de Bundesliga,28-180,1995,9.0,1.44,0.11,0.0,0.11,0.11,1.33,0.33,0.0,0.0,4.67,10.6,44.2,34.6,6.56,26.0,32.1,5.67,27.5,34.2,13.6,1.56,11.5,0.67,0.67,12.9,https://fbref.com/en/players/9b688ae1/Michael-Zetterer,9b688ae1,Big 5 combined
1,Pelle Boevink,NED,GK,Paderborn 07,,26-002,1998,3.0,0.33,0.0,0.0,0.0,0.0,0.3,0.1,-0.03,-0.04,6.33,18.3,34.5,39.0,4.33,34.2,32.8,7.0,71.4,52.4,13.0,1.67,12.8,0.0,0.0,10.8,https://fbref.com/en/players/a775d6e8/Pelle-Boevink,a775d6e8,2. Bundesliga
2,Oliver Christensen,DEN,GK,Hertha BSC,,24-292,1999,2.0,1.0,0.0,0.0,0.5,0.0,1.15,0.33,0.15,0.14,5.5,8.5,64.7,28.5,4.0,28.1,27.6,5.0,10.0,18.1,13.0,0.0,0.0,1.5,1.5,18.6,https://fbref.com/en/players/af104654/Oliver-Christensen,af104654,2. Bundesliga
3,Thomas Dähne,GER,GK,Holstein Kiel,,30-004,1994,3.0,1.67,0.0,0.0,0.0,0.0,0.83,0.21,-0.83,-0.84,6.0,12.3,48.6,33.7,5.33,26.7,29.6,6.67,50.0,37.8,12.0,0.33,2.8,2.0,2.0,19.3,https://fbref.com/en/players/f194035d/Thomas-Dahne,f194035d,2. Bundesliga
4,Patrick Drewes,GER,GK,Karlsruher,,30-338,1993,17.0,1.76,0.0,0.06,0.47,0.06,1.71,0.33,0.0,0.0,7.24,17.8,40.7,39.1,3.82,34.4,31.8,7.24,59.3,43.5,15.2,0.94,6.2,1.65,1.65,17.1,https://fbref.com/en/players/a8403737/Patrick-Drewes,a8403737,2. Bundesliga
5,Tjark Ernst,GER,GK,Hertha BSC,,20-299,2003,14.0,1.71,0.14,0.0,0.29,0.14,1.61,0.28,0.04,0.04,6.0,13.4,44.9,34.1,4.79,29.1,29.6,6.07,56.5,43.3,14.6,1.21,8.3,1.21,1.21,14.3,https://fbref.com/en/players/3f6c3ae0/Tjark-Ernst,3f6c3ae0,2. Bundesliga
6,Ralf Fährmann,GER,GK,Schalke 04,,35-103,1988,7.0,1.86,0.14,0.0,0.29,0.14,1.34,0.32,-0.37,-0.37,5.86,16.7,35.0,33.9,3.29,37.1,34.8,5.71,72.5,51.6,13.6,0.43,3.2,1.71,1.71,17.7,https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann,1e43fad8,2. Bundesliga
7,Lennart Grill,GER,GK,Osnabrück,,24-348,1999,15.0,2.47,0.13,0.13,0.6,0.07,1.91,0.24,-0.49,-0.49,8.6,20.4,42.2,28.3,3.93,49.8,38.5,8.87,71.4,52.6,18.3,1.0,5.5,0.6,0.6,12.1,https://fbref.com/en/players/37998008/Lennart-Grill,37998008,2. Bundesliga
8,Justin Heekeren,GER,GK,Schalke 04,,23-042,2000,2.0,2.0,0.0,0.0,0.0,0.0,0.9,0.22,-1.1,-1.11,7.5,17.5,42.9,49.0,6.0,34.7,33.1,4.0,12.5,29.9,12.0,1.0,8.3,3.0,3.0,16.8,https://fbref.com/en/players/309ff595/Justin-Heekeren,309ff595,2. Bundesliga
9,Daniel Heuer Fernandes,POR,GK,Hamburger SV,,31-056,1992,17.0,1.29,0.06,0.0,0.18,0.06,1.26,0.29,0.03,0.03,4.06,9.88,41.1,50.1,2.71,13.7,22.8,7.71,38.9,33.6,12.9,0.65,5.0,1.29,1.29,15.8,https://fbref.com/en/players/0c1f8f71/Daniel-Heuer-Fernandes,0c1f8f71,2. Bundesliga
10,Ron-Thorben Hoffmann,GER,GK,Braunschweig,,24-279,1999,17.0,1.82,0.29,0.0,0.35,0.06,1.79,0.33,0.03,0.03,5.88,16.2,36.4,35.9,6.53,33.0,33.0,6.24,69.8,50.3,14.6,0.47,3.2,1.71,1.71,18.6,https://fbref.com/en/players/f72f1743/Ron-Thorben-Hoffmann,f72f1743,2. Bundesliga
11,Jannik Huth,GER,GK,Paderborn 07,,29-268,1994,14.0,1.93,0.0,0.0,0.36,0.0,1.44,0.28,-0.49,-0.49,9.5,21.7,43.8,42.4,4.43,39.5,35.3,8.86,56.5,44.8,15.6,0.36,2.3,1.36,1.36,19.7,https://fbref.com/en/players/e8fd2e5b/Jannik-Huth,e8fd2e5b,2. Bundesliga
12,Florian Kastenmeier,GER,GK,Düsseldorf,,26-194,1997,17.0,1.24,0.12,0.0,0.24,0.06,1.19,0.25,0.01,0.01,7.82,18.9,41.4,61.0,4.35,26.1,30.2,5.47,53.8,45.1,14.1,1.47,10.5,2.12,2.12,17.1,https://fbref.com/en/players/dc2e4736/Florian-Kastenmeier,dc2e4736,2. Bundesliga
13,Carl Klaus,GER,GK,Nürnberg,,29-357,1994,2.2,1.36,0.0,0.0,0.45,0.0,0.95,0.35,-0.41,-0.41,6.82,13.6,50.0,32.3,7.73,32.4,32.7,4.09,77.8,52.7,17.3,0.91,5.3,0.91,0.9,14.6,https://fbref.com/en/players/8efed461/Carl-Klaus,8efed461,2. Bundesliga
14,Markus Kolke,GER,GK,Hansa Rostock,,33-143,1990,16.7,1.56,0.06,0.0,0.42,0.06,1.41,0.27,-0.08,-0.09,3.89,13.0,30.0,20.8,4.43,43.8,36.2,9.58,40.6,35.8,15.0,0.84,5.6,0.6,0.6,11.9,https://fbref.com/en/players/b114d86c/Markus-Kolke,b114d86c,2. Bundesliga
15,Nils-Jonathan Körber,GER,GK,Hansa Rostock,,27-056,1996,0.3,6.67,0.0,0.0,3.33,0.0,7.0,0.37,0.33,0.21,0.0,20.0,0.0,3.33,0.0,100.0,64.0,20.0,83.3,63.0,30.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/6ac69ff9/Nils-Jonathan-Korber,6ac69ff9,2. Bundesliga
16,Julian Krahl,GER,GK,Kaiserslautern,,23-351,2000,15.6,2.12,0.26,0.0,0.26,0.0,1.95,0.31,-0.17,-0.17,5.77,14.7,39.1,28.4,4.36,40.2,35.4,5.96,55.9,44.8,14.9,1.67,11.2,0.83,0.84,12.6,https://fbref.com/en/players/5c9fe42b/Julian-Krahl,5c9fe42b,2. Bundesliga
17,Nicolas Kristof,GER,GK,Elversberg,,24-019,1999,17.0,1.71,0.18,0.0,0.24,0.0,1.59,0.28,-0.12,-0.12,4.18,12.0,34.8,33.2,5.59,29.1,31.8,7.47,31.5,37.6,16.4,1.59,9.7,1.53,1.53,14.1,https://fbref.com/en/players/a037c229/Nicolas-Kristof,a037c229,2. Bundesliga
18,Philipp Kühn,GER,GK,Osnabrück,,31-128,1992,2.0,0.5,0.0,0.0,0.5,0.0,1.0,0.18,0.5,0.48,9.5,28.0,33.9,36.0,2.5,62.5,44.3,6.5,84.6,57.9,20.0,1.0,5.0,1.0,1.0,14.0,https://fbref.com/en/players/a5a24ce6/Philipp-Kuhn,a5a24ce6,2. Bundesliga
19,Robert Kwasigroch,GER,GK,Hertha BSC,,19-196,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.28,0.8,0.84,8.0,16.0,50.0,29.0,3.0,51.7,37.1,3.0,33.3,31.0,19.0,1.0,5.3,0.0,0.0,4.3,https://fbref.com/en/players/5f517064/Robert-Kwasigroch,5f517064,2. Bundesliga
20,Michael Langer,AUT,GK,Schalke 04,,39-002,1985,2.5,2.8,0.8,0.0,0.0,0.0,1.8,0.17,-1.0,-1.01,6.0,13.2,45.5,35.2,5.2,30.7,30.3,5.6,42.9,36.6,10.0,0.4,4.0,0.8,0.8,14.9,https://fbref.com/en/players/d20f088b/Michael-Langer,d20f088b,2. Bundesliga
21,Andreas Linde,SWE,GK,Greuther Fürth,,30-168,1993,1.0,1.0,1.0,0.0,0.0,0.0,2.5,0.38,1.5,1.51,9.0,20.0,45.0,35.0,2.0,42.9,38.5,12.0,41.7,36.1,17.0,0.0,0.0,0.0,0.0,15.0,https://fbref.com/en/players/4d6a842d/Andreas-Linde,4d6a842d,2. Bundesliga
22,Andreas Luthe,GER,GK,Kaiserslautern,,36-304,1987,1.4,2.14,0.71,0.0,0.0,0.0,2.21,0.35,0.07,0.05,8.57,19.3,44.4,57.1,0.0,33.8,31.3,2.14,0.0,18.3,15.0,0.0,0.0,5.0,4.92,19.5,https://fbref.com/en/players/7fe12375/Andreas-Luthe,7fe12375,2. Bundesliga
23,Christian Mathenia,GER,GK,Nürnberg,,31-283,1992,14.7,2.04,0.2,0.0,0.27,0.0,1.56,0.31,-0.48,-0.48,3.95,13.4,29.4,37.6,4.97,29.3,32.1,5.71,41.7,38.4,15.8,0.75,4.7,1.36,1.36,14.5,https://fbref.com/en/players/4a15e95b/Christian-Mathenia,4a15e95b,2. Bundesliga
24,Marius Müller,GER,GK,Schalke 04,,30-180,1993,5.5,2.0,0.18,0.0,0.0,0.0,2.78,0.4,0.78,0.77,6.91,16.0,43.2,36.0,4.36,35.9,33.9,7.27,42.5,38.4,12.7,0.91,7.1,0.55,0.55,10.6,https://fbref.com/en/players/04ac779b/Marius-Muller,04ac779b,2. Bundesliga
25,Dominik Reimann,GER,GK,Magdeburg,,26-204,1997,17.0,1.65,0.12,0.06,0.06,0.06,1.58,0.28,-0.01,-0.01,5.47,14.4,38.1,69.8,4.94,19.4,28.3,5.18,15.9,24.7,12.0,0.71,5.9,1.47,1.47,16.4,https://fbref.com/en/players/4bdecfcd/Dominik-Reimann,4bdecfcd,2. Bundesliga
26,Florian Stritzel,GER,GK,Wehen,,29-342,1994,17.0,1.29,0.18,0.0,0.12,0.0,1.59,0.27,0.29,0.29,5.59,17.1,32.6,22.0,3.59,47.1,37.3,10.8,62.5,47.4,18.0,1.12,6.2,0.35,0.35,9.8,https://fbref.com/en/players/ae7717b9/Florian-Stritzel,ae7717b9,2. Bundesliga
27,Jonas Urbig,GER,GK,Greuther Fürth,,20-153,2003,16.0,1.19,0.06,0.0,0.06,0.0,1.18,0.28,-0.01,-0.01,5.81,16.2,35.9,42.5,4.63,35.7,33.6,5.13,19.5,28.4,11.8,1.19,10.1,2.81,2.81,19.7,https://fbref.com/en/players/925bbcdc/Jonas-Urbig,925bbcdc,2. Bundesliga
28,Nikola Vasilj,BIH,GK,St. Pauli,,28-037,1995,17.0,0.88,0.12,0.0,0.0,0.0,0.76,0.28,-0.12,-0.12,3.18,7.24,43.9,46.7,3.65,14.7,24.9,2.24,15.8,25.1,11.1,0.88,7.9,1.24,1.24,15.3,https://fbref.com/en/players/f038585f/Nikola-Vasilj,f038585f,2. Bundesliga
29,Timon Weiner,GER,GK,Holstein Kiel,,24-355,1999,14.0,1.29,0.14,0.07,0.21,0.0,1.38,0.28,0.09,0.09,6.5,15.9,40.8,33.2,3.43,36.3,32.6,9.0,42.9,36.5,16.7,1.0,6.0,0.79,0.79,14.1,https://fbref.com/en/players/1fb2d1b0/Timon-Weiner,1fb2d1b0,2. Bundesliga
30,Ron-Robert Zieler,GER,GK,Hannover 96,,34-330,1989,17.0,1.35,0.24,0.0,0.06,0.12,1.34,0.24,0.1,0.1,5.18,15.0,34.5,33.6,2.88,37.8,35.0,7.47,30.7,34.1,14.6,0.53,3.6,0.94,0.94,14.4,https://fbref.com/en/players/a0606ae8/Ron-Robert-Zieler,a0606ae8,2. Bundesliga
1,Rúnar Alex Rúnarsson,ISL,GK,Cardiff City,,28-324,1995,6.0,1.33,0.0,0.0,0.17,0.0,1.5,0.38,0.17,0.17,3.33,10.0,33.3,29.8,5.5,22.9,29.0,7.0,45.2,38.0,11.2,0.83,7.5,0.83,0.83,15.2,https://fbref.com/en/players/8fa8f8d2/Runar-Alex-Runarsson,8fa8f8d2,EFL Championship
2,Ryan Allsop,ENG,GK,Hull City,,31-205,1992,16.9,1.3,0.06,0.0,0.06,0.0,0.95,0.22,-0.35,-0.35,2.66,10.0,26.6,49.3,2.25,18.0,25.1,2.9,38.8,35.2,11.8,0.47,4.0,1.12,1.12,17.2,https://fbref.com/en/players/af615123/Ryan-Allsop,af615123,EFL Championship
3,Jak Alnwick,ENG,GK,Cardiff City,,30-205,1993,20.0,1.25,0.0,0.05,0.2,0.05,1.14,0.32,-0.07,-0.07,7.1,20.1,35.2,29.6,2.95,52.6,40.5,7.3,62.3,49.6,13.8,0.45,3.2,0.75,0.75,13.7,https://fbref.com/en/players/b0835fc0/Jak-Alnwick,b0835fc0,EFL Championship
4,Daniel Bachmann,AUT,GK,Watford,,29-183,1994,16.0,1.19,0.0,0.13,0.31,0.06,1.12,0.3,-0.01,0.0,2.44,9.25,26.4,44.1,5.63,18.6,27.9,2.13,50.0,43.4,10.0,0.38,3.8,2.5,2.5,18.5,https://fbref.com/en/players/1c0eea98/Daniel-Bachmann,1c0eea98,EFL Championship
5,Gavin Bazunu,IRL,GK,Southampton,,21-322,2002,26.0,1.19,0.04,0.0,0.15,0.0,1.02,0.3,-0.17,-0.17,4.04,8.92,45.3,37.3,4.81,22.2,27.1,3.92,16.7,24.3,12.4,0.46,3.7,1.54,1.54,18.3,https://fbref.com/en/players/c91441dc/Gavin-Bazunu,c91441dc,EFL Championship
6,Asmir Begović,BIH,GK,QPR,,36-202,1987,26.0,1.42,0.04,0.0,0.27,0.0,1.32,0.3,-0.1,-0.1,4.65,14.5,32.1,25.1,5.5,39.8,36.1,8.62,52.2,43.1,13.4,1.27,9.5,0.54,0.54,11.9,https://fbref.com/en/players/7b4de647/Asmir-Begovic,7b4de647,EFL Championship
7,Bartosz Białkowski,POL,GK,Millwall,,36-186,1987,14.0,1.5,0.14,0.0,0.07,0.0,1.53,0.33,0.03,0.03,6.29,16.2,38.8,16.5,3.36,60.2,41.8,7.07,88.9,58.8,12.6,0.5,4.0,1.07,1.07,16.4,https://fbref.com/en/players/4b5e809f/Bartosz-Bialkowski,4b5e809f,EFL Championship
8,Jack Bonham,IRL,GK,Stoke City,,30-116,1993,12.0,1.08,0.08,0.0,0.25,0.08,1.18,0.28,0.18,0.18,5.83,17.7,33.0,30.2,6.17,43.4,37.7,7.42,61.8,49.1,18.6,1.33,7.2,0.58,0.58,11.7,https://fbref.com/en/players/3539472e/Jack-Bonham,3539472e,EFL Championship
9,Jacob Chapman,AUS,GK,Huddersfield,,23-078,2000,1.5,1.33,0.0,0.0,0.67,0.0,1.07,0.16,-0.27,-0.23,2.67,19.3,13.8,30.0,4.67,42.2,35.7,10.0,66.7,46.5,10.0,0.0,0.0,1.33,1.29,15.0,https://fbref.com/en/players/0849ef2d/Jacob-Chapman,0849ef2d,EFL Championship
10,Bradley Collins,ENG,GK,Coventry City,,26-324,1997,11.0,0.64,0.0,0.09,0.0,0.0,0.94,0.23,0.3,0.3,4.27,10.5,40.5,26.7,4.45,25.5,29.7,8.27,45.1,38.1,13.7,1.18,8.6,1.45,1.45,14.3,https://fbref.com/en/players/f679abe1/Bradley-Collins,f679abe1,EFL Championship
11,Michael Cooper,ENG,GK,Plymouth Argyle,,24-092,1999,9.0,1.56,0.11,0.0,0.0,0.11,1.56,0.28,0.11,0.12,2.78,16.3,17.0,35.7,7.89,32.4,33.6,8.89,53.8,43.2,16.8,1.89,11.3,0.78,0.78,11.6,https://fbref.com/en/players/17186929/Michael-Cooper,17186929,EFL Championship
12,David Cornell,WAL,GK,Preston,,32-286,1991,1.0,2.0,0.0,0.0,0.0,0.0,1.8,0.46,-0.2,-0.17,7.0,21.0,33.3,23.0,1.0,69.6,48.1,6.0,83.3,58.8,14.0,0.0,0.0,1.0,1.0,18.0,https://fbref.com/en/players/0c9aad01/David-Cornell,0c9aad01,EFL Championship
13,Karl Darlow,ENG,GK,Leeds United,,33-092,1990,1.4,2.14,0.0,0.0,0.0,0.0,1.29,0.37,-0.86,-0.83,3.57,7.86,45.5,36.4,4.29,19.6,29.1,5.71,12.5,31.6,17.1,0.0,0.0,0.0,0.0,12.8,https://fbref.com/en/players/cde3309f/Karl-Darlow,cde3309f,EFL Championship
14,Cameron Dawson,ENG,GK,Sheffield Weds,,28-185,1995,17.0,1.41,0.06,0.06,0.18,0.12,1.11,0.31,-0.19,-0.19,6.18,16.3,37.9,35.6,4.65,37.5,33.5,5.53,53.2,43.2,12.9,1.0,7.7,1.18,1.18,15.9,https://fbref.com/en/players/872891bc/Cameron-Dawson,872891bc,EFL Championship
15,Seny Dieng,SEN,GK,Middlesbrough,,29-046,1994,22.0,1.55,0.09,0.05,0.23,0.09,1.26,0.3,-0.19,-0.19,3.41,9.95,34.2,37.0,4.14,21.3,26.6,4.27,47.9,36.7,12.0,0.86,7.2,2.0,2.0,17.4,https://fbref.com/en/players/c135cddd/Seny-Dieng,c135cddd,EFL Championship
16,Tom Glover,AUS,GK,Middlesbrough,,26-015,1997,4.0,1.25,0.0,0.0,0.25,0.0,1.23,0.34,-0.03,-0.03,2.0,9.5,21.1,34.5,6.0,21.0,27.1,4.0,56.3,46.0,18.5,0.5,2.7,1.5,1.5,18.0,https://fbref.com/en/players/682573d9/Tom-Glover,682573d9,EFL Championship
17,Angus Gunn,SCO,GK,Norwich City,,27-351,1996,19.3,1.35,0.16,0.0,0.16,0.05,1.35,0.31,0.06,0.05,3.37,9.53,35.3,31.2,4.09,22.4,28.2,5.39,47.1,39.1,15.4,0.83,5.4,1.14,1.14,15.3,https://fbref.com/en/players/e082af5b/Angus-Gunn,e082af5b,EFL Championship
18,Ben Hamer,ENG,GK,Watford,,36-049,1987,10.0,1.6,0.0,0.0,0.2,0.1,1.71,0.29,0.21,0.21,1.9,6.7,28.4,33.2,4.4,17.5,27.7,1.9,47.4,40.2,13.3,0.5,3.8,0.6,0.6,13.7,https://fbref.com/en/players/d822a850/Ben-Hamer,d822a850,EFL Championship
19,Conor Hazard,NIR,GK,Plymouth Argyle,,25-309,1998,17.0,1.82,0.06,0.0,0.24,0.06,1.82,0.34,0.06,0.06,3.88,15.7,24.7,32.8,6.0,36.4,35.2,8.41,44.8,39.1,17.7,0.71,4.0,0.76,0.76,13.7,https://fbref.com/en/players/10161491/Conor-Hazard,10161491,EFL Championship
20,Mads Hermansen,DEN,GK,Leicester City,,23-181,2000,25.0,0.72,0.0,0.04,0.2,0.0,0.86,0.27,0.14,0.14,2.84,8.64,32.9,50.3,4.68,15.9,25.1,2.32,27.6,29.9,11.1,0.68,6.1,1.6,1.6,18.6,https://fbref.com/en/players/c924b17d/Mads-Hermansen,c924b17d,EFL Championship
21,Václav Hladký,CZE,GK,Ipswich Town,,33-055,1990,26.0,1.27,0.04,0.0,0.08,0.15,1.26,0.35,0.15,0.14,3.31,8.15,40.6,37.1,3.92,19.1,25.6,3.08,35.0,32.5,13.0,0.58,4.5,2.58,2.58,18.3,https://fbref.com/en/players/6658971d/Vaclav-Hladky,6658971d,EFL Championship
22,Matt Ingram,ENG,GK,Hull City,,30-021,1993,9.1,1.54,0.0,0.0,0.22,0.0,1.03,0.32,-0.51,-0.51,2.53,11.3,22.3,42.7,4.62,21.1,26.9,3.85,60.0,44.9,15.2,1.21,8.0,0.55,0.55,11.2,https://fbref.com/en/players/6f9dcb31/Matt-Ingram,6f9dcb31,EFL Championship
23,Viktor Johansson,SWE,GK,Rotherham Utd,,25-116,1998,26.0,1.92,0.08,0.04,0.15,0.0,1.97,0.32,0.04,0.04,12.4,32.1,38.6,27.6,1.81,83.3,53.9,9.69,94.0,64.7,16.9,1.35,8.0,1.19,1.19,13.6,https://fbref.com/en/players/e4a588a7/Viktor-Johansson,e4a588a7,EFL Championship
24,Kristoffer Klaesson,NOR,GK,Leeds United,,23-042,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,3.0,10.0,30.0,24.0,3.0,25.0,30.4,7.0,57.1,43.3,5.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/3f70db80/Kristoffer-Klaesson,3f70db80,EFL Championship
25,George Long,ENG,GK,Norwich City,,30-064,1993,6.7,2.39,0.15,0.0,0.3,0.15,1.81,0.26,-0.43,-0.43,1.49,11.0,13.5,28.5,3.43,29.8,32.4,4.93,51.5,44.8,12.8,0.75,5.8,0.15,0.15,9.8,https://fbref.com/en/players/754e3f2d/George-Long,754e3f2d,EFL Championship
26,Chris Maxwell,WAL,GK,Huddersfield,,33-162,1990,6.7,1.34,0.0,0.0,0.15,0.0,1.61,0.31,0.27,0.27,5.52,16.3,33.9,24.0,5.07,40.4,34.7,9.55,68.8,47.9,20.3,0.75,3.7,0.6,0.59,10.4,https://fbref.com/en/players/609f9b60/Chris-Maxwell,609f9b60,EFL Championship
27,Illan Meslier,FRA,GK,Leeds United,,23-312,2000,23.6,0.93,0.04,0.0,0.17,0.08,0.78,0.29,-0.06,-0.06,2.08,8.9,23.3,38.3,4.96,18.1,26.4,4.28,45.5,42.1,10.7,0.68,6.3,1.19,1.19,13.1,https://fbref.com/en/players/6b625ac2/Illan-Meslier,6b625ac2,EFL Championship
28,Lee Nicholls,ENG,GK,Huddersfield,,31-095,1992,17.7,1.86,0.06,0.11,0.23,0.06,1.6,0.34,-0.21,-0.21,7.06,21.5,32.8,25.7,4.41,59.8,42.9,8.42,73.2,51.5,14.2,0.51,3.6,1.07,1.07,16.5,https://fbref.com/en/players/b105cebe/Lee-Nicholls,b105cebe,EFL Championship
29,Max O'Leary,IRL,GK,Bristol City,,27-090,1996,26.0,1.08,0.08,0.0,0.23,0.08,0.96,0.23,-0.04,-0.04,4.92,18.0,27.4,32.2,5.58,46.5,36.8,5.46,55.6,43.8,13.1,0.81,6.2,1.69,1.69,16.8,https://fbref.com/en/players/a77c1ce8/Max-OLeary,a77c1ce8,EFL Championship
30,Alex Palmer,ENG,GK,West Brom,,27-151,1996,26.0,0.92,0.08,0.04,0.15,0.0,0.9,0.3,-0.03,-0.03,2.88,10.5,27.6,30.3,3.96,26.2,29.8,4.96,50.4,41.7,12.1,0.73,6.1,1.27,1.27,14.7,https://fbref.com/en/players/6ea97fd5/Alex-Palmer,6ea97fd5,EFL Championship
31,Anthony Patterson,ENG,GK,Sunderland,,23-243,2000,26.0,1.08,0.04,0.0,0.19,0.0,1.15,0.31,0.07,0.07,2.96,8.69,34.1,31.0,6.04,22.2,28.3,4.46,40.5,35.9,10.5,0.73,6.9,0.96,0.96,15.5,https://fbref.com/en/players/b2470c6f/Anthony-Patterson,b2470c6f,EFL Championship
32,Aynsley Pears,ENG,GK,Blackburn,,25-260,1998,8.7,2.07,0.11,0.0,0.34,0.0,1.54,0.26,-0.53,-0.53,1.95,8.62,22.7,32.8,6.32,18.2,25.7,8.62,30.7,30.8,13.1,1.03,7.9,3.68,3.69,19.4,https://fbref.com/en/players/dfa084b2/Aynsley-Pears,dfa084b2,EFL Championship
33,John Ruddy,ENG,GK,Birmingham City,,37-076,1986,26.0,1.58,0.0,0.04,0.12,0.08,1.3,0.28,-0.2,-0.2,8.0,20.8,38.4,30.4,5.81,48.3,37.8,8.31,73.6,51.9,14.8,1.58,10.7,1.23,1.23,14.5,https://fbref.com/en/players/da8b19e2/John-Ruddy,da8b19e2,EFL Championship
34,Carl Rushworth,ENG,GK,Swansea City,,22-190,2001,26.0,1.5,0.15,0.0,0.04,0.08,1.62,0.31,0.19,0.19,4.62,16.5,28.0,35.3,6.04,33.2,31.9,8.35,57.1,44.6,14.6,0.81,5.5,1.19,1.19,15.4,https://fbref.com/en/players/810912d5/Carl-Rushworth,810912d5,EFL Championship
35,Matija Šarkić,MNE,GK,Millwall,,26-169,1997,12.0,0.83,0.08,0.0,0.17,0.0,0.88,0.26,0.05,0.05,4.92,18.4,26.7,19.6,2.92,59.6,44.4,9.08,74.3,52.7,15.3,1.33,8.7,1.5,1.5,14.8,https://fbref.com/en/players/a89e7b29/Matija-Sarkic,a89e7b29,EFL Championship
36,Tommy Simkim,ENG,GK,Stoke City,,19-031,2004,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/en/players/ae7f5d8a/Tommy-Simkim,ae7f5d8a,EFL Championship
