Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Championship,Player_Team
Félix Correia,POR,FW,22,7.9,2,14,8,57.1,1.77,1.01,0.14,0.25,20.5,0.0,0,0,1.5,1.5,0.11,0.5,0.5,Gil Vicente FC,Brasileiro,Félix Correia (Gil Vicente FC)
Murilo Costa,BRA,FW,29,7.1,1,17,7,41.2,2.39,0.98,0.0,0.0,19.0,1.0,1,1,1.9,1.1,0.06,-0.9,-1.1,Gil Vicente FC,Brasileiro,Murilo Costa (Gil Vicente FC)
Roko Baturina,CRO,FW,23,6.2,2,7,3,42.9,1.13,0.48,0.29,0.67,15.9,0.0,0,0,0.7,0.7,0.1,1.3,1.3,Gil Vicente FC,Brasileiro,Roko Baturina (Gil Vicente FC)
Marlon,BRA,"FW,MF",26,4.3,0,5,1,20.0,1.17,0.23,0.0,0.0,23.2,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Gil Vicente FC,Brasileiro,Marlon (Gil Vicente FC)
Depú,ANG,FW,23,4.1,3,10,7,70.0,2.47,1.73,0.3,0.43,9.6,0.0,0,0,2.1,2.1,0.21,0.9,0.9,Gil Vicente FC,Brasileiro,Depú (Gil Vicente FC)
Mory Gbane,CIV,MF,23,4.0,0,2,1,50.0,0.5,0.25,0.0,0.0,14.5,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Gil Vicente FC,Brasileiro,Mory Gbane (Gil Vicente FC)
Né lopes,POR,DF,23,2.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Né lopes (Gil Vicente FC)
Tidjany Chabrol,FRA,"FW,MF",21,4.0,2,11,4,36.4,2.73,0.99,0.18,0.5,19.5,0.0,0,0,1.0,1.0,0.09,1.0,1.0,Gil Vicente FC,Brasileiro,Tidjany Chabrol (Gil Vicente FC)
Vinicius Dias,BRA,GK,26,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Vinicius Dias (Gil Vicente FC)
Kiko Vilas Boas,POR,DF,24,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Kiko Vilas Boas (Gil Vicente FC)
Ali Alipour,IRN,FW,28,1.7,0,1,0,0.0,0.58,0.0,0.0,0.0,26.7,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Gil Vicente FC,Brasileiro,Ali Alipour (Gil Vicente FC)
Miguel Monteiro,POR,FW,20,2.2,1,6,3,50.0,2.71,1.36,0.17,0.33,15.3,0.0,0,0,1.0,1.0,0.17,0.0,0.0,Gil Vicente FC,Brasileiro,Miguel Monteiro (Gil Vicente FC)
Roan Wilson,CRC,"MF,DF",21,1.0,1,2,1,50.0,1.98,0.99,0.5,1.0,8.2,0.0,0,0,1.1,1.1,0.55,-0.1,-0.1,Gil Vicente FC,Brasileiro,Roan Wilson (Gil Vicente FC)
Jesús Castillo,PER,MF,22,0.3,0,1,1,100.0,3.0,3.0,0.0,0.0,27.6,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Gil Vicente FC,Brasileiro,Jesús Castillo (Gil Vicente FC)
Thomas Luciano,BRA,DF,21,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Thomas Luciano (Gil Vicente FC)
André Simões,POR,FW,20,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,André Simões (Gil Vicente FC)
Felipe Silva Lipe,BRA,DF,21,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Felipe Silva Lipe (Gil Vicente FC)
Marcelo dos Santos Ferreira,BRA,DF,34,15.0,1,7,2,28.6,0.47,0.13,0.14,0.5,9.8,0.0,0,0,0.4,0.4,0.05,0.6,0.6,Moreirense,Brasileiro,Marcelo dos Santos Ferreira (Moreirense)
Kewin,BRA,GK,28,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Kewin (Moreirense)
André Luis,BRA,FW,29,14.8,6,30,7,23.3,2.03,0.47,0.17,0.71,14.6,1.0,1,1,3.5,2.7,0.09,2.5,2.3,Moreirense,Brasileiro,André Luis (Moreirense)
Alan,BRA,MF,23,13.3,2,26,7,26.9,1.95,0.53,0.08,0.29,23.8,3.0,0,0,2.1,2.1,0.08,-0.1,-0.1,Moreirense,Brasileiro,Alan (Moreirense)
Lawrence Ofori,GHA,MF,25,13.7,0,5,1,20.0,0.36,0.07,0.0,0.0,30.8,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Moreirense,Brasileiro,Lawrence Ofori (Moreirense)
Gonçalo Franco,POR,MF,23,13.0,0,21,2,9.5,1.62,0.15,0.0,0.0,24.6,0.0,0,0,0.8,0.8,0.04,-0.8,-0.8,Moreirense,Brasileiro,Gonçalo Franco (Moreirense)
Maracás,BRA,DF,29,12.0,1,3,2,66.7,0.25,0.17,0.33,0.5,8.4,0.0,0,0,0.5,0.5,0.15,0.5,0.5,Moreirense,Brasileiro,Maracás (Moreirense)
Fabiano,BRA,DF,23,11.9,1,5,1,20.0,0.42,0.08,0.2,1.0,25.5,0.0,0,0,0.7,0.7,0.14,0.3,0.3,Moreirense,Brasileiro,Fabiano (Moreirense)
Pedro Amador,POR,DF,25,10.0,0,5,0,0.0,0.5,0.0,0.0,0.0,27.7,1.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Moreirense,Brasileiro,Pedro Amador (Moreirense)
Kobamelo Kodisang,RSA,FW,24,9.1,1,15,6,40.0,1.65,0.66,0.07,0.17,16.3,0.0,0,0,2.0,2.0,0.13,-1.0,-1.0,Moreirense,Brasileiro,Kobamelo Kodisang (Moreirense)
João Pedro Gomes Camacho,POR,FW,29,8.9,3,24,10,41.7,2.69,1.12,0.13,0.3,20.9,0.0,0,0,1.7,1.7,0.07,1.3,1.3,Moreirense,Brasileiro,João Pedro Gomes Camacho (Moreirense)
Madson,BRA,FW,24,8.8,3,22,7,31.8,2.5,0.8,0.14,0.43,16.5,0.0,0,0,2.0,2.0,0.09,1.0,1.0,Moreirense,Brasileiro,Madson (Moreirense)
Godfried Frimpong,NED,DF,24,5.8,1,1,1,100.0,0.17,0.17,1.0,1.0,6.9,0.0,0,0,0.2,0.2,0.19,0.8,0.8,Moreirense,Brasileiro,Godfried Frimpong (Moreirense)
Dinis Pinto,POR,DF,23,3.1,0,1,0,0.0,0.33,0.0,0.0,0.0,15.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Moreirense,Brasileiro,Dinis Pinto (Moreirense)
Carlos Ponck,CPV,DF,28,3.3,0,2,0,0.0,0.61,0.0,0.0,0.0,12.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Moreirense,Brasileiro,Carlos Ponck (Moreirense)
Wallisson Luiz,BRA,"MF,FW",26,2.2,0,5,1,20.0,2.25,0.45,0.0,0.0,19.2,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Moreirense,Brasileiro,Wallisson Luiz (Moreirense)
Rúben Ramos,POR,MF,24,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Rúben Ramos (Moreirense)
Jeremy Antonisse,CUW,"FW,MF",21,2.1,0,6,2,33.3,2.92,0.97,0.0,0.0,19.4,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Moreirense,Brasileiro,Jeremy Antonisse (Moreirense)
Pedro Aparício,POR,"MF,FW",28,1.3,0,3,1,33.3,2.37,0.79,0.0,0.0,12.2,0.0,0,0,0.6,0.6,0.2,-0.6,-0.6,Moreirense,Brasileiro,Pedro Aparício (Moreirense)
Matheus Aiás,BRA,"MF,FW",26,0.7,1,2,1,50.0,2.86,1.43,0.5,1.0,17.3,0.0,0,0,0.3,0.3,0.14,0.7,0.7,Moreirense,Brasileiro,Matheus Aiás (Moreirense)
Rodrigo Macedo,POR,MF,20,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Rodrigo Macedo (Moreirense)
Gilberto Batista,POR,MF,20,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Gilberto Batista (Moreirense)
Filipe Relvas,POR,DF,24,13.8,1,4,2,50.0,0.29,0.14,0.25,0.5,9.1,0.0,0,0,0.5,0.5,0.13,0.5,0.5,Portimonense,Brasileiro,Filipe Relvas (Portimonense)
Carlinhos,BRA,MF,29,12.9,4,26,8,30.8,2.01,0.62,0.08,0.25,28.6,6.0,2,2,2.6,1.0,0.04,1.4,1.0,Portimonense,Brasileiro,Carlinhos (Portimonense)
Vinicius Silvestre,BRA,GK,29,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Vinicius Silvestre (Portimonense)
Hélio Varela,CPV,"FW,MF",21,11.9,4,25,9,36.0,2.09,0.75,0.16,0.44,18.8,0.0,0,0,1.7,1.7,0.07,2.3,2.3,Portimonense,Brasileiro,Hélio Varela (Portimonense)
Pedrão,BRA,DF,26,11.5,2,5,3,60.0,0.43,0.26,0.4,0.67,13.9,0.0,0,0,1.0,1.0,0.2,1.0,1.0,Portimonense,Brasileiro,Pedrão (Portimonense)
Alemão,BRA,DF,21,10.9,0,3,1,33.3,0.27,0.09,0.0,0.0,10.9,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Portimonense,Brasileiro,Alemão (Portimonense)
Dener,BRA,MF,31,9.8,1,8,3,37.5,0.82,0.31,0.13,0.33,9.6,0.0,0,0,0.8,0.6,0.08,0.2,0.4,Portimonense,Brasileiro,Dener (Portimonense)
Sylvester Jasper,BUL,"FW,MF",22,9.4,1,13,3,23.1,1.39,0.32,0.08,0.33,17.9,0.0,0,0,1.9,1.9,0.15,-0.9,-0.9,Portimonense,Brasileiro,Sylvester Jasper (Portimonense)
Gonçalo Costa,POR,"DF,MF",23,9.9,0,10,2,20.0,1.01,0.2,0.0,0.0,20.6,1.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Portimonense,Brasileiro,Gonçalo Costa (Portimonense)
Ronie Carrillo,ECU,FW,27,8.4,3,14,8,57.1,1.66,0.95,0.21,0.38,13.6,0.0,0,0,1.7,1.7,0.12,1.3,1.3,Portimonense,Brasileiro,Ronie Carrillo (Portimonense)
Guga,POR,"DF,MF",20,7.2,0,5,3,60.0,0.7,0.42,0.0,0.0,25.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Portimonense,Brasileiro,Guga (Portimonense)
Igor Marques,BRA,"DF,MF",24,6.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Igor Marques (Portimonense)
Maurício,BRA,MF,35,5.0,0,5,1,20.0,1.0,0.2,0.0,0.0,20.2,0.0,0,0,0.7,0.7,0.14,-0.7,-0.7,Portimonense,Brasileiro,Maurício (Portimonense)
Rildo,BRA,"FW,MF",23,5.7,0,10,2,20.0,1.77,0.35,0.0,0.0,16.1,0.0,0,1,1.4,0.7,0.07,-1.4,-0.7,Portimonense,Brasileiro,Rildo (Portimonense)
Moustapha Seck,SEN,"DF,MF",27,3.3,0,1,0,0.0,0.3,0.0,0.0,0.0,28.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Portimonense,Brasileiro,Moustapha Seck (Portimonense)
Paulo Estrela Moreira,POR,"MF,FW",24,4.2,0,3,2,66.7,0.72,0.48,0.0,0.0,29.3,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Portimonense,Brasileiro,Paulo Estrela Moreira (Portimonense)
Nonoca,BRA,"MF,FW",25,3.6,0,2,1,50.0,0.56,0.28,0.0,0.0,22.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Portimonense,Brasileiro,Nonoca (Portimonense)
Kosuke Nakamura,JPN,GK,28,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Kosuke Nakamura (Portimonense)
Paulinho,POR,"FW,MF",24,1.9,0,4,2,50.0,2.13,1.07,0.0,0.0,13.5,0.0,0,0,0.6,0.6,0.14,-0.6,-0.6,Portimonense,Brasileiro,Paulinho (Portimonense)
Rafael Alcobia,POR,DF,20,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Rafael Alcobia (Portimonense)
Luan Campos,BRA,"FW,MF",21,1.1,0,3,0,0.0,2.78,0.0,0.0,0.0,27.6,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Portimonense,Brasileiro,Luan Campos (Portimonense)
Zinho,BRA,"FW,MF",20,1.3,0,1,0,0.0,0.77,0.0,0.0,0.0,24.7,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Portimonense,Brasileiro,Zinho (Portimonense)
Midana Cassama,GNB,MF,21,0.2,0,1,0,0.0,5.0,0.0,0.0,0.0,22.1,0.0,0,0,0.3,0.3,0.26,-0.3,-0.3,Portimonense,Brasileiro,Midana Cassama (Portimonense)
Jose Souza,POR,MF,22,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Jose Souza (Portimonense)
Dennis Adeniran,ENG,MF,24,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Dennis Adeniran (Portimonense)
Diogo Costa,POR,GK,24,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Diogo Costa (Porto)
Pepê,BRA,"MF,DF",26,13.2,0,19,9,47.4,1.44,0.68,0.0,0.0,15.3,0.0,0,0,1.8,1.8,0.1,-1.8,-1.8,Porto,Brasileiro,Pepê (Porto)
Stephen Eustáquio,CAN,MF,27,13.1,2,17,4,23.5,1.3,0.31,0.12,0.5,19.6,0.0,0,0,1.4,1.4,0.08,0.6,0.6,Porto,Brasileiro,Stephen Eustáquio (Porto)
Mehdi Taremi,IRN,FW,31,12.9,3,16,8,50.0,1.24,0.62,0.13,0.25,14.4,0.0,1,2,3.5,2.0,0.12,-0.5,0.0,Porto,Brasileiro,Mehdi Taremi (Porto)
João Mário Lopes,POR,DF,23,10.6,1,13,1,7.7,1.23,0.09,0.08,1.0,18.0,0.0,0,0,0.7,0.7,0.05,0.3,0.3,Porto,Brasileiro,João Mário Lopes (Porto)
Alan Varela,ARG,MF,22,9.2,0,10,1,10.0,1.08,0.11,0.0,0.0,24.2,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Porto,Brasileiro,Alan Varela (Porto)
Galeno,BRA,"MF,DF",26,10.1,1,19,5,26.3,1.88,0.5,0.0,0.0,19.8,0.0,1,2,3.2,1.6,0.09,-2.2,-1.6,Porto,Brasileiro,Galeno (Porto)
Pepe,POR,DF,40,7.2,1,4,2,50.0,0.55,0.28,0.25,0.5,15.2,0.0,0,0,1.0,1.0,0.27,0.0,0.0,Porto,Brasileiro,Pepe (Porto)
Evanilson,BRA,FW,24,7.0,4,17,7,41.2,2.44,1.0,0.24,0.57,14.3,0.0,0,0,2.7,2.6,0.15,1.3,1.4,Porto,Brasileiro,Evanilson (Porto)
Fábio Cardoso,POR,DF,29,6.9,0,5,1,20.0,0.72,0.14,0.0,0.0,12.9,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Porto,Brasileiro,Fábio Cardoso (Porto)
David Carmo,POR,DF,24,6.8,0,5,0,0.0,0.74,0.0,0.0,0.0,9.6,0.0,0,0,0.7,0.7,0.14,-0.7,-0.7,Porto,Brasileiro,David Carmo (Porto)
Wendell,BRA,DF,30,6.9,1,5,3,60.0,0.73,0.44,0.2,0.33,24.8,1.0,0,0,0.2,0.2,0.03,0.8,0.8,Porto,Brasileiro,Wendell (Porto)
Iván Marcano,ESP,DF,36,4.1,2,6,4,66.7,1.47,0.98,0.33,0.5,8.8,0.0,0,0,1.3,1.3,0.22,0.7,0.7,Porto,Brasileiro,Iván Marcano (Porto)
Zé Pedro Figueiredo,POR,DF,26,4.7,1,3,1,33.3,0.63,0.21,0.33,1.0,12.2,1.0,0,0,0.7,0.7,0.22,0.3,0.3,Porto,Brasileiro,Zé Pedro Figueiredo (Porto)
André Franco,POR,"MF,FW",25,4.1,0,5,2,40.0,1.22,0.49,0.0,0.0,16.8,0.0,0,0,0.6,0.6,0.12,-0.6,-0.6,Porto,Brasileiro,André Franco (Porto)
Nicolás González,ESP,MF,21,4.1,0,3,0,0.0,0.74,0.0,0.0,0.0,18.7,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Porto,Brasileiro,Nicolás González (Porto)
Toni Martínez,ESP,FW,26,4.0,2,13,6,46.2,3.22,1.49,0.15,0.33,13.9,0.0,0,0,1.0,1.0,0.08,1.0,1.0,Porto,Brasileiro,Toni Martínez (Porto)
Jorge Eduardo Sánchez,MEX,DF,26,3.9,0,3,1,33.3,0.78,0.26,0.0,0.0,9.4,0.0,0,0,0.5,0.5,0.19,-0.5,-0.5,Porto,Brasileiro,Jorge Eduardo Sánchez (Porto)
Zaidu Sanusi,NGA,DF,26,2.8,1,1,1,100.0,0.35,0.35,1.0,1.0,7.4,0.0,0,0,0.2,0.2,0.21,0.8,0.8,Porto,Brasileiro,Zaidu Sanusi (Porto)
Francisco Conceição,POR,"MF,FW",21,3.7,2,16,4,25.0,4.3,1.07,0.13,0.5,18.0,1.0,0,0,1.5,1.5,0.09,0.5,0.5,Porto,Brasileiro,Francisco Conceição (Porto)
Ivan Jaime Pajuelo,ESP,MF,23,2.9,1,7,4,57.1,2.43,1.39,0.14,0.25,17.8,1.0,0,0,0.5,0.5,0.07,0.5,0.5,Porto,Brasileiro,Ivan Jaime Pajuelo (Porto)
João Miguel,POR,DF,23,2.1,0,2,2,100.0,0.94,0.94,0.0,0.0,28.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Porto,Brasileiro,João Miguel (Porto)
Romário Baró,POR,"MF,FW",23,1.4,0,4,0,0.0,2.95,0.0,0.0,0.0,20.6,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Porto,Brasileiro,Romário Baró (Porto)
Gonçalo Borges,POR,"MF,DF",22,2.3,0,7,2,28.6,3.0,0.86,0.0,0.0,17.3,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Porto,Brasileiro,Gonçalo Borges (Porto)
Fran Navarro,ESP,"FW,MF",25,1.9,0,6,2,33.3,3.1,1.03,0.0,0.0,13.8,0.0,0,0,1.2,1.2,0.2,-1.2,-1.2,Porto,Brasileiro,Fran Navarro (Porto)
Marko Grujić,SRB,MF,27,1.3,0,1,0,0.0,0.75,0.0,0.0,0.0,7.3,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1,Porto,Brasileiro,Marko Grujić (Porto)
Otávio,POR,"MF,FW",28,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,33.5,1.0,0,0,0.0,0.0,0.03,0.0,0.0,Porto,Brasileiro,Otávio (Porto)
Danny Loader,ENG,"FW,DF",23,0.5,0,1,1,100.0,2.09,2.09,0.0,0.0,15.1,0.0,0,0,0.1,0.1,0.11,-0.1,-0.1,Porto,Brasileiro,Danny Loader (Porto)
Costinha,POR,"MF,DF",23,15.0,2,12,3,25.0,0.8,0.2,0.0,0.0,17.4,0.0,2,2,2.3,0.7,0.06,-0.3,-0.7,Rio Ave,Brasileiro,Costinha (Rio Ave)
Aderlan Santos,BRA,DF,34,15.0,2,12,5,41.7,0.8,0.33,0.17,0.4,17.1,1.0,0,0,1.0,1.0,0.08,1.0,1.0,Rio Ave,Brasileiro,Aderlan Santos (Rio Ave)
Fábio Conceição,POR,"MF,DF",22,14.8,1,17,4,23.5,1.15,0.27,0.06,0.25,15.8,0.0,0,0,1.6,1.6,0.09,-0.6,-0.6,Rio Ave,Brasileiro,Fábio Conceição (Rio Ave)
Amine Oudrhiri,MAR,MF,31,12.9,0,3,0,0.0,0.23,0.0,0.0,0.0,28.9,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Rio Ave,Brasileiro,Amine Oudrhiri (Rio Ave)
Josué Sá,POR,DF,31,11.7,0,4,0,0.0,0.34,0.0,0.0,0.0,15.2,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Rio Ave,Brasileiro,Josué Sá (Rio Ave)
Gonçalo Rodrigues,POR,MF,26,10.8,0,11,3,27.3,1.02,0.28,0.0,0.0,21.6,0.0,0,0,1.3,1.3,0.12,-1.3,-1.3,Rio Ave,Brasileiro,Gonçalo Rodrigues (Rio Ave)
Emmanuel Boateng,GHA,FW,27,9.6,3,37,12,32.4,3.85,1.25,0.08,0.25,15.2,0.0,0,0,5.1,5.1,0.14,-2.1,-2.1,Rio Ave,Brasileiro,Emmanuel Boateng (Rio Ave)
Joca,POR,"FW,MF",27,6.9,1,10,7,70.0,1.44,1.01,0.1,0.14,21.6,0.0,0,0,0.6,0.6,0.06,0.4,0.4,Rio Ave,Brasileiro,Joca (Rio Ave)
Jhonatan,BRA,GK,32,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Jhonatan (Rio Ave)
Miguel Nóbrega,POR,DF,23,7.9,1,6,1,16.7,0.76,0.13,0.17,1.0,18.3,0.0,0,0,0.8,0.8,0.13,0.2,0.2,Rio Ave,Brasileiro,Miguel Nóbrega (Rio Ave)
Magrão,BRA,GK,23,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Magrão (Rio Ave)
André Pereira,POR,FW,28,6.5,1,11,3,27.3,1.7,0.46,0.09,0.33,15.0,0.0,0,0,1.0,1.0,0.1,0.0,0.0,Rio Ave,Brasileiro,André Pereira (Rio Ave)
Renato Pantalon,CRO,DF,26,6.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Renato Pantalon (Rio Ave)
Leonardo Ruíz,COL,FW,27,6.4,2,14,4,28.6,2.18,0.62,0.07,0.25,15.3,1.0,1,1,3.9,3.1,0.22,-1.9,-2.1,Rio Ave,Brasileiro,Leonardo Ruíz (Rio Ave)
Bruno Ventura,POR,"FW,MF",22,5.3,0,5,1,20.0,0.94,0.19,0.0,0.0,22.5,0.0,0,0,0.9,0.9,0.18,-0.9,-0.9,Rio Ave,Brasileiro,Bruno Ventura (Rio Ave)
João Graça,POR,"MF,FW",28,5.2,0,6,0,0.0,1.15,0.0,0.0,0.0,25.7,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Rio Ave,Brasileiro,João Graça (Rio Ave)
Zé Manuel,POR,"MF,FW",33,4.5,1,8,4,50.0,1.78,0.89,0.13,0.25,14.5,0.0,0,0,1.2,1.2,0.15,-0.2,-0.2,Rio Ave,Brasileiro,Zé Manuel (Rio Ave)
Hernâni Fortes,POR,FW,32,3.8,0,11,1,9.1,2.92,0.27,0.0,0.0,19.7,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Rio Ave,Brasileiro,Hernâni Fortes (Rio Ave)
Savio,BRA,"DF,MF",28,2.8,0,1,0,0.0,0.36,0.0,0.0,0.0,27.4,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Rio Ave,Brasileiro,Savio (Rio Ave)
Patrick,BRA,DF,26,1.6,0,2,0,0.0,1.27,0.0,0.0,0.0,24.3,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Rio Ave,Brasileiro,Patrick (Rio Ave)
Vítor Gomes,POR,MF,36,1.9,0,3,1,33.3,1.6,0.53,0.0,0.0,28.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Rio Ave,Brasileiro,Vítor Gomes (Rio Ave)
Ukra,POR,"MF,FW",35,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Ukra (Rio Ave)
Nuno Namora,POR,"DF,MF",25,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Nuno Namora (Rio Ave)
Julien Lomboto,COD,MF,21,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Julien Lomboto (Rio Ave)
Antonio Adán,ESP,GK,36,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Antonio Adán (Sporting CP)
Ousmane Diomande,CIV,DF,20,13.4,1,10,3,30.0,0.74,0.22,0.1,0.33,7.9,0.0,0,0,0.9,0.9,0.09,0.1,0.1,Sporting CP,Brasileiro,Ousmane Diomande (Sporting CP)
Pedro Gonçalves,POR,"FW,MF",25,13.3,4,42,15,35.7,3.16,1.13,0.1,0.27,18.2,4.0,0,0,5.4,5.4,0.13,-1.4,-1.4,Sporting CP,Brasileiro,Pedro Gonçalves (Sporting CP)
Viktor Gyökeres,SWE,FW,25,12.9,10,36,15,41.7,2.78,1.16,0.22,0.53,15.5,1.0,2,2,5.8,4.2,0.12,4.2,3.8,Sporting CP,Brasileiro,Viktor Gyökeres (Sporting CP)
Hidemasa Morita,JPN,MF,28,12.9,1,10,3,30.0,0.78,0.23,0.1,0.33,14.9,0.0,0,0,1.7,1.7,0.17,-0.7,-0.7,Sporting CP,Brasileiro,Hidemasa Morita (Sporting CP)
Gonçalo Inácio,POR,DF,22,12.4,1,5,2,40.0,0.4,0.16,0.2,0.5,11.4,0.0,0,0,0.5,0.5,0.1,0.5,0.5,Sporting CP,Brasileiro,Gonçalo Inácio (Sporting CP)
Sebastián Coates,URU,DF,33,10.5,0,11,5,45.5,1.05,0.48,0.0,0.0,10.1,0.0,0,0,0.9,0.9,0.08,-0.9,-0.9,Sporting CP,Brasileiro,Sebastián Coates (Sporting CP)
Morten Hjulmand,DEN,MF,24,10.5,1,9,2,22.2,0.86,0.19,0.11,0.5,20.8,0.0,0,0,0.9,0.9,0.1,0.1,0.1,Sporting CP,Brasileiro,Morten Hjulmand (Sporting CP)
Marcus Edwards,ENG,"FW,MF",25,9.8,2,19,9,47.4,1.94,0.92,0.11,0.22,17.8,0.0,0,0,1.8,1.8,0.09,0.2,0.2,Sporting CP,Brasileiro,Marcus Edwards (Sporting CP)
