Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Team,Championship,Player_Team
Keliano,ANG,MF,20,1.3,27.0,37.0,73.0,468.0,109.0,15.0,16.0,93.8,10.0,15.0,66.7,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,Estrela,Brasileiro,Keliano (Estrela)
Gustavo Henrique,BRA,FW,24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estrela,Brasileiro,Gustavo Henrique (Estrela)
Cambila,ANG,GK,21,0.2,5.0,6.0,83.3,101.0,52.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estrela,Brasileiro,Cambila (Estrela)
Luiz Lúcio Reis Júnior,BRA,GK,22,15.0,391.0,503.0,77.7,10459.0,6824.0,61.0,61.0,100.0,220.0,223.0,98.7,108.0,213.0,50.7,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,Famalicão,Brasileiro,Luiz Lúcio Reis Júnior (Famalicão)
Moura,POR,DF,24,15.0,522.0,723.0,72.2,10305.0,4511.0,220.0,253.0,87.0,204.0,286.0,71.3,89.0,155.0,57.4,3,3.6,3.0,-0.6,40.0,38.0,24.0,19.0,50.0,Famalicão,Brasileiro,Moura (Famalicão)
Zaydou Youssouf,FRA,MF,24,13.1,505.0,606.0,83.3,11352.0,3427.0,171.0,179.0,95.5,221.0,248.0,89.1,106.0,159.0,66.7,0,0.3,0.7,-0.3,12.0,54.0,15.0,4.0,67.0,Famalicão,Brasileiro,Zaydou Youssouf (Famalicão)
Otavio Ataide,BRA,DF,21,12.2,523.0,656.0,79.7,11705.0,4749.0,157.0,184.0,85.3,252.0,286.0,88.1,107.0,164.0,65.2,0,0.2,0.5,-0.2,2.0,32.0,3.0,3.0,35.0,Famalicão,Brasileiro,Otavio Ataide (Famalicão)
Jhonder Cádiz,VEN,FW,28,9.4,89.0,174.0,51.1,1102.0,260.0,52.0,86.0,60.5,19.0,47.0,40.4,5.0,10.0,50.0,0,0.2,0.2,-0.2,4.0,6.0,2.0,1.0,12.0,Famalicão,Brasileiro,Jhonder Cádiz (Famalicão)
Riccieli,BRA,DF,25,9.0,407.0,497.0,81.9,9773.0,3301.0,72.0,90.0,80.0,240.0,269.0,89.2,93.0,126.0,73.8,1,0.1,0.0,0.9,2.0,15.0,0.0,0.0,17.0,Famalicão,Brasileiro,Riccieli (Famalicão)
Mirko Topić,SRB,MF,22,9.3,362.0,420.0,86.2,7075.0,1576.0,134.0,154.0,87.0,177.0,192.0,92.2,45.0,57.0,78.9,0,0.2,0.1,-0.2,7.0,40.0,0.0,0.0,49.0,Famalicão,Brasileiro,Mirko Topić (Famalicão)
Nathan,BRA,DF,22,8.0,245.0,315.0,77.8,4234.0,1430.0,129.0,146.0,88.4,91.0,111.0,82.0,20.0,35.0,57.1,0,0.3,0.2,-0.3,4.0,10.0,2.0,0.0,16.0,Famalicão,Brasileiro,Nathan (Famalicão)
José Luis Rodríguez,PAN,FW,25,7.6,118.0,175.0,67.4,1938.0,492.0,63.0,77.0,81.8,40.0,55.0,72.7,11.0,30.0,36.7,2,0.7,1.2,1.3,10.0,5.0,8.0,5.0,16.0,Famalicão,Brasileiro,José Luis Rodríguez (Famalicão)
Gustavo sá,POR,MF,19,6.8,117.0,175.0,66.9,2147.0,607.0,58.0,76.0,76.3,40.0,53.0,75.5,18.0,32.0,56.3,2,0.6,0.7,1.4,8.0,20.0,5.0,0.0,21.0,Famalicão,Brasileiro,Gustavo sá (Famalicão)
Chiquinho,POR,"FW,MF",23,6.7,51.0,105.0,48.6,854.0,312.0,29.0,37.0,78.4,12.0,27.0,44.4,8.0,30.0,26.7,0,0.6,0.8,-0.6,8.0,6.0,2.0,0.0,9.0,Famalicão,Brasileiro,Chiquinho (Famalicão)
Martin Agirregabiria,ESP,DF,27,7.3,269.0,382.0,70.4,4833.0,2117.0,112.0,132.0,84.8,134.0,163.0,82.2,20.0,69.0,29.0,0,0.2,0.4,-0.2,3.0,22.0,8.0,4.0,30.0,Famalicão,Brasileiro,Martin Agirregabiria (Famalicão)
Henrique Araújo,POR,FW,21,6.0,103.0,131.0,78.6,1310.0,149.0,66.0,81.0,81.5,24.0,30.0,80.0,4.0,4.0,100.0,0,0.6,0.2,-0.6,6.0,2.0,2.0,0.0,9.0,Famalicão,Brasileiro,Henrique Araújo (Famalicão)
Óscar Aranda,ESP,"FW,MF",21,6.0,116.0,157.0,73.9,2393.0,805.0,49.0,59.0,83.1,50.0,62.0,80.6,17.0,30.0,56.7,0,0.5,0.6,-0.5,7.0,22.0,4.0,1.0,24.0,Famalicão,Brasileiro,Óscar Aranda (Famalicão)
Justin de Haas,NED,DF,23,6.1,296.0,348.0,85.1,6384.0,2503.0,91.0,97.0,93.8,147.0,166.0,88.6,58.0,81.0,71.6,0,0.0,0.1,0.0,0.0,10.0,0.0,0.0,10.0,Famalicão,Brasileiro,Justin de Haas (Famalicão)
Otso Liimatta,FIN,MF,19,4.1,57.0,81.0,70.4,871.0,200.0,30.0,38.0,78.9,22.0,31.0,71.0,4.0,7.0,57.1,0,0.0,0.1,0.0,1.0,4.0,0.0,0.0,5.0,Famalicão,Brasileiro,Otso Liimatta (Famalicão)
Gustavo Assuncao,POR,MF,23,5.0,189.0,227.0,83.3,3618.0,987.0,68.0,74.0,91.9,95.0,103.0,92.2,23.0,38.0,60.5,0,0.2,0.2,-0.2,3.0,20.0,4.0,2.0,16.0,Famalicão,Brasileiro,Gustavo Assuncao (Famalicão)
Tom Lacoux,FRA,MF,21,3.1,132.0,164.0,80.5,2595.0,551.0,43.0,55.0,78.2,70.0,76.0,92.1,19.0,27.0,70.4,0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,7.0,Famalicão,Brasileiro,Tom Lacoux (Famalicão)
Théo Fonseca,FRA,FW,23,3.0,40.0,55.0,72.7,649.0,272.0,20.0,22.0,90.9,13.0,18.0,72.2,4.0,6.0,66.7,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,Famalicão,Brasileiro,Théo Fonseca (Famalicão)
Enea Mihaj,ALB,DF,25,2.7,132.0,148.0,89.2,2976.0,1051.0,34.0,39.0,87.2,72.0,74.0,97.3,26.0,34.0,76.5,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,Famalicão,Brasileiro,Enea Mihaj (Famalicão)
Mihai Dobre,ROU,"FW,MF",25,3.0,52.0,69.0,75.4,700.0,198.0,35.0,38.0,92.1,12.0,20.0,60.0,2.0,2.0,100.0,0,0.1,0.1,-0.1,3.0,4.0,0.0,0.0,2.0,Famalicão,Brasileiro,Mihai Dobre (Famalicão)
Pablo,BRA,"FW,MF",19,2.2,36.0,45.0,80.0,481.0,141.0,26.0,29.0,89.7,7.0,9.0,77.8,2.0,3.0,66.7,0,0.2,0.3,-0.2,3.0,2.0,2.0,1.0,3.0,Famalicão,Brasileiro,Pablo (Famalicão)
Afonso Rodrigues,POR,"FW,MF",21,2.6,23.0,41.0,56.1,269.0,73.0,14.0,16.0,87.5,6.0,14.0,42.9,0.0,5.0,0.0,0,0.1,0.0,-0.1,2.0,2.0,0.0,0.0,3.0,Famalicão,Brasileiro,Afonso Rodrigues (Famalicão)
Ricardo Velho,POR,GK,25,14.0,235.0,466.0,50.4,8567.0,6688.0,17.0,17.0,100.0,102.0,102.0,100.0,116.0,345.0,33.6,0,0.1,0.0,-0.1,1.0,7.0,1.0,0.0,0.0,Farense,Brasileiro,Ricardo Velho (Farense)
Talocha,POR,DF,34,13.8,462.0,668.0,69.2,8122.0,3795.0,191.0,221.0,86.4,218.0,277.0,78.7,41.0,124.0,33.1,1,0.8,1.3,0.2,10.0,48.0,4.0,3.0,50.0,Farense,Brasileiro,Talocha (Farense)
Claudio Falcão,BRA,MF,29,13.6,305.0,431.0,70.8,6360.0,2114.0,107.0,134.0,79.9,140.0,184.0,76.1,55.0,94.0,58.5,0,0.1,0.2,-0.1,5.0,28.0,3.0,0.0,37.0,Farense,Brasileiro,Claudio Falcão (Farense)
Mattheus Oliveira,BRA,MF,29,11.7,360.0,470.0,76.6,6729.0,2265.0,143.0,158.0,90.5,158.0,191.0,82.7,50.0,98.0,51.0,1,2.2,1.4,-1.2,19.0,34.0,7.0,3.0,54.0,Farense,Brasileiro,Mattheus Oliveira (Farense)
Gonçalo Silva,POR,DF,32,12.2,406.0,517.0,78.5,9708.0,3540.0,73.0,89.0,82.0,229.0,256.0,89.5,101.0,156.0,64.7,0,0.0,0.1,0.0,0.0,32.0,4.0,0.0,21.0,Farense,Brasileiro,Gonçalo Silva (Farense)
Bachir Belloumi,ALG,"FW,MF",21,10.6,184.0,310.0,59.4,2907.0,1161.0,100.0,142.0,70.4,63.0,102.0,61.8,14.0,38.0,36.8,2,1.3,1.4,0.7,10.0,27.0,11.0,2.0,30.0,Farense,Brasileiro,Bachir Belloumi (Farense)
David Pastor,BRA,DF,23,11.9,390.0,516.0,75.6,6839.0,3456.0,169.0,188.0,89.9,184.0,221.0,83.3,33.0,75.0,44.0,0,0.9,0.7,-0.9,6.0,25.0,12.0,3.0,46.0,Farense,Brasileiro,David Pastor (Farense)
Marco Matias,POR,"FW,MF",34,9.9,170.0,248.0,68.5,2979.0,952.0,86.0,106.0,81.1,53.0,72.0,73.6,25.0,52.0,48.1,2,1.2,0.9,0.8,16.0,16.0,14.0,8.0,26.0,Farense,Brasileiro,Marco Matias (Farense)
Bruno Duarte,BRA,FW,27,10.0,144.0,239.0,60.3,2406.0,620.0,75.0,110.0,68.2,44.0,76.0,57.9,16.0,20.0,80.0,1,0.8,0.6,0.2,14.0,12.0,7.0,2.0,24.0,Farense,Brasileiro,Bruno Duarte (Farense)
Zach Muscat,MLT,DF,30,8.8,300.0,359.0,83.6,6954.0,2233.0,44.0,49.0,89.8,200.0,223.0,89.7,56.0,84.0,66.7,0,0.1,0.0,-0.1,1.0,13.0,0.0,0.0,13.0,Farense,Brasileiro,Zach Muscat (Farense)
Fabrício Isidoro,BRA,MF,31,8.6,229.0,297.0,77.1,4168.0,960.0,85.0,101.0,84.2,111.0,135.0,82.2,24.0,39.0,61.5,1,0.8,0.4,0.2,8.0,25.0,4.0,1.0,40.0,Farense,Brasileiro,Fabrício Isidoro (Farense)
Rui Costa,POR,"FW,MF",27,6.0,62.0,110.0,56.4,1234.0,414.0,26.0,42.0,61.9,23.0,38.0,60.5,11.0,16.0,68.8,2,0.6,0.3,1.4,6.0,11.0,5.0,1.0,18.0,Farense,Brasileiro,Rui Costa (Farense)
Artur Jorge Marques Amorim,POR,DF,29,5.4,133.0,170.0,78.2,3012.0,982.0,28.0,31.0,90.3,85.0,93.0,91.4,20.0,42.0,47.6,0,0.1,0.0,-0.1,1.0,6.0,1.0,0.0,6.0,Farense,Brasileiro,Artur Jorge Marques Amorim (Farense)
Vítor Gonçalves,POR,MF,31,4.3,109.0,151.0,72.2,1836.0,462.0,54.0,60.0,90.0,40.0,59.0,67.8,13.0,22.0,59.1,0,0.7,1.0,-0.7,6.0,12.0,4.0,3.0,13.0,Farense,Brasileiro,Vítor Gonçalves (Farense)
Elves Baldé,POR,"FW,MF",24,2.3,33.0,67.0,49.3,717.0,222.0,11.0,20.0,55.0,13.0,25.0,52.0,8.0,16.0,50.0,1,0.2,0.2,0.8,3.0,2.0,3.0,2.0,6.0,Farense,Brasileiro,Elves Baldé (Farense)
Fran Delgado,ESP,DF,22,2.1,87.0,110.0,79.1,1380.0,644.0,47.0,51.0,92.2,34.0,43.0,79.1,5.0,14.0,35.7,0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,6.0,Farense,Brasileiro,Fran Delgado (Farense)
Igor Rossi Branco,BRA,DF,34,1.4,34.0,48.0,70.8,782.0,285.0,8.0,12.0,66.7,19.0,22.0,86.4,7.0,12.0,58.3,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,Farense,Brasileiro,Igor Rossi Branco (Farense)
Rafael Barbosa,POR,"FW,MF",27,2.3,83.0,120.0,69.2,1428.0,393.0,38.0,45.0,84.4,37.0,45.0,82.2,6.0,19.0,31.6,0,0.3,0.3,-0.3,3.0,7.0,2.0,1.0,9.0,Farense,Brasileiro,Rafael Barbosa (Farense)
Zé Luís,CPV,"FW,MF",32,1.5,25.0,43.0,58.1,446.0,161.0,14.0,23.0,60.9,9.0,13.0,69.2,2.0,2.0,100.0,0,0.3,0.2,-0.3,2.0,2.0,1.0,0.0,6.0,Farense,Brasileiro,Zé Luís (Farense)
Facundo Cáseres,ARG,"MF,DF",22,1.1,28.0,35.0,80.0,434.0,93.0,16.0,19.0,84.2,8.0,10.0,80.0,3.0,4.0,75.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,Farense,Brasileiro,Facundo Cáseres (Farense)
Cristian Ponde,POR,MF,28,0.5,10.0,16.0,62.5,154.0,36.0,7.0,9.0,77.8,3.0,4.0,75.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Farense,Brasileiro,Cristian Ponde (Farense)
André Seruca,POR,MF,23,0.4,14.0,24.0,58.3,243.0,79.0,4.0,8.0,50.0,9.0,12.0,75.0,1.0,3.0,33.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Farense,Brasileiro,André Seruca (Farense)
Talys Oliveira,BRA,DF,24,0.1,5.0,7.0,71.4,97.0,7.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Farense,Brasileiro,Talys Oliveira (Farense)
Rúben Fernandes,POR,DF,37,14.0,706.0,841.0,83.9,15187.0,4957.0,156.0,180.0,86.7,458.0,485.0,94.4,89.0,161.0,55.3,0,0.3,0.4,-0.3,2.0,30.0,2.0,0.0,32.0,Gil Vicente FC,Brasileiro,Rúben Fernandes (Gil Vicente FC)
José Carlos,POR,DF,25,12.7,522.0,716.0,72.9,8850.0,3519.0,245.0,288.0,85.1,227.0,309.0,73.5,42.0,96.0,43.8,1,0.5,0.4,0.5,8.0,25.0,7.0,4.0,31.0,Gil Vicente FC,Brasileiro,José Carlos (Gil Vicente FC)
Maxime Dominguez,SUI,"MF,FW",27,12.0,421.0,522.0,80.7,6843.0,2216.0,222.0,248.0,89.5,139.0,173.0,80.3,42.0,66.0,63.6,3,2.2,2.3,0.8,25.0,47.0,10.0,1.0,71.0,Gil Vicente FC,Brasileiro,Maxime Dominguez (Gil Vicente FC)
Pedro Tiba,POR,MF,35,11.6,457.0,582.0,78.5,8461.0,2576.0,185.0,213.0,86.9,210.0,256.0,82.0,54.0,82.0,65.9,1,1.0,1.3,0.0,13.0,37.0,9.0,1.0,63.0,Gil Vicente FC,Brasileiro,Pedro Tiba (Gil Vicente FC)
Leonardo Buta,POR,DF,21,12.0,455.0,592.0,76.9,7486.0,2929.0,237.0,268.0,88.4,175.0,230.0,76.1,33.0,67.0,49.3,1,0.4,0.5,0.6,5.0,36.0,3.0,0.0,49.0,Gil Vicente FC,Brasileiro,Leonardo Buta (Gil Vicente FC)
Andrew,BRA,GK,22,12.0,333.0,439.0,75.9,8586.0,5966.0,64.0,64.0,100.0,183.0,185.0,98.9,84.0,184.0,45.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Andrew (Gil Vicente FC)
Gabriel Pereira,BRA,DF,23,11.9,661.0,759.0,87.1,14071.0,4895.0,143.0,158.0,90.5,432.0,455.0,94.9,81.0,136.0,59.6,0,0.0,0.1,0.0,0.0,22.0,1.0,0.0,31.0,Gil Vicente FC,Brasileiro,Gabriel Pereira (Gil Vicente FC)
Kanya Fujimoto,JPN,MF,24,9.2,248.0,343.0,72.3,3678.0,977.0,139.0,174.0,79.9,88.0,111.0,79.3,12.0,27.0,44.4,4,1.4,1.4,2.6,9.0,25.0,10.0,0.0,45.0,Gil Vicente FC,Brasileiro,Kanya Fujimoto (Gil Vicente FC)
Martim Carvalho,POR,MF,20,8.4,336.0,393.0,85.5,5579.0,1593.0,162.0,184.0,88.0,134.0,152.0,88.2,28.0,37.0,75.7,2,0.7,1.0,1.3,10.0,33.0,4.0,0.0,45.0,Gil Vicente FC,Brasileiro,Martim Carvalho (Gil Vicente FC)
Félix Correia,POR,FW,22,7.9,177.0,254.0,69.7,2675.0,782.0,98.0,118.0,83.1,58.0,81.0,71.6,12.0,24.0,50.0,2,0.7,0.8,1.3,10.0,12.0,15.0,2.0,28.0,Gil Vicente FC,Brasileiro,Félix Correia (Gil Vicente FC)
Murilo Costa,BRA,FW,29,7.1,149.0,200.0,74.5,2230.0,494.0,84.0,101.0,83.2,47.0,60.0,78.3,11.0,17.0,64.7,1,0.5,0.8,0.5,8.0,11.0,5.0,2.0,11.0,Gil Vicente FC,Brasileiro,Murilo Costa (Gil Vicente FC)
Roko Baturina,CRO,FW,23,6.2,77.0,115.0,67.0,985.0,99.0,52.0,74.0,70.3,22.0,30.0,73.3,0.0,1.0,0.0,0,0.3,0.3,-0.3,3.0,2.0,1.0,0.0,4.0,Gil Vicente FC,Brasileiro,Roko Baturina (Gil Vicente FC)
Marlon,BRA,"FW,MF",26,4.3,86.0,124.0,69.4,1307.0,426.0,51.0,63.0,81.0,27.0,40.0,67.5,6.0,12.0,50.0,0,0.2,0.4,-0.2,2.0,13.0,5.0,1.0,14.0,Gil Vicente FC,Brasileiro,Marlon (Gil Vicente FC)
Depú,ANG,FW,23,4.1,44.0,63.0,69.8,527.0,100.0,32.0,45.0,71.1,10.0,12.0,83.3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,Gil Vicente FC,Brasileiro,Depú (Gil Vicente FC)
Mory Gbane,CIV,MF,23,4.0,150.0,172.0,87.2,2783.0,691.0,47.0,57.0,82.5,87.0,96.0,90.6,13.0,14.0,92.9,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,17.0,Gil Vicente FC,Brasileiro,Mory Gbane (Gil Vicente FC)
Né lopes,POR,DF,23,2.8,151.0,170.0,88.8,3156.0,922.0,35.0,40.0,87.5,101.0,110.0,91.8,15.0,18.0,83.3,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,9.0,Gil Vicente FC,Brasileiro,Né lopes (Gil Vicente FC)
Tidjany Chabrol,FRA,"FW,MF",21,4.0,121.0,154.0,78.6,1608.0,274.0,76.0,86.0,88.4,39.0,52.0,75.0,2.0,6.0,33.3,0,0.3,0.4,-0.3,5.0,9.0,2.0,0.0,9.0,Gil Vicente FC,Brasileiro,Tidjany Chabrol (Gil Vicente FC)
Vinicius Dias,BRA,GK,26,2.0,38.0,51.0,74.5,1055.0,771.0,5.0,5.0,100.0,20.0,20.0,100.0,13.0,26.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Vinicius Dias (Gil Vicente FC)
Kiko Vilas Boas,POR,DF,24,2.0,67.0,104.0,64.4,1247.0,334.0,25.0,30.0,83.3,36.0,52.0,69.2,6.0,15.0,40.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,Gil Vicente FC,Brasileiro,Kiko Vilas Boas (Gil Vicente FC)
Ali Alipour,IRN,FW,28,1.7,25.0,39.0,64.1,324.0,67.0,15.0,17.0,88.2,9.0,13.0,69.2,0.0,3.0,0.0,0,0.0,0.1,0.0,0.0,1.0,2.0,0.0,3.0,Gil Vicente FC,Brasileiro,Ali Alipour (Gil Vicente FC)
Miguel Monteiro,POR,FW,20,2.2,16.0,29.0,55.2,212.0,20.0,11.0,17.0,64.7,5.0,9.0,55.6,0.0,0.0,0.0,1,0.2,0.0,0.8,3.0,1.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Miguel Monteiro (Gil Vicente FC)
Roan Wilson,CRC,"MF,DF",21,1.0,38.0,41.0,92.7,679.0,142.0,13.0,16.0,81.3,23.0,23.0,100.0,2.0,2.0,100.0,0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,2.0,Gil Vicente FC,Brasileiro,Roan Wilson (Gil Vicente FC)
Jesús Castillo,PER,MF,22,0.3,29.0,40.0,72.5,544.0,263.0,13.0,14.0,92.9,11.0,15.0,73.3,5.0,11.0,45.5,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,Gil Vicente FC,Brasileiro,Jesús Castillo (Gil Vicente FC)
Thomas Luciano,BRA,DF,21,0.2,11.0,20.0,55.0,165.0,87.0,6.0,6.0,100.0,5.0,11.0,45.5,0.0,3.0,0.0,0,0.1,0.0,-0.1,1.0,1.0,1.0,1.0,2.0,Gil Vicente FC,Brasileiro,Thomas Luciano (Gil Vicente FC)
André Simões,POR,FW,20,0.2,12.0,12.0,100.0,202.0,40.0,6.0,6.0,100.0,3.0,3.0,100.0,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gil Vicente FC,Brasileiro,André Simões (Gil Vicente FC)
Felipe Silva Lipe,BRA,DF,21,0.1,15.0,16.0,93.8,292.0,66.0,6.0,6.0,100.0,7.0,7.0,100.0,2.0,3.0,66.7,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Felipe Silva Lipe (Gil Vicente FC)
Marcelo dos Santos Ferreira,BRA,DF,34,15.0,617.0,739.0,83.5,13476.0,4377.0,141.0,163.0,86.5,395.0,429.0,92.1,79.0,136.0,58.1,0,0.0,0.1,0.0,0.0,32.0,1.0,0.0,30.0,Moreirense,Brasileiro,Marcelo dos Santos Ferreira (Moreirense)
Kewin,BRA,GK,28,15.0,386.0,558.0,69.2,12633.0,9839.0,56.0,56.0,100.0,159.0,163.0,97.5,170.0,335.0,50.7,0,0.0,0.1,0.0,0.0,14.0,1.0,0.0,0.0,Moreirense,Brasileiro,Kewin (Moreirense)
André Luis,BRA,FW,29,14.8,179.0,302.0,59.3,2416.0,682.0,110.0,162.0,67.9,57.0,94.0,60.6,4.0,14.0,28.6,2,2.0,1.0,0.0,19.0,18.0,9.0,0.0,29.0,Moreirense,Brasileiro,André Luis (Moreirense)
Alan,BRA,MF,23,13.3,433.0,570.0,76.0,7456.0,2298.0,207.0,237.0,87.3,178.0,204.0,87.3,40.0,104.0,38.5,4,2.4,1.8,1.6,43.0,61.0,9.0,1.0,80.0,Moreirense,Brasileiro,Alan (Moreirense)
Lawrence Ofori,GHA,MF,25,13.7,525.0,583.0,90.1,9444.0,2786.0,224.0,235.0,95.3,250.0,269.0,92.9,46.0,64.0,71.9,1,0.9,0.5,0.1,8.0,52.0,5.0,1.0,67.0,Moreirense,Brasileiro,Lawrence Ofori (Moreirense)
Gonçalo Franco,POR,MF,23,13.0,340.0,440.0,77.3,5710.0,2007.0,170.0,198.0,85.9,136.0,165.0,82.4,26.0,50.0,52.0,3,2.4,1.6,0.6,12.0,38.0,8.0,3.0,47.0,Moreirense,Brasileiro,Gonçalo Franco (Moreirense)
Maracás,BRA,DF,29,12.0,463.0,550.0,84.2,9978.0,3288.0,108.0,121.0,89.3,287.0,302.0,95.0,68.0,121.0,56.2,0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,24.0,Moreirense,Brasileiro,Maracás (Moreirense)
Fabiano,BRA,DF,23,11.9,415.0,588.0,70.6,8203.0,3016.0,164.0,202.0,81.2,181.0,241.0,75.1,68.0,123.0,55.3,1,0.3,0.6,0.7,7.0,49.0,8.0,7.0,48.0,Moreirense,Brasileiro,Fabiano (Moreirense)
Pedro Amador,POR,DF,25,10.0,358.0,482.0,74.3,6937.0,2934.0,145.0,176.0,82.4,154.0,199.0,77.4,56.0,92.0,60.9,0,0.3,0.6,-0.3,6.0,16.0,11.0,8.0,23.0,Moreirense,Brasileiro,Pedro Amador (Moreirense)
Kobamelo Kodisang,RSA,FW,24,9.1,129.0,196.0,65.8,2173.0,624.0,57.0,77.0,74.0,57.0,77.0,74.0,8.0,16.0,50.0,3,1.3,1.0,1.7,11.0,9.0,11.0,6.0,21.0,Moreirense,Brasileiro,Kobamelo Kodisang (Moreirense)
João Pedro Gomes Camacho,POR,FW,29,8.9,143.0,209.0,68.4,2668.0,730.0,67.0,92.0,72.8,52.0,70.0,74.3,20.0,27.0,74.1,3,1.1,0.8,1.9,12.0,12.0,13.0,4.0,31.0,Moreirense,Brasileiro,João Pedro Gomes Camacho (Moreirense)
Madson,BRA,FW,24,8.8,141.0,232.0,60.8,2165.0,557.0,76.0,107.0,71.0,49.0,76.0,64.5,9.0,21.0,42.9,0,0.6,0.7,-0.6,11.0,5.0,8.0,3.0,14.0,Moreirense,Brasileiro,Madson (Moreirense)
Godfried Frimpong,NED,DF,24,5.8,217.0,283.0,76.7,3689.0,1574.0,101.0,114.0,88.6,90.0,119.0,75.6,18.0,35.0,51.4,1,0.4,0.8,0.6,4.0,16.0,1.0,1.0,19.0,Moreirense,Brasileiro,Godfried Frimpong (Moreirense)
Dinis Pinto,POR,DF,23,3.1,77.0,113.0,68.1,1378.0,618.0,31.0,39.0,79.5,37.0,50.0,74.0,8.0,21.0,38.1,0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,11.0,Moreirense,Brasileiro,Dinis Pinto (Moreirense)
Carlos Ponck,CPV,DF,28,3.3,156.0,176.0,88.6,2880.0,998.0,54.0,59.0,91.5,92.0,95.0,96.8,7.0,16.0,43.8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Moreirense,Brasileiro,Carlos Ponck (Moreirense)
Wallisson Luiz,BRA,"MF,FW",26,2.2,50.0,70.0,71.4,953.0,338.0,17.0,23.0,73.9,26.0,33.0,78.8,7.0,10.0,70.0,0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,8.0,Moreirense,Brasileiro,Wallisson Luiz (Moreirense)
Rúben Ramos,POR,MF,24,1.0,25.0,32.0,78.1,343.0,94.0,17.0,19.0,89.5,8.0,10.0,80.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Moreirense,Brasileiro,Rúben Ramos (Moreirense)
Jeremy Antonisse,CUW,"FW,MF",21,2.1,43.0,60.0,71.7,580.0,221.0,28.0,38.0,73.7,10.0,13.0,76.9,3.0,5.0,60.0,0,0.2,0.2,-0.2,3.0,2.0,1.0,0.0,7.0,Moreirense,Brasileiro,Jeremy Antonisse (Moreirense)
Pedro Aparício,POR,"MF,FW",28,1.3,45.0,62.0,72.6,896.0,297.0,19.0,20.0,95.0,18.0,26.0,69.2,7.0,13.0,53.8,0,0.3,0.4,-0.3,2.0,6.0,2.0,0.0,8.0,Moreirense,Brasileiro,Pedro Aparício (Moreirense)
Matheus Aiás,BRA,"MF,FW",26,0.7,12.0,18.0,66.7,181.0,59.0,4.0,4.0,100.0,4.0,6.0,66.7,1.0,4.0,25.0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,Moreirense,Brasileiro,Matheus Aiás (Moreirense)
Rodrigo Macedo,POR,MF,20,0.1,4.0,4.0,100.0,68.0,14.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Rodrigo Macedo (Moreirense)
