Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Team,Championship,Player_Team
Picas,ANG,FW,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chaves,Brasileiro,Picas (Chaves)
Rafik Guitane,FRA,"FW,MF",24,14,14,1225.0,13.6,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1.2,1.2,2.2,3.5,53.0,52.0,69.0,0.22,0.15,0.37,0.22,0.37,0.09,0.16,0.25,0.09,0.25,Estoril,Brasileiro,Rafik Guitane (Estoril)
Tiago Araújo,POR,"DF,MF",22,14,14,1213.0,13.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,1.3,2.1,32.0,45.0,75.0,0.07,0.07,0.15,0.07,0.15,0.06,0.09,0.16,0.06,0.16,Estoril,Brasileiro,Tiago Araújo (Estoril)
Bernardo Vital,POR,DF,23,12,12,1035.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,0.0,0.5,2.0,32.0,1.0,0.09,0.0,0.09,0.09,0.09,0.04,0.0,0.04,0.04,0.04,Estoril,Brasileiro,Bernardo Vital (Estoril)
Jordan Holsgrove,SCO,MF,24,12,12,984.0,10.9,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,0.5,0.5,1.2,1.7,12.0,80.0,7.0,0.18,0.18,0.37,0.18,0.37,0.04,0.11,0.16,0.04,0.16,Estoril,Brasileiro,Jordan Holsgrove (Estoril)
Pedro Álvaro,POR,DF,23,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.6,0.9,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Estoril,Brasileiro,Pedro Álvaro (Estoril)
João Marques,POR,"MF,FW",21,14,10,957.0,10.6,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,2.4,2.4,1.7,4.1,22.0,37.0,39.0,0.28,0.28,0.56,0.28,0.56,0.22,0.16,0.39,0.22,0.39,Estoril,Brasileiro,João Marques (Estoril)
Volnei Feltes,BRA,DF,23,11,10,876.0,9.7,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.7,1.0,11.0,29.0,19.0,0.0,0.21,0.21,0.0,0.21,0.03,0.07,0.1,0.03,0.1,Estoril,Brasileiro,Volnei Feltes (Estoril)
Rodrigo Gomes,POR,"DF,MF",20,13,9,956.0,10.6,4.0,5.0,9.0,4.0,0.0,0.0,3.0,0.0,3.6,3.6,1.7,5.3,32.0,23.0,63.0,0.38,0.47,0.85,0.38,0.85,0.34,0.16,0.5,0.34,0.5,Estoril,Brasileiro,Rodrigo Gomes (Estoril)
Marcelo Carné,BRA,GK,33,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estoril,Brasileiro,Marcelo Carné (Estoril)
Cassiano,BRA,FW,34,14,9,694.0,7.7,4.0,2.0,6.0,3.0,1.0,1.0,2.0,0.0,3.7,3.0,0.7,3.7,6.0,9.0,27.0,0.52,0.26,0.78,0.39,0.65,0.49,0.09,0.58,0.38,0.48,Estoril,Brasileiro,Cassiano (Estoril)
Mateus Fernandes,POR,MF,19,11,8,764.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.2,1.4,24.0,36.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.16,0.03,0.16,Estoril,Brasileiro,Mateus Fernandes (Estoril)
Heriberto Tavares,POR,"FW,MF",26,14,7,506.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.1,1.0,21.0,7.0,48.0,0.18,0.0,0.18,0.18,0.18,0.16,0.01,0.17,0.16,0.17,Estoril,Brasileiro,Heriberto Tavares (Estoril)
Alejandro Marqués,VEN,FW,23,13,5,566.0,6.3,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,2.4,2.4,0.1,2.6,2.0,5.0,14.0,0.8,0.0,0.8,0.8,0.8,0.38,0.02,0.41,0.38,0.41,Estoril,Brasileiro,Alejandro Marqués (Estoril)
Daniel Leite,POR,GK,25,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estoril,Brasileiro,Daniel Leite (Estoril)
Koba Koindredi,FRA,MF,22,7,4,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,5.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.13,0.06,0.13,Estoril,Brasileiro,Koba Koindredi (Estoril)
Erick Cabaco,URU,DF,28,6,3,335.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Estoril,Brasileiro,Erick Cabaco (Estoril)
Eliaquim Mangala,FRA,DF,32,5,3,275.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.0,2.0,0.0,0.33,0.0,0.33,0.33,0.33,0.27,0.0,0.27,0.27,0.27,Estoril,Brasileiro,Eliaquim Mangala (Estoril)
Raúl Parra,ESP,DF,24,5,3,218.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Estoril,Brasileiro,Raúl Parra (Estoril)
Ivan Pavlic,BEL,MF,22,5,3,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Estoril,Brasileiro,Ivan Pavlic (Estoril)
Alexandre Miguel Barros Soares,POR,MF,32,6,2,249.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Estoril,Brasileiro,Alexandre Miguel Barros Soares (Estoril)
Wagner Pina,POR,"DF,MF",21,6,1,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Estoril,Brasileiro,Wagner Pina (Estoril)
João Carlos,BRA,"FW,DF",28,6,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.13,0.07,0.2,0.13,0.2,Estoril,Brasileiro,João Carlos (Estoril)
Mor Ndiaye,SEN,"FW,MF",23,2,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estoril,Brasileiro,Mor Ndiaye (Estoril)
Rodrigo Martins,POR,"DF,FW",25,2,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estoril,Brasileiro,Rodrigo Martins (Estoril)
Michel Costa,BRA,MF,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estoril,Brasileiro,Michel Costa (Estoril)
Bamidele Isa Yusuf,NGA,FW,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estoril,Brasileiro,Bamidele Isa Yusuf (Estoril)
Harouna Sy,FRA,DF,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estoril,Brasileiro,Harouna Sy (Estoril)
Ronald,BRA,"MF,FW",22,15,15,1223.0,13.6,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.9,1.9,2.5,4.3,32.0,30.0,92.0,0.07,0.15,0.22,0.07,0.22,0.14,0.18,0.32,0.14,0.32,Estrela,Brasileiro,Ronald (Estrela)
Gaspar,ANG,DF,26,14,14,1215.0,13.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.1,0.6,8.0,39.0,3.0,0.07,0.0,0.07,0.07,0.07,0.04,0.0,0.04,0.04,0.04,Estrela,Brasileiro,Gaspar (Estrela)
Léo Jabá,BRA,"MF,FW",25,14,13,904.0,10.0,3.0,2.0,5.0,2.0,1.0,1.0,3.0,0.0,2.0,1.2,2.2,3.4,36.0,23.0,81.0,0.3,0.2,0.5,0.2,0.4,0.2,0.22,0.41,0.12,0.34,Estrela,Brasileiro,Léo Jabá (Estrela)
Leo Cordeiro,BRA,MF,28,14,12,1110.0,12.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.3,1.3,0.5,1.8,8.0,46.0,16.0,0.16,0.0,0.16,0.16,0.16,0.11,0.04,0.15,0.11,0.15,Estrela,Brasileiro,Leo Cordeiro (Estrela)
João Reis,POR,"DF,MF",31,13,12,1046.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,9.0,58.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Estrela,Brasileiro,João Reis (Estrela)
Hevertton Santos,BRA,"DF,MF",22,13,11,948.0,10.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,2.1,2.9,15.0,51.0,35.0,0.0,0.09,0.09,0.0,0.09,0.08,0.2,0.28,0.08,0.28,Estrela,Brasileiro,Hevertton Santos (Estrela)
Aloísio Souza Genézio,BRA,MF,27,10,10,706.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.4,0.9,2.0,36.0,9.0,0.0,0.13,0.13,0.0,0.13,0.06,0.05,0.11,0.06,0.11,Estrela,Brasileiro,Aloísio Souza Genézio (Estrela)
Johnstone Omurwa,KEN,DF,25,10,9,771.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.4,11.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Estrela,Brasileiro,Johnstone Omurwa (Estrela)
Miguel Lopes,POR,DF,37,9,9,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,0.1,3.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Estrela,Brasileiro,Miguel Lopes (Estrela)
Jean Felipe,BRA,"MF,DF",29,13,7,734.0,8.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,2.0,2.3,5.0,38.0,46.0,0.12,0.12,0.25,0.12,0.25,0.03,0.24,0.28,0.03,0.28,Estrela,Brasileiro,Jean Felipe (Estrela)
Bruno Brigido,BRA,GK,32,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Estrela,Brasileiro,Bruno Brigido (Estrela)
Ronaldo Tavares,POR,FW,26,12,7,555.0,6.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.3,3.3,0.5,3.8,12.0,7.0,37.0,0.32,0.0,0.32,0.32,0.32,0.54,0.08,0.62,0.54,0.62,Estrela,Brasileiro,Ronaldo Tavares (Estrela)
Vitó Ferreira,POR,MF,26,8,7,522.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,2.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Estrela,Brasileiro,Vitó Ferreira (Estrela)
Mansur,BRA,DF,30,7,6,539.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estrela,Brasileiro,Mansur (Estrela)
Kikas,POR,"FW,MF",25,13,5,619.0,6.9,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.7,1.7,0.7,2.3,3.0,13.0,46.0,0.44,0.0,0.44,0.44,0.44,0.24,0.1,0.34,0.24,0.34,Estrela,Brasileiro,Kikas (Estrela)
Wagner Santos,BRA,GK,25,5,5,427.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estrela,Brasileiro,Wagner Santos (Estrela)
Almeida,BRA,DF,23,6,4,396.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,8.0,1.0,0.0,0.23,0.23,0.0,0.23,0.01,0.01,0.02,0.01,0.02,Estrela,Brasileiro,Almeida (Estrela)
Nkanyiso Shinga,RSA,"DF,MF",23,6,4,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Estrela,Brasileiro,Nkanyiso Shinga (Estrela)
André Inácio,BRA,"FW,MF",21,9,3,342.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.5,2.5,11.0,2.0,13.0,0.26,0.0,0.26,0.26,0.26,0.53,0.13,0.66,0.53,0.66,Estrela,Brasileiro,André Inácio (Estrela)
António Filipe de Carvalho,POR,GK,38,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estrela,Brasileiro,António Filipe de Carvalho (Estrela)
Pedro Sá,POR,MF,30,8,1,267.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Estrela,Brasileiro,Pedro Sá (Estrela)
Regis Ndo,MLI,"FW,MF",22,8,1,195.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,8.0,12.0,17.0,0.0,0.46,0.46,0.0,0.46,0.19,0.23,0.42,0.19,0.42,Estrela,Brasileiro,Regis Ndo (Estrela)
Alioune Ndour,SEN,"FW,MF",22,9,0,169.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.6,1.7,6.0,5.0,18.0,0.0,0.53,0.53,0.0,0.53,0.56,0.33,0.89,0.56,0.89,Estrela,Brasileiro,Alioune Ndour (Estrela)
Keliano,ANG,MF,20,9,0,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Estrela,Brasileiro,Keliano (Estrela)
Gustavo Henrique,BRA,FW,24,2,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estrela,Brasileiro,Gustavo Henrique (Estrela)
Cambila,ANG,GK,21,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estrela,Brasileiro,Cambila (Estrela)
Brenner,BRA,FW,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estrela,Brasileiro,Brenner (Estrela)
Euri Carvalho,POR,FW,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estrela,Brasileiro,Euri Carvalho (Estrela)
Manuel Figueiredo,POR,MF,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estrela,Brasileiro,Manuel Figueiredo (Estrela)
Pedro Mendes,POR,DF,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estrela,Brasileiro,Pedro Mendes (Estrela)
Luiz Lúcio Reis Júnior,BRA,GK,22,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Famalicão,Brasileiro,Luiz Lúcio Reis Júnior (Famalicão)
Moura,POR,DF,24,15,15,1350.0,15.0,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.2,0.2,3.6,3.7,31.0,50.0,92.0,0.07,0.2,0.27,0.07,0.27,0.01,0.24,0.25,0.01,0.25,Famalicão,Brasileiro,Moura (Famalicão)
Zaydou Youssouf,FRA,MF,24,14,14,1177.0,13.1,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.2,0.4,0.3,0.7,18.0,67.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.12,0.03,0.05,Famalicão,Brasileiro,Zaydou Youssouf (Famalicão)
Otavio Ataide,BRA,DF,21,13,12,1094.0,12.2,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.7,0.7,0.2,0.9,4.0,35.0,2.0,0.16,0.0,0.16,0.16,0.16,0.06,0.01,0.07,0.06,0.07,Famalicão,Brasileiro,Otavio Ataide (Famalicão)
Jhonder Cádiz,VEN,FW,28,13,10,842.0,9.4,4.0,0.0,4.0,3.0,1.0,1.0,2.0,1.0,3.5,2.7,0.2,2.9,8.0,12.0,36.0,0.43,0.0,0.43,0.32,0.32,0.37,0.02,0.39,0.28,0.31,Famalicão,Brasileiro,Jhonder Cádiz (Famalicão)
Riccieli,BRA,DF,25,10,10,808.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.3,0.3,0.1,0.4,1.0,17.0,0.0,0.0,0.11,0.11,0.0,0.11,0.04,0.01,0.04,0.04,0.04,Famalicão,Brasileiro,Riccieli (Famalicão)
Mirko Topić,SRB,MF,22,14,8,841.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.2,0.7,11.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.07,0.06,0.07,Famalicão,Brasileiro,Mirko Topić (Famalicão)
Nathan,BRA,DF,22,12,8,724.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.3,0.4,22.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Famalicão,Brasileiro,Nathan (Famalicão)
José Luis Rodríguez,PAN,FW,25,9,8,684.0,7.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,30.0,16.0,38.0,0.0,0.26,0.26,0.0,0.26,0.04,0.09,0.13,0.04,0.13,Famalicão,Brasileiro,José Luis Rodríguez (Famalicão)
Gustavo sá,POR,MF,19,10,8,609.0,6.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.6,1.5,9.0,21.0,25.0,0.15,0.3,0.44,0.15,0.44,0.14,0.09,0.22,0.14,0.22,Famalicão,Brasileiro,Gustavo sá (Famalicão)
Chiquinho,POR,"FW,MF",23,10,8,602.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.2,1.2,0.6,1.8,18.0,9.0,35.0,0.15,0.0,0.15,0.15,0.15,0.18,0.09,0.27,0.18,0.27,Famalicão,Brasileiro,Chiquinho (Famalicão)
Martin Agirregabiria,ESP,DF,27,13,7,656.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.2,12.0,30.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Famalicão,Brasileiro,Martin Agirregabiria (Famalicão)
Henrique Araújo,POR,FW,21,13,6,544.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.6,1.3,5.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.22,0.11,0.22,Famalicão,Brasileiro,Henrique Araújo (Famalicão)
Óscar Aranda,ESP,"FW,MF",21,12,6,539.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.5,1.2,20.0,24.0,14.0,0.17,0.0,0.17,0.17,0.17,0.11,0.09,0.2,0.11,0.2,Famalicão,Brasileiro,Óscar Aranda (Famalicão)
Justin de Haas,NED,DF,23,9,5,553.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.0,10.0,1.0,0.16,0.0,0.16,0.16,0.16,0.07,0.0,0.07,0.07,0.07,Famalicão,Brasileiro,Justin de Haas (Famalicão)
Otso Liimatta,FIN,MF,19,6,5,365.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,10.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,Famalicão,Brasileiro,Otso Liimatta (Famalicão)
Gustavo Assuncao,POR,MF,23,11,4,446.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.2,0.3,5.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Famalicão,Brasileiro,Gustavo Assuncao (Famalicão)
Tom Lacoux,FRA,MF,21,7,4,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Famalicão,Brasileiro,Tom Lacoux (Famalicão)
Théo Fonseca,FRA,FW,23,5,4,274.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0,12.0,0.33,0.0,0.33,0.33,0.33,0.33,0.0,0.33,0.33,0.33,Famalicão,Brasileiro,Théo Fonseca (Famalicão)
Enea Mihaj,ALB,DF,25,3,3,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Famalicão,Brasileiro,Enea Mihaj (Famalicão)
Mihai Dobre,ROU,"FW,MF",25,9,2,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,7.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.17,0.12,0.17,Famalicão,Brasileiro,Mihai Dobre (Famalicão)
Pablo,BRA,"FW,MF",19,8,2,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.2,0.4,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,Famalicão,Brasileiro,Pablo (Famalicão)
Afonso Rodrigues,POR,"FW,MF",21,8,1,236.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,6.0,3.0,15.0,0.38,0.0,0.38,0.38,0.38,0.21,0.04,0.26,0.21,0.26,Famalicão,Brasileiro,Afonso Rodrigues (Famalicão)
Rúben Lima,POR,"DF,MF",34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Famalicão,Brasileiro,Rúben Lima (Famalicão)
Ivan Zlobin,RUS,GK,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Famalicão,Brasileiro,Ivan Zlobin (Famalicão)
Ricardo Velho,POR,GK,25,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farense,Brasileiro,Ricardo Velho (Farense)
Talocha,POR,DF,34,14,14,1244.0,13.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.8,1.1,17.0,50.0,43.0,0.0,0.07,0.07,0.0,0.07,0.02,0.06,0.08,0.02,0.08,Farense,Brasileiro,Talocha (Farense)
Claudio Falcão,BRA,MF,29,14,14,1220.0,13.6,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.3,1.3,0.1,1.5,4.0,37.0,5.0,0.22,0.0,0.22,0.22,0.22,0.1,0.01,0.11,0.1,0.11,Farense,Brasileiro,Claudio Falcão (Farense)
