Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Team,Championship,Player_Team
Roko Baturina,CRO,FW,23,6.2,115.0,98.0,17.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,4.0,Gil Vicente FC,Brasileiro,Roko Baturina (Gil Vicente FC)
Marlon,BRA,"FW,MF",26,4.3,124.0,119.0,5.0,0.0,0.0,0.0,5,4.0,1.0,0.0,0.0,0.0,86.0,0.0,5.0,Gil Vicente FC,Brasileiro,Marlon (Gil Vicente FC)
Depú,ANG,FW,23,4.1,63.0,56.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,Gil Vicente FC,Brasileiro,Depú (Gil Vicente FC)
Mory Gbane,CIV,MF,23,4.0,172.0,171.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,3.0,Gil Vicente FC,Brasileiro,Mory Gbane (Gil Vicente FC)
Né lopes,POR,DF,23,2.8,170.0,160.0,9.0,3.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,151.0,1.0,2.0,Gil Vicente FC,Brasileiro,Né lopes (Gil Vicente FC)
Tidjany Chabrol,FRA,"FW,MF",21,4.0,154.0,149.0,4.0,1.0,0.0,2.0,9,1.0,2.0,0.0,1.0,0.0,121.0,1.0,2.0,Gil Vicente FC,Brasileiro,Tidjany Chabrol (Gil Vicente FC)
Vinicius Dias,BRA,GK,26,2.0,51.0,30.0,21.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,Gil Vicente FC,Brasileiro,Vinicius Dias (Gil Vicente FC)
Kiko Vilas Boas,POR,DF,24,2.0,104.0,79.0,24.0,5.0,0.0,0.0,7,19.0,0.0,0.0,0.0,0.0,67.0,1.0,4.0,Gil Vicente FC,Brasileiro,Kiko Vilas Boas (Gil Vicente FC)
Ali Alipour,IRN,FW,28,1.7,39.0,34.0,5.0,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,Gil Vicente FC,Brasileiro,Ali Alipour (Gil Vicente FC)
Miguel Monteiro,POR,FW,20,2.2,29.0,23.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,Gil Vicente FC,Brasileiro,Miguel Monteiro (Gil Vicente FC)
Roan Wilson,CRC,"MF,DF",21,1.0,41.0,41.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,Gil Vicente FC,Brasileiro,Roan Wilson (Gil Vicente FC)
Jesús Castillo,PER,MF,22,0.3,40.0,39.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,Gil Vicente FC,Brasileiro,Jesús Castillo (Gil Vicente FC)
Thomas Luciano,BRA,DF,21,0.2,20.0,15.0,5.0,0.0,0.0,0.0,3,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,Gil Vicente FC,Brasileiro,Thomas Luciano (Gil Vicente FC)
André Simões,POR,FW,20,0.2,12.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,Gil Vicente FC,Brasileiro,André Simões (Gil Vicente FC)
Felipe Silva Lipe,BRA,DF,21,0.1,16.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,Gil Vicente FC,Brasileiro,Felipe Silva Lipe (Gil Vicente FC)
Marcelo dos Santos Ferreira,BRA,DF,34,15.0,739.0,705.0,33.0,32.0,0.0,6.0,0,1.0,0.0,0.0,0.0,0.0,617.0,1.0,3.0,Moreirense,Brasileiro,Marcelo dos Santos Ferreira (Moreirense)
Kewin,BRA,GK,28,15.0,558.0,384.0,171.0,42.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,386.0,3.0,0.0,Moreirense,Brasileiro,Kewin (Moreirense)
André Luis,BRA,FW,29,14.8,302.0,290.0,11.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,179.0,1.0,10.0,Moreirense,Brasileiro,André Luis (Moreirense)
Alan,BRA,MF,23,13.3,570.0,470.0,96.0,37.0,3.0,2.0,76,4.0,53.0,28.0,18.0,0.0,433.0,4.0,13.0,Moreirense,Brasileiro,Alan (Moreirense)
Lawrence Ofori,GHA,MF,25,13.7,583.0,560.0,20.0,20.0,5.0,1.0,5,0.0,0.0,0.0,0.0,0.0,525.0,3.0,5.0,Moreirense,Brasileiro,Lawrence Ofori (Moreirense)
Gonçalo Franco,POR,MF,23,13.0,440.0,417.0,20.0,6.0,1.0,3.0,8,1.0,0.0,0.0,0.0,0.0,340.0,3.0,16.0,Moreirense,Brasileiro,Gonçalo Franco (Moreirense)
Maracás,BRA,DF,29,12.0,550.0,530.0,19.0,19.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,463.0,1.0,2.0,Moreirense,Brasileiro,Maracás (Moreirense)
Fabiano,BRA,DF,23,11.9,588.0,452.0,133.0,15.0,1.0,5.0,34,118.0,0.0,0.0,0.0,0.0,415.0,3.0,15.0,Moreirense,Brasileiro,Fabiano (Moreirense)
Pedro Amador,POR,DF,25,10.0,482.0,355.0,126.0,20.0,1.0,5.0,41,92.0,14.0,6.0,2.0,0.0,358.0,1.0,9.0,Moreirense,Brasileiro,Pedro Amador (Moreirense)
Kobamelo Kodisang,RSA,FW,24,9.1,196.0,193.0,1.0,0.0,1.0,1.0,24,1.0,0.0,0.0,0.0,0.0,129.0,2.0,11.0,Moreirense,Brasileiro,Kobamelo Kodisang (Moreirense)
João Pedro Gomes Camacho,POR,FW,29,8.9,209.0,205.0,3.0,2.0,2.0,6.0,18,1.0,0.0,0.0,0.0,0.0,143.0,1.0,10.0,Moreirense,Brasileiro,João Pedro Gomes Camacho (Moreirense)
Madson,BRA,FW,24,8.8,232.0,222.0,10.0,1.0,0.0,1.0,32,7.0,2.0,2.0,0.0,0.0,141.0,0.0,19.0,Moreirense,Brasileiro,Madson (Moreirense)
Godfried Frimpong,NED,DF,24,5.8,283.0,208.0,75.0,10.0,0.0,1.0,25,60.0,5.0,1.0,2.0,0.0,217.0,0.0,6.0,Moreirense,Brasileiro,Godfried Frimpong (Moreirense)
Dinis Pinto,POR,DF,23,3.1,113.0,80.0,33.0,1.0,0.0,0.0,5,31.0,1.0,0.0,1.0,0.0,77.0,0.0,2.0,Moreirense,Brasileiro,Dinis Pinto (Moreirense)
Carlos Ponck,CPV,DF,28,3.3,176.0,168.0,7.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,156.0,1.0,1.0,Moreirense,Brasileiro,Carlos Ponck (Moreirense)
Wallisson Luiz,BRA,"MF,FW",26,2.2,70.0,67.0,2.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,50.0,1.0,3.0,Moreirense,Brasileiro,Wallisson Luiz (Moreirense)
Rúben Ramos,POR,MF,24,1.0,32.0,31.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,Moreirense,Brasileiro,Rúben Ramos (Moreirense)
Jeremy Antonisse,CUW,"FW,MF",21,2.1,60.0,59.0,1.0,0.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,43.0,0.0,3.0,Moreirense,Brasileiro,Jeremy Antonisse (Moreirense)
Pedro Aparício,POR,"MF,FW",28,1.3,62.0,53.0,9.0,5.0,2.0,2.0,8,0.0,3.0,3.0,0.0,0.0,45.0,0.0,2.0,Moreirense,Brasileiro,Pedro Aparício (Moreirense)
Matheus Aiás,BRA,"MF,FW",26,0.7,18.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,Moreirense,Brasileiro,Matheus Aiás (Moreirense)
Rodrigo Macedo,POR,MF,20,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Moreirense,Brasileiro,Rodrigo Macedo (Moreirense)
Gilberto Batista,POR,MF,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Gilberto Batista (Moreirense)
Filipe Relvas,POR,DF,24,13.8,742.0,657.0,83.0,29.0,0.0,1.0,8,54.0,0.0,0.0,0.0,0.0,599.0,2.0,6.0,Portimonense,Brasileiro,Filipe Relvas (Portimonense)
Carlinhos,BRA,MF,29,12.9,582.0,502.0,76.0,32.0,1.0,13.0,39,7.0,35.0,12.0,14.0,0.0,441.0,4.0,12.0,Portimonense,Brasileiro,Carlinhos (Portimonense)
Vinicius Silvestre,BRA,GK,29,12.0,403.0,237.0,165.0,45.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,283.0,1.0,0.0,Portimonense,Brasileiro,Vinicius Silvestre (Portimonense)
Hélio Varela,CPV,"FW,MF",21,11.9,307.0,303.0,4.0,0.0,0.0,2.0,22,3.0,0.0,0.0,0.0,0.0,233.0,0.0,14.0,Portimonense,Brasileiro,Hélio Varela (Portimonense)
Pedrão,BRA,DF,26,11.5,560.0,510.0,47.0,31.0,0.0,6.0,3,16.0,0.0,0.0,0.0,0.0,441.0,3.0,3.0,Portimonense,Brasileiro,Pedrão (Portimonense)
Alemão,BRA,DF,21,10.9,391.0,376.0,13.0,12.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,325.0,2.0,2.0,Portimonense,Brasileiro,Alemão (Portimonense)
Dener,BRA,MF,31,9.8,376.0,358.0,17.0,12.0,1.0,2.0,2,3.0,0.0,0.0,0.0,0.0,308.0,1.0,9.0,Portimonense,Brasileiro,Dener (Portimonense)
Sylvester Jasper,BUL,"FW,MF",22,9.4,240.0,229.0,9.0,1.0,0.0,0.0,25,2.0,5.0,2.0,2.0,0.0,174.0,2.0,15.0,Portimonense,Brasileiro,Sylvester Jasper (Portimonense)
Gonçalo Costa,POR,"DF,MF",23,9.9,477.0,387.0,88.0,8.0,0.0,0.0,50,76.0,4.0,3.0,1.0,0.0,337.0,2.0,22.0,Portimonense,Brasileiro,Gonçalo Costa (Portimonense)
Ronie Carrillo,ECU,FW,27,8.4,186.0,162.0,23.0,1.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,128.0,1.0,5.0,Portimonense,Brasileiro,Ronie Carrillo (Portimonense)
Guga,POR,"DF,MF",20,7.2,206.0,149.0,57.0,2.0,0.0,0.0,10,55.0,0.0,0.0,0.0,0.0,157.0,0.0,7.0,Portimonense,Brasileiro,Guga (Portimonense)
Igor Marques,BRA,"DF,MF",24,6.4,290.0,216.0,71.0,1.0,0.0,2.0,21,70.0,0.0,0.0,0.0,0.0,218.0,3.0,16.0,Portimonense,Brasileiro,Igor Marques (Portimonense)
Maurício,BRA,MF,35,5.0,204.0,199.0,4.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,169.0,1.0,5.0,Portimonense,Brasileiro,Maurício (Portimonense)
Rildo,BRA,"FW,MF",23,5.7,100.0,86.0,14.0,0.0,4.0,0.0,3,0.0,2.0,1.0,1.0,0.0,71.0,0.0,3.0,Portimonense,Brasileiro,Rildo (Portimonense)
Moustapha Seck,SEN,"DF,MF",27,3.3,159.0,134.0,25.0,2.0,0.0,0.0,14,23.0,0.0,0.0,0.0,0.0,104.0,0.0,4.0,Portimonense,Brasileiro,Moustapha Seck (Portimonense)
Paulo Estrela Moreira,POR,"MF,FW",24,4.2,240.0,221.0,18.0,5.0,0.0,1.0,12,4.0,9.0,4.0,3.0,0.0,191.0,1.0,2.0,Portimonense,Brasileiro,Paulo Estrela Moreira (Portimonense)
Nonoca,BRA,"MF,FW",25,3.6,131.0,130.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,115.0,0.0,1.0,Portimonense,Brasileiro,Nonoca (Portimonense)
Kosuke Nakamura,JPN,GK,28,2.0,74.0,41.0,33.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,Portimonense,Brasileiro,Kosuke Nakamura (Portimonense)
Paulinho,POR,"FW,MF",24,1.9,34.0,30.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,Portimonense,Brasileiro,Paulinho (Portimonense)
Rafael Alcobia,POR,DF,20,1.3,75.0,70.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,0.0,Portimonense,Brasileiro,Rafael Alcobia (Portimonense)
Luan Campos,BRA,"FW,MF",21,1.1,25.0,20.0,3.0,0.0,0.0,0.0,3,1.0,2.0,2.0,0.0,0.0,13.0,2.0,0.0,Portimonense,Brasileiro,Luan Campos (Portimonense)
Zinho,BRA,"FW,MF",20,1.3,26.0,26.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,Portimonense,Brasileiro,Zinho (Portimonense)
Midana Cassama,GNB,MF,21,0.2,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Portimonense,Brasileiro,Midana Cassama (Portimonense)
Jose Souza,POR,MF,22,0.1,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Portimonense,Brasileiro,Jose Souza (Portimonense)
Dennis Adeniran,ENG,MF,24,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Portimonense,Brasileiro,Dennis Adeniran (Portimonense)
Diogo Costa,POR,GK,24,15.0,580.0,442.0,136.0,36.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,453.0,2.0,0.0,Porto,Brasileiro,Diogo Costa (Porto)
Pepê,BRA,"MF,DF",26,13.2,558.0,506.0,45.0,4.0,15.0,5.0,18,37.0,4.0,0.0,2.0,0.0,423.0,7.0,11.0,Porto,Brasileiro,Pepê (Porto)
Stephen Eustáquio,CAN,MF,27,13.1,784.0,697.0,86.0,58.0,1.0,4.0,40,3.0,25.0,13.0,4.0,0.0,641.0,1.0,10.0,Porto,Brasileiro,Stephen Eustáquio (Porto)
Mehdi Taremi,IRN,FW,31,12.9,318.0,296.0,22.0,1.0,6.0,0.0,0,5.0,1.0,0.0,0.0,0.0,239.0,0.0,20.0,Porto,Brasileiro,Mehdi Taremi (Porto)
João Mário Lopes,POR,DF,23,10.6,556.0,459.0,95.0,5.0,1.0,2.0,38,88.0,2.0,0.0,0.0,0.0,450.0,2.0,11.0,Porto,Brasileiro,João Mário Lopes (Porto)
Alan Varela,ARG,MF,22,9.2,545.0,527.0,16.0,14.0,4.0,10.0,4,1.0,1.0,1.0,0.0,0.0,473.0,2.0,5.0,Porto,Brasileiro,Alan Varela (Porto)
Galeno,BRA,"MF,DF",26,10.1,324.0,266.0,57.0,8.0,4.0,0.0,26,41.0,8.0,2.0,2.0,0.0,221.0,1.0,15.0,Porto,Brasileiro,Galeno (Porto)
Pepe,POR,DF,40,7.2,511.0,482.0,27.0,26.0,0.0,8.0,4,1.0,0.0,0.0,0.0,0.0,426.0,2.0,5.0,Porto,Brasileiro,Pepe (Porto)
Evanilson,BRA,FW,24,7.0,162.0,151.0,11.0,0.0,3.0,0.0,3,3.0,0.0,0.0,0.0,0.0,123.0,0.0,5.0,Porto,Brasileiro,Evanilson (Porto)
Fábio Cardoso,POR,DF,29,6.9,516.0,499.0,16.0,15.0,1.0,4.0,2,1.0,0.0,0.0,0.0,0.0,468.0,1.0,2.0,Porto,Brasileiro,Fábio Cardoso (Porto)
David Carmo,POR,DF,24,6.8,424.0,395.0,27.0,18.0,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,360.0,2.0,2.0,Porto,Brasileiro,David Carmo (Porto)
Wendell,BRA,DF,30,6.9,449.0,361.0,88.0,15.0,1.0,1.0,36,63.0,10.0,9.0,0.0,0.0,359.0,0.0,11.0,Porto,Brasileiro,Wendell (Porto)
Iván Marcano,ESP,DF,36,4.1,319.0,306.0,12.0,7.0,0.0,2.0,3,3.0,0.0,0.0,0.0,0.0,286.0,1.0,2.0,Porto,Brasileiro,Iván Marcano (Porto)
Zé Pedro Figueiredo,POR,DF,26,4.7,340.0,329.0,11.0,10.0,1.0,5.0,4,1.0,0.0,0.0,0.0,0.0,296.0,0.0,2.0,Porto,Brasileiro,Zé Pedro Figueiredo (Porto)
André Franco,POR,"MF,FW",25,4.1,242.0,213.0,27.0,12.0,4.0,0.0,20,2.0,13.0,8.0,2.0,0.0,191.0,2.0,4.0,Porto,Brasileiro,André Franco (Porto)
Nicolás González,ESP,MF,21,4.1,265.0,256.0,8.0,6.0,0.0,2.0,3,2.0,0.0,0.0,0.0,0.0,235.0,1.0,2.0,Porto,Brasileiro,Nicolás González (Porto)
Toni Martínez,ESP,FW,26,4.0,70.0,69.0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0,Porto,Brasileiro,Toni Martínez (Porto)
Jorge Eduardo Sánchez,MEX,DF,26,3.9,246.0,201.0,43.0,5.0,0.0,1.0,8,38.0,0.0,0.0,0.0,0.0,203.0,2.0,9.0,Porto,Brasileiro,Jorge Eduardo Sánchez (Porto)
Zaidu Sanusi,NGA,DF,26,2.8,172.0,131.0,40.0,3.0,0.0,0.0,14,30.0,7.0,1.0,3.0,0.0,117.0,1.0,6.0,Porto,Brasileiro,Zaidu Sanusi (Porto)
Francisco Conceição,POR,"MF,FW",21,3.7,158.0,144.0,13.0,0.0,3.0,1.0,17,5.0,8.0,6.0,0.0,0.0,120.0,1.0,5.0,Porto,Brasileiro,Francisco Conceição (Porto)
Ivan Jaime Pajuelo,ESP,MF,23,2.9,154.0,131.0,22.0,8.0,2.0,0.0,20,2.0,12.0,8.0,3.0,0.0,124.0,1.0,2.0,Porto,Brasileiro,Ivan Jaime Pajuelo (Porto)
João Miguel,POR,DF,23,2.1,142.0,106.0,36.0,4.0,1.0,3.0,9,31.0,1.0,1.0,0.0,0.0,108.0,0.0,3.0,Porto,Brasileiro,João Miguel (Porto)
Romário Baró,POR,"MF,FW",23,1.4,56.0,47.0,8.0,0.0,0.0,0.0,2,3.0,5.0,1.0,0.0,0.0,42.0,1.0,5.0,Porto,Brasileiro,Romário Baró (Porto)
Gonçalo Borges,POR,"MF,DF",22,2.3,89.0,81.0,8.0,0.0,0.0,0.0,25,8.0,0.0,0.0,0.0,0.0,57.0,0.0,5.0,Porto,Brasileiro,Gonçalo Borges (Porto)
Fran Navarro,ESP,"FW,MF",25,1.9,24.0,24.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,Porto,Brasileiro,Fran Navarro (Porto)
Marko Grujić,SRB,MF,27,1.3,91.0,90.0,1.0,1.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,Porto,Brasileiro,Marko Grujić (Porto)
Otávio,POR,"MF,FW",28,1.0,54.0,43.0,11.0,5.0,1.0,0.0,3,0.0,4.0,1.0,1.0,0.0,38.0,0.0,1.0,Porto,Brasileiro,Otávio (Porto)
Danny Loader,ENG,"FW,DF",23,0.5,20.0,18.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,Porto,Brasileiro,Danny Loader (Porto)
Costinha,POR,"MF,DF",23,15.0,639.0,476.0,162.0,16.0,2.0,8.0,61,146.0,0.0,0.0,0.0,0.0,435.0,1.0,24.0,Rio Ave,Brasileiro,Costinha (Rio Ave)
Aderlan Santos,BRA,DF,34,15.0,905.0,879.0,26.0,25.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,753.0,0.0,0.0,Rio Ave,Brasileiro,Aderlan Santos (Rio Ave)
Fábio Conceição,POR,"MF,DF",22,14.8,634.0,497.0,132.0,7.0,1.0,4.0,26,125.0,0.0,0.0,0.0,0.0,494.0,5.0,15.0,Rio Ave,Brasileiro,Fábio Conceição (Rio Ave)
Amine Oudrhiri,MAR,MF,31,12.9,563.0,538.0,24.0,24.0,2.0,6.0,1,0.0,0.0,0.0,0.0,0.0,490.0,1.0,8.0,Rio Ave,Brasileiro,Amine Oudrhiri (Rio Ave)
Josué Sá,POR,DF,31,11.7,649.0,615.0,32.0,28.0,0.0,4.0,6,4.0,0.0,0.0,0.0,0.0,553.0,2.0,6.0,Rio Ave,Brasileiro,Josué Sá (Rio Ave)
Gonçalo Rodrigues,POR,MF,26,10.8,467.0,396.0,70.0,38.0,1.0,4.0,53,2.0,30.0,7.0,19.0,0.0,363.0,1.0,10.0,Rio Ave,Brasileiro,Gonçalo Rodrigues (Rio Ave)
Emmanuel Boateng,GHA,FW,27,9.6,150.0,134.0,15.0,0.0,0.0,3.0,5,2.0,0.0,0.0,0.0,0.0,110.0,1.0,4.0,Rio Ave,Brasileiro,Emmanuel Boateng (Rio Ave)
Joca,POR,"FW,MF",27,6.9,193.0,182.0,9.0,2.0,2.0,4.0,17,3.0,2.0,2.0,0.0,0.0,128.0,2.0,3.0,Rio Ave,Brasileiro,Joca (Rio Ave)
Jhonatan,BRA,GK,32,8.0,254.0,167.0,86.0,28.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,167.0,1.0,1.0,Rio Ave,Brasileiro,Jhonatan (Rio Ave)
Miguel Nóbrega,POR,DF,23,7.9,449.0,424.0,25.0,22.0,0.0,5.0,6,3.0,0.0,0.0,0.0,0.0,350.0,0.0,11.0,Rio Ave,Brasileiro,Miguel Nóbrega (Rio Ave)
Magrão,BRA,GK,23,7.0,223.0,148.0,74.0,20.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,172.0,1.0,0.0,Rio Ave,Brasileiro,Magrão (Rio Ave)
André Pereira,POR,FW,28,6.5,166.0,156.0,9.0,0.0,2.0,0.0,3,5.0,0.0,0.0,0.0,0.0,115.0,1.0,5.0,Rio Ave,Brasileiro,André Pereira (Rio Ave)
Renato Pantalon,CRO,DF,26,6.3,374.0,360.0,14.0,14.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,313.0,0.0,5.0,Rio Ave,Brasileiro,Renato Pantalon (Rio Ave)
Leonardo Ruíz,COL,FW,27,6.4,168.0,147.0,20.0,1.0,1.0,2.0,7,1.0,0.0,0.0,0.0,0.0,122.0,1.0,7.0,Rio Ave,Brasileiro,Leonardo Ruíz (Rio Ave)
Bruno Ventura,POR,"FW,MF",22,5.3,153.0,123.0,26.0,9.0,1.0,0.0,23,0.0,17.0,4.0,13.0,0.0,112.0,4.0,3.0,Rio Ave,Brasileiro,Bruno Ventura (Rio Ave)
João Graça,POR,"MF,FW",28,5.2,211.0,204.0,4.0,2.0,0.0,2.0,8,2.0,0.0,0.0,0.0,0.0,161.0,3.0,5.0,Rio Ave,Brasileiro,João Graça (Rio Ave)
Zé Manuel,POR,"MF,FW",33,4.5,107.0,105.0,2.0,0.0,2.0,0.0,8,1.0,1.0,0.0,0.0,0.0,75.0,0.0,6.0,Rio Ave,Brasileiro,Zé Manuel (Rio Ave)
Hernâni Fortes,POR,FW,32,3.8,88.0,64.0,23.0,7.0,0.0,2.0,36,2.0,12.0,10.0,2.0,0.0,53.0,1.0,2.0,Rio Ave,Brasileiro,Hernâni Fortes (Rio Ave)
Savio,BRA,"DF,MF",28,2.8,258.0,219.0,39.0,21.0,0.0,1.0,17,12.0,6.0,0.0,4.0,0.0,199.0,0.0,2.0,Rio Ave,Brasileiro,Savio (Rio Ave)
Patrick,BRA,DF,26,1.6,109.0,101.0,8.0,6.0,0.0,3.0,0,2.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,Rio Ave,Brasileiro,Patrick (Rio Ave)
Vítor Gomes,POR,MF,36,1.9,107.0,102.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,1.0,Rio Ave,Brasileiro,Vítor Gomes (Rio Ave)
Ukra,POR,"MF,FW",35,0.7,17.0,16.0,1.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,Rio Ave,Brasileiro,Ukra (Rio Ave)
Nuno Namora,POR,"DF,MF",25,0.3,36.0,26.0,10.0,0.0,0.0,0.0,1,10.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,Rio Ave,Brasileiro,Nuno Namora (Rio Ave)
Julien Lomboto,COD,MF,21,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Rio Ave,Brasileiro,Julien Lomboto (Rio Ave)
Antonio Adán,ESP,GK,36,14.0,412.0,313.0,99.0,31.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,Sporting CP,Brasileiro,Antonio Adán (Sporting CP)
Ousmane Diomande,CIV,DF,20,13.4,967.0,937.0,29.0,24.0,0.0,4.0,1,2.0,0.0,0.0,0.0,0.0,874.0,1.0,11.0,Sporting CP,Brasileiro,Ousmane Diomande (Sporting CP)
Pedro Gonçalves,POR,"FW,MF",25,13.3,551.0,463.0,82.0,27.0,4.0,10.0,82,11.0,44.0,23.0,15.0,0.0,395.0,6.0,17.0,Sporting CP,Brasileiro,Pedro Gonçalves (Sporting CP)
Viktor Gyökeres,SWE,FW,25,12.9,343.0,310.0,31.0,2.0,4.0,1.0,7,1.0,0.0,0.0,0.0,0.0,254.0,2.0,10.0,Sporting CP,Brasileiro,Viktor Gyökeres (Sporting CP)
Hidemasa Morita,JPN,MF,28,12.9,660.0,649.0,9.0,9.0,2.0,2.0,7,0.0,0.0,0.0,0.0,0.0,568.0,2.0,9.0,Sporting CP,Brasileiro,Hidemasa Morita (Sporting CP)
Gonçalo Inácio,POR,DF,22,12.4,1119.0,1066.0,51.0,31.0,3.0,9.0,3,3.0,0.0,0.0,0.0,0.0,981.0,2.0,12.0,Sporting CP,Brasileiro,Gonçalo Inácio (Sporting CP)
Sebastián Coates,URU,DF,33,10.5,720.0,706.0,12.0,12.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,641.0,2.0,3.0,Sporting CP,Brasileiro,Sebastián Coates (Sporting CP)
Morten Hjulmand,DEN,MF,24,10.5,659.0,627.0,28.0,26.0,1.0,2.0,7,2.0,0.0,0.0,0.0,0.0,567.0,4.0,9.0,Sporting CP,Brasileiro,Morten Hjulmand (Sporting CP)
Marcus Edwards,ENG,"FW,MF",25,9.8,328.0,298.0,25.0,4.0,12.0,1.0,36,2.0,19.0,14.0,1.0,0.0,246.0,5.0,14.0,Sporting CP,Brasileiro,Marcus Edwards (Sporting CP)
Ricardo Esgaio,POR,"MF,DF",30,8.7,537.0,435.0,100.0,6.0,0.0,0.0,33,94.0,0.0,0.0,0.0,0.0,408.0,2.0,15.0,Sporting CP,Brasileiro,Ricardo Esgaio (Sporting CP)
Nuno Santos,POR,"MF,DF",28,7.9,505.0,379.0,124.0,5.0,3.0,2.0,49,106.0,13.0,1.0,10.0,0.0,383.0,2.0,18.0,Sporting CP,Brasileiro,Nuno Santos (Sporting CP)
Matheus Reis,BRA,"DF,MF",28,7.8,510.0,461.0,48.0,3.0,0.0,1.0,26,45.0,0.0,0.0,0.0,0.0,427.0,1.0,6.0,Sporting CP,Brasileiro,Matheus Reis (Sporting CP)
