Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Team,Championship,Player_Team
André Seruca,POR,MF,23,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farense,Brasileiro,André Seruca (Farense)
Talys Oliveira,BRA,DF,24,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farense,Brasileiro,Talys Oliveira (Farense)
Rúben Fernandes,POR,DF,37,14.0,6.0,0.43,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Rúben Fernandes (Gil Vicente FC)
José Carlos,POR,DF,25,12.7,18.0,1.42,11.0,2.0,0.0,0.0,4.0,1.0,3.0,0.24,2.0,0.0,0.0,0.0,0.0,1.0,Gil Vicente FC,Brasileiro,José Carlos (Gil Vicente FC)
Maxime Dominguez,SUI,"MF,FW",27,12.0,42.0,3.5,21.0,12.0,3.0,2.0,2.0,2.0,6.0,0.5,1.0,2.0,1.0,2.0,0.0,0.0,Gil Vicente FC,Brasileiro,Maxime Dominguez (Gil Vicente FC)
Pedro Tiba,POR,MF,35,11.6,27.0,2.33,20.0,5.0,0.0,1.0,0.0,1.0,5.0,0.43,4.0,1.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Pedro Tiba (Gil Vicente FC)
Leonardo Buta,POR,DF,21,12.0,12.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.17,1.0,0.0,0.0,0.0,1.0,0.0,Gil Vicente FC,Brasileiro,Leonardo Buta (Gil Vicente FC)
Andrew,BRA,GK,22,12.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Andrew (Gil Vicente FC)
Gabriel Pereira,BRA,DF,23,11.9,6.0,0.51,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.17,1.0,0.0,0.0,1.0,0.0,0.0,Gil Vicente FC,Brasileiro,Gabriel Pereira (Gil Vicente FC)
Kanya Fujimoto,JPN,MF,24,9.2,21.0,2.29,20.0,0.0,0.0,0.0,1.0,0.0,5.0,0.54,5.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Kanya Fujimoto (Gil Vicente FC)
Martim Carvalho,POR,MF,20,8.4,16.0,1.9,13.0,1.0,1.0,1.0,0.0,0.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Martim Carvalho (Gil Vicente FC)
Félix Correia,POR,FW,22,7.9,26.0,3.29,18.0,0.0,3.0,0.0,5.0,0.0,6.0,0.76,3.0,0.0,2.0,0.0,1.0,0.0,Gil Vicente FC,Brasileiro,Félix Correia (Gil Vicente FC)
Murilo Costa,BRA,FW,29,7.1,19.0,2.67,9.0,3.0,4.0,3.0,0.0,0.0,3.0,0.42,1.0,1.0,0.0,1.0,0.0,0.0,Gil Vicente FC,Brasileiro,Murilo Costa (Gil Vicente FC)
Roko Baturina,CRO,FW,23,6.2,9.0,1.45,6.0,0.0,0.0,0.0,3.0,0.0,2.0,0.32,1.0,0.0,0.0,0.0,1.0,0.0,Gil Vicente FC,Brasileiro,Roko Baturina (Gil Vicente FC)
Marlon,BRA,"FW,MF",26,4.3,10.0,2.34,6.0,1.0,3.0,0.0,0.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Marlon (Gil Vicente FC)
Depú,ANG,FW,23,4.1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Depú (Gil Vicente FC)
Mory Gbane,CIV,MF,23,4.0,4.0,0.99,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Mory Gbane (Gil Vicente FC)
Né lopes,POR,DF,23,2.8,1.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Né lopes (Gil Vicente FC)
Tidjany Chabrol,FRA,"FW,MF",21,4.0,11.0,2.73,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,Gil Vicente FC,Brasileiro,Tidjany Chabrol (Gil Vicente FC)
Vinicius Dias,BRA,GK,26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Vinicius Dias (Gil Vicente FC)
Kiko Vilas Boas,POR,DF,24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Kiko Vilas Boas (Gil Vicente FC)
Ali Alipour,IRN,FW,28,1.7,1.0,0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Ali Alipour (Gil Vicente FC)
Miguel Monteiro,POR,FW,20,2.2,7.0,3.18,4.0,0.0,1.0,2.0,0.0,0.0,2.0,0.91,1.0,0.0,0.0,1.0,0.0,0.0,Gil Vicente FC,Brasileiro,Miguel Monteiro (Gil Vicente FC)
Roan Wilson,CRC,"MF,DF",21,1.0,1.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Roan Wilson (Gil Vicente FC)
Jesús Castillo,PER,MF,22,0.3,2.0,5.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Jesús Castillo (Gil Vicente FC)
Thomas Luciano,BRA,DF,21,0.2,1.0,4.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Thomas Luciano (Gil Vicente FC)
André Simões,POR,FW,20,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,André Simões (Gil Vicente FC)
Felipe Silva Lipe,BRA,DF,21,0.1,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil Vicente FC,Brasileiro,Felipe Silva Lipe (Gil Vicente FC)
Marcelo dos Santos Ferreira,BRA,DF,34,15.0,5.0,0.33,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Marcelo dos Santos Ferreira (Moreirense)
Kewin,BRA,GK,28,15.0,4.0,0.27,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Kewin (Moreirense)
André Luis,BRA,FW,29,14.8,35.0,2.37,29.0,0.0,0.0,3.0,3.0,0.0,2.0,0.14,1.0,0.0,0.0,1.0,0.0,0.0,Moreirense,Brasileiro,André Luis (Moreirense)
Alan,BRA,MF,23,13.3,65.0,4.88,40.0,14.0,2.0,5.0,3.0,1.0,5.0,0.38,5.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Alan (Moreirense)
Lawrence Ofori,GHA,MF,25,13.7,23.0,1.68,20.0,0.0,3.0,0.0,0.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Lawrence Ofori (Moreirense)
Gonçalo Franco,POR,MF,23,13.0,31.0,2.39,26.0,0.0,1.0,3.0,1.0,0.0,5.0,0.39,4.0,0.0,1.0,0.0,0.0,0.0,Moreirense,Brasileiro,Gonçalo Franco (Moreirense)
Maracás,BRA,DF,29,12.0,4.0,0.33,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,Moreirense,Brasileiro,Maracás (Moreirense)
Fabiano,BRA,DF,23,11.9,17.0,1.42,15.0,2.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Fabiano (Moreirense)
Pedro Amador,POR,DF,25,10.0,15.0,1.51,12.0,3.0,0.0,0.0,0.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Pedro Amador (Moreirense)
Kobamelo Kodisang,RSA,FW,24,9.1,19.0,2.1,17.0,0.0,0.0,0.0,1.0,1.0,4.0,0.44,4.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Kobamelo Kodisang (Moreirense)
João Pedro Gomes Camacho,POR,FW,29,8.9,38.0,4.26,22.0,0.0,6.0,4.0,3.0,3.0,4.0,0.45,3.0,0.0,1.0,0.0,0.0,0.0,Moreirense,Brasileiro,João Pedro Gomes Camacho (Moreirense)
Madson,BRA,FW,24,8.8,25.0,2.85,18.0,1.0,1.0,1.0,4.0,0.0,1.0,0.11,0.0,0.0,1.0,0.0,0.0,0.0,Moreirense,Brasileiro,Madson (Moreirense)
Godfried Frimpong,NED,DF,24,5.8,9.0,1.55,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Godfried Frimpong (Moreirense)
Dinis Pinto,POR,DF,23,3.1,2.0,0.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Dinis Pinto (Moreirense)
Carlos Ponck,CPV,DF,28,3.3,1.0,0.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Carlos Ponck (Moreirense)
Wallisson Luiz,BRA,"MF,FW",26,2.2,5.0,2.25,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,Moreirense,Brasileiro,Wallisson Luiz (Moreirense)
Rúben Ramos,POR,MF,24,1.0,1.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Rúben Ramos (Moreirense)
Jeremy Antonisse,CUW,"FW,MF",21,2.1,9.0,4.33,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.96,2.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Jeremy Antonisse (Moreirense)
Pedro Aparício,POR,"MF,FW",28,1.3,5.0,3.95,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Pedro Aparício (Moreirense)
Matheus Aiás,BRA,"MF,FW",26,0.7,5.0,7.14,3.0,0.0,1.0,0.0,1.0,0.0,3.0,4.29,1.0,0.0,1.0,0.0,1.0,0.0,Moreirense,Brasileiro,Matheus Aiás (Moreirense)
Rodrigo Macedo,POR,MF,20,0.1,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Rodrigo Macedo (Moreirense)
Gilberto Batista,POR,MF,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moreirense,Brasileiro,Gilberto Batista (Moreirense)
Filipe Relvas,POR,DF,24,13.8,10.0,0.72,9.0,0.0,0.0,1.0,0.0,0.0,4.0,0.29,3.0,0.0,0.0,1.0,0.0,0.0,Portimonense,Brasileiro,Filipe Relvas (Portimonense)
Carlinhos,BRA,MF,29,12.9,54.0,4.18,33.0,12.0,3.0,5.0,1.0,0.0,4.0,0.31,3.0,0.0,1.0,0.0,0.0,0.0,Portimonense,Brasileiro,Carlinhos (Portimonense)
Vinicius Silvestre,BRA,GK,29,12.0,4.0,0.33,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Vinicius Silvestre (Portimonense)
Hélio Varela,CPV,"FW,MF",21,11.9,31.0,2.6,19.0,0.0,6.0,1.0,5.0,0.0,3.0,0.25,2.0,0.0,0.0,1.0,0.0,0.0,Portimonense,Brasileiro,Hélio Varela (Portimonense)
Pedrão,BRA,DF,26,11.5,9.0,0.78,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Pedrão (Portimonense)
Alemão,BRA,DF,21,10.9,5.0,0.46,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Alemão (Portimonense)
Dener,BRA,MF,31,9.8,13.0,1.33,9.0,1.0,0.0,2.0,0.0,1.0,4.0,0.41,2.0,1.0,0.0,1.0,0.0,0.0,Portimonense,Brasileiro,Dener (Portimonense)
Sylvester Jasper,BUL,"FW,MF",22,9.4,22.0,2.35,12.0,1.0,3.0,2.0,2.0,2.0,4.0,0.43,2.0,0.0,0.0,1.0,0.0,1.0,Portimonense,Brasileiro,Sylvester Jasper (Portimonense)
Gonçalo Costa,POR,"DF,MF",23,9.9,22.0,2.2,14.0,4.0,0.0,1.0,1.0,2.0,4.0,0.4,3.0,0.0,0.0,0.0,1.0,0.0,Portimonense,Brasileiro,Gonçalo Costa (Portimonense)
Ronie Carrillo,ECU,FW,27,8.4,18.0,2.14,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Ronie Carrillo (Portimonense)
Guga,POR,"DF,MF",20,7.2,5.0,0.7,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Guga (Portimonense)
Igor Marques,BRA,"DF,MF",24,6.4,13.0,2.03,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Igor Marques (Portimonense)
Maurício,BRA,MF,35,5.0,9.0,1.8,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Maurício (Portimonense)
Rildo,BRA,"FW,MF",23,5.7,5.0,0.88,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.18,0.0,0.0,0.0,1.0,0.0,0.0,Portimonense,Brasileiro,Rildo (Portimonense)
Moustapha Seck,SEN,"DF,MF",27,3.3,5.0,1.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Moustapha Seck (Portimonense)
Paulo Estrela Moreira,POR,"MF,FW",24,4.2,7.0,1.67,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Paulo Estrela Moreira (Portimonense)
Nonoca,BRA,"MF,FW",25,3.6,4.0,1.13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Nonoca (Portimonense)
Kosuke Nakamura,JPN,GK,28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Kosuke Nakamura (Portimonense)
Paulinho,POR,"FW,MF",24,1.9,1.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Paulinho (Portimonense)
Rafael Alcobia,POR,DF,20,1.3,4.0,3.19,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Rafael Alcobia (Portimonense)
Luan Campos,BRA,"FW,MF",21,1.1,2.0,1.84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Luan Campos (Portimonense)
Zinho,BRA,"FW,MF",20,1.3,4.0,3.08,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Zinho (Portimonense)
Midana Cassama,GNB,MF,21,0.2,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Midana Cassama (Portimonense)
Jose Souza,POR,MF,22,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Jose Souza (Portimonense)
Dennis Adeniran,ENG,MF,24,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Dennis Adeniran (Portimonense)
Diogo Costa,POR,GK,24,15.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Diogo Costa (Porto)
Pepê,BRA,"MF,DF",26,13.2,57.0,4.33,45.0,0.0,7.0,2.0,3.0,0.0,5.0,0.38,4.0,0.0,0.0,0.0,1.0,0.0,Porto,Brasileiro,Pepê (Porto)
Stephen Eustáquio,CAN,MF,27,13.1,44.0,3.36,27.0,13.0,1.0,2.0,1.0,0.0,4.0,0.31,3.0,0.0,1.0,0.0,0.0,0.0,Porto,Brasileiro,Stephen Eustáquio (Porto)
Mehdi Taremi,IRN,FW,31,12.9,31.0,2.4,23.0,0.0,1.0,2.0,5.0,0.0,4.0,0.31,2.0,0.0,1.0,1.0,0.0,0.0,Porto,Brasileiro,Mehdi Taremi (Porto)
João Mário Lopes,POR,DF,23,10.6,21.0,1.99,18.0,0.0,3.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,João Mário Lopes (Porto)
Alan Varela,ARG,MF,22,9.2,14.0,1.52,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Alan Varela (Porto)
Galeno,BRA,"MF,DF",26,10.1,36.0,3.57,27.0,2.0,1.0,3.0,3.0,0.0,3.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Galeno (Porto)
Pepe,POR,DF,40,7.2,7.0,0.97,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Pepe (Porto)
Evanilson,BRA,FW,24,7.0,14.0,2.01,11.0,0.0,1.0,0.0,2.0,0.0,3.0,0.43,1.0,0.0,0.0,0.0,2.0,0.0,Porto,Brasileiro,Evanilson (Porto)
Fábio Cardoso,POR,DF,29,6.9,10.0,1.45,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Fábio Cardoso (Porto)
David Carmo,POR,DF,24,6.8,5.0,0.74,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,David Carmo (Porto)
Wendell,BRA,DF,30,6.9,24.0,3.49,19.0,2.0,0.0,0.0,3.0,0.0,3.0,0.44,2.0,1.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Wendell (Porto)
Iván Marcano,ESP,DF,36,4.1,4.0,0.98,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Iván Marcano (Porto)
Zé Pedro Figueiredo,POR,DF,26,4.7,5.0,1.06,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Zé Pedro Figueiredo (Porto)
André Franco,POR,"MF,FW",25,4.1,23.0,5.58,17.0,4.0,0.0,2.0,0.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,André Franco (Porto)
Nicolás González,ESP,MF,21,4.1,10.0,2.45,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Nicolás González (Porto)
Toni Martínez,ESP,FW,26,4.0,8.0,1.98,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Toni Martínez (Porto)
Jorge Eduardo Sánchez,MEX,DF,26,3.9,5.0,1.29,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Jorge Eduardo Sánchez (Porto)
Zaidu Sanusi,NGA,DF,26,2.8,6.0,2.13,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Zaidu Sanusi (Porto)
Francisco Conceição,POR,"MF,FW",21,3.7,11.0,2.97,6.0,1.0,1.0,1.0,2.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Francisco Conceição (Porto)
Ivan Jaime Pajuelo,ESP,MF,23,2.9,14.0,4.86,10.0,2.0,0.0,0.0,2.0,0.0,2.0,0.69,2.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Ivan Jaime Pajuelo (Porto)
João Miguel,POR,DF,23,2.1,4.0,1.88,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.94,1.0,1.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,João Miguel (Porto)
Romário Baró,POR,"MF,FW",23,1.4,5.0,3.72,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.74,1.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Romário Baró (Porto)
Gonçalo Borges,POR,"MF,DF",22,2.3,19.0,8.1,15.0,0.0,2.0,1.0,1.0,0.0,3.0,1.28,2.0,0.0,0.0,0.0,1.0,0.0,Porto,Brasileiro,Gonçalo Borges (Porto)
Fran Navarro,ESP,"FW,MF",25,1.9,4.0,2.08,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.52,1.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Fran Navarro (Porto)
Marko Grujić,SRB,MF,27,1.3,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Marko Grujić (Porto)
Otávio,POR,"MF,FW",28,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Otávio (Porto)
Danny Loader,ENG,"FW,DF",23,0.5,2.0,4.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Danny Loader (Porto)
Costinha,POR,"MF,DF",23,15.0,35.0,2.33,26.0,0.0,1.0,3.0,2.0,3.0,7.0,0.47,6.0,0.0,0.0,0.0,1.0,0.0,Rio Ave,Brasileiro,Costinha (Rio Ave)
Aderlan Santos,BRA,DF,34,15.0,12.0,0.8,9.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Aderlan Santos (Rio Ave)
Fábio Conceição,POR,"MF,DF",22,14.8,40.0,2.7,32.0,1.0,2.0,3.0,2.0,0.0,2.0,0.14,1.0,0.0,0.0,0.0,1.0,0.0,Rio Ave,Brasileiro,Fábio Conceição (Rio Ave)
Amine Oudrhiri,MAR,MF,31,12.9,14.0,1.09,12.0,0.0,0.0,0.0,0.0,2.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Amine Oudrhiri (Rio Ave)
Josué Sá,POR,DF,31,11.7,14.0,1.2,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Josué Sá (Rio Ave)
Gonçalo Rodrigues,POR,MF,26,10.8,29.0,2.69,15.0,11.0,1.0,1.0,1.0,0.0,4.0,0.37,3.0,0.0,0.0,1.0,0.0,0.0,Rio Ave,Brasileiro,Gonçalo Rodrigues (Rio Ave)
Emmanuel Boateng,GHA,FW,27,9.6,20.0,2.08,10.0,0.0,2.0,3.0,5.0,0.0,4.0,0.42,0.0,0.0,1.0,2.0,1.0,0.0,Rio Ave,Brasileiro,Emmanuel Boateng (Rio Ave)
Joca,POR,"FW,MF",27,6.9,20.0,2.9,18.0,1.0,1.0,0.0,0.0,0.0,2.0,0.29,2.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Joca (Rio Ave)
Jhonatan,BRA,GK,32,8.0,1.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Jhonatan (Rio Ave)
Miguel Nóbrega,POR,DF,23,7.9,6.0,0.76,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Miguel Nóbrega (Rio Ave)
Magrão,BRA,GK,23,7.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Magrão (Rio Ave)
André Pereira,POR,FW,28,6.5,16.0,2.47,9.0,0.0,2.0,4.0,1.0,0.0,1.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,Rio Ave,Brasileiro,André Pereira (Rio Ave)
Renato Pantalon,CRO,DF,26,6.3,5.0,0.79,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Renato Pantalon (Rio Ave)
Leonardo Ruíz,COL,FW,27,6.4,12.0,1.87,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Leonardo Ruíz (Rio Ave)
Bruno Ventura,POR,"FW,MF",22,5.3,20.0,3.74,11.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Bruno Ventura (Rio Ave)
João Graça,POR,"MF,FW",28,5.2,8.0,1.54,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,João Graça (Rio Ave)
