Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Championship,Player_Team
Adson,BRA,"FW,MF",22.0,9.5,0,10,3,30.0,1.05,0.32,0.0,0.0,24.1,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Corinthians,Brasileiro,Adson (Corinthians)
Wesley Ribeiro,BRA,"FW,MF",17.0,9.6,1,15,5,33.3,1.57,0.52,0.07,0.2,20.7,0.0,0,0,0.5,0.5,0.03,0.5,0.5,Corinthians,Brasileiro,Wesley Ribeiro (Corinthians)
Budiga Roni,BRA,MF,23.0,7.5,0,3,1,33.3,0.4,0.13,0.0,0.0,24.3,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Corinthians,Brasileiro,Budiga Roni (Corinthians)
Matías Rojas,PAR,"MF,FW",27.0,7.0,0,23,8,34.8,3.26,1.14,0.0,0.0,32.3,6.0,0,0,0.8,0.8,0.03,-0.8,-0.8,Corinthians,Brasileiro,Matías Rojas (Corinthians)
Pedrinho Santos,BRA,"FW,MF",16.0,6.9,1,9,5,55.6,1.31,0.73,0.11,0.2,13.3,0.0,0,0,1.1,1.1,0.12,-0.1,-0.1,Corinthians,Brasileiro,Pedrinho Santos (Corinthians)
Guilherme Biro,BRA,"FW,MF",18.0,6.4,0,14,3,21.4,2.2,0.47,0.0,0.0,20.6,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Corinthians,Brasileiro,Guilherme Biro (Corinthians)
Matheus Araújo,BRA,"MF,FW",20.0,6.5,1,6,2,33.3,0.92,0.31,0.17,0.5,15.1,0.0,0,0,1.2,1.2,0.2,-0.2,-0.2,Corinthians,Brasileiro,Matheus Araújo (Corinthians)
Felipe Augusto,BRA,"FW,MF",18.0,3.6,0,7,3,42.9,1.96,0.84,0.0,0.0,23.3,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Corinthians,Brasileiro,Felipe Augusto (Corinthians)
Víctor Cantillo,COL,MF,29.0,3.0,0,3,2,66.7,1.02,0.68,0.0,0.0,30.2,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Corinthians,Brasileiro,Víctor Cantillo (Corinthians)
Du Queiroz,BRA,"MF,DF",23.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Du Queiroz (Corinthians)
Léo Mana,BRA,DF,18.0,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Léo Mana (Corinthians)
Chrystian Barletta,BRA,MF,21.0,1.4,0,3,1,33.3,2.13,0.71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Chrystian Barletta (Corinthians)
Gustavo Mosquito,BRA,"FW,MF",25.0,3.4,1,3,2,66.7,0.88,0.58,0.33,0.5,16.1,0.0,0,0,0.2,0.2,0.06,0.8,0.8,Corinthians,Brasileiro,Gustavo Mosquito (Corinthians)
Paulinho,BRA,"MF,FW",34.0,1.6,0,2,0,0.0,1.22,0.0,0.0,0.0,16.7,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2,Corinthians,Brasileiro,Paulinho (Corinthians)
Giovane,BRA,FW,19.0,1.5,1,4,1,25.0,2.71,0.68,0.25,1.0,11.6,0.0,0,0,0.9,0.9,0.21,0.1,0.1,Corinthians,Brasileiro,Giovane (Corinthians)
Carlos Miguel,BRA,GK,24.0,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Carlos Miguel (Corinthians)
Fabián Balbuena,PAR,DF,31.0,1.0,0,1,0,0.0,1.01,0.0,0.0,0.0,11.2,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Corinthians,Brasileiro,Fabián Balbuena (Corinthians)
Júnior Moraes,UKR,DF,35.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Júnior Moraes (Corinthians)
Gabriel,BRA,GK,30.0,30.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Gabriel (Coritiba)
Robson,BRA,"MF,FW",31.0,26.1,12,35,14,40.0,1.34,0.54,0.14,0.36,19.6,0.0,7,8,10.6,4.2,0.12,1.4,0.8,Coritiba,Brasileiro,Robson (Coritiba)
Natanael,BRA,DF,21.0,27.8,0,17,8,47.1,0.61,0.29,0.0,0.0,21.3,0.0,0,0,0.7,0.7,0.04,-0.7,-0.7,Coritiba,Brasileiro,Natanael (Coritiba)
Marcelino Moreno,ARG,MF,28.0,25.6,2,35,13,37.1,1.37,0.51,0.06,0.15,21.2,5.0,0,0,1.9,1.9,0.05,0.1,0.1,Coritiba,Brasileiro,Marcelino Moreno (Coritiba)
Bruno Gomes,BRA,MF,21.0,24.4,3,40,13,32.5,1.64,0.53,0.08,0.23,23.1,7.0,0,0,2.3,2.3,0.06,0.7,0.7,Coritiba,Brasileiro,Bruno Gomes (Coritiba)
Benjamín Kuscevic,CHI,DF,26.0,22.5,2,12,2,16.7,0.53,0.09,0.17,1.0,12.0,0.0,0,0,1.0,1.0,0.08,1.0,1.0,Coritiba,Brasileiro,Benjamín Kuscevic (Coritiba)
Henrique,BRA,DF,36.0,22.5,0,6,3,50.0,0.27,0.13,0.0,0.0,15.6,0.0,0,0,0.5,0.5,0.08,-0.5,-0.5,Coritiba,Brasileiro,Henrique (Coritiba)
Jamerson,BRA,"DF,FW",24.0,21.0,0,17,6,35.3,0.81,0.29,0.0,0.0,27.7,3.0,0,0,0.5,0.5,0.03,-0.5,-0.5,Coritiba,Brasileiro,Jamerson (Coritiba)
Sebastián Gómez,COL,MF,26.0,15.9,2,13,4,30.8,0.82,0.25,0.15,0.5,19.9,1.0,0,0,0.8,0.8,0.06,1.2,1.2,Coritiba,Brasileiro,Sebastián Gómez (Coritiba)
Victor Luis,BRA,DF,29.0,17.4,2,15,2,13.3,0.86,0.11,0.13,1.0,26.9,5.0,0,0,1.0,1.0,0.06,1.0,1.0,Coritiba,Brasileiro,Victor Luis (Coritiba)
Matheus Bianqui,BRA,MF,25.0,15.8,2,29,8,27.6,1.84,0.51,0.07,0.25,20.3,0.0,0,0,1.7,1.7,0.06,0.3,0.3,Coritiba,Brasileiro,Matheus Bianqui (Coritiba)
Andrey Ramos do Nascimento,BRA,MF,24.0,12.5,1,20,6,30.0,1.6,0.48,0.05,0.17,30.8,6.0,0,0,0.6,0.6,0.03,0.4,0.4,Coritiba,Brasileiro,Andrey Ramos do Nascimento (Coritiba)
Willian Farias,BRA,MF,33.0,10.7,0,7,0,0.0,0.66,0.0,0.0,0.0,25.6,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Coritiba,Brasileiro,Willian Farias (Coritiba)
Thalisson Gabriel,BRA,DF,21.0,10.5,0,3,2,66.7,0.29,0.19,0.0,0.0,10.7,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2,Coritiba,Brasileiro,Thalisson Gabriel (Coritiba)
Islam Slimani,ALG,FW,34.0,9.1,3,18,8,44.4,1.98,0.88,0.17,0.38,12.8,0.0,0,0,2.2,2.2,0.12,0.8,0.8,Coritiba,Brasileiro,Islam Slimani (Coritiba)
Kaio,BRA,"MF,FW",18.0,9.8,0,9,4,44.4,0.92,0.41,0.0,0.0,21.2,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Coritiba,Brasileiro,Kaio (Coritiba)
Bruno Viana,BRA,DF,27.0,9.0,0,2,0,0.0,0.22,0.0,0.0,0.0,16.0,0.0,0,0,0.3,0.3,0.14,-0.3,-0.3,Coritiba,Brasileiro,Bruno Viana (Coritiba)
Alef Manga,BRA,"FW,MF",28.0,8.9,4,26,11,42.3,2.91,1.23,0.12,0.27,18.1,0.0,1,1,3.8,3.0,0.12,0.2,0.0,Coritiba,Brasileiro,Alef Manga (Coritiba)
Diogo,BRA,"FW,MF",26.0,8.4,1,17,7,41.2,2.02,0.83,0.06,0.14,12.2,0.0,0,0,2.7,2.7,0.16,-1.7,-1.7,Coritiba,Brasileiro,Diogo (Coritiba)
Liziero,BRA,MF,24.0,6.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Liziero (Coritiba)
Zé Roberto,BRA,"FW,MF",29.0,5.8,1,8,3,37.5,1.38,0.52,0.13,0.33,16.2,0.0,0,0,0.4,0.4,0.04,0.6,0.6,Coritiba,Brasileiro,Zé Roberto (Coritiba)
Thiago Dombroski,BRA,DF,20.0,5.6,0,2,0,0.0,0.36,0.0,0.0,0.0,12.5,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Coritiba,Brasileiro,Thiago Dombroski (Coritiba)
Jean Pedroso,BRA,DF,19.0,6.5,0,1,0,0.0,0.15,0.0,0.0,0.0,11.1,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Coritiba,Brasileiro,Jean Pedroso (Coritiba)
Diogo Batista,BRA,"DF,MF",19.0,5.9,0,6,2,33.3,1.02,0.34,0.0,0.0,29.8,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Coritiba,Brasileiro,Diogo Batista (Coritiba)
Rodrigo Pinho,BRA,FW,31.0,4.3,0,11,5,45.5,2.57,1.17,0.0,0.0,16.8,1.0,0,0,0.9,0.9,0.08,-0.9,-0.9,Coritiba,Brasileiro,Rodrigo Pinho (Coritiba)
Maurício Garcez,BRA,"MF,FW",25.0,6.6,1,13,2,15.4,1.96,0.3,0.08,0.5,17.5,0.0,0,0,1.2,1.2,0.09,-0.2,-0.2,Coritiba,Brasileiro,Maurício Garcez (Coritiba)
Fransérgio,BRA,MF,32.0,5.9,0,8,1,12.5,1.35,0.17,0.0,0.0,21.2,0.0,0,0,0.6,0.6,0.08,-0.6,-0.6,Coritiba,Brasileiro,Fransérgio (Coritiba)
Luan Polli,BRA,GK,29.0,4.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Luan Polli (Coritiba)
Andreas Samaris,GRE,MF,33.0,2.0,0,1,1,100.0,0.49,0.49,0.0,0.0,13.5,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Coritiba,Brasileiro,Andreas Samaris (Coritiba)
Gabriel Boschilia,BRA,"MF,FW",26.0,3.8,1,15,5,33.3,3.92,1.31,0.07,0.2,24.1,2.0,0,0,1.1,1.1,0.07,-0.1,-0.1,Coritiba,Brasileiro,Gabriel Boschilia (Coritiba)
Hayner,BRA,"DF,MF",27.0,3.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Hayner (Coritiba)
Jhon Chancellor,VEN,DF,31.0,3.4,0,1,0,0.0,0.3,0.0,0.0,0.0,14.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Coritiba,Brasileiro,Jhon Chancellor (Coritiba)
Pedro Luccas,BRA,GK,19.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Pedro Luccas (Coritiba)
Edu,BRA,"FW,MF",29.0,3.6,2,10,4,40.0,2.81,1.13,0.2,0.5,13.4,0.0,0,0,2.5,2.5,0.25,-0.5,-0.5,Coritiba,Brasileiro,Edu (Coritiba)
Júnior Urso,BRA,MF,33.0,3.3,0,7,1,14.3,2.11,0.3,0.0,0.0,19.2,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Coritiba,Brasileiro,Júnior Urso (Coritiba)
Reynaldo Cesar Moraes,BRA,DF,26.0,2.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Reynaldo Cesar Moraes (Coritiba)
Maurício Antônio,BRA,DF,30.0,2.0,0,2,0,0.0,1.0,0.0,0.0,0.0,30.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Coritiba,Brasileiro,Maurício Antônio (Coritiba)
Marcos Vinicius,BRA,"DF,MF",25.0,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Marcos Vinicius (Coritiba)
William Pottker,BRA,"FW,MF",29.0,1.3,0,1,1,100.0,0.78,0.78,0.0,0.0,22.4,0.0,0,0,0.2,0.2,0.15,-0.2,-0.2,Coritiba,Brasileiro,William Pottker (Coritiba)
Gabriel Silva,BRA,"FW,MF",20.0,1.0,0,3,0,0.0,2.97,0.0,0.0,0.0,21.7,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Coritiba,Brasileiro,Gabriel Silva (Coritiba)
Gustavo Vilar,BRA,DF,22.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Gustavo Vilar (Coritiba)
Lucas Barbosa,BRA,"MF,FW",21.0,1.1,0,4,1,25.0,3.53,0.88,0.0,0.0,16.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Coritiba,Brasileiro,Lucas Barbosa (Coritiba)
Jesé,ESP,MF,29.0,1.1,1,4,2,50.0,3.75,1.87,0.25,0.5,16.1,0.0,0,0,0.3,0.3,0.07,0.7,0.7,Coritiba,Brasileiro,Jesé (Coritiba)
Lucas Ronier,BRA,"FW,MF",18.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Lucas Ronier (Coritiba)
Wesley Pombo,BRA,MF,20.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Wesley Pombo (Coritiba)
Ruan Lucas,BRA,"MF,FW",18.0,0.3,0,1,1,100.0,3.1,3.1,0.0,0.0,25.6,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Coritiba,Brasileiro,Ruan Lucas (Coritiba)
Éberth Araújo Nogueira,BRA,FW,19.0,0.3,0,1,0,0.0,3.6,0.0,0.0,0.0,18.3,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Coritiba,Brasileiro,Éberth Araújo Nogueira (Coritiba)
Rafael Cabral,BRA,GK,32.0,37.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Rafael Cabral (Cruzeiro)
Luciano Castán,BRA,DF,33.0,35.7,1,24,8,33.3,0.67,0.22,0.04,0.13,11.7,0.0,0,0,1.3,1.3,0.05,-0.3,-0.3,Cruzeiro,Brasileiro,Luciano Castán (Cruzeiro)
Marlon,BRA,DF,25.0,35.5,3,23,5,21.7,0.65,0.14,0.13,0.6,24.6,6.0,0,0,1.3,1.2,0.05,1.7,1.8,Cruzeiro,Brasileiro,Marlon (Cruzeiro)
William,BRA,DF,27.0,29.4,0,21,3,14.3,0.71,0.1,0.0,0.0,21.8,0.0,0,0,1.2,1.2,0.06,-1.2,-1.2,Cruzeiro,Brasileiro,William (Cruzeiro)
Bruno Nascimento,BRA,"FW,MF",25.0,31.3,8,76,27,35.5,2.43,0.86,0.08,0.22,21.2,8.0,2,4,9.4,6.2,0.08,-1.4,-0.2,Cruzeiro,Brasileiro,Bruno Nascimento (Cruzeiro)
Neris,BRA,DF,30.0,23.5,0,15,4,26.7,0.64,0.17,0.0,0.0,11.5,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Cruzeiro,Brasileiro,Neris (Cruzeiro)
Mateus Vital,BRA,MF,24.0,20.9,0,35,10,28.6,1.67,0.48,0.0,0.0,20.6,0.0,0,0,1.9,1.9,0.05,-1.9,-1.9,Cruzeiro,Brasileiro,Mateus Vital (Cruzeiro)
Machado,BRA,MF,27.0,25.3,1,33,11,33.3,1.3,0.43,0.03,0.09,25.4,7.0,0,0,2.1,2.1,0.07,-1.1,-1.1,Cruzeiro,Brasileiro,Machado (Cruzeiro)
Wesley,BRA,"FW,MF",23.0,19.7,4,48,17,35.4,2.43,0.86,0.08,0.24,14.9,0.0,0,0,4.7,4.7,0.1,-0.7,-0.7,Cruzeiro,Brasileiro,Wesley (Cruzeiro)
Jussa,BRA,MF,26.0,19.6,1,21,9,42.9,1.07,0.46,0.05,0.11,23.0,0.0,0,0,1.2,1.2,0.06,-0.2,-0.2,Cruzeiro,Brasileiro,Jussa (Cruzeiro)
Lucas Silva,BRA,MF,29.0,16.4,0,19,4,21.1,1.16,0.24,0.0,0.0,27.7,3.0,0,0,0.9,0.9,0.05,-0.9,-0.9,Cruzeiro,Brasileiro,Lucas Silva (Cruzeiro)
Arthur,BRA,"FW,MF",24.0,15.0,3,33,12,36.4,2.2,0.8,0.09,0.25,19.5,0.0,0,0,3.6,3.6,0.11,-0.6,-0.6,Cruzeiro,Brasileiro,Arthur (Cruzeiro)
Lucas Oliveira,BRA,DF,26.0,14.6,1,4,1,25.0,0.27,0.07,0.25,1.0,14.3,0.0,0,0,0.4,0.4,0.1,0.6,0.6,Cruzeiro,Brasileiro,Lucas Oliveira (Cruzeiro)
Gilberto,BRA,FW,33.0,12.1,3,35,9,25.7,2.88,0.74,0.09,0.33,15.3,0.0,0,0,3.7,3.7,0.1,-0.7,-0.7,Cruzeiro,Brasileiro,Gilberto (Cruzeiro)
Matheus Pereira,POR,"FW,MF",26.0,11.4,1,19,8,42.1,1.67,0.7,0.05,0.13,21.6,4.0,0,0,1.9,1.9,0.1,-0.9,-0.9,Cruzeiro,Brasileiro,Matheus Pereira (Cruzeiro)
Nikão,BRA,"FW,MF",30.0,8.9,2,16,4,25.0,1.8,0.45,0.13,0.5,21.3,0.0,0,0,0.6,0.6,0.04,1.4,1.4,Cruzeiro,Brasileiro,Nikão (Cruzeiro)
Ian Luccas,BRA,MF,19.0,5.3,0,5,2,40.0,0.94,0.37,0.0,0.0,17.8,0.0,0,0,0.7,0.7,0.13,-0.7,-0.7,Cruzeiro,Brasileiro,Ian Luccas (Cruzeiro)
Helibelton Palacios,COL,DF,29.0,7.0,0,2,0,0.0,0.29,0.0,0.0,0.0,14.1,0.0,0,0,0.3,0.3,0.14,-0.3,-0.3,Cruzeiro,Brasileiro,Helibelton Palacios (Cruzeiro)
Rafael Elias,BRA,FW,23.0,6.0,1,17,7,41.2,2.83,1.17,0.06,0.14,15.1,0.0,0,0,2.5,2.5,0.15,-1.5,-1.5,Cruzeiro,Brasileiro,Rafael Elias (Cruzeiro)
Neto Moura,BRA,MF,26.0,5.5,0,7,1,14.3,1.26,0.18,0.0,0.0,22.2,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Cruzeiro,Brasileiro,Neto Moura (Cruzeiro)
Ramiro Benetti,BRA,MF,29.0,4.5,1,6,2,33.3,1.33,0.44,0.17,0.5,18.5,0.0,0,0,0.8,0.8,0.13,0.2,0.2,Cruzeiro,Brasileiro,Ramiro Benetti (Cruzeiro)
Richard,BRA,MF,28.0,3.8,0,4,1,25.0,1.04,0.26,0.0,0.0,13.4,0.0,0,0,0.4,0.4,0.1,-0.4,-0.4,Cruzeiro,Brasileiro,Richard (Cruzeiro)
João Wellington,BRA,MF,19.0,4.1,0,6,1,16.7,1.48,0.25,0.0,0.0,24.0,0.0,0,0,0.6,0.6,0.1,-0.6,-0.6,Cruzeiro,Brasileiro,João Wellington (Cruzeiro)
Kaiki,BRA,"DF,FW",19.0,2.5,0,1,0,0.0,0.39,0.0,0.0,0.0,17.5,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Cruzeiro,Brasileiro,Kaiki (Cruzeiro)
Wallisson Luiz,BRA,MF,25.0,4.4,0,13,3,23.1,2.98,0.69,0.0,0.0,16.3,0.0,0,0,1.5,1.5,0.11,-1.5,-1.5,Cruzeiro,Brasileiro,Wallisson Luiz (Cruzeiro)
Henrique Dourado,BRA,FW,33.0,3.8,1,14,3,21.4,3.68,0.79,0.07,0.33,13.6,0.0,0,0,2.3,2.3,0.17,-1.3,-1.3,Cruzeiro,Brasileiro,Henrique Dourado (Cruzeiro)
Stênio Toledo,BRA,"FW,MF",19.0,3.2,0,7,4,57.1,2.16,1.23,0.0,0.0,15.5,0.0,0,0,1.0,1.0,0.14,-1.0,-1.0,Cruzeiro,Brasileiro,Stênio Toledo (Cruzeiro)
Robert,BRA,"MF,FW",17.0,2.1,1,10,4,40.0,4.84,1.94,0.1,0.25,15.5,0.0,0,0,1.0,1.0,0.1,0.0,0.0,Cruzeiro,Brasileiro,Robert (Cruzeiro)
João Marcelo,BRA,DF,22.0,1.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,João Marcelo (Cruzeiro)
Igor Marques,BRA,DF,24.0,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Igor Marques (Cruzeiro)
Anderson,BRA,GK,24.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Anderson (Cruzeiro)
Rafael Bilu,BRA,FW,23.0,1.0,0,4,0,0.0,4.19,0.0,0.0,0.0,19.0,0.0,0,0,0.7,0.7,0.17,-0.7,-0.7,Cruzeiro,Brasileiro,Rafael Bilu (Cruzeiro)
Reynaldo Cesar Moraes,BRA,DF,26.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Reynaldo Cesar Moraes (Cruzeiro)
Fernando Henrique,BRA,MF,21.0,1.5,0,4,1,25.0,2.75,0.69,0.0,0.0,20.2,0.0,0,0,1.0,1.0,0.24,-1.0,-1.0,Cruzeiro,Brasileiro,Fernando Henrique (Cruzeiro)
Paulo Vitor,BRA,"MF,DF",23.0,1.4,0,1,1,100.0,0.72,0.72,0.0,0.0,26.1,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Cruzeiro,Brasileiro,Paulo Vitor (Cruzeiro)
Daniel,BRA,MF,20.0,0.3,0,2,0,0.0,7.5,0.0,0.0,0.0,24.6,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Cruzeiro,Brasileiro,Daniel (Cruzeiro)
João Pedro,BRA,FW,19.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,João Pedro (Cruzeiro)
Luis,BRA,FW,17.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Luis (Cruzeiro)
Marllon Borges,BRA,DF,30.0,36.0,1,13,4,30.8,0.36,0.11,0.08,0.25,9.0,0.0,0,0,1.5,1.5,0.11,-0.5,-0.5,Cuiabá,Brasileiro,Marllon Borges (Cuiabá)
Walter,BRA,GK,35.0,35.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Walter (Cuiabá)
Deyverson,BRA,FW,31.0,32.3,12,66,29,43.9,2.04,0.9,0.14,0.31,13.3,3.0,3,4,12.3,9.4,0.14,-0.3,-0.4,Cuiabá,Brasileiro,Deyverson (Cuiabá)
Raniele,BRA,"MF,DF",26.0,32.1,3,52,13,25.0,1.62,0.41,0.06,0.23,24.1,0.0,0,0,2.8,2.8,0.05,0.2,0.2,Cuiabá,Brasileiro,Raniele (Cuiabá)
Matheus Alexandre,BRA,DF,23.0,33.1,1,8,2,25.0,0.24,0.06,0.13,0.5,18.9,0.0,0,0,0.8,0.8,0.1,0.2,0.2,Cuiabá,Brasileiro,Matheus Alexandre (Cuiabá)
Alan Empereur,BRA,DF,28.0,32.8,1,12,4,33.3,0.37,0.12,0.08,0.25,19.5,0.0,0,0,0.5,0.5,0.04,0.5,0.5,Cuiabá,Brasileiro,Alan Empereur (Cuiabá)
Rikelme,BRA,DF,19.0,26.0,1,24,6,25.0,0.92,0.23,0.04,0.17,22.1,0.0,0,0,0.8,0.8,0.03,0.2,0.2,Cuiabá,Brasileiro,Rikelme (Cuiabá)
Denilson,BRA,MF,21.0,21.2,1,32,9,28.1,1.51,0.42,0.03,0.11,25.3,1.0,0,0,1.3,1.3,0.04,-0.3,-0.3,Cuiabá,Brasileiro,Denilson (Cuiabá)
Jonathan Cafu,BRA,"FW,MF",31.0,19.0,0,17,5,29.4,0.9,0.26,0.0,0.0,16.1,0.0,0,0,1.5,1.5,0.09,-1.5,-1.5,Cuiabá,Brasileiro,Jonathan Cafu (Cuiabá)
Clayson,BRA,"FW,MF",27.0,18.2,7,31,6,19.4,1.7,0.33,0.13,0.67,21.4,1.0,3,3,4.5,2.1,0.07,2.5,1.9,Cuiabá,Brasileiro,Clayson (Cuiabá)
Fernando Sobral,BRA,MF,28.0,21.1,2,38,12,31.6,1.8,0.57,0.05,0.17,26.2,3.0,0,0,1.6,1.6,0.04,0.4,0.4,Cuiabá,Brasileiro,Fernando Sobral (Cuiabá)
Allyson Aires dos Santos,BRA,DF,32.0,12.6,0,3,0,0.0,0.24,0.0,0.0,0.0,6.7,0.0,0,0,0.4,0.4,0.14,-0.4,-0.4,Cuiabá,Brasileiro,Allyson Aires dos Santos (Cuiabá)
Wellington Silva,BRA,FW,30.0,14.8,1,20,6,30.0,1.35,0.4,0.05,0.17,18.3,0.0,0,0,1.0,1.0,0.05,0.0,0.0,Cuiabá,Brasileiro,Wellington Silva (Cuiabá)
Pablo Ceppelini,URU,MF,31.0,11.1,0,20,8,40.0,1.81,0.72,0.0,0.0,22.3,2.0,0,0,1.1,1.1,0.06,-1.1,-1.1,Cuiabá,Brasileiro,Pablo Ceppelini (Cuiabá)
Filipe Augusto,BRA,MF,29.0,11.8,0,9,2,22.2,0.76,0.17,0.0,0.0,30.7,3.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Cuiabá,Brasileiro,Filipe Augusto (Cuiabá)
Isidro Pitta,PAR,FW,23.0,9.1,5,20,6,30.0,2.19,0.66,0.2,0.67,18.2,0.0,1,1,3.5,2.7,0.14,1.5,1.3,Cuiabá,Brasileiro,Isidro Pitta (Cuiabá)
Lucas Mineiro,BRA,MF,26.0,6.8,0,5,0,0.0,0.74,0.0,0.0,0.0,21.0,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Cuiabá,Brasileiro,Lucas Mineiro (Cuiabá)
Derik Lacerda,BRA,"FW,MF",23.0,7.3,1,19,3,15.8,2.6,0.41,0.05,0.33,14.8,0.0,0,0,2.2,2.2,0.11,-1.2,-1.2,Cuiabá,Brasileiro,Derik Lacerda (Cuiabá)
Patric Calmon,BRA,DF,28.0,5.8,0,2,1,50.0,0.35,0.17,0.0,0.0,21.3,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2,Cuiabá,Brasileiro,Patric Calmon (Cuiabá)
