Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Team,Championship,Player_Team
Wesley Ribeiro,BRA,"FW,MF",17.0,9.6,276.0,254.0,20.0,5.0,0.0,6.0,29,13.0,2.0,1.0,0.0,0.0,195.0,2.0,15.0,Corinthians,Brasileiro,Wesley Ribeiro (Corinthians)
Budiga Roni,BRA,MF,23.0,7.5,411.0,400.0,7.0,7.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,356.0,4.0,2.0,Corinthians,Brasileiro,Budiga Roni (Corinthians)
Matías Rojas,PAR,"MF,FW",27.0,7.0,342.0,310.0,31.0,12.0,0.0,6.0,35,0.0,19.0,11.0,8.0,0.0,248.0,1.0,7.0,Corinthians,Brasileiro,Matías Rojas (Corinthians)
Pedrinho Santos,BRA,"FW,MF",16.0,6.9,222.0,215.0,7.0,1.0,0.0,1.0,16,5.0,1.0,0.0,1.0,0.0,163.0,0.0,14.0,Corinthians,Brasileiro,Pedrinho Santos (Corinthians)
Guilherme Biro,BRA,"FW,MF",18.0,6.4,213.0,212.0,1.0,1.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,172.0,0.0,9.0,Corinthians,Brasileiro,Guilherme Biro (Corinthians)
Matheus Araújo,BRA,"MF,FW",20.0,6.5,325.0,310.0,13.0,10.0,0.0,1.0,13,1.0,1.0,1.0,0.0,0.0,272.0,2.0,4.0,Corinthians,Brasileiro,Matheus Araújo (Corinthians)
Felipe Augusto,BRA,"FW,MF",18.0,3.6,56.0,48.0,8.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,Corinthians,Brasileiro,Felipe Augusto (Corinthians)
Víctor Cantillo,COL,MF,29.0,3.0,163.0,157.0,6.0,5.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,143.0,0.0,2.0,Corinthians,Brasileiro,Víctor Cantillo (Corinthians)
Du Queiroz,BRA,"MF,DF",23.0,2.0,85.0,74.0,10.0,2.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,67.0,1.0,3.0,Corinthians,Brasileiro,Du Queiroz (Corinthians)
Léo Mana,BRA,DF,18.0,1.5,101.0,92.0,9.0,1.0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0,82.0,0.0,2.0,Corinthians,Brasileiro,Léo Mana (Corinthians)
Chrystian Barletta,BRA,MF,21.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Chrystian Barletta (Corinthians)
Gustavo Mosquito,BRA,"FW,MF",25.0,3.4,106.0,103.0,3.0,0.0,0.0,1.0,10,1.0,2.0,1.0,1.0,0.0,88.0,0.0,2.0,Corinthians,Brasileiro,Gustavo Mosquito (Corinthians)
Paulinho,BRA,"MF,FW",34.0,1.6,64.0,60.0,4.0,2.0,0.0,1.0,1,2.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,Corinthians,Brasileiro,Paulinho (Corinthians)
Giovane,BRA,FW,19.0,1.5,27.0,26.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,Corinthians,Brasileiro,Giovane (Corinthians)
Carlos Miguel,BRA,GK,24.0,1.2,42.0,27.0,15.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,Corinthians,Brasileiro,Carlos Miguel (Corinthians)
Fabián Balbuena,PAR,DF,31.0,1.0,60.0,52.0,8.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,Corinthians,Brasileiro,Fabián Balbuena (Corinthians)
Júnior Moraes,UKR,DF,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Júnior Moraes (Corinthians)
Gabriel,BRA,GK,30.0,30.7,1002.0,649.0,349.0,93.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,663.0,4.0,0.0,Coritiba,Brasileiro,Gabriel (Coritiba)
Robson,BRA,"MF,FW",31.0,26.1,722.0,685.0,31.0,8.0,9.0,3.0,53,12.0,5.0,2.0,1.0,0.0,457.0,6.0,21.0,Coritiba,Brasileiro,Robson (Coritiba)
Natanael,BRA,DF,21.0,27.8,1224.0,913.0,311.0,17.0,1.0,0.0,77,288.0,6.0,2.0,4.0,0.0,944.0,0.0,37.0,Coritiba,Brasileiro,Natanael (Coritiba)
Marcelino Moreno,ARG,MF,28.0,25.6,971.0,787.0,172.0,61.0,12.0,6.0,157,27.0,79.0,46.0,23.0,0.0,712.0,12.0,21.0,Coritiba,Brasileiro,Marcelino Moreno (Coritiba)
Bruno Gomes,BRA,MF,21.0,24.4,901.0,824.0,68.0,39.0,3.0,4.0,30,6.0,19.0,8.0,7.0,0.0,682.0,9.0,18.0,Coritiba,Brasileiro,Bruno Gomes (Coritiba)
Benjamín Kuscevic,CHI,DF,26.0,22.5,952.0,894.0,55.0,50.0,0.0,13.0,2,4.0,0.0,0.0,0.0,0.0,782.0,3.0,6.0,Coritiba,Brasileiro,Benjamín Kuscevic (Coritiba)
Henrique,BRA,DF,36.0,22.5,726.0,685.0,39.0,35.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,643.0,2.0,0.0,Coritiba,Brasileiro,Henrique (Coritiba)
Jamerson,BRA,"DF,FW",24.0,21.0,923.0,723.0,200.0,12.0,0.0,3.0,61,182.0,6.0,5.0,1.0,0.0,706.0,0.0,25.0,Coritiba,Brasileiro,Jamerson (Coritiba)
Sebastián Gómez,COL,MF,26.0,15.9,544.0,516.0,24.0,12.0,0.0,2.0,14,7.0,5.0,5.0,0.0,0.0,454.0,4.0,8.0,Coritiba,Brasileiro,Sebastián Gómez (Coritiba)
Victor Luis,BRA,DF,29.0,17.4,867.0,667.0,196.0,42.0,0.0,7.0,68,137.0,17.0,14.0,3.0,0.0,646.0,4.0,15.0,Coritiba,Brasileiro,Victor Luis (Coritiba)
Matheus Bianqui,BRA,MF,25.0,15.8,466.0,448.0,17.0,10.0,2.0,9.0,9,6.0,0.0,0.0,0.0,0.0,329.0,1.0,18.0,Coritiba,Brasileiro,Matheus Bianqui (Coritiba)
Andrey Ramos do Nascimento,BRA,MF,24.0,12.5,705.0,661.0,43.0,28.0,2.0,6.0,27,3.0,12.0,7.0,3.0,0.0,607.0,1.0,10.0,Coritiba,Brasileiro,Andrey Ramos do Nascimento (Coritiba)
Willian Farias,BRA,MF,33.0,10.7,452.0,438.0,14.0,12.0,2.0,3.0,1,2.0,0.0,0.0,0.0,0.0,384.0,0.0,8.0,Coritiba,Brasileiro,Willian Farias (Coritiba)
Thalisson Gabriel,BRA,DF,21.0,10.5,464.0,446.0,17.0,15.0,0.0,3.0,1,2.0,0.0,0.0,0.0,0.0,380.0,1.0,5.0,Coritiba,Brasileiro,Thalisson Gabriel (Coritiba)
Islam Slimani,ALG,FW,34.0,9.1,216.0,188.0,26.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,157.0,2.0,6.0,Coritiba,Brasileiro,Islam Slimani (Coritiba)
Kaio,BRA,"MF,FW",18.0,9.8,246.0,235.0,8.0,3.0,3.0,2.0,17,3.0,2.0,2.0,0.0,0.0,173.0,3.0,7.0,Coritiba,Brasileiro,Kaio (Coritiba)
Bruno Viana,BRA,DF,27.0,9.0,427.0,401.0,26.0,24.0,1.0,9.0,2,0.0,0.0,0.0,0.0,0.0,356.0,0.0,3.0,Coritiba,Brasileiro,Bruno Viana (Coritiba)
Alef Manga,BRA,"FW,MF",28.0,8.9,248.0,228.0,18.0,0.0,0.0,2.0,11,3.0,2.0,0.0,1.0,0.0,190.0,2.0,7.0,Coritiba,Brasileiro,Alef Manga (Coritiba)
Diogo,BRA,"FW,MF",26.0,8.4,175.0,151.0,23.0,0.0,0.0,0.0,7,2.0,0.0,0.0,0.0,0.0,120.0,1.0,4.0,Coritiba,Brasileiro,Diogo (Coritiba)
Liziero,BRA,MF,24.0,6.5,309.0,298.0,10.0,6.0,0.0,4.0,5,4.0,0.0,0.0,0.0,0.0,246.0,1.0,5.0,Coritiba,Brasileiro,Liziero (Coritiba)
Zé Roberto,BRA,"FW,MF",29.0,5.8,134.0,120.0,13.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,86.0,1.0,3.0,Coritiba,Brasileiro,Zé Roberto (Coritiba)
Thiago Dombroski,BRA,DF,20.0,5.6,260.0,253.0,7.0,7.0,0.0,10.0,0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,1.0,Coritiba,Brasileiro,Thiago Dombroski (Coritiba)
Jean Pedroso,BRA,DF,19.0,6.5,284.0,268.0,16.0,15.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,234.0,0.0,3.0,Coritiba,Brasileiro,Jean Pedroso (Coritiba)
Diogo Batista,BRA,"DF,MF",19.0,5.9,277.0,222.0,54.0,8.0,0.0,3.0,14,44.0,2.0,1.0,1.0,0.0,201.0,1.0,6.0,Coritiba,Brasileiro,Diogo Batista (Coritiba)
Rodrigo Pinho,BRA,FW,31.0,4.3,71.0,61.0,10.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,46.0,0.0,5.0,Coritiba,Brasileiro,Rodrigo Pinho (Coritiba)
Maurício Garcez,BRA,"MF,FW",25.0,6.6,137.0,130.0,6.0,1.0,0.0,0.0,9,2.0,0.0,0.0,0.0,0.0,92.0,1.0,9.0,Coritiba,Brasileiro,Maurício Garcez (Coritiba)
Fransérgio,BRA,MF,32.0,5.9,298.0,284.0,14.0,14.0,1.0,3.0,3,0.0,0.0,0.0,0.0,0.0,234.0,0.0,10.0,Coritiba,Brasileiro,Fransérgio (Coritiba)
Luan Polli,BRA,GK,29.0,4.3,108.0,67.0,41.0,11.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,Coritiba,Brasileiro,Luan Polli (Coritiba)
Andreas Samaris,GRE,MF,33.0,2.0,92.0,83.0,9.0,9.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,1.0,Coritiba,Brasileiro,Andreas Samaris (Coritiba)
Gabriel Boschilia,BRA,"MF,FW",26.0,3.8,182.0,162.0,19.0,5.0,2.0,3.0,15,4.0,9.0,4.0,3.0,0.0,145.0,1.0,2.0,Coritiba,Brasileiro,Gabriel Boschilia (Coritiba)
Hayner,BRA,"DF,MF",27.0,3.4,142.0,114.0,28.0,1.0,0.0,2.0,12,26.0,1.0,0.0,1.0,0.0,96.0,0.0,3.0,Coritiba,Brasileiro,Hayner (Coritiba)
Jhon Chancellor,VEN,DF,31.0,3.4,101.0,99.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,Coritiba,Brasileiro,Jhon Chancellor (Coritiba)
Pedro Luccas,BRA,GK,19.0,3.0,99.0,63.0,36.0,4.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,Coritiba,Brasileiro,Pedro Luccas (Coritiba)
Edu,BRA,"FW,MF",29.0,3.6,84.0,74.0,10.0,1.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,54.0,0.0,5.0,Coritiba,Brasileiro,Edu (Coritiba)
Júnior Urso,BRA,MF,33.0,3.3,122.0,117.0,5.0,5.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,109.0,0.0,2.0,Coritiba,Brasileiro,Júnior Urso (Coritiba)
Reynaldo Cesar Moraes,BRA,DF,26.0,2.7,82.0,77.0,5.0,1.0,0.0,1.0,2,4.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,Coritiba,Brasileiro,Reynaldo Cesar Moraes (Coritiba)
Maurício Antônio,BRA,DF,30.0,2.0,95.0,90.0,5.0,4.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,2.0,Coritiba,Brasileiro,Maurício Antônio (Coritiba)
Marcos Vinicius,BRA,"DF,MF",25.0,1.9,89.0,67.0,22.0,3.0,1.0,0.0,7,18.0,1.0,0.0,1.0,0.0,51.0,0.0,9.0,Coritiba,Brasileiro,Marcos Vinicius (Coritiba)
William Pottker,BRA,"FW,MF",29.0,1.3,40.0,38.0,2.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,Coritiba,Brasileiro,William Pottker (Coritiba)
Gabriel Silva,BRA,"FW,MF",20.0,1.0,22.0,21.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,Coritiba,Brasileiro,Gabriel Silva (Coritiba)
Gustavo Vilar,BRA,DF,22.0,1.0,59.0,58.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,Coritiba,Brasileiro,Gustavo Vilar (Coritiba)
Lucas Barbosa,BRA,"MF,FW",21.0,1.1,46.0,43.0,3.0,2.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,Coritiba,Brasileiro,Lucas Barbosa (Coritiba)
Jesé,ESP,MF,29.0,1.1,34.0,34.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,Coritiba,Brasileiro,Jesé (Coritiba)
Lucas Ronier,BRA,"FW,MF",18.0,0.6,30.0,29.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,Coritiba,Brasileiro,Lucas Ronier (Coritiba)
Wesley Pombo,BRA,MF,20.0,0.6,12.0,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,Coritiba,Brasileiro,Wesley Pombo (Coritiba)
Ruan Lucas,BRA,"MF,FW",18.0,0.3,13.0,13.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,Coritiba,Brasileiro,Ruan Lucas (Coritiba)
Éberth Araújo Nogueira,BRA,FW,19.0,0.3,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Coritiba,Brasileiro,Éberth Araújo Nogueira (Coritiba)
Rafael Cabral,BRA,GK,32.0,37.0,1221.0,800.0,419.0,121.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,960.0,2.0,0.0,Cruzeiro,Brasileiro,Rafael Cabral (Cruzeiro)
Luciano Castán,BRA,DF,33.0,35.7,1936.0,1833.0,98.0,90.0,0.0,17.0,3,3.0,0.0,0.0,0.0,0.0,1659.0,5.0,14.0,Cruzeiro,Brasileiro,Luciano Castán (Cruzeiro)
Marlon,BRA,DF,25.0,35.5,2197.0,1772.0,419.0,45.0,1.0,31.0,166,344.0,30.0,16.0,6.0,0.0,1681.0,6.0,59.0,Cruzeiro,Brasileiro,Marlon (Cruzeiro)
William,BRA,DF,27.0,29.4,1600.0,1262.0,333.0,40.0,5.0,15.0,140,288.0,5.0,0.0,3.0,0.0,1177.0,5.0,56.0,Cruzeiro,Brasileiro,William (Cruzeiro)
Bruno Nascimento,BRA,"FW,MF",25.0,31.3,971.0,893.0,71.0,10.0,2.0,8.0,80,18.0,31.0,14.0,4.0,1.0,690.0,7.0,36.0,Cruzeiro,Brasileiro,Bruno Nascimento (Cruzeiro)
Neris,BRA,DF,30.0,23.5,1008.0,965.0,38.0,36.0,0.0,10.0,3,2.0,0.0,0.0,0.0,0.0,841.0,5.0,6.0,Cruzeiro,Brasileiro,Neris (Cruzeiro)
Mateus Vital,BRA,MF,24.0,20.9,904.0,854.0,48.0,24.0,3.0,14.0,42,14.0,4.0,1.0,1.0,0.0,760.0,2.0,29.0,Cruzeiro,Brasileiro,Mateus Vital (Cruzeiro)
Machado,BRA,MF,27.0,25.3,1271.0,1158.0,109.0,44.0,1.0,18.0,63,6.0,59.0,23.0,23.0,0.0,1052.0,4.0,13.0,Cruzeiro,Brasileiro,Machado (Cruzeiro)
Wesley,BRA,"FW,MF",23.0,19.7,576.0,563.0,10.0,0.0,2.0,7.0,42,10.0,0.0,0.0,0.0,0.0,384.0,3.0,26.0,Cruzeiro,Brasileiro,Wesley (Cruzeiro)
Jussa,BRA,MF,26.0,19.6,801.0,773.0,24.0,20.0,1.0,4.0,3,4.0,0.0,0.0,0.0,0.0,666.0,4.0,13.0,Cruzeiro,Brasileiro,Jussa (Cruzeiro)
Lucas Silva,BRA,MF,29.0,16.4,929.0,830.0,94.0,36.0,5.0,7.0,71,0.0,55.0,19.0,31.0,0.0,752.0,5.0,18.0,Cruzeiro,Brasileiro,Lucas Silva (Cruzeiro)
Arthur,BRA,"FW,MF",24.0,15.0,431.0,422.0,8.0,1.0,1.0,2.0,29,4.0,2.0,1.0,0.0,0.0,323.0,1.0,14.0,Cruzeiro,Brasileiro,Arthur (Cruzeiro)
Lucas Oliveira,BRA,DF,26.0,14.6,782.0,736.0,43.0,42.0,1.0,3.0,2,0.0,0.0,0.0,0.0,0.0,645.0,3.0,5.0,Cruzeiro,Brasileiro,Lucas Oliveira (Cruzeiro)
Gilberto,BRA,FW,33.0,12.1,266.0,238.0,25.0,0.0,1.0,2.0,6,1.0,0.0,0.0,0.0,0.0,200.0,3.0,12.0,Cruzeiro,Brasileiro,Gilberto (Cruzeiro)
Matheus Pereira,POR,"FW,MF",26.0,11.4,607.0,523.0,80.0,32.0,12.0,7.0,54,16.0,25.0,8.0,13.0,0.0,447.0,4.0,16.0,Cruzeiro,Brasileiro,Matheus Pereira (Cruzeiro)
Nikão,BRA,"FW,MF",30.0,8.9,381.0,339.0,41.0,5.0,3.0,5.0,42,6.0,28.0,14.0,10.0,0.0,283.0,1.0,12.0,Cruzeiro,Brasileiro,Nikão (Cruzeiro)
Ian Luccas,BRA,MF,19.0,5.3,125.0,123.0,1.0,1.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,94.0,1.0,0.0,Cruzeiro,Brasileiro,Ian Luccas (Cruzeiro)
Helibelton Palacios,COL,DF,29.0,7.0,282.0,218.0,62.0,2.0,0.0,0.0,13,60.0,0.0,0.0,0.0,0.0,210.0,2.0,13.0,Cruzeiro,Brasileiro,Helibelton Palacios (Cruzeiro)
Rafael Elias,BRA,FW,23.0,6.0,105.0,95.0,9.0,0.0,4.0,1.0,6,2.0,0.0,0.0,0.0,0.0,68.0,1.0,3.0,Cruzeiro,Brasileiro,Rafael Elias (Cruzeiro)
Neto Moura,BRA,MF,26.0,5.5,261.0,252.0,7.0,3.0,2.0,1.0,4,4.0,0.0,0.0,0.0,0.0,221.0,2.0,7.0,Cruzeiro,Brasileiro,Neto Moura (Cruzeiro)
Ramiro Benetti,BRA,MF,29.0,4.5,250.0,241.0,9.0,3.0,0.0,2.0,4,5.0,0.0,0.0,0.0,0.0,211.0,0.0,6.0,Cruzeiro,Brasileiro,Ramiro Benetti (Cruzeiro)
Richard,BRA,MF,28.0,3.8,253.0,246.0,6.0,6.0,0.0,3.0,2,0.0,0.0,0.0,0.0,0.0,223.0,1.0,3.0,Cruzeiro,Brasileiro,Richard (Cruzeiro)
João Wellington,BRA,MF,19.0,4.1,113.0,102.0,11.0,1.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,92.0,0.0,1.0,Cruzeiro,Brasileiro,João Wellington (Cruzeiro)
Kaiki,BRA,"DF,FW",19.0,2.5,104.0,63.0,41.0,2.0,1.0,0.0,4,39.0,0.0,0.0,0.0,0.0,71.0,0.0,5.0,Cruzeiro,Brasileiro,Kaiki (Cruzeiro)
Wallisson Luiz,BRA,MF,25.0,4.4,161.0,156.0,3.0,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,128.0,2.0,6.0,Cruzeiro,Brasileiro,Wallisson Luiz (Cruzeiro)
Henrique Dourado,BRA,FW,33.0,3.8,64.0,60.0,4.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,44.0,0.0,3.0,Cruzeiro,Brasileiro,Henrique Dourado (Cruzeiro)
Stênio Toledo,BRA,"FW,MF",19.0,3.2,116.0,111.0,5.0,0.0,1.0,2.0,8,5.0,0.0,0.0,0.0,0.0,87.0,0.0,8.0,Cruzeiro,Brasileiro,Stênio Toledo (Cruzeiro)
Robert,BRA,"MF,FW",17.0,2.1,40.0,39.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,Cruzeiro,Brasileiro,Robert (Cruzeiro)
João Marcelo,BRA,DF,22.0,1.8,112.0,109.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,Cruzeiro,Brasileiro,João Marcelo (Cruzeiro)
Igor Marques,BRA,DF,24.0,1.3,83.0,70.0,12.0,0.0,0.0,0.0,8,12.0,0.0,0.0,0.0,0.0,56.0,1.0,5.0,Cruzeiro,Brasileiro,Igor Marques (Cruzeiro)
Anderson,BRA,GK,24.0,1.0,18.0,15.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,Cruzeiro,Brasileiro,Anderson (Cruzeiro)
Rafael Bilu,BRA,FW,23.0,1.0,36.0,35.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,29.0,1.0,2.0,Cruzeiro,Brasileiro,Rafael Bilu (Cruzeiro)
Reynaldo Cesar Moraes,BRA,DF,26.0,0.7,32.0,31.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,Cruzeiro,Brasileiro,Reynaldo Cesar Moraes (Cruzeiro)
Fernando Henrique,BRA,MF,21.0,1.5,46.0,44.0,2.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,1.0,Cruzeiro,Brasileiro,Fernando Henrique (Cruzeiro)
Paulo Vitor,BRA,"MF,DF",23.0,1.4,76.0,71.0,5.0,0.0,0.0,0.0,8,5.0,0.0,0.0,0.0,0.0,67.0,0.0,4.0,Cruzeiro,Brasileiro,Paulo Vitor (Cruzeiro)
Daniel,BRA,MF,20.0,0.3,33.0,31.0,2.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,Cruzeiro,Brasileiro,Daniel (Cruzeiro)
João Pedro,BRA,FW,19.0,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Cruzeiro,Brasileiro,João Pedro (Cruzeiro)
Luis,BRA,FW,17.0,0.1,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Cruzeiro,Brasileiro,Luis (Cruzeiro)
Marllon Borges,BRA,DF,30.0,36.0,1464.0,1385.0,78.0,76.0,0.0,9.0,1,2.0,0.0,0.0,0.0,0.0,1265.0,1.0,18.0,Cuiabá,Brasileiro,Marllon Borges (Cuiabá)
Walter,BRA,GK,35.0,35.0,934.0,576.0,355.0,91.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,699.0,3.0,0.0,Cuiabá,Brasileiro,Walter (Cuiabá)
Deyverson,BRA,FW,31.0,32.3,671.0,612.0,54.0,2.0,1.0,10.0,16,7.0,0.0,0.0,0.0,0.0,380.0,5.0,12.0,Cuiabá,Brasileiro,Deyverson (Cuiabá)
Raniele,BRA,"MF,DF",26.0,32.1,1102.0,1047.0,47.0,36.0,4.0,10.0,15,10.0,0.0,0.0,0.0,0.0,827.0,8.0,22.0,Cuiabá,Brasileiro,Raniele (Cuiabá)
Matheus Alexandre,BRA,DF,23.0,33.1,1543.0,1214.0,327.0,26.0,0.0,3.0,72,301.0,0.0,0.0,0.0,0.0,1213.0,2.0,45.0,Cuiabá,Brasileiro,Matheus Alexandre (Cuiabá)
Alan Empereur,BRA,DF,28.0,32.8,1670.0,1528.0,137.0,127.0,3.0,45.0,13,10.0,0.0,0.0,0.0,0.0,1426.0,5.0,4.0,Cuiabá,Brasileiro,Alan Empereur (Cuiabá)
Rikelme,BRA,DF,19.0,26.0,1068.0,847.0,215.0,16.0,1.0,4.0,84,198.0,1.0,0.0,1.0,0.0,760.0,6.0,27.0,Cuiabá,Brasileiro,Rikelme (Cuiabá)
Denilson,BRA,MF,21.0,21.2,1087.0,1008.0,73.0,34.0,4.0,7.0,80,6.0,30.0,10.0,13.0,1.0,888.0,6.0,21.0,Cuiabá,Brasileiro,Denilson (Cuiabá)
Jonathan Cafu,BRA,"FW,MF",31.0,19.0,557.0,545.0,8.0,2.0,1.0,1.0,49,3.0,1.0,0.0,0.0,0.0,399.0,4.0,26.0,Cuiabá,Brasileiro,Jonathan Cafu (Cuiabá)
Clayson,BRA,"FW,MF",27.0,18.2,632.0,543.0,78.0,22.0,2.0,4.0,102,7.0,48.0,13.0,18.0,5.0,433.0,11.0,36.0,Cuiabá,Brasileiro,Clayson (Cuiabá)
Fernando Sobral,BRA,MF,28.0,21.1,925.0,861.0,59.0,34.0,3.0,8.0,48,13.0,2.0,0.0,1.0,0.0,702.0,5.0,26.0,Cuiabá,Brasileiro,Fernando Sobral (Cuiabá)
Allyson Aires dos Santos,BRA,DF,32.0,12.6,503.0,478.0,25.0,21.0,0.0,1.0,1,4.0,0.0,0.0,0.0,0.0,452.0,0.0,2.0,Cuiabá,Brasileiro,Allyson Aires dos Santos (Cuiabá)
Wellington Silva,BRA,FW,30.0,14.8,409.0,397.0,6.0,1.0,4.0,2.0,30,5.0,0.0,0.0,0.0,0.0,317.0,6.0,11.0,Cuiabá,Brasileiro,Wellington Silva (Cuiabá)
Pablo Ceppelini,URU,MF,31.0,11.1,615.0,477.0,134.0,57.0,0.0,2.0,120,11.0,62.0,22.0,32.0,0.0,454.0,4.0,7.0,Cuiabá,Brasileiro,Pablo Ceppelini (Cuiabá)
Filipe Augusto,BRA,MF,29.0,11.8,799.0,747.0,50.0,27.0,1.0,10.0,35,0.0,23.0,9.0,9.0,0.0,696.0,2.0,5.0,Cuiabá,Brasileiro,Filipe Augusto (Cuiabá)
Isidro Pitta,PAR,FW,23.0,9.1,237.0,223.0,11.0,0.0,1.0,0.0,18,2.0,1.0,0.0,0.0,0.0,156.0,3.0,9.0,Cuiabá,Brasileiro,Isidro Pitta (Cuiabá)
Lucas Mineiro,BRA,MF,26.0,6.8,225.0,211.0,13.0,10.0,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,185.0,1.0,6.0,Cuiabá,Brasileiro,Lucas Mineiro (Cuiabá)
Derik Lacerda,BRA,"FW,MF",23.0,7.3,164.0,160.0,4.0,2.0,1.0,1.0,8,2.0,0.0,0.0,0.0,0.0,129.0,0.0,6.0,Cuiabá,Brasileiro,Derik Lacerda (Cuiabá)
Patric Calmon,BRA,DF,28.0,5.8,288.0,232.0,55.0,1.0,0.0,3.0,29,53.0,1.0,0.0,0.0,0.0,209.0,1.0,5.0,Cuiabá,Brasileiro,Patric Calmon (Cuiabá)
Emerson Negueba,BRA,FW,22.0,5.4,143.0,142.0,1.0,0.0,0.0,0.0,9,0.0,1.0,0.0,0.0,0.0,107.0,0.0,7.0,Cuiabá,Brasileiro,Emerson Negueba (Cuiabá)
Matheusinho,BRA,DF,24.0,4.8,232.0,196.0,36.0,7.0,0.0,0.0,23,29.0,0.0,0.0,0.0,0.0,170.0,0.0,5.0,Cuiabá,Brasileiro,Matheusinho (Cuiabá)
