Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Cleiton Schwengber,BRA,GK,25.0,33.0,1102.0,792.0,1080.0,21.0,2.0,2.0,1102.0,1.0,1.0,100.0,0.0,0.0,614.0,3550.0,2207.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,Bragantino,Brasileiro,Cleiton Schwengber (Bragantino)
Juninho Capixaba,BRA,DF,25.0,31.9,2536.0,92.0,561.0,1316.0,696.0,51.0,2536.0,59.0,22.0,37.3,29.0,49.2,1343.0,7550.0,4067.0,71.0,73.0,5.0,41.0,19.0,1436.0,127.0,Bragantino,Brasileiro,Juninho Capixaba (Bragantino)
Lucas Evangelista,BRA,MF,27.0,30.2,1908.0,34.0,195.0,843.0,880.0,76.0,1908.0,75.0,31.0,41.3,30.0,40.0,1014.0,4138.0,1705.0,34.0,40.0,7.0,63.0,49.0,1282.0,151.0,Bragantino,Brasileiro,Lucas Evangelista (Bragantino)
Matheus Fernandes,BRA,MF,24.0,26.0,1576.0,40.0,287.0,1009.0,303.0,14.0,1576.0,51.0,30.0,58.8,17.0,33.3,856.0,3963.0,2040.0,41.0,45.0,2.0,42.0,24.0,936.0,46.0,Bragantino,Brasileiro,Matheus Fernandes (Bragantino)
Eduardo Sasha,BRA,"FW,MF",30.0,24.8,925.0,19.0,58.0,407.0,466.0,101.0,922.0,31.0,13.0,41.9,16.0,51.6,541.0,2072.0,855.0,23.0,27.0,8.0,48.0,25.0,680.0,141.0,Bragantino,Brasileiro,Eduardo Sasha (Bragantino)
Vitinho,BRA,"FW,MF",23.0,22.8,1194.0,18.0,95.0,405.0,708.0,102.0,1194.0,84.0,32.0,38.1,39.0,46.4,774.0,4448.0,2314.0,76.0,67.0,36.0,54.0,46.0,857.0,244.0,Bragantino,Brasileiro,Vitinho (Bragantino)
Jadsom,BRA,MF,21.0,21.1,1346.0,45.0,252.0,811.0,299.0,22.0,1346.0,26.0,18.0,69.2,6.0,23.1,696.0,3119.0,1308.0,16.0,20.0,3.0,26.0,24.0,813.0,51.0,Bragantino,Brasileiro,Jadsom (Bragantino)
Helinho,BRA,FW,22.0,15.4,1006.0,8.0,87.0,337.0,596.0,54.0,1006.0,85.0,39.0,45.9,39.0,45.9,640.0,4272.0,1902.0,54.0,46.0,19.0,45.0,15.0,707.0,168.0,Bragantino,Brasileiro,Helinho (Bragantino)
Leonardo Realpe,ECU,DF,21.0,18.7,993.0,104.0,430.0,535.0,31.0,10.0,993.0,7.0,7.0,100.0,0.0,0.0,565.0,3116.0,1946.0,15.0,7.0,0.0,5.0,2.0,611.0,3.0,Bragantino,Brasileiro,Leonardo Realpe (Bragantino)
Leo Ortiz,BRA,DF,27.0,17.8,1236.0,165.0,519.0,664.0,62.0,19.0,1236.0,9.0,5.0,55.6,3.0,33.3,669.0,3898.0,2604.0,28.0,13.0,1.0,6.0,4.0,751.0,2.0,Bragantino,Brasileiro,Leo Ortiz (Bragantino)
José Hurtado,ECU,DF,21.0,18.0,1181.0,49.0,261.0,536.0,392.0,19.0,1181.0,38.0,20.0,52.6,15.0,39.5,577.0,3165.0,1683.0,57.0,34.0,9.0,18.0,7.0,569.0,79.0,Bragantino,Brasileiro,José Hurtado (Bragantino)
Aderlan Silva,BRA,DF,32.0,15.8,1213.0,56.0,328.0,548.0,342.0,14.0,1213.0,24.0,12.0,50.0,10.0,41.7,522.0,2356.0,1196.0,23.0,19.0,6.0,15.0,4.0,612.0,41.0,Bragantino,Brasileiro,Aderlan Silva (Bragantino)
Eric Ramires,BRA,MF,22.0,15.3,860.0,5.0,88.0,483.0,295.0,26.0,860.0,32.0,15.0,46.9,15.0,46.9,520.0,2297.0,1022.0,22.0,25.0,2.0,29.0,13.0,570.0,50.0,Bragantino,Brasileiro,Eric Ramires (Bragantino)
Luan Patrick,BRA,DF,21.0,12.4,705.0,71.0,334.0,349.0,25.0,12.0,705.0,1.0,0.0,0.0,1.0,100.0,404.0,2045.0,1128.0,6.0,3.0,1.0,4.0,0.0,435.0,1.0,Bragantino,Brasileiro,Luan Patrick (Bragantino)
Luan Cândido,BRA,DF,21.0,12.0,771.0,48.0,216.0,383.0,177.0,33.0,771.0,19.0,11.0,57.9,4.0,21.1,390.0,2089.0,1010.0,19.0,13.0,2.0,11.0,11.0,437.0,42.0,Bragantino,Brasileiro,Luan Cândido (Bragantino)
Eduardo Santos,BRA,DF,25.0,11.3,665.0,112.0,336.0,307.0,32.0,10.0,665.0,17.0,12.0,70.6,4.0,23.5,376.0,2286.0,1285.0,11.0,8.0,1.0,5.0,5.0,390.0,2.0,Bragantino,Brasileiro,Eduardo Santos (Bragantino)
Thiago Borbas,URU,FW,20.0,15.9,541.0,6.0,19.0,179.0,347.0,92.0,541.0,26.0,13.0,50.0,9.0,34.6,321.0,1215.0,317.0,12.0,9.0,4.0,53.0,24.0,412.0,119.0,Bragantino,Brasileiro,Thiago Borbas (Bragantino)
Henry Mosquera,COL,"FW,MF",21.0,11.8,542.0,9.0,48.0,156.0,360.0,54.0,542.0,106.0,55.0,51.9,46.0,43.4,412.0,3379.0,2057.0,71.0,50.0,23.0,32.0,26.0,418.0,161.0,Bragantino,Brasileiro,Henry Mosquera (Bragantino)
Natan,BRA,DF,21.0,9.3,470.0,53.0,201.0,254.0,20.0,7.0,470.0,2.0,1.0,50.0,1.0,50.0,272.0,2021.0,1130.0,7.0,3.0,0.0,6.0,0.0,262.0,0.0,Bragantino,Brasileiro,Natan (Bragantino)
Bruno,BRA,"FW,MF",19.0,7.9,388.0,1.0,18.0,175.0,203.0,39.0,388.0,31.0,21.0,67.7,9.0,29.0,263.0,1723.0,693.0,19.0,14.0,9.0,27.0,10.0,294.0,68.0,Bragantino,Brasileiro,Bruno (Bragantino)
Marcos Vinicios Sorriso,BRA,"FW,DF",21.0,10.4,637.0,7.0,67.0,232.0,349.0,35.0,637.0,43.0,18.0,41.9,18.0,41.9,362.0,2392.0,1159.0,40.0,30.0,7.0,40.0,25.0,415.0,128.0,Bragantino,Brasileiro,Marcos Vinicios Sorriso (Bragantino)
Lucão,BRA,GK,21.0,5.0,159.0,129.0,159.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,87.0,500.0,277.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,Bragantino,Brasileiro,Lucão (Bragantino)
Gustavinho,BRA,"MF,FW",18.0,7.4,399.0,6.0,48.0,208.0,149.0,12.0,399.0,36.0,24.0,66.7,11.0,30.6,225.0,1162.0,573.0,15.0,10.0,4.0,19.0,18.0,249.0,26.0,Bragantino,Brasileiro,Gustavinho (Bragantino)
Matheus Gonçalves,BRA,"FW,MF",17.0,5.1,370.0,2.0,33.0,144.0,206.0,26.0,370.0,44.0,22.0,50.0,20.0,45.5,272.0,2146.0,1150.0,33.0,35.0,9.0,23.0,17.0,278.0,36.0,Bragantino,Brasileiro,Matheus Gonçalves (Bragantino)
Alerrandro,BRA,"FW,MF",23.0,4.5,115.0,7.0,9.0,44.0,63.0,19.0,115.0,6.0,3.0,50.0,3.0,50.0,65.0,198.0,81.0,3.0,3.0,1.0,13.0,3.0,81.0,20.0,Bragantino,Brasileiro,Alerrandro (Bragantino)
Lucão,BRA,DF,24.0,2.2,98.0,8.0,41.0,50.0,7.0,3.0,98.0,1.0,1.0,100.0,0.0,0.0,51.0,256.0,125.0,0.0,1.0,1.0,5.0,0.0,47.0,0.0,Bragantino,Brasileiro,Lucão (Bragantino)
Guilherme,BRA,"DF,MF",20.0,2.9,187.0,7.0,49.0,85.0,54.0,2.0,187.0,2.0,1.0,50.0,1.0,50.0,87.0,486.0,280.0,4.0,6.0,0.0,4.0,3.0,93.0,9.0,Bragantino,Brasileiro,Guilherme (Bragantino)
Ignacio Laquintana,URU,FW,23.0,2.0,99.0,0.0,10.0,30.0,61.0,6.0,99.0,5.0,3.0,60.0,2.0,40.0,63.0,306.0,166.0,6.0,7.0,1.0,11.0,0.0,70.0,23.0,Bragantino,Brasileiro,Ignacio Laquintana (Bragantino)
Talisson,BRA,FW,20.0,1.7,72.0,2.0,14.0,15.0,45.0,9.0,72.0,13.0,5.0,38.5,8.0,61.5,46.0,300.0,208.0,9.0,4.0,3.0,5.0,3.0,48.0,11.0,Bragantino,Brasileiro,Talisson (Bragantino)
Raul,BRA,"MF,DF",26.0,1.2,70.0,6.0,17.0,40.0,13.0,0.0,70.0,2.0,0.0,0.0,2.0,100.0,42.0,178.0,58.0,1.0,0.0,0.0,2.0,2.0,44.0,1.0,Bragantino,Brasileiro,Raul (Bragantino)
Yani Quintero,COL,MF,20.0,1.1,64.0,3.0,16.0,37.0,12.0,0.0,64.0,1.0,1.0,100.0,0.0,0.0,28.0,158.0,88.0,1.0,2.0,0.0,1.0,0.0,38.0,0.0,Bragantino,Brasileiro,Yani Quintero (Bragantino)
Cipriano,BRA,DF,20.0,0.8,44.0,12.0,29.0,15.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,22.0,89.0,22.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,Bragantino,Brasileiro,Cipriano (Bragantino)
Lucas Cunha,BRA,DF,26.0,0.8,92.0,6.0,19.0,73.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,70.0,407.0,267.0,0.0,0.0,0.0,1.0,0.0,79.0,0.0,Bragantino,Brasileiro,Lucas Cunha (Bragantino)
Nathan Camargo,BRA,MF,17.0,0.1,6.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Bragantino,Brasileiro,Nathan Camargo (Bragantino)
Bruno Praxedes,BRA,MF,20.0,0.1,6.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,Bragantino,Brasileiro,Bruno Praxedes (Bragantino)
Cássio,BRA,GK,35.0,36.8,1172.0,1037.0,1167.0,5.0,0.0,0.0,1172.0,0.0,0.0,0.0,0.0,0.0,551.0,3507.0,2435.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,Corinthians,Brasileiro,Cássio (Corinthians)
Gil,BRA,DF,35.0,32.0,1761.0,353.0,1013.0,706.0,52.0,41.0,1761.0,5.0,1.0,20.0,4.0,80.0,1036.0,3768.0,1671.0,4.0,6.0,0.0,4.0,2.0,1196.0,5.0,Corinthians,Brasileiro,Gil (Corinthians)
Yuri Alberto,BRA,FW,21.0,30.2,911.0,23.0,63.0,420.0,436.0,138.0,911.0,51.0,23.0,45.1,20.0,39.2,522.0,2572.0,959.0,41.0,30.0,20.0,93.0,35.0,702.0,204.0,Corinthians,Brasileiro,Yuri Alberto (Corinthians)
Maycon,BRA,MF,25.0,26.7,1721.0,65.0,333.0,1119.0,278.0,25.0,1721.0,19.0,11.0,57.9,8.0,42.1,972.0,3695.0,2005.0,30.0,16.0,5.0,25.0,14.0,1230.0,33.0,Corinthians,Brasileiro,Maycon (Corinthians)
Fagner,BRA,DF,33.0,23.3,1790.0,98.0,552.0,861.0,394.0,18.0,1790.0,29.0,13.0,44.8,14.0,48.3,948.0,4083.0,2277.0,45.0,35.0,4.0,27.0,11.0,1076.0,83.0,Corinthians,Brasileiro,Fagner (Corinthians)
Fábio Santos,BRA,DF,37.0,18.6,1286.0,87.0,431.0,584.0,285.0,14.0,1281.0,8.0,4.0,50.0,1.0,12.5,675.0,3020.0,1639.0,24.0,20.0,1.0,13.0,3.0,810.0,59.0,Corinthians,Brasileiro,Fábio Santos (Corinthians)
Bruno Méndez,URU,DF,23.0,18.3,1162.0,105.0,498.0,532.0,138.0,5.0,1162.0,4.0,1.0,25.0,2.0,50.0,593.0,2264.0,1201.0,16.0,13.0,1.0,8.0,5.0,719.0,23.0,Corinthians,Brasileiro,Bruno Méndez (Corinthians)
Matheus Bidu,BRA,DF,23.0,18.4,1356.0,88.0,396.0,601.0,375.0,16.0,1356.0,36.0,13.0,36.1,17.0,47.2,738.0,4062.0,2383.0,58.0,31.0,2.0,24.0,9.0,773.0,100.0,Corinthians,Brasileiro,Matheus Bidu (Corinthians)
Giuliano de Paula,BRA,"MF,FW",32.0,18.1,1068.0,28.0,188.0,667.0,219.0,25.0,1068.0,25.0,12.0,48.0,9.0,36.0,600.0,2259.0,1068.0,15.0,9.0,4.0,26.0,12.0,753.0,34.0,Corinthians,Brasileiro,Giuliano de Paula (Corinthians)
Fausto Vera,ARG,MF,22.0,15.3,1002.0,48.0,300.0,598.0,114.0,8.0,1002.0,20.0,10.0,50.0,8.0,40.0,603.0,3053.0,1538.0,15.0,17.0,1.0,16.0,16.0,701.0,16.0,Corinthians,Brasileiro,Fausto Vera (Corinthians)
Renato Augusto,BRA,MF,34.0,14.2,881.0,13.0,79.0,467.0,341.0,22.0,881.0,34.0,20.0,58.8,11.0,32.4,545.0,2757.0,1258.0,38.0,21.0,7.0,21.0,12.0,689.0,98.0,Corinthians,Brasileiro,Renato Augusto (Corinthians)
Roger Guedes,BRA,"FW,MF",26.0,15.0,646.0,14.0,64.0,293.0,298.0,66.0,644.0,41.0,16.0,39.0,20.0,48.8,436.0,2811.0,1295.0,38.0,28.0,17.0,25.0,13.0,517.0,100.0,Corinthians,Brasileiro,Roger Guedes (Corinthians)
Lucas Veríssimo,BRA,DF,27.0,14.5,934.0,145.0,488.0,411.0,36.0,23.0,934.0,4.0,2.0,50.0,2.0,50.0,525.0,2459.0,1328.0,4.0,2.0,0.0,6.0,0.0,634.0,3.0,Corinthians,Brasileiro,Lucas Veríssimo (Corinthians)
Gabriel Moscardo,BRA,MF,17.0,12.6,726.0,56.0,205.0,463.0,72.0,5.0,726.0,36.0,23.0,63.9,12.0,33.3,398.0,2069.0,1175.0,17.0,11.0,2.0,27.0,10.0,458.0,16.0,Corinthians,Brasileiro,Gabriel Moscardo (Corinthians)
Caetano,BRA,DF,23.0,13.4,924.0,136.0,489.0,418.0,21.0,6.0,924.0,2.0,1.0,50.0,1.0,50.0,551.0,2014.0,1170.0,2.0,5.0,1.0,3.0,0.0,679.0,0.0,Corinthians,Brasileiro,Caetano (Corinthians)
Ángel Romero,PAR,FW,30.0,13.3,688.0,19.0,104.0,269.0,321.0,33.0,688.0,60.0,14.0,23.3,42.0,70.0,437.0,2524.0,1202.0,41.0,34.0,4.0,25.0,12.0,512.0,131.0,Corinthians,Brasileiro,Ángel Romero (Corinthians)
Murillo,BRA,DF,20.0,12.9,853.0,146.0,437.0,396.0,28.0,9.0,853.0,14.0,9.0,64.3,3.0,21.4,494.0,2162.0,1144.0,10.0,7.0,0.0,5.0,3.0,551.0,2.0,Corinthians,Brasileiro,Murillo (Corinthians)
Ruan Oliveira Ferreira,BRA,"MF,FW",22.0,9.8,472.0,11.0,72.0,253.0,152.0,10.0,472.0,28.0,16.0,57.1,9.0,32.1,248.0,1570.0,786.0,23.0,15.0,1.0,19.0,10.0,291.0,44.0,Corinthians,Brasileiro,Ruan Oliveira Ferreira (Corinthians)
Adson,BRA,"FW,MF",22.0,9.5,497.0,7.0,78.0,232.0,198.0,22.0,497.0,42.0,25.0,59.5,14.0,33.3,336.0,2594.0,1468.0,49.0,33.0,7.0,17.0,5.0,357.0,68.0,Corinthians,Brasileiro,Adson (Corinthians)
Wesley Ribeiro,BRA,"FW,MF",17.0,9.6,449.0,9.0,52.0,195.0,216.0,27.0,449.0,102.0,46.0,45.1,37.0,36.3,338.0,3425.0,1690.0,60.0,49.0,14.0,38.0,17.0,339.0,97.0,Corinthians,Brasileiro,Wesley Ribeiro (Corinthians)
Budiga Roni,BRA,MF,23.0,7.5,489.0,22.0,135.0,315.0,40.0,2.0,489.0,3.0,2.0,66.7,1.0,33.3,288.0,1093.0,447.0,4.0,1.0,0.0,7.0,3.0,330.0,1.0,Corinthians,Brasileiro,Budiga Roni (Corinthians)
Matías Rojas,PAR,"MF,FW",27.0,7.0,420.0,5.0,48.0,230.0,145.0,11.0,420.0,14.0,5.0,35.7,9.0,64.3,232.0,1124.0,469.0,13.0,5.0,3.0,13.0,11.0,307.0,27.0,Corinthians,Brasileiro,Matías Rojas (Corinthians)
Pedrinho Santos,BRA,"FW,MF",16.0,6.9,310.0,3.0,43.0,129.0,143.0,20.0,310.0,40.0,18.0,45.0,18.0,45.0,204.0,1721.0,795.0,26.0,15.0,5.0,20.0,4.0,226.0,52.0,Corinthians,Brasileiro,Pedrinho Santos (Corinthians)
Guilherme Biro,BRA,"FW,MF",18.0,6.4,291.0,3.0,43.0,137.0,118.0,13.0,291.0,25.0,10.0,40.0,12.0,48.0,194.0,1185.0,589.0,18.0,13.0,4.0,10.0,4.0,212.0,44.0,Corinthians,Brasileiro,Guilherme Biro (Corinthians)
Matheus Araújo,BRA,"MF,FW",20.0,6.5,396.0,11.0,78.0,190.0,134.0,20.0,396.0,16.0,9.0,56.3,4.0,25.0,244.0,1157.0,588.0,18.0,13.0,6.0,14.0,7.0,279.0,43.0,Corinthians,Brasileiro,Matheus Araújo (Corinthians)
Felipe Augusto,BRA,"FW,MF",18.0,3.6,107.0,5.0,15.0,57.0,40.0,14.0,107.0,10.0,3.0,30.0,4.0,40.0,54.0,315.0,126.0,4.0,6.0,1.0,11.0,9.0,66.0,15.0,Corinthians,Brasileiro,Felipe Augusto (Corinthians)
Víctor Cantillo,COL,MF,29.0,3.0,195.0,13.0,76.0,110.0,11.0,0.0,195.0,1.0,0.0,0.0,1.0,100.0,130.0,490.0,206.0,2.0,2.0,0.0,2.0,0.0,134.0,1.0,Corinthians,Brasileiro,Víctor Cantillo (Corinthians)
Du Queiroz,BRA,"MF,DF",23.0,2.0,98.0,2.0,34.0,54.0,13.0,0.0,98.0,6.0,2.0,33.3,4.0,66.7,56.0,297.0,150.0,3.0,2.0,0.0,1.0,1.0,56.0,4.0,Corinthians,Brasileiro,Du Queiroz (Corinthians)
Léo Mana,BRA,DF,18.0,1.5,119.0,7.0,30.0,66.0,25.0,1.0,119.0,3.0,1.0,33.3,2.0,66.7,65.0,306.0,194.0,3.0,1.0,0.0,2.0,0.0,84.0,10.0,Corinthians,Brasileiro,Léo Mana (Corinthians)
Chrystian Barletta,BRA,MF,21.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Chrystian Barletta (Corinthians)
Gustavo Mosquito,BRA,"FW,MF",25.0,3.4,172.0,7.0,33.0,65.0,76.0,12.0,172.0,21.0,5.0,23.8,14.0,66.7,106.0,862.0,362.0,14.0,11.0,5.0,11.0,5.0,123.0,29.0,Corinthians,Brasileiro,Gustavo Mosquito (Corinthians)
Paulinho,BRA,"MF,FW",34.0,1.6,81.0,4.0,19.0,44.0,19.0,5.0,81.0,4.0,3.0,75.0,0.0,0.0,33.0,188.0,55.0,3.0,1.0,1.0,3.0,0.0,54.0,5.0,Corinthians,Brasileiro,Paulinho (Corinthians)
Giovane,BRA,FW,19.0,1.5,50.0,2.0,7.0,21.0,23.0,4.0,50.0,4.0,0.0,0.0,4.0,100.0,30.0,146.0,35.0,1.0,2.0,0.0,6.0,4.0,34.0,7.0,Corinthians,Brasileiro,Giovane (Corinthians)
Carlos Miguel,BRA,GK,24.0,1.2,46.0,39.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,28.0,163.0,101.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,Corinthians,Brasileiro,Carlos Miguel (Corinthians)
Fabián Balbuena,PAR,DF,31.0,1.0,70.0,10.0,48.0,22.0,1.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,29.0,172.0,113.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,Corinthians,Brasileiro,Fabián Balbuena (Corinthians)
Júnior Moraes,UKR,DF,35.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Júnior Moraes (Corinthians)
Gabriel,BRA,GK,30.0,30.7,1098.0,950.0,1090.0,8.0,0.0,0.0,1098.0,0.0,0.0,0.0,0.0,0.0,543.0,2839.0,1589.0,0.0,0.0,0.0,1.0,0.0,378.0,0.0,Coritiba,Brasileiro,Gabriel (Coritiba)
Robson,BRA,"MF,FW",31.0,26.1,1055.0,40.0,182.0,472.0,412.0,72.0,1047.0,49.0,18.0,36.7,24.0,49.0,560.0,2634.0,1237.0,32.0,24.0,6.0,52.0,38.0,686.0,146.0,Coritiba,Brasileiro,Robson (Coritiba)
Natanael,BRA,DF,21.0,27.8,1560.0,91.0,549.0,629.0,404.0,29.0,1560.0,50.0,23.0,46.0,23.0,46.0,717.0,4072.0,2007.0,43.0,31.0,6.0,39.0,27.0,740.0,120.0,Coritiba,Brasileiro,Natanael (Coritiba)
Marcelino Moreno,ARG,MF,28.0,25.6,1309.0,6.0,130.0,581.0,638.0,58.0,1309.0,199.0,87.0,43.7,85.0,42.7,880.0,6383.0,3164.0,100.0,77.0,29.0,84.0,49.0,896.0,188.0,Coritiba,Brasileiro,Marcelino Moreno (Coritiba)
Bruno Gomes,BRA,MF,21.0,24.4,1214.0,32.0,246.0,649.0,339.0,46.0,1214.0,69.0,33.0,47.8,29.0,42.0,665.0,3995.0,1994.0,53.0,35.0,16.0,47.0,23.0,789.0,61.0,Coritiba,Brasileiro,Bruno Gomes (Coritiba)
Benjamín Kuscevic,CHI,DF,26.0,22.5,1221.0,199.0,711.0,489.0,31.0,12.0,1221.0,11.0,10.0,90.9,1.0,9.1,682.0,3100.0,1460.0,6.0,5.0,1.0,12.0,1.0,719.0,5.0,Coritiba,Brasileiro,Benjamín Kuscevic (Coritiba)
Henrique,BRA,DF,36.0,22.5,941.0,195.0,569.0,362.0,18.0,11.0,941.0,2.0,2.0,100.0,0.0,0.0,485.0,2559.0,1445.0,3.0,3.0,0.0,4.0,3.0,534.0,0.0,Coritiba,Brasileiro,Henrique (Coritiba)
Jamerson,BRA,"DF,FW",24.0,21.0,1179.0,63.0,398.0,521.0,287.0,16.0,1179.0,88.0,53.0,60.2,30.0,34.1,622.0,4177.0,2370.0,54.0,39.0,8.0,26.0,14.0,578.0,78.0,Coritiba,Brasileiro,Jamerson (Coritiba)
Sebastián Gómez,COL,MF,26.0,15.9,711.0,18.0,148.0,432.0,138.0,14.0,711.0,19.0,4.0,21.1,14.0,73.7,409.0,1801.0,807.0,17.0,7.0,1.0,25.0,7.0,440.0,33.0,Coritiba,Brasileiro,Sebastián Gómez (Coritiba)
Victor Luis,BRA,DF,29.0,17.4,1031.0,72.0,360.0,477.0,207.0,6.0,1031.0,10.0,3.0,30.0,6.0,60.0,509.0,2989.0,1527.0,28.0,25.0,0.0,14.0,8.0,545.0,30.0,Coritiba,Brasileiro,Victor Luis (Coritiba)
Matheus Bianqui,BRA,MF,25.0,15.8,686.0,52.0,191.0,369.0,135.0,30.0,686.0,15.0,7.0,46.7,6.0,40.0,327.0,1114.0,466.0,10.0,6.0,3.0,24.0,14.0,362.0,41.0,Coritiba,Brasileiro,Matheus Bianqui (Coritiba)
Andrey Ramos do Nascimento,BRA,MF,24.0,12.5,843.0,47.0,216.0,491.0,156.0,7.0,843.0,10.0,6.0,60.0,3.0,30.0,435.0,2168.0,1097.0,16.0,17.0,3.0,15.0,9.0,524.0,16.0,Coritiba,Brasileiro,Andrey Ramos do Nascimento (Coritiba)
Willian Farias,BRA,MF,33.0,10.7,551.0,33.0,156.0,348.0,54.0,1.0,551.0,18.0,14.0,77.8,4.0,22.2,298.0,1588.0,694.0,6.0,3.0,0.0,11.0,6.0,332.0,2.0,Coritiba,Brasileiro,Willian Farias (Coritiba)
Thalisson Gabriel,BRA,DF,21.0,10.5,577.0,98.0,346.0,218.0,17.0,6.0,577.0,7.0,7.0,100.0,0.0,0.0,285.0,1325.0,780.0,4.0,2.0,1.0,11.0,0.0,349.0,1.0,Coritiba,Brasileiro,Thalisson Gabriel (Coritiba)
Islam Slimani,ALG,FW,34.0,9.1,305.0,15.0,24.0,151.0,131.0,39.0,305.0,5.0,2.0,40.0,3.0,60.0,164.0,592.0,187.0,3.0,2.0,1.0,25.0,14.0,230.0,40.0,Coritiba,Brasileiro,Islam Slimani (Coritiba)
Kaio,BRA,"MF,FW",18.0,9.8,396.0,8.0,88.0,153.0,164.0,14.0,396.0,57.0,21.0,36.8,24.0,42.1,275.0,2200.0,1136.0,33.0,28.0,3.0,28.0,18.0,280.0,66.0,Coritiba,Brasileiro,Kaio (Coritiba)
Bruno Viana,BRA,DF,27.0,9.0,515.0,72.0,260.0,245.0,10.0,3.0,515.0,1.0,1.0,100.0,0.0,0.0,274.0,1311.0,707.0,4.0,3.0,0.0,1.0,0.0,312.0,1.0,Coritiba,Brasileiro,Bruno Viana (Coritiba)
Alef Manga,BRA,"FW,MF",28.0,8.9,340.0,3.0,33.0,124.0,189.0,42.0,339.0,27.0,17.0,63.0,8.0,29.6,195.0,1591.0,819.0,25.0,17.0,13.0,19.0,10.0,246.0,75.0,Coritiba,Brasileiro,Alef Manga (Coritiba)
Diogo,BRA,"FW,MF",26.0,8.4,277.0,5.0,26.0,142.0,110.0,28.0,277.0,13.0,6.0,46.2,6.0,46.2,133.0,564.0,202.0,7.0,3.0,1.0,22.0,9.0,170.0,26.0,Coritiba,Brasileiro,Diogo (Coritiba)
Liziero,BRA,MF,24.0,6.5,366.0,12.0,81.0,232.0,58.0,3.0,366.0,15.0,10.0,66.7,4.0,26.7,199.0,826.0,355.0,2.0,7.0,0.0,6.0,4.0,238.0,6.0,Coritiba,Brasileiro,Liziero (Coritiba)
Zé Roberto,BRA,"FW,MF",29.0,5.8,200.0,7.0,14.0,100.0,89.0,14.0,200.0,9.0,2.0,22.2,6.0,66.7,118.0,513.0,179.0,7.0,10.0,0.0,16.0,14.0,150.0,27.0,Coritiba,Brasileiro,Zé Roberto (Coritiba)
Thiago Dombroski,BRA,DF,20.0,5.6,311.0,36.0,147.0,162.0,4.0,2.0,311.0,2.0,1.0,50.0,0.0,0.0,183.0,1019.0,611.0,5.0,2.0,0.0,3.0,1.0,216.0,0.0,Coritiba,Brasileiro,Thiago Dombroski (Coritiba)
Jean Pedroso,BRA,DF,19.0,6.5,332.0,33.0,146.0,183.0,5.0,1.0,332.0,4.0,4.0,100.0,0.0,0.0,203.0,1043.0,641.0,4.0,2.0,0.0,1.0,1.0,212.0,0.0,Coritiba,Brasileiro,Jean Pedroso (Coritiba)
Diogo Batista,BRA,"DF,MF",19.0,5.9,354.0,23.0,123.0,169.0,66.0,6.0,354.0,10.0,3.0,30.0,5.0,50.0,181.0,813.0,497.0,8.0,7.0,2.0,10.0,5.0,197.0,13.0,Coritiba,Brasileiro,Diogo Batista (Coritiba)
Rodrigo Pinho,BRA,FW,31.0,4.3,118.0,6.0,15.0,63.0,42.0,11.0,118.0,8.0,2.0,25.0,3.0,37.5,59.0,271.0,122.0,4.0,5.0,1.0,7.0,5.0,78.0,11.0,Coritiba,Brasileiro,Rodrigo Pinho (Coritiba)
