Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Team,Championship,Player_Team
Breno,BRA,MF,22.0,0.1,4.0,6.0,66.7,38.0,19.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Breno (Botafogo (RJ))
Newton,BRA,DF,23.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Newton (Botafogo (RJ))
Rai,BRA,MF,20.0,0.0,5.0,5.0,100.0,80.0,12.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Rai (Botafogo (RJ))
Cleiton Schwengber,BRA,GK,25.0,33.0,705.0,1033.0,68.2,19760.0,14424.0,134.0,134.0,100.0,299.0,306.0,97.7,252.0,568.0,44.4,0,0.0,0.1,0.0,0.0,29.0,1.0,0.0,1.0,Bragantino,Brasileiro,Cleiton Schwengber (Bragantino)
Juninho Capixaba,BRA,DF,25.0,31.9,1612.0,2106.0,76.5,29240.0,12272.0,698.0,802.0,87.0,709.0,888.0,79.8,179.0,294.0,60.9,1,4.5,4.2,-3.5,57.0,183.0,42.0,14.0,231.0,Bragantino,Brasileiro,Juninho Capixaba (Bragantino)
Lucas Evangelista,BRA,MF,27.0,30.2,1152.0,1515.0,76.0,17480.0,5681.0,662.0,769.0,86.1,343.0,434.0,79.0,95.0,200.0,47.5,6,7.1,7.4,-1.1,77.0,117.0,41.0,13.0,165.0,Bragantino,Brasileiro,Lucas Evangelista (Bragantino)
Matheus Fernandes,BRA,MF,24.0,26.0,1038.0,1260.0,82.4,17497.0,4914.0,509.0,579.0,87.9,414.0,483.0,85.7,93.0,130.0,71.5,3,1.5,1.7,1.5,30.0,139.0,21.0,1.0,143.0,Bragantino,Brasileiro,Matheus Fernandes (Bragantino)
Eduardo Sasha,BRA,"FW,MF",30.0,24.8,507.0,693.0,73.2,7709.0,1484.0,275.0,338.0,81.4,162.0,214.0,75.7,41.0,62.0,66.1,3,4.3,2.9,-1.3,43.0,47.0,20.0,1.0,82.0,Bragantino,Brasileiro,Eduardo Sasha (Bragantino)
Vitinho,BRA,"FW,MF",23.0,22.8,655.0,876.0,74.8,9837.0,2365.0,381.0,434.0,87.8,214.0,274.0,78.1,40.0,88.0,45.5,2,3.0,3.5,-1.0,28.0,34.0,29.0,9.0,62.0,Bragantino,Brasileiro,Vitinho (Bragantino)
Jadsom,BRA,MF,21.0,21.1,905.0,1128.0,80.2,16548.0,5319.0,394.0,449.0,87.8,398.0,458.0,86.9,103.0,165.0,62.4,0,1.0,1.1,-1.0,18.0,109.0,15.0,4.0,136.0,Bragantino,Brasileiro,Jadsom (Bragantino)
Helinho,BRA,FW,22.0,15.4,531.0,780.0,68.1,8684.0,2376.0,298.0,348.0,85.6,166.0,236.0,70.3,55.0,132.0,41.7,2,3.9,3.9,-1.9,34.0,42.0,26.0,5.0,73.0,Bragantino,Brasileiro,Helinho (Bragantino)
Leonardo Realpe,ECU,DF,21.0,18.7,671.0,839.0,80.0,13522.0,5352.0,186.0,213.0,87.3,409.0,457.0,89.5,69.0,151.0,45.7,0,0.1,0.2,-0.1,4.0,61.0,1.0,1.0,77.0,Bragantino,Brasileiro,Leonardo Realpe (Bragantino)
Leo Ortiz,BRA,DF,27.0,17.8,896.0,1072.0,83.6,19560.0,9357.0,259.0,290.0,89.3,467.0,525.0,89.0,162.0,235.0,68.9,0,0.6,1.0,-0.6,10.0,136.0,13.0,1.0,142.0,Bragantino,Brasileiro,Leo Ortiz (Bragantino)
José Hurtado,ECU,DF,21.0,18.0,745.0,993.0,75.0,11988.0,5052.0,386.0,450.0,85.8,303.0,396.0,76.5,44.0,98.0,44.9,0,1.1,1.6,-1.1,14.0,62.0,20.0,11.0,86.0,Bragantino,Brasileiro,José Hurtado (Bragantino)
Aderlan Silva,BRA,DF,32.0,15.8,792.0,1021.0,77.6,13487.0,5648.0,390.0,437.0,89.2,302.0,375.0,80.5,72.0,146.0,49.3,2,1.2,2.0,0.8,21.0,66.0,20.0,8.0,84.0,Bragantino,Brasileiro,Aderlan Silva (Bragantino)
Eric Ramires,BRA,MF,22.0,15.3,572.0,695.0,82.3,9242.0,2382.0,306.0,341.0,89.7,210.0,239.0,87.9,49.0,75.0,65.3,3,1.6,1.5,1.4,15.0,73.0,14.0,2.0,80.0,Bragantino,Brasileiro,Eric Ramires (Bragantino)
Luan Patrick,BRA,DF,21.0,12.4,516.0,612.0,84.3,10912.0,3927.0,146.0,162.0,90.1,285.0,310.0,91.9,82.0,129.0,63.6,1,1.2,0.8,-0.2,5.0,39.0,1.0,1.0,42.0,Bragantino,Brasileiro,Luan Patrick (Bragantino)
Luan Cândido,BRA,DF,21.0,12.0,482.0,610.0,79.0,8837.0,3097.0,195.0,235.0,83.0,241.0,288.0,83.7,40.0,63.0,63.5,1,1.2,0.9,-0.2,10.0,54.0,3.0,1.0,55.0,Bragantino,Brasileiro,Luan Cândido (Bragantino)
Eduardo Santos,BRA,DF,25.0,11.3,441.0,534.0,82.6,8483.0,3161.0,148.0,164.0,90.2,237.0,266.0,89.1,48.0,84.0,57.1,0,0.0,0.1,0.0,1.0,29.0,2.0,0.0,38.0,Bragantino,Brasileiro,Eduardo Santos (Bragantino)
Thiago Borbas,URU,FW,20.0,15.9,233.0,353.0,66.0,2738.0,534.0,159.0,205.0,77.6,47.0,77.0,61.0,5.0,16.0,31.3,2,1.1,1.4,0.9,17.0,11.0,14.0,1.0,25.0,Bragantino,Brasileiro,Thiago Borbas (Bragantino)
Henry Mosquera,COL,"FW,MF",21.0,11.8,267.0,363.0,73.6,3562.0,803.0,178.0,206.0,86.4,68.0,104.0,65.4,9.0,20.0,45.0,2,2.6,2.9,-0.6,24.0,13.0,15.0,4.0,31.0,Bragantino,Brasileiro,Henry Mosquera (Bragantino)
Natan,BRA,DF,21.0,9.3,306.0,393.0,77.9,6558.0,2465.0,81.0,96.0,84.4,178.0,207.0,86.0,45.0,83.0,54.2,0,0.0,0.1,0.0,0.0,26.0,0.0,0.0,34.0,Bragantino,Brasileiro,Natan (Bragantino)
Bruno,BRA,"FW,MF",19.0,7.9,240.0,302.0,79.5,3691.0,945.0,138.0,155.0,89.0,74.0,93.0,79.6,18.0,29.0,62.1,1,0.6,0.8,0.4,16.0,24.0,10.0,2.0,36.0,Bragantino,Brasileiro,Bruno (Bragantino)
Marcos Vinicios Sorriso,BRA,"FW,DF",21.0,10.4,293.0,457.0,64.1,4344.0,1558.0,181.0,215.0,84.2,87.0,112.0,77.7,17.0,81.0,21.0,0,1.2,1.5,-1.2,16.0,27.0,8.0,2.0,34.0,Bragantino,Brasileiro,Marcos Vinicios Sorriso (Bragantino)
Lucão,BRA,GK,21.0,5.0,113.0,151.0,74.8,2571.0,1564.0,37.0,37.0,100.0,51.0,53.0,96.2,23.0,58.0,39.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bragantino,Brasileiro,Lucão (Bragantino)
Gustavinho,BRA,"MF,FW",18.0,7.4,225.0,298.0,75.5,3364.0,899.0,133.0,158.0,84.2,70.0,87.0,80.5,17.0,35.0,48.6,0,0.4,0.3,-0.4,4.0,31.0,6.0,1.0,37.0,Bragantino,Brasileiro,Gustavinho (Bragantino)
Matheus Gonçalves,BRA,"FW,MF",17.0,5.1,212.0,275.0,77.1,3083.0,833.0,124.0,142.0,87.3,63.0,81.0,77.8,14.0,30.0,46.7,1,0.9,0.9,0.1,14.0,17.0,12.0,3.0,22.0,Bragantino,Brasileiro,Matheus Gonçalves (Bragantino)
Alerrandro,BRA,"FW,MF",23.0,4.5,55.0,70.0,78.6,779.0,133.0,32.0,39.0,82.1,16.0,17.0,94.1,4.0,6.0,66.7,0,0.2,0.1,-0.2,2.0,3.0,0.0,0.0,9.0,Bragantino,Brasileiro,Alerrandro (Bragantino)
Lucão,BRA,DF,24.0,2.2,61.0,75.0,81.3,1342.0,417.0,14.0,18.0,77.8,36.0,37.0,97.3,11.0,17.0,64.7,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Bragantino,Brasileiro,Lucão (Bragantino)
Guilherme,BRA,"DF,MF",20.0,2.9,108.0,154.0,70.1,1660.0,791.0,60.0,70.0,85.7,39.0,60.0,65.0,6.0,13.0,46.2,0,0.0,0.1,0.0,1.0,9.0,3.0,1.0,11.0,Bragantino,Brasileiro,Guilherme (Bragantino)
Ignacio Laquintana,URU,FW,23.0,2.0,44.0,73.0,60.3,543.0,137.0,27.0,34.0,79.4,11.0,18.0,61.1,2.0,7.0,28.6,0,0.0,0.1,0.0,1.0,1.0,1.0,1.0,2.0,Bragantino,Brasileiro,Ignacio Laquintana (Bragantino)
Talisson,BRA,FW,20.0,1.7,19.0,33.0,57.6,185.0,77.0,17.0,23.0,73.9,1.0,1.0,100.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,Bragantino,Brasileiro,Talisson (Bragantino)
Raul,BRA,"MF,DF",26.0,1.2,50.0,53.0,94.3,803.0,260.0,19.0,20.0,95.0,26.0,27.0,96.3,2.0,2.0,100.0,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,Bragantino,Brasileiro,Raul (Bragantino)
Yani Quintero,COL,MF,20.0,1.1,44.0,53.0,83.0,857.0,186.0,16.0,17.0,94.1,17.0,20.0,85.0,9.0,12.0,75.0,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,Bragantino,Brasileiro,Yani Quintero (Bragantino)
Cipriano,BRA,DF,20.0,0.8,26.0,29.0,89.7,642.0,226.0,5.0,6.0,83.3,11.0,13.0,84.6,10.0,10.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Cipriano (Bragantino)
Lucas Cunha,BRA,DF,26.0,0.8,81.0,88.0,92.0,1641.0,638.0,26.0,27.0,96.3,43.0,46.0,93.5,12.0,15.0,80.0,0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,8.0,Bragantino,Brasileiro,Lucas Cunha (Bragantino)
Nathan Camargo,BRA,MF,17.0,0.1,5.0,6.0,83.3,95.0,25.0,1.0,1.0,100.0,4.0,4.0,100.0,0.0,1.0,0.0,0,0.1,0.0,-0.1,1.0,0.0,1.0,0.0,1.0,Bragantino,Brasileiro,Nathan Camargo (Bragantino)
Bruno Praxedes,BRA,MF,20.0,0.1,3.0,4.0,75.0,74.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Bruno Praxedes (Bragantino)
Cássio,BRA,GK,35.0,36.8,883.0,1104.0,80.0,24076.0,15860.0,179.0,179.0,100.0,391.0,399.0,98.0,305.0,518.0,58.9,0,0.1,0.0,-0.1,2.0,10.0,0.0,0.0,0.0,Corinthians,Brasileiro,Cássio (Corinthians)
Gil,BRA,DF,35.0,32.0,1284.0,1458.0,88.1,24897.0,9602.0,400.0,434.0,92.2,762.0,810.0,94.1,113.0,193.0,58.5,2,1.4,1.1,0.6,3.0,38.0,3.0,0.0,44.0,Corinthians,Brasileiro,Gil (Corinthians)
Yuri Alberto,BRA,FW,21.0,30.2,417.0,581.0,71.8,5451.0,801.0,260.0,327.0,79.5,119.0,158.0,75.3,12.0,21.0,57.1,3,2.7,1.5,0.3,22.0,20.0,6.0,0.0,28.0,Corinthians,Brasileiro,Yuri Alberto (Corinthians)
Maycon,BRA,MF,25.0,26.7,1239.0,1482.0,83.6,21970.0,6030.0,533.0,590.0,90.3,566.0,627.0,90.3,116.0,200.0,58.0,3,1.7,1.6,1.3,21.0,155.0,18.0,2.0,163.0,Corinthians,Brasileiro,Maycon (Corinthians)
Fagner,BRA,DF,33.0,23.3,1209.0,1573.0,76.9,21565.0,9894.0,546.0,600.0,91.0,519.0,667.0,77.8,128.0,254.0,50.4,1,2.3,3.3,-1.3,41.0,135.0,34.0,17.0,138.0,Corinthians,Brasileiro,Fagner (Corinthians)
Fábio Santos,BRA,DF,37.0,18.6,935.0,1124.0,83.2,14698.0,5984.0,497.0,547.0,90.9,372.0,431.0,86.3,51.0,97.0,52.6,1,0.4,0.5,0.6,9.0,64.0,11.0,3.0,81.0,Corinthians,Brasileiro,Fábio Santos (Corinthians)
Bruno Méndez,URU,DF,23.0,18.3,786.0,984.0,79.9,14923.0,6083.0,296.0,335.0,88.4,392.0,464.0,84.5,89.0,154.0,57.8,0,0.2,0.4,-0.2,7.0,60.0,6.0,3.0,62.0,Corinthians,Brasileiro,Bruno Méndez (Corinthians)
Matheus Bidu,BRA,DF,23.0,18.4,897.0,1129.0,79.5,14172.0,4790.0,500.0,537.0,93.1,312.0,386.0,80.8,63.0,146.0,43.2,0,1.4,1.5,-1.4,26.0,73.0,17.0,11.0,88.0,Corinthians,Brasileiro,Matheus Bidu (Corinthians)
Giuliano de Paula,BRA,"MF,FW",32.0,18.1,789.0,908.0,86.9,11971.0,3040.0,413.0,442.0,93.4,296.0,341.0,86.8,48.0,65.0,73.8,1,0.8,0.9,0.2,15.0,69.0,9.0,0.0,97.0,Corinthians,Brasileiro,Giuliano de Paula (Corinthians)
Fausto Vera,ARG,MF,22.0,15.3,694.0,824.0,84.2,11960.0,3062.0,332.0,367.0,90.5,286.0,325.0,88.0,63.0,93.0,67.7,2,1.4,1.0,0.6,8.0,76.0,6.0,1.0,70.0,Corinthians,Brasileiro,Fausto Vera (Corinthians)
Renato Augusto,BRA,MF,34.0,14.2,618.0,757.0,81.6,10447.0,3025.0,313.0,343.0,91.3,220.0,251.0,87.6,64.0,117.0,54.7,4,2.1,2.5,1.9,44.0,73.0,20.0,4.0,98.0,Corinthians,Brasileiro,Renato Augusto (Corinthians)
Roger Guedes,BRA,"FW,MF",26.0,15.0,374.0,494.0,75.7,5623.0,1280.0,241.0,280.0,86.1,93.0,124.0,75.0,30.0,53.0,56.6,1,0.8,0.8,0.2,16.0,31.0,8.0,1.0,50.0,Corinthians,Brasileiro,Roger Guedes (Corinthians)
Lucas Veríssimo,BRA,DF,27.0,14.5,704.0,786.0,89.6,13264.0,5281.0,244.0,269.0,90.7,396.0,428.0,92.5,61.0,80.0,76.3,2,0.6,0.6,1.4,4.0,31.0,0.0,0.0,32.0,Corinthians,Brasileiro,Lucas Veríssimo (Corinthians)
Gabriel Moscardo,BRA,MF,17.0,12.6,456.0,542.0,84.1,7977.0,1722.0,200.0,229.0,87.3,206.0,230.0,89.6,42.0,57.0,73.7,1,0.9,0.7,0.1,2.0,44.0,4.0,1.0,28.0,Corinthians,Brasileiro,Gabriel Moscardo (Corinthians)
Caetano,BRA,DF,23.0,13.4,721.0,798.0,90.4,15477.0,5012.0,191.0,200.0,95.5,419.0,449.0,93.3,110.0,145.0,75.9,0,0.0,0.1,0.0,1.0,38.0,0.0,0.0,35.0,Corinthians,Brasileiro,Caetano (Corinthians)
Ángel Romero,PAR,FW,30.0,13.3,352.0,493.0,71.4,5018.0,1452.0,208.0,245.0,84.9,110.0,155.0,71.0,17.0,36.0,47.2,1,2.6,1.9,-1.6,25.0,28.0,19.0,14.0,49.0,Corinthians,Brasileiro,Ángel Romero (Corinthians)
Murillo,BRA,DF,20.0,12.9,566.0,700.0,80.9,11213.0,4368.0,178.0,202.0,88.1,326.0,365.0,89.3,56.0,118.0,47.5,0,0.6,0.3,-0.6,4.0,49.0,4.0,0.0,46.0,Corinthians,Brasileiro,Murillo (Corinthians)
Ruan Oliveira Ferreira,BRA,"MF,FW",22.0,9.8,249.0,350.0,71.1,4036.0,1183.0,128.0,151.0,84.8,85.0,113.0,75.2,25.0,51.0,49.0,1,1.2,1.5,-0.2,14.0,23.0,9.0,4.0,30.0,Corinthians,Brasileiro,Ruan Oliveira Ferreira (Corinthians)
Adson,BRA,"FW,MF",22.0,9.5,315.0,389.0,81.0,4735.0,1211.0,185.0,209.0,88.5,94.0,123.0,76.4,21.0,32.0,65.6,1,1.0,1.4,0.0,15.0,32.0,13.0,1.0,53.0,Corinthians,Brasileiro,Adson (Corinthians)
Wesley Ribeiro,BRA,"FW,MF",17.0,9.6,195.0,276.0,70.7,3222.0,722.0,101.0,126.0,80.2,78.0,97.0,80.4,12.0,28.0,42.9,1,1.2,1.6,-0.2,14.0,12.0,12.0,4.0,25.0,Corinthians,Brasileiro,Wesley Ribeiro (Corinthians)
Budiga Roni,BRA,MF,23.0,7.5,356.0,411.0,86.6,5895.0,1525.0,170.0,185.0,91.9,151.0,172.0,87.8,26.0,36.0,72.2,0,0.3,0.2,-0.3,5.0,26.0,2.0,0.0,24.0,Corinthians,Brasileiro,Budiga Roni (Corinthians)
Matías Rojas,PAR,"MF,FW",27.0,7.0,248.0,342.0,72.5,4179.0,1278.0,135.0,159.0,84.9,71.0,93.0,76.3,31.0,65.0,47.7,1,1.0,1.1,0.0,15.0,40.0,0.0,0.0,30.0,Corinthians,Brasileiro,Matías Rojas (Corinthians)
Pedrinho Santos,BRA,"FW,MF",16.0,6.9,163.0,222.0,73.4,2458.0,660.0,93.0,112.0,83.0,62.0,78.0,79.5,6.0,12.0,50.0,0,0.2,0.3,-0.2,6.0,13.0,4.0,1.0,21.0,Corinthians,Brasileiro,Pedrinho Santos (Corinthians)
Guilherme Biro,BRA,"FW,MF",18.0,6.4,172.0,213.0,80.8,2277.0,560.0,104.0,118.0,88.1,49.0,60.0,81.7,5.0,10.0,50.0,0,0.5,0.5,-0.5,6.0,9.0,5.0,1.0,18.0,Corinthians,Brasileiro,Guilherme Biro (Corinthians)
Matheus Araújo,BRA,"MF,FW",20.0,6.5,272.0,325.0,83.7,4149.0,845.0,155.0,173.0,89.6,85.0,100.0,85.0,18.0,25.0,72.0,2,0.8,1.0,1.2,13.0,26.0,5.0,2.0,30.0,Corinthians,Brasileiro,Matheus Araújo (Corinthians)
Felipe Augusto,BRA,"FW,MF",18.0,3.6,35.0,56.0,62.5,438.0,41.0,24.0,31.0,77.4,7.0,17.0,41.2,1.0,1.0,100.0,0,0.0,0.1,0.0,1.0,2.0,0.0,0.0,3.0,Corinthians,Brasileiro,Felipe Augusto (Corinthians)
Víctor Cantillo,COL,MF,29.0,3.0,143.0,163.0,87.7,2686.0,851.0,58.0,60.0,96.7,58.0,62.0,93.5,23.0,31.0,74.2,0,0.1,0.0,-0.1,1.0,13.0,0.0,0.0,9.0,Corinthians,Brasileiro,Víctor Cantillo (Corinthians)
Du Queiroz,BRA,"MF,DF",23.0,2.0,67.0,85.0,78.8,991.0,382.0,42.0,44.0,95.5,22.0,28.0,78.6,3.0,9.0,33.3,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,7.0,Corinthians,Brasileiro,Du Queiroz (Corinthians)
Léo Mana,BRA,DF,18.0,1.5,82.0,101.0,81.2,1326.0,261.0,40.0,45.0,88.9,34.0,44.0,77.3,6.0,7.0,85.7,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,Corinthians,Brasileiro,Léo Mana (Corinthians)
Chrystian Barletta,BRA,MF,21.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Chrystian Barletta (Corinthians)
Gustavo Mosquito,BRA,"FW,MF",25.0,3.4,88.0,106.0,83.0,1312.0,331.0,51.0,57.0,89.5,31.0,38.0,81.6,5.0,8.0,62.5,0,0.3,0.7,-0.3,3.0,5.0,2.0,2.0,5.0,Corinthians,Brasileiro,Gustavo Mosquito (Corinthians)
Paulinho,BRA,"MF,FW",34.0,1.6,53.0,64.0,82.8,908.0,157.0,27.0,29.0,93.1,19.0,22.0,86.4,7.0,11.0,63.6,0,0.3,0.1,-0.3,2.0,3.0,2.0,0.0,5.0,Corinthians,Brasileiro,Paulinho (Corinthians)
Giovane,BRA,FW,19.0,1.5,19.0,27.0,70.4,252.0,9.0,13.0,14.0,92.9,1.0,3.0,33.3,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Corinthians,Brasileiro,Giovane (Corinthians)
Carlos Miguel,BRA,GK,24.0,1.2,34.0,42.0,81.0,955.0,639.0,6.0,6.0,100.0,15.0,15.0,100.0,13.0,21.0,61.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Carlos Miguel (Corinthians)
Fabián Balbuena,PAR,DF,31.0,1.0,48.0,60.0,80.0,908.0,356.0,16.0,17.0,94.1,27.0,31.0,87.1,4.0,11.0,36.4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Corinthians,Brasileiro,Fabián Balbuena (Corinthians)
Júnior Moraes,UKR,DF,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corinthians,Brasileiro,Júnior Moraes (Corinthians)
Gabriel,BRA,GK,30.0,30.7,663.0,1002.0,66.2,19582.0,15028.0,123.0,125.0,98.4,278.0,280.0,99.3,241.0,572.0,42.1,1,0.2,0.1,0.8,1.0,21.0,1.0,0.0,0.0,Coritiba,Brasileiro,Gabriel (Coritiba)
Robson,BRA,"MF,FW",31.0,26.1,457.0,722.0,63.3,7174.0,2419.0,266.0,351.0,75.8,142.0,216.0,65.7,38.0,87.0,43.7,4,2.3,2.7,1.7,24.0,42.0,24.0,10.0,68.0,Coritiba,Brasileiro,Robson (Coritiba)
Natanael,BRA,DF,21.0,27.8,944.0,1224.0,77.1,14980.0,6302.0,505.0,590.0,85.6,363.0,454.0,80.0,59.0,114.0,51.8,1,1.6,1.6,-0.6,16.0,58.0,21.0,10.0,79.0,Coritiba,Brasileiro,Natanael (Coritiba)
Marcelino Moreno,ARG,MF,28.0,25.6,712.0,971.0,73.3,11965.0,3840.0,385.0,430.0,89.5,234.0,298.0,78.5,76.0,183.0,41.5,4,4.9,5.6,-0.9,55.0,89.0,49.0,14.0,102.0,Coritiba,Brasileiro,Marcelino Moreno (Coritiba)
Bruno Gomes,BRA,MF,21.0,24.4,682.0,901.0,75.7,10843.0,3585.0,337.0,404.0,83.4,266.0,320.0,83.1,46.0,105.0,43.8,1,2.1,1.1,-1.1,28.0,91.0,11.0,2.0,115.0,Coritiba,Brasileiro,Bruno Gomes (Coritiba)
Benjamín Kuscevic,CHI,DF,26.0,22.5,782.0,952.0,82.1,15833.0,5531.0,234.0,267.0,87.6,454.0,501.0,90.6,88.0,165.0,53.3,0,0.0,0.2,0.0,1.0,36.0,3.0,1.0,50.0,Coritiba,Brasileiro,Benjamín Kuscevic (Coritiba)
Henrique,BRA,DF,36.0,22.5,643.0,726.0,88.6,12353.0,4244.0,222.0,243.0,91.4,348.0,373.0,93.3,68.0,98.0,69.4,0,0.0,0.3,0.0,0.0,21.0,0.0,0.0,31.0,Coritiba,Brasileiro,Henrique (Coritiba)
Jamerson,BRA,"DF,FW",24.0,21.0,706.0,923.0,76.5,11451.0,4520.0,371.0,429.0,86.5,266.0,335.0,79.4,49.0,102.0,48.0,1,1.7,1.9,-0.7,16.0,53.0,14.0,11.0,70.0,Coritiba,Brasileiro,Jamerson (Coritiba)
Sebastián Gómez,COL,MF,26.0,15.9,454.0,544.0,83.5,7085.0,1701.0,240.0,262.0,91.6,179.0,212.0,84.4,28.0,44.0,63.6,1,0.5,0.4,0.5,13.0,42.0,4.0,1.0,42.0,Coritiba,Brasileiro,Sebastián Gómez (Coritiba)
Victor Luis,BRA,DF,29.0,17.4,646.0,867.0,74.5,11250.0,4622.0,306.0,347.0,88.2,279.0,348.0,80.2,54.0,136.0,39.7,1,1.6,1.1,-0.6,16.0,54.0,14.0,8.0,68.0,Coritiba,Brasileiro,Victor Luis (Coritiba)
Matheus Bianqui,BRA,MF,25.0,15.8,329.0,466.0,70.6,5697.0,1563.0,156.0,208.0,75.0,138.0,173.0,79.8,27.0,49.0,55.1,1,1.3,0.5,-0.3,8.0,35.0,3.0,2.0,41.0,Coritiba,Brasileiro,Matheus Bianqui (Coritiba)
Andrey Ramos do Nascimento,BRA,MF,24.0,12.5,607.0,705.0,86.1,10742.0,3607.0,277.0,310.0,89.4,256.0,282.0,90.8,60.0,85.0,70.6,0,1.3,1.6,-1.3,13.0,63.0,10.0,3.0,89.0,Coritiba,Brasileiro,Andrey Ramos do Nascimento (Coritiba)
Willian Farias,BRA,MF,33.0,10.7,384.0,452.0,85.0,6675.0,1925.0,162.0,182.0,89.0,185.0,205.0,90.2,32.0,47.0,68.1,0,0.0,0.2,0.0,3.0,35.0,1.0,0.0,41.0,Coritiba,Brasileiro,Willian Farias (Coritiba)
Thalisson Gabriel,BRA,DF,21.0,10.5,380.0,464.0,81.9,7343.0,2481.0,116.0,134.0,86.6,226.0,262.0,86.3,34.0,55.0,61.8,0,0.1,0.1,-0.1,2.0,15.0,0.0,0.0,23.0,Coritiba,Brasileiro,Thalisson Gabriel (Coritiba)
Islam Slimani,ALG,FW,34.0,9.1,157.0,216.0,72.7,2028.0,244.0,98.0,121.0,81.0,40.0,58.0,69.0,6.0,12.0,50.0,2,1.3,0.6,0.7,8.0,12.0,2.0,1.0,12.0,Coritiba,Brasileiro,Islam Slimani (Coritiba)
Kaio,BRA,"MF,FW",18.0,9.8,173.0,246.0,70.3,2666.0,882.0,98.0,119.0,82.4,61.0,88.0,69.3,11.0,26.0,42.3,0,0.6,0.8,-0.6,12.0,23.0,11.0,3.0,31.0,Coritiba,Brasileiro,Kaio (Coritiba)
Bruno Viana,BRA,DF,27.0,9.0,356.0,427.0,83.4,7430.0,3279.0,121.0,134.0,90.3,173.0,199.0,86.9,58.0,85.0,68.2,0,0.0,0.1,0.0,0.0,21.0,1.0,0.0,26.0,Coritiba,Brasileiro,Bruno Viana (Coritiba)
Alef Manga,BRA,"FW,MF",28.0,8.9,190.0,248.0,76.6,2772.0,492.0,115.0,140.0,82.1,51.0,66.0,77.3,16.0,21.0,76.2,3,1.0,0.8,2.0,18.0,9.0,7.0,1.0,17.0,Coritiba,Brasileiro,Alef Manga (Coritiba)
Diogo,BRA,"FW,MF",26.0,8.4,120.0,175.0,68.6,1609.0,308.0,57.0,79.0,72.2,42.0,57.0,73.7,4.0,9.0,44.4,1,0.3,0.5,0.7,6.0,9.0,4.0,1.0,10.0,Coritiba,Brasileiro,Diogo (Coritiba)
Liziero,BRA,MF,24.0,6.5,246.0,309.0,79.6,4475.0,1476.0,104.0,125.0,83.2,102.0,123.0,82.9,33.0,43.0,76.7,0,0.3,0.5,-0.3,5.0,31.0,1.0,0.0,36.0,Coritiba,Brasileiro,Liziero (Coritiba)
Zé Roberto,BRA,"FW,MF",29.0,5.8,86.0,134.0,64.2,1201.0,400.0,51.0,72.0,70.8,24.0,37.0,64.9,5.0,8.0,62.5,1,0.7,0.5,0.3,6.0,13.0,4.0,0.0,14.0,Coritiba,Brasileiro,Zé Roberto (Coritiba)
