Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Team,Championship,Player_Team
Diego Rosa,BRA,"MF,DF",20.0,11,0,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.4,3.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.13,0.12,0.13,Bahia,Brasileiro,Diego Rosa (Bahia)
Danielzinho,BRA,"FW,MF",27.0,5,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.27,0.31,0.05,0.31,Bahia,Brasileiro,Danielzinho (Bahia)
Mateus Claus,BRA,GK,28.0,1,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Mateus Claus (Bahia)
Marcos Victor,BRA,DF,21.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Marcos Victor (Bahia)
Patrick Verhon,BRA,FW,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Patrick Verhon (Bahia)
Adriel,BRA,GK,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Adriel (Bahia)
Everton,BRA,MF,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Everton (Bahia)
Tiago Gomes,BRA,GK,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahia,Brasileiro,Tiago Gomes (Bahia)
Lucas Perri,BRA,GK,25.0,38,38,3375.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Lucas Perri (Botafogo (RJ))
Víctor Cuesta,ARG,DF,34.0,35,35,3150.0,35.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,2.4,2.2,0.8,3.0,10.0,120.0,7.0,0.03,0.03,0.06,0.03,0.06,0.07,0.02,0.09,0.06,0.09,Botafogo (RJ),Brasileiro,Víctor Cuesta (Botafogo (RJ))
Adryelson,BRA,DF,24.0,35,35,2996.0,33.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,1.1,1.1,0.3,1.4,2.0,56.0,3.0,0.03,0.03,0.06,0.03,0.06,0.03,0.01,0.04,0.03,0.04,Botafogo (RJ),Brasileiro,Adryelson (Botafogo (RJ))
Marlon Freitas,BRA,MF,27.0,36,33,2909.0,32.3,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,2.1,2.1,2.2,4.3,34.0,204.0,21.0,0.03,0.06,0.09,0.03,0.09,0.06,0.07,0.13,0.06,0.13,Botafogo (RJ),Brasileiro,Marlon Freitas (Botafogo (RJ))
Carlos Eduardo,BRA,MF,33.0,34,32,2670.0,29.7,6.0,6.0,12.0,6.0,0.0,0.0,5.0,1.0,5.5,5.5,6.0,11.4,35.0,156.0,89.0,0.2,0.2,0.4,0.2,0.4,0.18,0.2,0.38,0.18,0.38,Botafogo (RJ),Brasileiro,Carlos Eduardo (Botafogo (RJ))
Tchê Tchê,BRA,"MF,DF",30.0,36,32,2658.0,29.5,2.0,5.0,7.0,2.0,0.0,0.0,8.0,0.0,1.9,1.9,3.5,5.4,45.0,168.0,65.0,0.07,0.17,0.24,0.07,0.24,0.06,0.12,0.18,0.06,0.18,Botafogo (RJ),Brasileiro,Tchê Tchê (Botafogo (RJ))
Tiquinho Soares,BRA,FW,32.0,33,30,2436.0,27.1,17.0,4.0,21.0,12.0,5.0,7.0,10.0,0.0,13.1,7.6,2.7,10.3,25.0,52.0,152.0,0.63,0.15,0.78,0.44,0.59,0.49,0.1,0.58,0.28,0.38,Botafogo (RJ),Brasileiro,Tiquinho Soares (Botafogo (RJ))
Júnior Santos,BRA,FW,28.0,37,30,2163.0,24.0,7.0,1.0,8.0,7.0,0.0,0.0,2.0,0.0,6.6,6.6,2.3,8.9,121.0,48.0,207.0,0.29,0.04,0.33,0.29,0.33,0.28,0.09,0.37,0.28,0.37,Botafogo (RJ),Brasileiro,Júnior Santos (Botafogo (RJ))
João Victor Santos Sá,BRA,FW,28.0,33,27,2127.0,23.6,4.0,4.0,8.0,4.0,0.0,0.0,3.0,0.0,5.0,5.0,1.9,6.9,73.0,42.0,226.0,0.17,0.17,0.34,0.17,0.34,0.21,0.08,0.29,0.21,0.29,Botafogo (RJ),Brasileiro,João Victor Santos Sá (Botafogo (RJ))
Leonel Di Plácido,ARG,DF,29.0,32,25,2355.0,26.2,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,0.2,0.2,2.5,2.7,57.0,106.0,84.0,0.04,0.15,0.19,0.04,0.19,0.01,0.09,0.1,0.01,0.1,Botafogo (RJ),Brasileiro,Leonel Di Plácido (Botafogo (RJ))
Fernando Marçal,BRA,DF,33.0,22,20,1626.0,18.1,0.0,3.0,3.0,0.0,0.0,0.0,8.0,1.0,0.2,0.2,1.3,1.5,17.0,83.0,64.0,0.0,0.17,0.17,0.0,0.17,0.01,0.07,0.08,0.01,0.08,Botafogo (RJ),Brasileiro,Fernando Marçal (Botafogo (RJ))
Hugo,BRA,DF,21.0,22,13,1395.0,15.5,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.6,1.8,36.0,69.0,75.0,0.0,0.13,0.13,0.0,0.13,0.01,0.1,0.12,0.01,0.12,Botafogo (RJ),Brasileiro,Hugo (Botafogo (RJ))
Luis Henrique,BRA,"FW,MF",21.0,34,13,1381.0,15.3,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,3.3,3.3,1.6,4.9,59.0,63.0,146.0,0.26,0.13,0.39,0.26,0.39,0.22,0.1,0.32,0.22,0.32,Botafogo (RJ),Brasileiro,Luis Henrique (Botafogo (RJ))
Danilo Barbosa,BRA,"MF,DF",26.0,23,10,1011.0,11.2,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.1,1.2,14.0,54.0,7.0,0.27,0.0,0.27,0.27,0.27,0.09,0.01,0.1,0.09,0.1,Botafogo (RJ),Brasileiro,Danilo Barbosa (Botafogo (RJ))
Gabriel,BRA,MF,29.0,16,10,866.0,9.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.5,2.2,11.0,56.0,29.0,0.0,0.1,0.1,0.0,0.1,0.07,0.15,0.22,0.07,0.22,Botafogo (RJ),Brasileiro,Gabriel (Botafogo (RJ))
Rafael,BRA,DF,32.0,9,8,482.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.2,0.3,12.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.05,0.01,0.05,Botafogo (RJ),Brasileiro,Rafael (Botafogo (RJ))
Lucas Fernandes,BRA,MF,25.0,13,5,473.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.5,1.6,14.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.21,0.1,0.31,0.21,0.31,Botafogo (RJ),Brasileiro,Lucas Fernandes (Botafogo (RJ))
Philipe Sampaio,BRA,DF,28.0,12,4,498.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.2,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,Botafogo (RJ),Brasileiro,Philipe Sampaio (Botafogo (RJ))
Gustavo Sauer,BRA,"FW,MF",29.0,6,4,258.0,2.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,5.0,13.0,18.0,0.7,0.35,1.05,0.7,1.05,0.09,0.15,0.24,0.09,0.24,Botafogo (RJ),Brasileiro,Gustavo Sauer (Botafogo (RJ))
Diego Costa,ESP,FW,34.0,13,3,517.0,5.7,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,1.9,1.9,0.1,2.0,9.0,14.0,42.0,0.52,0.0,0.52,0.52,0.52,0.33,0.02,0.35,0.33,0.35,Botafogo (RJ),Brasileiro,Diego Costa (Botafogo (RJ))
Matias Segovia,PAR,FW,20.0,21,2,651.0,7.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,1.5,2.4,43.0,33.0,74.0,0.0,0.14,0.14,0.0,0.14,0.12,0.21,0.33,0.12,0.33,Botafogo (RJ),Brasileiro,Matias Segovia (Botafogo (RJ))
Janderson,BRA,"FW,MF",23.0,18,2,414.0,4.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,0.9,2.6,16.0,7.0,31.0,0.22,0.22,0.43,0.22,0.43,0.36,0.2,0.56,0.36,0.56,Botafogo (RJ),Brasileiro,Janderson (Botafogo (RJ))
JP Galvão,BRA,DF,21.0,4,2,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,JP Galvão (Botafogo (RJ))
Bastos,ANG,DF,31.0,4,2,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Botafogo (RJ),Brasileiro,Bastos (Botafogo (RJ))
Carlos Alberto,BRA,"FW,MF",20.0,15,1,296.0,3.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.4,10.0,9.0,29.0,0.61,0.0,0.61,0.61,0.61,0.35,0.07,0.42,0.35,0.42,Botafogo (RJ),Brasileiro,Carlos Alberto (Botafogo (RJ))
Matheus Nascimento,BRA,"FW,MF",18.0,5,1,98.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.4,1.2,1.0,2.0,4.0,0.92,0.0,0.92,0.92,0.92,0.77,0.37,1.14,0.77,1.14,Botafogo (RJ),Brasileiro,Matheus Nascimento (Botafogo (RJ))
Luis Segovia,ECU,DF,25.0,2,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Luis Segovia (Botafogo (RJ))
Daniel Borges,BRA,DF,29.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Botafogo (RJ),Brasileiro,Daniel Borges (Botafogo (RJ))
Gatito Fernández,PAR,GK,34.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Gatito Fernández (Botafogo (RJ))
Diego Hernández,URU,FW,22.0,2,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,Botafogo (RJ),Brasileiro,Diego Hernández (Botafogo (RJ))
Kayque,BRA,MF,22.0,2,0,27.0,0.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.5,1.0,7.0,1.0,0.0,3.33,3.33,0.0,3.33,0.14,1.39,1.53,0.14,1.53,Botafogo (RJ),Brasileiro,Kayque (Botafogo (RJ))
Mateo Ponte,URU,DF,19.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Mateo Ponte (Botafogo (RJ))
Lucas Piazon,BRA,FW,29.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Lucas Piazon (Botafogo (RJ))
Breno,BRA,MF,22.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Breno (Botafogo (RJ))
Newton,BRA,DF,23.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Newton (Botafogo (RJ))
Rai,BRA,MF,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Rai (Botafogo (RJ))
Douglas Borges,BRA,GK,32.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Douglas Borges (Botafogo (RJ))
Joel Carli,ARG,DF,36.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Joel Carli (Botafogo (RJ))
João Fernando,BRA,GK,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,João Fernando (Botafogo (RJ))
Igo Gabriel,BRA,GK,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Igo Gabriel (Botafogo (RJ))
Jacob Montes,NCA,MF,24.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Jacob Montes (Botafogo (RJ))
Wallison Silva,BRA,DF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Wallison Silva (Botafogo (RJ))
David Sousa,BRA,DF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,David Sousa (Botafogo (RJ))
Henrique Vermudt,BRA,MF,23.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botafogo (RJ),Brasileiro,Henrique Vermudt (Botafogo (RJ))
Cleiton Schwengber,BRA,GK,25.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.1,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Cleiton Schwengber (Bragantino)
Juninho Capixaba,BRA,DF,25.0,34,33,2875.0,31.9,2.0,1.0,3.0,2.0,0.0,0.0,12.0,0.0,2.9,2.9,4.5,7.4,71.0,231.0,127.0,0.06,0.03,0.09,0.06,0.09,0.09,0.14,0.23,0.09,0.23,Bragantino,Brasileiro,Juninho Capixaba (Bragantino)
Lucas Evangelista,BRA,MF,27.0,33,32,2722.0,30.2,1.0,6.0,7.0,1.0,0.0,0.0,6.0,0.0,3.7,3.7,7.1,10.8,34.0,165.0,151.0,0.03,0.2,0.23,0.03,0.23,0.12,0.23,0.36,0.12,0.36,Bragantino,Brasileiro,Lucas Evangelista (Bragantino)
Matheus Fernandes,BRA,MF,24.0,33,31,2336.0,26.0,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.8,0.8,1.5,2.3,41.0,143.0,46.0,0.04,0.12,0.15,0.04,0.15,0.03,0.06,0.09,0.03,0.09,Bragantino,Brasileiro,Matheus Fernandes (Bragantino)
Eduardo Sasha,BRA,"FW,MF",30.0,33,31,2229.0,24.8,11.0,3.0,14.0,8.0,3.0,3.0,3.0,0.0,11.4,9.0,4.3,13.3,23.0,82.0,141.0,0.44,0.12,0.57,0.32,0.44,0.46,0.17,0.63,0.37,0.54,Bragantino,Brasileiro,Eduardo Sasha (Bragantino)
Vitinho,BRA,"FW,MF",23.0,33,23,2049.0,22.8,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,3.8,3.8,3.0,6.7,76.0,62.0,244.0,0.09,0.09,0.18,0.09,0.18,0.17,0.13,0.3,0.17,0.3,Bragantino,Brasileiro,Vitinho (Bragantino)
Jadsom,BRA,MF,21.0,31,22,1896.0,21.1,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.2,1.2,1.0,2.2,16.0,136.0,51.0,0.05,0.0,0.05,0.05,0.05,0.06,0.05,0.11,0.06,0.11,Bragantino,Brasileiro,Jadsom (Bragantino)
Helinho,BRA,FW,22.0,24,20,1384.0,15.4,3.0,2.0,5.0,3.0,0.0,0.0,8.0,0.0,3.2,3.2,3.9,7.1,54.0,73.0,168.0,0.2,0.13,0.33,0.2,0.33,0.21,0.25,0.46,0.21,0.46,Bragantino,Brasileiro,Helinho (Bragantino)
Leonardo Realpe,ECU,DF,21.0,21,19,1680.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,0.1,0.7,15.0,77.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Bragantino,Brasileiro,Leonardo Realpe (Bragantino)
Leo Ortiz,BRA,DF,27.0,20,19,1603.0,17.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.9,1.9,0.6,2.5,28.0,142.0,2.0,0.11,0.0,0.11,0.11,0.11,0.11,0.03,0.14,0.11,0.14,Bragantino,Brasileiro,Leo Ortiz (Bragantino)
José Hurtado,ECU,DF,21.0,25,17,1618.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.1,1.4,57.0,86.0,79.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.08,0.01,0.08,Bragantino,Brasileiro,José Hurtado (Bragantino)
Aderlan Silva,BRA,DF,32.0,22,17,1421.0,15.8,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.4,0.4,1.2,1.6,23.0,84.0,41.0,0.0,0.13,0.13,0.0,0.13,0.02,0.08,0.1,0.02,0.1,Bragantino,Brasileiro,Aderlan Silva (Bragantino)
Eric Ramires,BRA,MF,22.0,23,17,1376.0,15.3,3.0,3.0,6.0,3.0,0.0,0.0,1.0,1.0,2.5,2.5,1.6,4.1,22.0,80.0,50.0,0.2,0.2,0.39,0.2,0.39,0.16,0.11,0.27,0.16,0.27,Bragantino,Brasileiro,Eric Ramires (Bragantino)
Luan Patrick,BRA,DF,21.0,14,12,1113.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.2,1.7,6.0,42.0,1.0,0.0,0.08,0.08,0.0,0.08,0.05,0.09,0.14,0.05,0.14,Bragantino,Brasileiro,Luan Patrick (Bragantino)
Luan Cândido,BRA,DF,21.0,22,11,1082.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.8,1.8,1.2,2.9,19.0,55.0,42.0,0.08,0.08,0.17,0.08,0.17,0.15,0.1,0.24,0.15,0.24,Bragantino,Brasileiro,Luan Cândido (Bragantino)
Eduardo Santos,BRA,DF,25.0,13,11,1020.0,11.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.0,1.0,11.0,38.0,2.0,0.09,0.0,0.09,0.09,0.09,0.08,0.0,0.09,0.08,0.09,Bragantino,Brasileiro,Eduardo Santos (Bragantino)
Thiago Borbas,URU,FW,20.0,33,10,1428.0,15.9,9.0,2.0,11.0,9.0,0.0,0.0,7.0,1.0,9.2,9.2,1.1,10.4,12.0,25.0,119.0,0.57,0.13,0.69,0.57,0.69,0.58,0.07,0.65,0.58,0.65,Bragantino,Brasileiro,Thiago Borbas (Bragantino)
Henry Mosquera,COL,"FW,MF",21.0,21,10,1061.0,11.8,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.9,1.9,2.6,4.5,71.0,31.0,161.0,0.17,0.17,0.34,0.17,0.34,0.16,0.22,0.38,0.16,0.38,Bragantino,Brasileiro,Henry Mosquera (Bragantino)
Natan,BRA,DF,21.0,10,9,836.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Bragantino,Brasileiro,Natan (Bragantino)
Bruno,BRA,"FW,MF",19.0,16,9,715.0,7.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.7,2.7,0.6,3.3,19.0,36.0,68.0,0.25,0.13,0.38,0.25,0.38,0.34,0.07,0.41,0.34,0.41,Bragantino,Brasileiro,Bruno (Bragantino)
Marcos Vinicios Sorriso,BRA,"FW,DF",21.0,23,8,938.0,10.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.1,3.1,1.2,4.3,40.0,34.0,128.0,0.19,0.0,0.19,0.19,0.19,0.29,0.12,0.41,0.29,0.41,Bragantino,Brasileiro,Marcos Vinicios Sorriso (Bragantino)
Lucão,BRA,GK,21.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Lucão (Bragantino)
Gustavinho,BRA,"MF,FW",18.0,19,4,666.0,7.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.4,0.9,15.0,37.0,26.0,0.14,0.0,0.14,0.14,0.14,0.08,0.05,0.13,0.08,0.13,Bragantino,Brasileiro,Gustavinho (Bragantino)
Matheus Gonçalves,BRA,"FW,MF",17.0,12,4,462.0,5.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,0.9,1.8,33.0,22.0,36.0,0.0,0.19,0.19,0.0,0.19,0.18,0.17,0.36,0.18,0.36,Bragantino,Brasileiro,Matheus Gonçalves (Bragantino)
Alerrandro,BRA,"FW,MF",23.0,14,2,405.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.1,3.1,0.2,3.2,3.0,9.0,20.0,0.22,0.0,0.22,0.22,0.22,0.68,0.03,0.71,0.68,0.71,Bragantino,Brasileiro,Alerrandro (Bragantino)
Lucão,BRA,DF,24.0,3,2,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Bragantino,Brasileiro,Lucão (Bragantino)
Guilherme,BRA,"DF,MF",20.0,9,1,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Bragantino,Brasileiro,Guilherme (Bragantino)
Ignacio Laquintana,URU,FW,23.0,4,1,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,6.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.08,0.08,0.08,Bragantino,Brasileiro,Ignacio Laquintana (Bragantino)
Talisson,BRA,FW,20.0,7,1,151.0,1.7,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,1.3,9.0,5.0,11.0,1.79,0.0,1.79,1.79,1.79,0.78,0.0,0.78,0.78,0.78,Bragantino,Brasileiro,Talisson (Bragantino)
Raul,BRA,"MF,DF",26.0,3,1,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Bragantino,Brasileiro,Raul (Bragantino)
Yani Quintero,COL,MF,20.0,3,1,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bragantino,Brasileiro,Yani Quintero (Bragantino)
