Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Player Link_,Player ID_,Competition
189,Yann Kitala,,FW,Almere City,25-274,1998,4.5,0.44,2.00,0.67,33.3,2.00,0.67,0.22,0.67,16.2,0.00,0.00,0.00,0.13,0.13,0.07,0.31,0.31,https://fbref.com/en/players/690f7a7b/Yann-Kitala,690f7a7b,Eredivisie
190,Joshua Kitolano,NOR,MF,Sparta R'dam,22-158,2001,15.5,0.26,1.16,0.58,50.0,1.16,0.58,0.17,0.33,18.6,0.00,0.06,0.06,0.17,0.12,0.10,0.09,0.08,https://fbref.com/en/players/5186dfbf/Joshua-Kitolano,5186dfbf,Eredivisie
191,Mathias Kjølø,NOR,MF,Twente,22-195,2001,12.4,0.00,0.73,0.00,0.0,0.73,0.00,0.00,,26.0,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/4066ff66/Mathias-Kjolo,4066ff66,Eredivisie
192,Davy Klaassen,NED,MF,Ajax,30-321,1993,0.7,1.43,4.29,4.29,100.0,4.43,4.43,0.33,0.33,6.9,0.00,0.00,0.00,0.71,0.71,0.18,0.71,0.71,https://fbref.com/en/players/15fd5593/Davy-Klaassen,15fd5593,Eredivisie
193,Sean Klaiber,SUR,DF,Utrecht,29-161,1994,1.1,0.00,0.91,0.00,0.0,0.88,0.00,0.00,,31.3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,https://fbref.com/en/players/f4ceb85b/Sean-Klaiber,f4ceb85b,Eredivisie
194,Flip Klomp,NED,MF,Volendam,22-082,2001,0.4,0.00,2.50,0.00,0.0,2.50,0.00,0.00,,25.0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/26d759de/Flip-Klomp,26d759de,Eredivisie
195,Mats Köhlert,GER,DF,Heerenveen,25-251,1998,16.0,0.00,0.38,0.19,50.0,0.37,0.19,0.00,0.00,17.9,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,https://fbref.com/en/players/3015d86e/Mats-Kohlert,3015d86e,Eredivisie
196,Peer Koopmeiners,NED,MF,Almere City,23-249,2000,15.8,0.00,0.63,0.19,30.0,0.63,0.19,0.00,0.00,23.5,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/83454d60/Peer-Koopmeiners,83454d60,Eredivisie
197,Kacper Kozłowski,POL,"MF,FW",Vitesse,20-084,2003,9.4,0.00,1.38,0.43,30.8,1.39,0.43,0.00,0.00,20.8,0.11,0.00,0.00,0.10,0.10,0.07,-0.10,-0.10,https://fbref.com/en/players/3ece036c/Kacper-Kozlowski,3ece036c,Eredivisie
198,Joris Kramer,NED,DF,Go Ahead Eag,27-159,1996,12.0,0.08,0.58,0.08,14.3,0.58,0.08,0.14,1.00,14.0,0.00,0.00,0.00,0.03,0.03,0.05,0.05,0.05,https://fbref.com/en/players/04e82fa0/Joris-Kramer,04e82fa0,Eredivisie
199,Michiel Kramer,NED,FW,RKC Waalwijk,35-036,1988,15.4,0.26,1.43,0.71,50.0,1.42,0.71,0.05,0.09,12.0,0.00,0.19,0.19,0.38,0.22,0.16,-0.12,-0.16,https://fbref.com/en/players/f175ca0a/Michiel-Kramer,f175ca0a,Eredivisie
200,Bas Kuipers,NED,DF,Go Ahead Eag,29-144,1994,16.0,0.19,1.31,0.81,61.9,1.31,0.81,0.14,0.23,15.0,0.00,0.00,0.00,0.12,0.12,0.09,0.07,0.07,https://fbref.com/en/players/149b617e/Bas-Kuipers,149b617e,Eredivisie
201,Garang Kuol,AUS,"FW,MF",Volendam,19-115,2004,7.2,0.14,1.25,0.83,66.7,1.26,0.84,0.11,0.17,15.6,0.00,0.00,0.00,0.17,0.17,0.13,-0.03,-0.03,https://fbref.com/en/players/a8a80be7/Garang-Kuol,a8a80be7,Eredivisie
202,Dave Kwakman,NED,MF,AZ Alkmaar,19-154,2004,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/2cc959a8/Dave-Kwakman,2cc959a8,Eredivisie
203,Rajiv van La Parra,NED,FW,Almere City,32-218,1991,12.2,0.08,2.62,0.82,31.3,2.62,0.82,0.03,0.10,15.6,0.08,0.00,0.00,0.30,0.30,0.12,-0.21,-0.21,https://fbref.com/en/players/1931bde9/Rajiv-van-La-Parra,1931bde9,Eredivisie
204,Zakaria Labyad,MAR,"MF,FW",Utrecht,30-305,1993,3.1,0.00,1.94,0.32,16.7,1.94,0.32,0.00,0.00,17.2,0.00,0.00,0.00,0.10,0.10,0.05,-0.10,-0.10,https://fbref.com/en/players/ebc56869/Zakaria-Labyad,ebc56869,Eredivisie
205,Mayckel Lahdo,SWE,FW,AZ Alkmaar,21-009,2002,5.9,0.51,2.54,0.51,20.0,2.53,0.51,0.20,1.00,17.9,0.00,0.00,0.00,0.17,0.17,0.07,0.34,0.34,https://fbref.com/en/players/6b390f32/Mayckel-Lahdo,6b390f32,Eredivisie
206,Thomas Lam,FIN,"DF,MF",Zwolle,30-021,1993,12.7,0.00,1.18,0.39,33.3,1.18,0.39,0.00,0.00,17.5,0.08,0.00,0.00,0.06,0.06,0.05,-0.06,-0.06,https://fbref.com/en/players/e7fea51e/Thomas-Lam,e7fea51e,Eredivisie
207,Lazaros Lamprou,GRE,"FW,MF",Excelsior,26-020,1997,9.5,0.21,2.63,0.74,28.0,2.63,0.74,0.08,0.29,16.8,0.21,0.00,0.00,0.39,0.39,0.15,-0.18,-0.18,https://fbref.com/en/players/42e1ea60/Lazaros-Lamprou,42e1ea60,Eredivisie
208,Tygo Land,NED,MF,PSV Eindhoven,17-362,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/bd448460/Tygo-Land,bd448460,Eredivisie
209,Noa Lang,NED,"FW,MF",PSV Eindhoven,24-205,1999,5.4,0.74,3.52,2.22,63.2,3.50,2.21,0.21,0.33,15.4,0.00,0.00,0.00,0.48,0.48,0.14,0.26,0.26,https://fbref.com/en/players/8e034340/Noa-Lang,8e034340,Eredivisie
210,Tobias Lauritsen,NOR,FW,Sparta R'dam,26-131,1997,14.5,0.34,3.24,1.31,40.4,3.23,1.31,0.04,0.11,15.3,0.07,0.21,0.21,0.50,0.34,0.10,-0.15,-0.20,https://fbref.com/en/players/d266f8c9/Tobias-Lauritsen,d266f8c9,Eredivisie
211,Marko Lazetić,SRB,"FW,DF",Fortuna Sittard,19-351,2004,2.0,0.00,1.50,0.50,33.3,1.53,0.51,0.00,0.00,12.4,0.00,0.00,0.00,0.10,0.10,0.06,-0.10,-0.10,https://fbref.com/en/players/93088fbb/Marko-Lazetic,93088fbb,Eredivisie
212,Luke Le Roux,RSA,MF,Volendam,23-304,2000,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/e30117aa/Luke-Le-Roux,e30117aa,Eredivisie
213,Yannick Leliendal,NED,DF,Utrecht,21-260,2002,5.5,0.00,0.55,0.36,66.7,0.54,0.36,0.00,0.00,24.5,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/c8ecc3d9/Yannick-Leliendal,c8ecc3d9,Eredivisie
214,Julian Lelieveld,NED,DF,RKC Waalwijk,26-045,1997,14.7,0.00,0.20,0.00,0.0,0.20,0.00,0.00,,14.2,0.00,0.00,0.00,0.01,0.01,0.05,-0.01,-0.01,https://fbref.com/en/players/fa7e8a83/Julian-Lelieveld,fa7e8a83,Eredivisie
215,Isac Lidberg,SWE,FW,Utrecht,25-122,1998,6.3,0.16,2.06,0.79,38.5,2.07,0.80,0.08,0.20,10.3,0.00,0.00,0.00,0.30,0.30,0.15,-0.14,-0.14,https://fbref.com/en/players/2eeae3a7/Isac-Lidberg,2eeae3a7,Eredivisie
216,Anthony Limbombe,BEL,FW,Almere City,29-177,1994,2.0,0.00,2.00,1.00,50.0,1.98,0.99,0.00,0.00,18.1,0.50,0.00,0.00,0.10,0.10,0.04,-0.10,-0.10,https://fbref.com/en/players/ccee698e/Anthony-Limbombe,ccee698e,Eredivisie
217,Bryan Limbombe,BEL,"FW,MF",Heracles Almelo,22-239,2001,8.4,0.12,1.79,0.95,53.3,1.79,0.95,0.07,0.13,15.2,0.00,0.00,0.00,0.19,0.19,0.11,-0.07,-0.07,https://fbref.com/en/players/1b6c663e/Bryan-Limbombe,1b6c663e,Eredivisie
218,Ondřej Lingr,CZE,"FW,MF",Feyenoord,25-093,1998,1.0,1.00,11.0,6.00,54.5,11.12,6.07,0.09,0.17,9.7,0.00,0.00,0.00,0.90,0.90,0.08,0.10,0.10,https://fbref.com/en/players/66a7effe/Ondrej-Lingr,66a7effe,Eredivisie
219,Evert Linthorst,NED,MF,Go Ahead Eag,23-311,2000,11.4,0.00,0.53,0.00,0.0,0.53,0.00,0.00,,25.8,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/baa31f3d/Evert-Linthorst,baa31f3d,Eredivisie
220,Enric Llansana,NED,"MF,DF",Go Ahead Eag,22-271,2001,5.1,0.20,2.55,0.39,15.4,2.56,0.39,0.08,0.50,26.5,0.00,0.00,0.00,0.08,0.08,0.03,0.12,0.12,https://fbref.com/en/players/6f095aa4/Enric-Llansana,6f095aa4,Eredivisie
221,Chris Lokesa,BEL,"MF,FW",RKC Waalwijk,19-062,2004,8.1,0.12,3.21,0.74,23.1,3.20,0.74,0.04,0.17,17.0,0.00,0.00,0.00,0.27,0.27,0.08,-0.15,-0.15,https://fbref.com/en/players/f80083c8/Chris-Lokesa,f80083c8,Eredivisie
222,Marcos López,PER,DF,Feyenoord,24-049,1999,1.6,0.00,1.25,0.00,0.0,1.23,0.00,0.00,,29.3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,https://fbref.com/en/players/9b3ab988/Marcos-Lopez,9b3ab988,Eredivisie
223,Hirving Lozano,MEX,"FW,MF",PSV Eindhoven,28-162,1995,6.8,0.74,4.71,1.76,37.5,4.71,1.77,0.16,0.42,16.1,0.00,0.00,0.00,0.78,0.78,0.18,-0.04,-0.04,https://fbref.com/en/players/a69e4806/Hirving-Lozano,a69e4806,Eredivisie
224,Thierry Lutonda,BEL,DF,RKC Waalwijk,23-073,2000,2.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/22367f92/Thierry-Lutonda,22367f92,Eredivisie
225,Christopher Mamengi,NED,"DF,FW",Almere City,22-280,2001,0.8,0.00,1.25,0.00,0.0,1.27,0.00,0.00,,30.3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/64921e21/Christopher-Mamengi,64921e21,Eredivisie
226,Million Manhoef,NED,FW,Vitesse,22-005,2002,13.4,0.30,2.46,1.19,48.5,2.47,1.20,0.12,0.25,18.7,0.00,0.00,0.00,0.19,0.19,0.08,0.10,0.10,https://fbref.com/en/players/3fa733bc/Million-Manhoef,3fa733bc,Eredivisie
227,Sivert Mannsverk,NOR,MF,Ajax,21-245,2002,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/773e16b9/Sivert-Mannsverk,773e16b9,Eredivisie
228,Richonell Margaret,NED,"FW,MF",RKC Waalwijk,23-123,2000,3.5,0.29,1.71,0.86,50.0,1.73,0.86,0.17,0.33,16.0,0.00,0.00,0.00,0.17,0.17,0.11,0.11,0.11,https://fbref.com/en/players/7044f85d/Richonell-Margaret,7044f85d,Eredivisie
229,Pedro David Rosendo Marques,POR,FW,NEC Nijmegen,25-258,1998,0.5,0.00,6.00,0.00,0.0,6.14,0.00,0.00,,10.8,0.00,0.00,0.00,0.40,0.40,0.07,-0.40,-0.40,https://fbref.com/en/players/717f39e8/Pedro-David-Rosendo-Marques,717f39e8,Eredivisie
230,Ar'jany Martha,NED,DF,Ajax,20-126,2003,5.5,0.00,0.36,0.18,50.0,0.37,0.18,0.00,0.00,24.2,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/364f602a/Arjany-Martha,364f602a,Eredivisie
231,Bruno Martins Indi,NED,DF,AZ Alkmaar,31-334,1992,5.9,0.17,0.68,0.34,50.0,0.68,0.34,0.25,0.50,7.3,0.00,0.00,0.00,0.14,0.14,0.21,0.03,0.03,https://fbref.com/en/players/7bc34048/Bruno-Martins-Indi,7bc34048,Eredivisie
232,Magnus Mattsson,DEN,MF,NEC Nijmegen,24-317,1999,16.0,0.56,2.19,1.38,62.9,2.19,1.37,0.23,0.36,16.7,0.19,0.06,0.06,0.38,0.33,0.15,0.19,0.17,https://fbref.com/en/players/3a089320/Magnus-Mattsson,3a089320,Eredivisie
233,Robin Maulun,FRA,"MF,FW",Volendam,27-046,1996,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/b1940817/Robin-Maulun,b1940817,Eredivisie
234,Loïc Mbe Soh,FRA,DF,Almere City,22-209,2001,10.0,0.10,0.50,0.20,40.0,0.50,0.20,0.20,0.50,10.7,0.00,0.00,0.00,0.03,0.03,0.05,0.07,0.07,https://fbref.com/en/players/8f534f8e/Loic-Mbe-Soh,8f534f8e,Eredivisie
235,Xavier Mbuyamba,NED,DF,Volendam,22-008,2001,4.5,0.00,0.89,0.44,50.0,0.89,0.44,0.00,0.00,14.7,0.00,0.00,0.00,0.04,0.04,0.06,-0.04,-0.04,https://fbref.com/en/players/8fc43595/Xavier-Mbuyamba,8fc43595,Eredivisie
236,Jakov Medić,CRO,DF,Ajax,25-123,1998,3.2,0.31,0.94,0.63,66.7,0.95,0.63,0.33,0.50,18.2,0.00,0.00,0.00,0.03,0.03,0.03,0.28,0.28,https://fbref.com/en/players/5f5ebdae/Jakov-Medic,5f5ebdae,Eredivisie
237,Mexx Meerdink,NED,FW,AZ Alkmaar,20-168,2003,0.0,0,1,0,0.0,90.00,0.00,0.00,,10.3,0,0,0,0.0,0.0,0.02,0.0,0.0,https://fbref.com/en/players/4d5f6b4a/Mexx-Meerdink,4d5f6b4a,Eredivisie
238,Aaron Meijers,NED,DF,RKC Waalwijk,36-072,1987,13.2,0.00,0.23,0.08,33.3,0.23,0.08,0.00,0.00,28.3,0.08,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,https://fbref.com/en/players/3cd63173/Aaron-Meijers,3cd63173,Eredivisie
239,Rick Meijssen,NED,"DF,FW",Sparta R'dam,21-318,2002,2.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/86a3a76d/Rick-Meijssen,86a3a76d,Eredivisie
240,Raz Meir,ISR,DF,RKC Waalwijk,27-039,1996,0.5,0.00,2.00,2.00,100.0,2.14,2.14,0.00,0.00,12.0,0.00,0.00,0.00,0.20,0.20,0.06,-0.20,-0.20,https://fbref.com/en/players/38f8ce7f/Raz-Meir,38f8ce7f,Eredivisie
241,Julien Mesbahi,NED,DF,Twente,17-342,2006,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/ada82896/Julien-Mesbahi,ada82896,Eredivisie
242,Metinho,BRA,MF,Sparta R'dam,20-260,2003,2.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/c2f5b9e6/Metinho,c2f5b9e6,Eredivisie
243,Melle Meulensteen,NED,MF,Vitesse,24-188,1999,13.3,0.00,1.05,0.15,14.3,1.05,0.15,0.00,0.00,19.2,0.00,0.00,0.00,0.11,0.11,0.11,-0.11,-0.11,https://fbref.com/en/players/dbd869a1/Melle-Meulensteen,dbd869a1,Eredivisie
244,Daryl van Mieghem,NED,MF,Volendam,34-034,1989,1.7,0.59,1.18,0.59,50.0,1.16,0.58,0.50,1.00,13.9,0.00,0.00,0.00,0.18,0.18,0.17,0.41,0.41,https://fbref.com/en/players/b92e54dc/Daryl-van-Mieghem,b92e54dc,Eredivisie
245,Djordje Mihailovic,USA,MF,AZ Alkmaar,25-059,1998,3.1,0.00,0.65,0.00,0.0,0.65,0.00,0.00,,12.0,0.00,0.00,0.00,0.06,0.06,0.09,-0.06,-0.06,https://fbref.com/en/players/83cf9719/Djordje-Mihailovic,83cf9719,Eredivisie
246,Sven Mijnans,NED,MF,AZ Alkmaar,23-305,2000,10.9,0.00,1.38,0.18,13.3,1.37,0.18,0.00,0.00,21.7,0.09,0.00,0.00,0.08,0.08,0.06,-0.08,-0.08,https://fbref.com/en/players/3e02d0f9/Sven-Mijnans,3e02d0f9,Eredivisie
247,Georges Mikautadze,GEO,"MF,FW",Ajax,23-069,2000,2.6,0.00,2.31,0.77,33.3,2.29,0.76,0.00,0.00,17.1,0.00,0.00,0.00,0.15,0.15,0.07,-0.15,-0.15,https://fbref.com/en/players/4788cb6b/Georges-Mikautadze,4788cb6b,Eredivisie
248,Antoni Milambo,NED,"MF,FW",Feyenoord,18-280,2005,0.9,1.11,2.22,1.11,50.0,2.20,1.10,0.50,1.00,14.2,0.00,0.00,0.00,0.33,0.33,0.14,0.78,0.78,https://fbref.com/en/players/b05f4787/Antoni-Milambo,b05f4787,Eredivisie
249,David Min,NED,"FW,MF",RKC Waalwijk,24-199,1999,5.4,0.19,1.85,0.56,30.0,1.86,0.56,0.10,0.33,15.4,0.00,0.00,0.00,0.20,0.20,0.11,-0.02,-0.02,https://fbref.com/en/players/f6f3699e/David-Min,f6f3699e,Eredivisie
250,Yankuba Minteh,GAM,FW,Feyenoord,19-170,2004,6.3,0.48,3.65,1.59,43.5,3.66,1.59,0.13,0.30,14.5,0.00,0.00,0.00,0.67,0.67,0.18,-0.19,-0.19,https://fbref.com/en/players/c3cf087d/Yankuba-Minteh,c3cf087d,Eredivisie
251,Damon Mirani,NED,"MF,DF",Volendam,27-240,1996,15.5,0.00,0.71,0.26,36.4,0.71,0.26,0.00,0.00,12.4,0.00,0.00,0.00,0.06,0.06,0.08,-0.06,-0.06,https://fbref.com/en/players/788a5c8d/Damon-Mirani,788a5c8d,Eredivisie
252,Kudus Mohammed,GHA,"FW,MF",Ajax,23-159,2000,2.0,0.50,4.50,1.50,33.3,4.50,1.50,0.11,0.33,14.7,0.00,0.00,0.00,0.55,0.55,0.13,-0.05,-0.05,https://fbref.com/en/players/b62878a5/Kudus-Mohammed,b62878a5,Eredivisie
253,Robert Mühren,NED,FW,Volendam,34-235,1989,10.6,0.47,2.83,1.60,56.7,2.84,1.61,0.17,0.29,12.2,0.09,0.00,0.00,0.58,0.58,0.21,-0.10,-0.10,https://fbref.com/en/players/6d5628c2/Robert-Muhren,6d5628c2,Eredivisie
254,Jeremy van Mullem,NED,MF,Sparta R'dam,24-296,1999,0.8,0.00,1.25,1.25,100.0,1.25,1.25,0.00,0.00,25.4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,https://fbref.com/en/players/34903660/Jeremy-van-Mullem,34903660,Eredivisie
255,Derry Murkin,ENG,DF,Volendam,24-165,1999,2.0,0.00,1.00,0.50,50.0,1.00,0.50,0.00,0.00,16.3,0.00,0.00,0.00,0.15,0.15,0.14,-0.15,-0.15,https://fbref.com/en/players/8f009fda/Derry-Murkin,8f009fda,Eredivisie
256,David Møller Wolfe,NOR,DF,AZ Alkmaar,21-260,2002,14.4,0.07,0.49,0.28,57.1,0.48,0.28,0.14,0.25,15.6,0.00,0.00,0.00,0.08,0.08,0.16,-0.01,-0.01,https://fbref.com/en/players/9affc5f2/David-Moller-Wolfe,9affc5f2,Eredivisie
257,Younes Namli,DEN,"FW,MF",Zwolle,29-202,1994,15.2,0.20,2.11,0.66,31.3,2.11,0.66,0.09,0.30,21.9,0.07,0.00,0.00,0.11,0.11,0.05,0.09,0.09,https://fbref.com/en/players/1a672e2d/Younes-Namli,1a672e2d,Eredivisie
258,Abdenego Nankishi,GER,FW,Heracles Almelo,21-186,2002,3.9,0.77,1.03,0.77,75.0,1.04,0.78,0.75,1.00,13.7,0.00,0.00,0.00,0.44,0.44,0.41,0.33,0.33,https://fbref.com/en/players/da19001d/Abdenego-Nankishi,da19001d,Eredivisie
259,Gerrit Nauber,GER,DF,Go Ahead Eag,31-270,1992,6.8,0.00,0.59,0.00,0.0,0.59,0.00,0.00,,9.2,0.00,0.00,0.00,0.06,0.06,0.10,-0.06,-0.06,https://fbref.com/en/players/a72ead5e/Gerrit-Nauber,a72ead5e,Eredivisie
260,Noah Naujoks,NED,MF,Excelsior,21-251,2002,3.6,0.00,0.56,0.00,0.0,0.56,0.00,0.00,,10.9,0.00,0.00,0.00,0.03,0.03,0.07,-0.03,-0.03,https://fbref.com/en/players/7ed4b1dc/Noah-Naujoks,7ed4b1dc,Eredivisie
261,Imran Nazih,MAR,MF,Volendam,17-348,2006,0.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/450abe8a/Imran-Nazih,450abe8a,Eredivisie
262,Camiel Neghli,NED,FW,Sparta R'dam,22-063,2001,10.1,0.20,2.28,0.89,39.1,2.28,0.89,0.09,0.22,20.4,0.00,0.00,0.00,0.17,0.17,0.07,0.03,0.03,https://fbref.com/en/players/ad0d3536/Camiel-Neghli,ad0d3536,Eredivisie
263,Luc Netten,NED,DF,NEC Nijmegen,19-271,2004,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/6ce15d39/Luc-Netten,6ce15d39,Eredivisie
264,Ion Nicolaescu,MDA,FW,Heerenveen,25-123,1998,5.7,0.70,2.63,1.58,60.0,2.64,1.58,0.27,0.44,12.3,0.00,0.00,0.00,0.35,0.35,0.14,0.35,0.35,https://fbref.com/en/players/f44485db/Ion-Nicolaescu,f44485db,Eredivisie
265,Reuven Niemeijer,NED,"MF,FW",RKC Waalwijk,28-287,1995,5.0,0.00,1.80,1.00,55.6,1.81,1.00,0.00,0.00,18.2,0.00,0.00,0.00,0.18,0.18,0.10,-0.18,-0.18,https://fbref.com/en/players/6d0f2c56/Reuven-Niemeijer,6d0f2c56,Eredivisie
266,Bart Nieuwkoop,NED,DF,Feyenoord,27-307,1996,4.3,0.23,0.70,0.23,33.3,0.70,0.23,0.33,1.00,9.0,0.00,0.00,0.00,0.12,0.12,0.18,0.12,0.12,https://fbref.com/en/players/f40dd3c7/Bart-Nieuwkoop,f40dd3c7,Eredivisie
267,Sven Nieuwpoort,NED,DF,Excelsior,30-270,1993,10.9,0.09,0.09,0.09,100.0,0.09,0.09,1.00,1.00,5.2,0.00,0.00,0.00,0.01,0.01,0.14,0.08,0.08,https://fbref.com/en/players/080bb6bc/Sven-Nieuwpoort,080bb6bc,Eredivisie
268,Kristian Nökkvi Hlynsson,ISL,"MF,FW",Ajax,19-350,2004,8.6,0.47,2.21,1.28,57.9,2.20,1.27,0.21,0.36,13.9,0.00,0.00,0.00,0.41,0.41,0.18,0.06,0.06,https://fbref.com/en/players/eccf6574/Kristian-Nokkvi-Hlynsson,eccf6574,Eredivisie
269,Andries Noppert,NED,GK,Heerenveen,29-276,1994,16.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/2dc9d6fb/Andries-Noppert,2dc9d6fb,Eredivisie
270,Tijjani Noslin,NED,FW,Fortuna Sittard,24-185,1999,11.3,0.27,2.48,1.15,46.4,2.47,1.15,0.11,0.23,16.5,0.00,0.00,0.09,0.36,0.29,0.12,-0.10,-0.03,https://fbref.com/en/players/2f067cf2/Tijjani-Noslin,2f067cf2,Eredivisie
271,Hugo Novoa,ESP,"DF,FW",Utrecht,21-007,2003,2.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/5458f670/Hugo-Novoa,5458f670,Eredivisie
272,Ché Nunnely,NED,"FW,MF",Heerenveen,24-338,1999,10.0,0.00,1.40,0.50,35.7,1.40,0.50,0.00,0.00,15.8,0.00,0.00,0.00,0.12,0.12,0.09,-0.12,-0.12,https://fbref.com/en/players/e3f206be/Che-Nunnely,e3f206be,Eredivisie
273,Djenahro Nunumete,NED,DF,Heerenveen,21-345,2002,0.5,0.00,2.00,0.00,0.0,1.96,0.00,0.00,,26.6,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,https://fbref.com/en/players/54d060be/Djenahro-Nunumete,54d060be,Eredivisie
274,Bram Nuytinck,NED,DF,NEC Nijmegen,33-249,1990,13.4,0.00,0.75,0.07,10.0,0.74,0.07,0.00,0.00,12.2,0.00,0.00,0.00,0.04,0.04,0.05,-0.04,-0.04,https://fbref.com/en/players/e33f36d5/Bram-Nuytinck,e33f36d5,Eredivisie
275,Jens Odgaard,DEN,"FW,MF",AZ Alkmaar,24-283,1999,3.9,0.00,2.56,0.51,20.0,2.55,0.51,0.00,0.00,14.8,0.26,0.00,0.00,0.41,0.41,0.16,-0.41,-0.41,https://fbref.com/en/players/75374ee7/Jens-Odgaard,75374ee7,Eredivisie
276,Koki Ogawa,JPN,FW,NEC Nijmegen,26-153,1997,10.6,0.47,1.98,0.85,42.9,1.99,0.85,0.24,0.56,13.5,0.00,0.00,0.00,0.21,0.21,0.11,0.26,0.26,https://fbref.com/en/players/3d2e8955/Koki-Ogawa,3d2e8955,Eredivisie
277,Lars Olden Larsen,NOR,FW,NEC Nijmegen,25-113,1998,5.7,0.00,2.11,0.70,33.3,2.11,0.70,0.00,0.00,21.2,0.00,0.00,0.00,0.11,0.11,0.05,-0.11,-0.11,https://fbref.com/en/players/9e4df3ba/Lars-Olden-Larsen,9e4df3ba,Eredivisie
278,Nick Olij,NED,GK,Sparta R'dam,28-160,1995,16.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/fdc67d9a/Nick-Olij,fdc67d9a,Eredivisie
279,Simon Olsson,SWE,"MF,FW",Heerenveen,26-116,1997,15.4,0.06,1.17,0.26,22.2,1.17,0.26,0.06,0.25,19.0,0.00,0.00,0.00,0.07,0.07,0.06,-0.01,-0.01,https://fbref.com/en/players/0a4a1821/Simon-Olsson,0a4a1821,Eredivisie
280,Richie Omorowa,SWE,FW,Excelsior,19-284,2004,2.5,0.40,2.00,1.20,60.0,1.97,1.18,0.20,0.33,9.4,0.00,0.00,0.00,0.56,0.56,0.27,-0.16,-0.16,https://fbref.com/en/players/5e398b32/Richie-Omorowa,5e398b32,Eredivisie
281,Diego van Oorschot,,"MF,FW",Heracles Almelo,,,0.2,0.00,5.00,5.00,100.0,5.29,5.29,0.00,0.00,14.4,0.00,0.00,0.00,0.50,0.50,0.09,-0.50,-0.50,https://fbref.com/en/players/e2515be0/Diego-van-Oorschot,e2515be0,Eredivisie
282,Ragnar Oratmangoen,NED,"FW,MF",Fortuna Sittard,25-352,1998,1.9,0.00,0.53,0.53,100.0,0.53,0.53,0.00,0.00,25.2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/b6ca8924/Ragnar-Oratmangoen,b6ca8924,Eredivisie
