Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
198,Alec Georgen,FRA,DF,US Concarneau,25-113,1998,10.3,61.7,50.9,10.8,1.17,0.10,0.58,2.62,9.61,0.00,0.00,0.00,0.00,48.9,0.10,1.17,https://fbref.com/en/players/99295490/Alec-Georgen,99295490,Ligue 2
199,Rayan Ghrieb,FRA,"FW,MF",Dunkerque,24-262,1999,7.7,38.8,34.9,3.51,0.91,0.52,1.69,4.55,0.52,1.95,1.04,0.52,0.00,26.0,0.39,1.04,https://fbref.com/en/players/74ea20a8/Rayan-Ghrieb,74ea20a8,Ligue 2
200,Armand Gnanduillet,CIV,FW,Dunkerque,32-039,1991,8.3,21.9,19.9,1.93,0.00,0.00,0.12,0.48,0.00,0.00,0.00,0.00,0.00,12.9,0.12,0.36,https://fbref.com/en/players/bda099d0/Armand-Gnanduillet,bda099d0,Ligue 2
201,Donacien Gomis,FRA,DF,Guingamp,29-062,1994,17.0,46.9,44.8,1.94,1.88,0.00,0.24,0.06,0.06,0.00,0.00,0.00,0.00,37.7,0.12,0.24,https://fbref.com/en/players/f9c4b0aa/Donacien-Gomis,f9c4b0aa,Ligue 2
202,Tidiam Gomis,FRA,"MF,FW",Caen,17-153,2006,0.9,28.9,26.7,2.22,1.11,0.00,0.00,3.33,1.11,0.00,0.00,0.00,0.00,17.8,0.00,1.11,https://fbref.com/en/players/64c705d7/Tidiam-Gomis,64c705d7,Ligue 2
203,Anthony Gonçalves,FRA,"DF,MF",Stade Laval,37-308,1986,7.6,59.1,43.3,15.1,2.63,0.00,0.26,8.55,11.6,0.79,0.39,0.26,0.00,37.0,0.66,0.79,https://fbref.com/en/players/c27dfb82/Anthony-Goncalves,c27dfb82,Ligue 2
204,Jonathan Goncalvés,FRA,"MF,DF",Annecy,34-348,1989,1.9,31.6,31.1,0.53,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.7,0.00,1.05,https://fbref.com/en/players/50245085/Jonathan-Goncalves,50245085,Ligue 2
205,Alimani Gory,MLI,"FW,MF",Paris FC,27-131,1996,13.5,28.3,26.7,1.41,0.52,0.15,0.07,2.96,0.52,0.22,0.07,0.07,0.00,20.4,0.22,1.04,https://fbref.com/en/players/a2f8e467/Alimani-Gory,a2f8e467,Ligue 2
206,Etienne Green,ENG,GK,Saint-Étienne,23-173,2000,5.0,29.6,19.6,10.0,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.0,0.00,0.00,https://fbref.com/en/players/667b65da/Etienne-Green,667b65da,Ligue 2
207,Noah Guede-Nadje,FRA,FW,Angers,20-057,2003,0.5,16.0,14.0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.0,0.00,0.00,https://fbref.com/en/players/94b442c0/Noah-Guede-Nadje,94b442c0,Ligue 2
208,Loup Gueho,FRA,"DF,MF",Bastia,19-229,2004,0.2,40.0,40.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.0,0.00,0.00,https://fbref.com/en/players/d985d170/Loup-Gueho,d985d170,Ligue 2
209,Moussa Guel,CIV,"MF,FW",Dunkerque,24-199,1999,1.2,34.2,32.5,0.83,0.83,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,27.5,0.83,1.67,https://fbref.com/en/players/0dce2e1d/Moussa-Guel,0dce2e1d,Ligue 2
210,Lamine Gueye,SEN,"MF,DF",Paris FC,25-301,1998,0.6,26.7,25.0,1.67,0.00,0.00,0.00,8.33,0.00,1.67,0.00,1.67,0.00,18.3,0.00,1.67,https://fbref.com/en/players/9d5dcc23/Lamine-Gueye,9d5dcc23,Ligue 2
211,Baptiste Guillaume,BEL,FW,Guingamp,28-206,1995,15.3,23.9,23.7,0.00,0.00,0.13,0.07,0.07,0.00,0.00,0.00,0.00,0.00,14.7,0.20,0.59,https://fbref.com/en/players/9453d2f4/Baptiste-Guillaume,9453d2f4,Ligue 2
212,Régis Gurtner,FRA,GK,Amiens,37-031,1986,17.0,20.4,10.6,9.71,2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.1,0.06,0.00,https://fbref.com/en/players/bc270726/Regis-Gurtner,bc270726,Ligue 2
213,Giovanni Haag,FRA,MF,Rodez Aveyron,23-223,2000,12.9,48.6,44.9,3.64,2.48,0.00,0.85,1.16,0.16,0.85,0.62,0.08,0.00,39.8,0.08,0.31,https://fbref.com/en/players/2160a930/Giovanni-Haag,2160a930,Ligue 2
214,Mohamed Hafid,MAR,MF,Caen,19-038,2004,0.8,31.3,30.0,1.25,1.25,0.00,1.25,1.25,0.00,0.00,0.00,0.00,0.00,27.5,0.00,1.25,https://fbref.com/en/players/0debb01e/Mohamed-Hafid,0debb01e,Ligue 2
215,Ilyes Hamache,FRA,FW,Valenciennes,20-331,2003,8.7,27.4,26.6,0.80,0.00,0.00,0.11,0.80,0.34,0.11,0.00,0.11,0.00,20.0,0.00,1.84,https://fbref.com/en/players/c6a32d8a/Ilyes-Hamache,c6a32d8a,Ligue 2
216,Mathis Hamdi,FRA,DF,Troyes,20-082,2003,1.9,63.2,51.1,12.1,0.53,0.00,0.00,2.63,11.6,0.00,0.00,0.00,0.00,53.2,0.00,1.58,https://fbref.com/en/players/a94571f6/Mathis-Hamdi,a94571f6,Ligue 2
217,Ben Hamed Touré,CIV,FW,Ajaccio,20-140,2003,4.7,24.5,23.0,1.28,0.00,0.21,0.00,0.85,0.00,0.00,0.00,0.00,0.00,18.3,0.21,1.49,https://fbref.com/en/players/c7eebddf/Ben-Hamed-Toure,c7eebddf,Ligue 2
218,Pierre-Yves Hamel,FRA,"FW,MF",Paris FC,29-339,1994,13.0,23.7,21.7,2.00,0.00,0.08,0.15,0.38,0.00,0.00,0.00,0.00,0.00,16.4,0.00,0.77,https://fbref.com/en/players/a99da9ec/Pierre-Yves-Hamel,a99da9ec,Ligue 2
219,Florent Hanin,ALG,DF,Angers,33-338,1990,3.6,70.0,59.2,10.8,1.11,0.28,0.00,3.61,9.44,0.28,0.00,0.00,0.00,58.1,0.00,1.39,https://fbref.com/en/players/6bfb4303/Florent-Hanin,6bfb4303,Ligue 2
220,Yassine Haouari,FRA,FW,Valenciennes,20-329,2003,1.6,34.4,31.3,3.13,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,20.6,0.00,1.88,https://fbref.com/en/players/9c4dc4e7/Yassine-Haouari,9c4dc4e7,Ligue 2
221,Maxime Hautbois,FRA,GK,Stade Laval,33-005,1991,2.0,35.5,22.0,13.5,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.5,0.00,0.00,https://fbref.com/en/players/d3e043b1/Maxime-Hautbois,d3e043b1,Ligue 2
222,Gauthier Hein,FRA,"MF,FW",Auxerre,27-154,1996,18.1,60.3,53.5,6.57,1.82,0.28,0.28,5.58,0.83,3.87,1.77,1.27,0.00,50.2,0.22,1.10,https://fbref.com/en/players/563fcd6b/Gauthier-Hein,563fcd6b,Ligue 2
223,Valentin Henry,FRA,DF,Caen,30-112,1993,15.4,70.3,60.2,9.74,1.82,0.06,2.08,4.16,7.66,0.26,0.06,0.13,0.00,55.4,0.32,1.23,https://fbref.com/en/players/715c701d/Valentin-Henry,715c701d,Ligue 2
224,Andreas Hountondji,BEN,"FW,MF",Rodez Aveyron,21-181,2002,12.0,15.9,15.1,0.83,0.00,0.08,0.17,2.08,0.25,0.00,0.00,0.00,0.00,9.67,0.00,0.67,https://fbref.com/en/players/02953b59/Andreas-Hountondji,02953b59,Ligue 2
225,Cédric Hountondji,BEN,DF,Angers,29-354,1994,16.0,54.8,53.7,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.1,0.13,0.06,https://fbref.com/en/players/00891164/Cedric-Hountondji,00891164,Ligue 2
226,Adrien Hunou,FRA,"FW,MF",Angers,29-354,1994,1.7,55.9,50.0,5.88,1.18,0.00,0.00,1.76,1.76,1.76,0.00,0.59,0.00,44.1,0.00,1.76,https://fbref.com/en/players/d14229f3/Adrien-Hunou,d14229f3,Ligue 2
227,Pape Ibnou Bâ,MTN,"FW,MF",US Concarneau,31-003,1993,13.2,20.7,19.9,0.76,0.08,0.08,0.08,0.30,0.08,0.00,0.00,0.00,0.00,14.0,0.00,0.45,https://fbref.com/en/players/429b8c9b/Pape-Ibnou-Ba,429b8c9b,Ligue 2
228,Mounaim El Idrissy,FRA,"FW,MF",Ajaccio,24-332,1999,1.0,19.0,16.0,3.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,1.00,https://fbref.com/en/players/fb0ee44e/Mounaim-El-Idrissy,fb0ee44e,Ligue 2
229,Jonathan Iglesias,URU,MF,Guingamp,35-022,1988,3.6,44.7,43.3,1.39,1.39,0.00,0.28,1.39,0.00,0.00,0.00,0.00,0.00,36.7,0.00,1.11,https://fbref.com/en/players/639ca1cf/Jonathan-Iglesias,639ca1cf,Ligue 2
230,Danylo Ihnatenko,UKR,MF,Bordeaux,26-301,1997,13.2,71.1,69.2,1.52,1.21,0.30,1.44,0.08,0.30,0.00,0.00,0.00,0.00,60.2,0.38,0.23,https://fbref.com/en/players/65bbfba3/Danylo-Ihnatenko,65bbfba3,Ligue 2
231,Yvan Ikia Dimi,FRA,MF,Amiens,19-104,2004,3.0,21.7,21.7,0.00,0.00,0.00,0.33,3.33,0.00,0.00,0.00,0.00,0.00,13.0,0.00,3.00,https://fbref.com/en/players/5e6a80f1/Yvan-Ikia-Dimi,5e6a80f1,Ligue 2
232,Luka Ilić,SRB,"MF,FW",Troyes,24-190,1999,13.0,37.8,34.9,2.38,0.77,0.54,0.15,2.23,0.31,1.23,0.62,0.46,0.00,30.7,0.46,0.54,https://fbref.com/en/players/7bbcff4d/Luka-Ilic,7bbcff4d,Ligue 2
233,Alain Ipiélé,CGO,"FW,MF",Dunkerque,26-141,1997,5.0,29.8,26.2,3.20,0.20,0.20,0.20,3.80,1.00,1.60,0.60,1.00,0.00,18.2,0.40,1.60,https://fbref.com/en/players/6e7a997e/Alain-Ipiele,6e7a997e,Ligue 2
234,Baptiste Isola,FRA,MF,Grenoble,22-336,2001,0.9,42.2,40.0,2.22,1.11,0.00,0.00,1.11,1.11,0.00,0.00,0.00,0.00,30.0,0.00,3.33,https://fbref.com/en/players/5941d660/Baptiste-Isola,5941d660,Ligue 2
235,Ayoub Jabbari,MAR,"FW,MF",Paris FC,23-343,2000,0.5,38.0,36.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.0,2.00,2.00,https://fbref.com/en/players/062c4d41/Ayoub-Jabbari,062c4d41,Ligue 2
236,Tim Jabol,FRA,MF,Ajaccio,24-033,1999,16.9,38.2,37.8,0.18,0.18,0.18,0.53,0.30,0.00,0.00,0.00,0.00,0.00,29.2,0.24,1.01,https://fbref.com/en/players/1f62900e/Tim-Jabol,1f62900e,Ligue 2
237,Valentin Jacob,FRA,"FW,MF",Ajaccio,29-207,1994,8.1,36.9,34.7,2.22,0.49,0.25,0.12,2.10,0.74,0.74,0.62,0.12,0.00,22.7,0.00,1.36,https://fbref.com/en/players/0d7d4c51/Valentin-Jacob,0d7d4c51,Ligue 2
238,Jocelyn Janneh,SLE,"MF,DF",Bastia,21-033,2002,12.2,46.4,44.3,1.80,0.66,0.16,0.41,0.16,1.15,0.00,0.00,0.00,0.00,36.1,0.25,0.66,https://fbref.com/en/players/0b79b8fa/Jocelyn-Janneh,0b79b8fa,Ligue 2
239,Guillaume Jannez,FRA,DF,US Concarneau,34-323,1989,15.0,66.5,64.3,1.93,1.47,0.00,0.27,0.07,0.40,0.00,0.00,0.00,0.00,58.5,0.27,0.33,https://fbref.com/en/players/8042a9ae/Guillaume-Jannez,8042a9ae,Ligue 2
240,Gaby Jean,FRA,DF,Annecy,23-323,2000,19.0,41.3,39.2,1.95,1.89,0.00,0.32,0.11,0.05,0.00,0.00,0.00,0.00,32.4,0.16,0.42,https://fbref.com/en/players/5f130a19/Gaby-Jean,5f130a19,Ligue 2
241,Jekob Jeno,NCL,"MF,FW",Grenoble,23-200,2000,0.3,60.0,56.7,3.33,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,36.7,0.00,0.00,https://fbref.com/en/players/5accdfa9/Jekob-Jeno,5accdfa9,Ligue 2
242,Karl-Johan Johnsson,SWE,GK,Bordeaux,33-345,1990,3.0,57.0,47.3,9.67,2.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,46.0,0.00,0.00,https://fbref.com/en/players/a56bd2ee/Karl-Johan-Johnsson,a56bd2ee,Ligue 2
243,Paul Joly,FRA,DF,Auxerre,23-215,2000,13.1,82.0,70.2,11.8,1.07,0.08,1.07,4.58,10.7,0.00,0.00,0.00,0.00,66.6,0.08,1.60,https://fbref.com/en/players/5b4bc323/Paul-Joly,5b4bc323,Ligue 2
244,Lenny Joseph,FRA,FW,Grenoble,23-088,2000,16.1,30.2,29.8,0.37,0.12,0.31,0.25,0.87,0.25,0.00,0.00,0.00,0.00,21.1,0.12,1.68,https://fbref.com/en/players/d1828392/Lenny-Joseph,d1828392,Ligue 2
245,Jubal,BRA,DF,Auxerre,30-132,1993,15.5,63.4,60.7,2.65,2.45,0.00,0.84,0.13,0.19,0.00,0.00,0.00,0.00,55.7,0.06,0.26,https://fbref.com/en/players/56ae428b/Jubal,56ae428b,Ligue 2
246,Andrew Jung,FRA,FW,Valenciennes,26-092,1997,5.0,26.0,25.0,0.80,0.00,0.00,0.20,0.60,0.00,0.00,0.00,0.00,0.00,15.4,0.20,1.00,https://fbref.com/en/players/0249b79b/Andrew-Jung,0249b79b,Ligue 2
247,Everson Junior,FRA,"MF,FW",Ajaccio,20-062,2003,1.5,40.0,40.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.3,0.00,2.00,https://fbref.com/en/players/64f06b5a/Everson-Junior,64f06b5a,Ligue 2
248,Mohamed Kaba,FRA,MF,Valenciennes,22-073,2001,1.0,43.0,43.0,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,37.0,0.00,1.00,https://fbref.com/en/players/517cfb19/Mohamed-Kaba,517cfb19,Ligue 2
249,Junior Kadile,FRA,"MF,FW",Stade Laval,21-023,2002,9.9,23.5,23.0,0.51,0.10,0.10,0.20,3.13,0.20,0.00,0.00,0.00,0.00,16.1,0.00,1.41,https://fbref.com/en/players/03b22796/Junior-Kadile,03b22796,Ligue 2
250,Kylian Kaïboué,FRA,"MF,DF",Amiens,25-141,1998,16.3,56.5,45.8,10.4,3.62,0.12,0.67,5.34,4.05,2.58,1.17,1.23,0.00,40.4,0.31,0.98,https://fbref.com/en/players/e8f9acf4/Kylian-Kaiboue,e8f9acf4,Ligue 2
251,Gaël Kakuta,COD,"MF,FW",Amiens,32-201,1991,15.0,36.3,35.1,0.87,0.33,1.20,0.07,1.60,0.07,0.27,0.13,0.07,0.00,25.6,0.33,1.20,https://fbref.com/en/players/5b1bf5e3/Gael-Kakuta,5b1bf5e3,Ligue 2
252,Jawed Kalai,FRA,"FW,DF",Valenciennes,23-163,2000,0.8,28.8,28.8,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,21.3,0.00,0.00,https://fbref.com/en/players/9a5de4a7/Jawed-Kalai,9a5de4a7,Ligue 2
253,Justin-Noël Kalumba,FRA,"FW,MF",Angers,19-014,2004,2.1,26.7,25.7,0.48,0.00,0.00,0.00,1.90,0.00,0.48,0.48,0.00,0.00,21.0,0.48,0.48,https://fbref.com/en/players/32e2163d/Justin-Noel-Kalumba,32e2163d,Ligue 2
254,Bingourou Kamara,SEN,GK,Pau FC,27-079,1996,19.0,38.7,27.8,10.9,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.9,0.00,0.00,https://fbref.com/en/players/3814120d/Bingourou-Kamara,3814120d,Ligue 2
255,Nordine Kandil,FRA,"FW,MF",Annecy,22-069,2001,15.0,39.6,33.1,6.33,2.07,0.33,0.13,8.47,0.20,4.07,1.93,1.80,0.20,24.1,0.13,1.73,https://fbref.com/en/players/c5908bc4/Nordine-Kandil,c5908bc4,Ligue 2
256,Abdoulaye Kanté,FRA,MF,Troyes,18-183,2005,8.7,53.8,53.0,0.69,0.69,0.00,0.34,0.23,0.00,0.00,0.00,0.00,0.00,46.6,0.11,0.92,https://fbref.com/en/players/ee799e7f/Abdoulaye-Kante,ee799e7f,Ligue 2
257,Ousmane Kanté,GUI,DF,Pau FC,34-109,1989,9.1,44.9,40.3,4.51,0.99,0.00,0.33,0.11,3.19,0.00,0.00,0.00,0.00,36.2,0.11,0.33,https://fbref.com/en/players/f7b6d343/Ousmane-Kante,f7b6d343,Ligue 2
258,Ahmed Kashi,ALG,MF,Annecy,35-051,1988,8.5,34.9,34.2,0.71,0.71,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,28.0,0.00,0.71,https://fbref.com/en/players/0367a469/Ahmed-Kashi,0367a469,Ligue 2
259,Joachim Kayi Sanda,FRA,DF,Valenciennes,17-040,2006,1.5,42.0,35.3,6.67,1.33,0.00,0.00,0.00,5.33,0.00,0.00,0.00,0.00,32.7,0.00,0.00,https://fbref.com/en/players/e2b2a181/Joachim-Kayi-Sanda,e2b2a181,Ligue 2
260,Ilan Kebbal,ALG,"FW,MF",Paris FC,25-183,1998,17.1,56.1,48.9,6.90,2.05,0.64,0.53,4.80,0.94,3.92,1.17,1.40,0.00,44.1,0.35,1.05,https://fbref.com/en/players/37d04e90/Ilan-Kebbal,37d04e90,Ligue 2
261,Check Keita,FRA,DF,Bastia,20-281,2003,12.0,32.6,31.0,1.50,1.00,0.00,0.00,0.25,0.42,0.00,0.00,0.00,0.00,25.8,0.08,0.50,https://fbref.com/en/players/c9f2f83a/Check-Keita,c9f2f83a,Ligue 2
262,Tidiane Keita,GUI,MF,Dunkerque,27-112,1996,9.7,37.3,36.7,0.31,0.31,0.10,0.31,0.10,0.00,0.00,0.00,0.00,0.00,32.1,0.31,0.41,https://fbref.com/en/players/c23bc0e5/Tidiane-Keita,c23bc0e5,Ligue 2
263,Anthony Khelifa,FRA,DF,Ajaccio,18-110,2005,1.0,30.0,29.0,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.0,0.00,0.00,https://fbref.com/en/players/3670aa71/Anthony-Khelifa,3670aa71,Ligue 2
264,Fahd El Khoumisti,MAR,FW,US Concarneau,30-221,1993,0.9,21.1,21.1,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.4,0.00,1.11,https://fbref.com/en/players/c85418fb/Fahd-El-Khoumisti,c85418fb,Ligue 2
265,David Kjær Kruse,DEN,MF,Valenciennes,21-238,2002,14.7,35.6,34.2,1.29,0.48,0.00,0.41,0.75,0.20,0.27,0.07,0.20,0.00,28.8,0.07,0.95,https://fbref.com/en/players/b261be76/David-Kjaer-Kruse,b261be76,Ligue 2
266,Anthony Knockaert,FRA,"FW,MF",Valenciennes,32-049,1991,3.1,41.3,33.9,7.10,2.58,0.32,0.32,6.45,0.32,2.26,1.29,0.65,0.00,31.3,0.32,0.97,https://fbref.com/en/players/6c679c6d/Anthony-Knockaert,6c679c6d,Ligue 2
267,Jonathan Kodjia,CIV,"FW,MF",Annecy,34-078,1989,3.3,13.0,12.4,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.27,0.00,0.61,https://fbref.com/en/players/ecf44e09/Jonathan-Kodjia,ecf44e09,Ligue 2
268,Rudy Kohon,FRA,DF,Troyes,19-230,2004,4.3,59.1,51.2,7.91,1.63,0.00,0.00,0.00,6.28,0.00,0.00,0.00,0.00,54.7,0.00,0.47,https://fbref.com/en/players/9cd28348/Rudy-Kohon,9cd28348,Ligue 2
269,Timothée Kolodziejczak,FRA,DF,Paris FC,32-099,1991,1.9,75.3,72.6,2.11,2.11,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,66.3,0.53,0.00,https://fbref.com/en/players/ab096c6f/Timothee-Kolodziejczak,ab096c6f,Ligue 2
270,Yoan Koré,FRA,DF,Paris FC,19-053,2004,14.9,58.3,53.0,5.10,1.74,0.00,0.20,0.87,3.36,0.00,0.00,0.00,0.00,48.6,0.20,0.40,https://fbref.com/en/players/d1d6f42c/Yoan-Kore,d1d6f42c,Ligue 2
271,Rominigue Kouamé,MLI,MF,Troyes,27-022,1996,3.1,64.5,63.2,1.29,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.7,0.00,0.32,https://fbref.com/en/players/86a2ba20/Rominigue-Kouame,86a2ba20,Ligue 2
272,Xavier Kouassi,CIV,DF,Pau FC,34-011,1989,12.8,50.3,48.7,1.56,1.25,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,44.6,0.08,0.63,https://fbref.com/en/players/3c743257/Xavier-Kouassi,3c743257,Ligue 2
273,Therence Koudou,FRA,DF,Pau FC,19-026,2004,10.4,51.8,42.2,9.23,1.25,0.00,0.29,3.85,7.98,0.00,0.00,0.00,0.00,40.5,0.38,1.35,https://fbref.com/en/players/059a83b8/Therence-Koudou,059a83b8,Ligue 2
274,Billy Koumetio,FRA,DF,Dunkerque,21-055,2002,7.2,58.1,47.6,10.4,1.39,0.00,0.14,1.67,9.03,0.00,0.00,0.00,0.00,44.7,0.00,0.97,https://fbref.com/en/players/866c67e9/Billy-Koumetio,866c67e9,Ligue 2
275,Godson Kyeremeh,FRA,"MF,FW",Caen,23-208,2000,10.1,27.0,26.3,0.59,0.00,0.00,0.00,3.17,0.10,0.20,0.10,0.00,0.00,19.6,0.10,1.39,https://fbref.com/en/players/d7b19b21/Godson-Kyeremeh,d7b19b21,Ligue 2
276,Achraf Laaziri,MAR,"FW,DF",Dunkerque,20-050,2003,4.0,43.3,36.0,7.25,1.25,0.00,0.25,4.00,4.50,1.50,0.75,0.50,0.00,31.8,0.00,0.50,https://fbref.com/en/players/aa96518c/Achraf-Laaziri,aa96518c,Ligue 2
277,Rémy Labeau Lascary,GLP,"FW,MF",Stade Laval,20-311,2003,9.8,19.4,19.0,0.41,0.00,0.10,0.20,1.84,0.31,0.00,0.00,0.00,0.00,14.1,0.00,1.12,https://fbref.com/en/players/c90f380c/Remy-Labeau-Lascary,c90f380c,Ligue 2
278,François Lajugie,FRA,DF,Annecy,27-342,1996,14.1,53.5,40.2,13.2,0.71,0.00,0.14,1.56,12.5,0.00,0.00,0.00,0.00,34.9,0.14,1.21,https://fbref.com/en/players/480ea446/Francois-Lajugie,480ea446,Ligue 2
279,Mohamed Lamine Diaby,FRA,FW,Paris FC,22-354,2001,6.2,16.1,14.2,1.77,0.00,0.16,0.00,0.16,0.32,0.00,0.00,0.00,0.00,10.8,0.16,0.32,https://fbref.com/en/players/15e99107/Mohamed-Lamine-Diaby,15e99107,Ligue 2
280,Antoine Larose,FRA,FW,Annecy,30-345,1993,10.8,25.5,24.2,1.11,0.56,0.19,0.09,2.59,0.19,0.37,0.19,0.19,0.00,12.6,0.19,1.85,https://fbref.com/en/players/81b29b93/Antoine-Larose,81b29b93,Ligue 2
281,Gautier Larsonneur,FRA,GK,Saint-Étienne,26-319,1997,14.0,36.4,23.7,12.6,3.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.9,0.07,0.00,https://fbref.com/en/players/b49729cb/Gautier-Larsonneur,b49729cb,Ligue 2
282,Paul Lasne,FRA,MF,Paris FC,34-357,1989,1.1,67.3,66.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.8,0.91,1.82,https://fbref.com/en/players/542cc80f/Paul-Lasne,542cc80f,Ligue 2
283,Mickaël Le Bihan,FRA,"FW,MF",Caen,33-237,1990,5.2,33.1,30.2,2.50,0.19,0.00,0.00,0.38,0.38,0.00,0.00,0.00,0.00,25.4,0.38,1.35,https://fbref.com/en/players/d512db65/Mickael-Le-Bihan,d512db65,Ligue 2
284,Antoine Léautey,FRA,"FW,MF",Amiens,27-269,1996,16.7,28.6,27.1,1.38,0.06,0.00,0.06,4.01,1.32,0.00,0.00,0.00,0.00,21.6,0.06,1.56,https://fbref.com/en/players/f2350250/Antoine-Leautey,f2350250,Ligue 2
285,Tom Lebeau,FRA,MF,US Concarneau,25-169,1998,0.5,94.0,88.0,6.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.0,0.00,0.00,https://fbref.com/en/players/0a6e48eb/Tom-Lebeau,0a6e48eb,Ligue 2
286,Noé Lebreton,FRA,MF,Caen,19-320,2004,2.9,36.2,35.5,0.34,0.34,0.00,1.38,1.03,0.00,0.00,0.00,0.00,0.00,26.9,0.34,0.34,https://fbref.com/en/players/84d63b2a/Noe-Lebreton,84d63b2a,Ligue 2
287,Alexis Lefebvre,FRA,FW,Troyes,20-232,2003,3.5,17.4,16.3,0.86,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,9.43,0.29,1.14,https://fbref.com/en/players/4234ab1f/Alexis-Lefebvre,4234ab1f,Ligue 2
288,Jordan Lefort,FRA,DF,Angers,30-152,1993,18.0,70.8,62.9,7.78,1.17,0.11,0.56,2.00,6.50,0.06,0.00,0.00,0.00,57.6,0.11,0.83,https://fbref.com/en/players/c3e4ecbb/Jordan-Lefort,c3e4ecbb,Ligue 2
289,Sekou Lega,FRA,"FW,DF",Bastia,20-352,2003,0.9,22.2,18.9,3.33,0.00,0.00,0.00,1.11,1.11,0.00,0.00,0.00,0.00,16.7,0.00,0.00,https://fbref.com/en/players/588a48f2/Sekou-Lega,588a48f2,Ligue 2
290,Robin Legendre,FRA,"FW,MF",Quevilly-Rouen,21-280,2002,1.7,27.6,25.9,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.3,0.59,0.59,https://fbref.com/en/players/75efe2f4/Robin-Legendre,75efe2f4,Ligue 2
291,Nicolas Lemaître,FRA,GK,Troyes,26-361,1997,3.5,40.6,28.9,11.7,1.43,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,33.7,0.00,0.00,https://fbref.com/en/players/586ef3a3/Nicolas-Lemaitre,586ef3a3,Ligue 2
292,Pierre Lemonnier,FRA,DF,Guingamp,30-186,1993,10.5,48.8,45.9,2.48,2.48,0.10,1.33,0.10,0.00,0.00,0.00,0.00,0.00,35.1,0.38,0.57,https://fbref.com/en/players/cebfdc61/Pierre-Lemonnier,cebfdc61,Ligue 2
293,Donovan Léon,GUF,GK,Auxerre,31-066,1992,19.0,36.3,28.3,7.95,2.68,0.05,0.16,0.00,0.05,0.00,0.00,0.00,0.00,24.9,0.11,0.05,https://fbref.com/en/players/51c83a90/Donovan-Leon,51c83a90,Ligue 2
294,Benjamin Leroy,FRA,GK,Quevilly-Rouen,34-276,1989,17.0,32.1,21.8,10.2,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.3,0.06,0.06,https://fbref.com/en/players/1e7aea56/Benjamin-Leroy,1e7aea56,Ligue 2
295,Dimitri Liénard,FRA,"MF,DF",Bastia,35-329,1988,11.6,58.0,47.2,10.8,2.84,0.00,0.69,6.55,4.05,3.71,2.24,1.29,0.00,41.4,0.09,1.12,https://fbref.com/en/players/f7691f63/Dimitri-Lienard,f7691f63,Ligue 2
